day_index,plan_day,issue_time,planned_initial_energy_kwh,executed_initial_energy_kwh,upstream_planned_initial_energy_kwh,planned_initial_source,q0_source
209,2025-07-29,2025-07-29,9547.380670720624,9569.432403220624,10497.282327511886,previous_confirmed_contract_and_last_release,Q2_G_direct
210,2025-07-30,2025-07-30,7611.88666115221,7597.80428615221,8441.23993761826,previous_confirmed_contract_and_last_release,Q2_G_direct
211,2025-07-31,2025-07-31,7077.8559871597245,7083.9362371597235,7987.70416190741,previous_confirmed_contract_and_last_release,Q2_G_direct
212,2025-08-01,2025-08-01,8179.027476122648,8147.334186122648,9044.987550730675,previous_confirmed_contract_and_last_release,Q2_G_direct
213,2025-08-02,2025-08-02,6468.045384166672,6502.504970416672,7014.970787546304,previous_confirmed_contract_and_last_release,Q2_G_direct
214,2025-08-03,2025-08-03,6695.869325196297,6659.754950196297,7204.754172418519,previous_confirmed_contract_and_last_release,Q2_G_direct
215,2025-08-04,2025-08-04,6013.691561812473,6015.077595562473,7247.584485638091,previous_confirmed_contract_and_last_release,Q2_G_direct
216,2025-08-05,2025-08-05,6710.019240194444,6701.597643944444,6731.827893944444,previous_confirmed_contract_and_last_release,Q2_G_direct
217,2025-08-06,2025-08-06,6447.097743402262,6458.112389652261,7292.746706318928,previous_confirmed_contract_and_last_release,Q2_G_direct
218,2025-08-07,2025-08-07,5891.378518588737,5822.279143588737,5054.488238981481,previous_confirmed_contract_and_last_release,Q2_G_direct
219,2025-08-08,2025-08-08,6201.965871098578,6173.810529848578,6171.757779848578,previous_confirmed_contract_and_last_release,Q2_G_direct
220,2025-08-09,2025-08-09,6546.360653796298,6576.420076296298,6548.183326296297,previous_confirmed_contract_and_last_release,Q2_G_direct
221,2025-08-10,2025-08-10,6337.567323113522,6363.667896863522,6335.691396863523,previous_confirmed_contract_and_last_release,Q2_G_direct
222,2025-08-11,2025-08-11,6640.806699583596,6643.605740833596,6639.7312408335965,previous_confirmed_contract_and_last_release,Q2_G_direct
223,2025-08-12,2025-08-12,6398.390813009871,6370.754816759871,7255.528252253699,previous_confirmed_contract_and_last_release,Q2_G_direct
224,2025-08-13,2025-08-13,6158.115043381937,6200.618042131937,5022.412267499998,previous_confirmed_contract_and_last_release,Q2_G_direct
225,2025-08-14,2025-08-14,5826.9156711172855,5850.389774867285,5029.88151,previous_confirmed_contract_and_last_release,Q2_G_direct
226,2025-08-15,2025-08-15,5580.685549240736,5568.091061740736,5573.452811740736,previous_confirmed_contract_and_last_release,Q2_G_direct
227,2025-08-16,2025-08-16,5514.434287571899,5437.6080338219,5484.779283821899,previous_confirmed_contract_and_last_release,Q2_G_direct
228,2025-08-17,2025-08-17,5223.371801925922,5253.621671925923,5198.940671925922,previous_confirmed_contract_and_last_release,Q2_G_direct
229,2025-08-18,2025-08-18,5427.485336360329,5394.444063860328,5423.661813860328,previous_confirmed_contract_and_last_release,Q2_G_direct
230,2025-08-19,2025-08-19,5679.219413530639,5703.965348530639,5677.164098530639,previous_confirmed_contract_and_last_release,Q2_G_direct
231,2025-08-20,2025-08-20,5083.360886629631,5064.008786629632,4878.630150462964,previous_confirmed_contract_and_last_release,Q2_G_direct
232,2025-08-21,2025-08-21,5625.721321446896,5663.621071446895,4710.339824814814,previous_confirmed_contract_and_last_release,Q2_G_direct
233,2025-08-22,2025-08-22,5094.466426925924,5066.644801925923,5079.733051925925,previous_confirmed_contract_and_last_release,Q2_G_direct
234,2025-08-23,2025-08-23,4874.683258632338,4913.222229882338,4740.67601212963,previous_confirmed_contract_and_last_release,Q2_G_direct
235,2025-08-24,2025-08-24,5186.516885944447,5189.489630944447,4872.724347611113,previous_confirmed_contract_and_last_release,Q2_G_direct
236,2025-08-25,2025-08-25,5303.558274033331,5320.242039033331,5204.931048292591,previous_confirmed_contract_and_last_release,Q2_G_direct
237,2025-08-26,2025-08-26,4934.067667820526,4934.056642820527,4660.599788742594,previous_confirmed_contract_and_last_release,Q2_G_direct
238,2025-08-27,2025-08-27,5251.986046085848,5261.494587335848,4999.663598851849,previous_confirmed_contract_and_last_release,Q2_G_direct
239,2025-08-28,2025-08-28,4974.847109727198,4963.045777227198,5065.3547501454095,previous_confirmed_contract_and_last_release,Q2_G_direct
240,2025-08-29,2025-08-29,5085.475190201477,5145.680843951477,4524.095631296298,previous_confirmed_contract_and_last_release,Q2_G_direct
241,2025-08-30,2025-08-30,4675.61801969213,4685.48905844213,5026.633093592596,previous_confirmed_contract_and_last_release,Q2_G_direct
242,2025-08-31,2025-08-31,5217.239308711622,5218.221756211621,4524.448005000001,previous_confirmed_contract_and_last_release,Q2_G_direct
243,2025-09-01,2025-09-01,5082.244223719909,5205.637767469909,5315.952841396891,previous_confirmed_contract_and_last_release,Q2_G_direct
244,2025-09-02,2025-09-02,5811.721577999999,5817.956882999999,8460.48079240803,previous_confirmed_contract_and_last_release,Q2_G_direct
245,2025-09-03,2025-09-03,6279.790362533956,6308.926835033956,8433.903964428915,previous_confirmed_contract_and_last_release,Q2_G_direct
246,2025-09-04,2025-09-04,6393.929296010497,6470.503872260497,9039.289682016672,previous_confirmed_contract_and_last_release,Q2_G_direct
247,2025-09-05,2025-09-05,6222.360415739199,6166.032085739199,8748.203650816646,previous_confirmed_contract_and_last_release,Q2_G_direct
248,2025-09-06,2025-09-06,5816.69087188426,5760.86570563426,9204.017559999991,previous_confirmed_contract_and_last_release,Q2_G_direct
249,2025-09-07,2025-09-07,6133.840949127313,6132.432419127314,9272.125107407408,previous_confirmed_contract_and_last_release,Q2_G_direct
250,2025-09-08,2025-09-08,6065.762773611884,5999.114154861884,9091.227790370373,previous_confirmed_contract_and_last_release,Q2_G_direct
251,2025-09-09,2025-09-09,6782.868425222225,6743.681195222224,5062.52676,previous_confirmed_contract_and_last_release,Q2_G_direct
252,2025-09-10,2025-09-10,6580.9113028629645,6552.067187631484,6535.505150594447,previous_confirmed_contract_and_last_release,Q2_G_direct
253,2025-09-11,2025-09-11,6757.278909704077,6740.266149704076,5122.368935111482,previous_confirmed_contract_and_last_release,Q2_G_direct
254,2025-09-12,2025-09-12,6939.169570262039,6923.028992762039,6871.378742762039,previous_confirmed_contract_and_last_release,Q2_G_direct
255,2025-09-13,2025-09-13,6703.402042108027,6735.9265533580265,6646.719303358027,previous_confirmed_contract_and_last_release,Q2_G_direct
256,2025-09-14,2025-09-14,6949.959810093049,6986.446147593049,6895.627064259716,previous_confirmed_contract_and_last_release,Q2_G_direct
257,2025-09-15,2025-09-15,6156.07223273148,6121.297421481479,5930.585138351859,previous_confirmed_contract_and_last_release,Q2_G_direct
258,2025-09-16,2025-09-16,4153.79462462963,4153.91352962963,4126.378372222222,previous_confirmed_contract_and_last_release,Q2_G_direct
259,2025-09-17,2025-09-17,4332.540023104167,4275.840489770833,3716.1289029629615,previous_confirmed_contract_and_last_release,Q2_G_direct
260,2025-09-18,2025-09-18,4416.145451622685,4360.5256118078705,3948.875705648148,previous_confirmed_contract_and_last_release,Q2_G_direct
261,2025-09-19,2025-09-19,4458.552723037043,4517.266859287043,4105.164259166666,previous_confirmed_contract_and_last_release,Q2_G_direct
262,2025-09-20,2025-09-20,5123.395495389725,5134.472249139724,4238.397201111111,previous_confirmed_contract_and_last_release,Q2_G_direct
263,2025-09-21,2025-09-21,4638.75575510185,4621.297829175924,4523.155105283513,previous_confirmed_contract_and_last_release,Q2_G_direct
264,2025-09-22,2025-09-22,4698.445477981481,4739.600152981482,4170.506296296297,previous_confirmed_contract_and_last_release,Q2_G_direct
265,2025-09-23,2025-09-23,4391.345741860454,4454.431999360454,3904.6965193518527,previous_confirmed_contract_and_last_release,Q2_G_direct
266,2025-09-24,2025-09-24,4428.217394374998,4541.424699930553,4085.361012222223,previous_confirmed_contract_and_last_release,Q2_G_direct
267,2025-09-25,2025-09-25,4645.938462017747,4655.601901832561,4293.843580896623,previous_confirmed_contract_and_last_release,Q2_G_direct
268,2025-09-26,2025-09-26,4154.337869024582,4125.993775274582,4139.202775274582,previous_confirmed_contract_and_last_release,Q2_G_direct
269,2025-09-27,2025-09-27,4736.408795465372,4725.044551715372,4726.075051715372,previous_confirmed_contract_and_last_release,Q2_G_direct
270,2025-09-28,2025-09-28,4192.7272936327145,4184.364651132715,4035.349361111111,previous_confirmed_contract_and_last_release,Q2_G_direct
271,2025-09-29,2025-09-29,4544.579729085183,4489.617898020369,4383.653743399254,previous_confirmed_contract_and_last_release,Q2_G_direct
272,2025-09-30,2025-09-30,4594.910027988428,4523.66426409954,4134.807060135392,previous_confirmed_contract_and_last_release,Q2_G_direct
273,2025-10-01,2025-10-01,4568.7471780281185,4569.088248028119,4166.743123148148,previous_confirmed_contract_and_last_release,Q2_G_direct
274,2025-10-02,2025-10-02,6607.6489229252375,6589.031297925238,6561.247547925238,previous_confirmed_contract_and_last_release,Q2_G_direct
275,2025-10-03,2025-10-03,6933.751416805559,6935.891965555559,6894.469465555559,previous_confirmed_contract_and_last_release,Q2_G_direct
276,2025-10-04,2025-10-04,6685.298383583029,6659.97768608303,6640.090102749696,previous_confirmed_contract_and_last_release,Q2_G_direct
277,2025-10-05,2025-10-05,6610.262318553702,6568.670877303703,6545.350377303702,previous_confirmed_contract_and_last_release,Q2_G_direct
278,2025-10-06,2025-10-06,6079.188160429015,6071.720114179015,6447.997552715007,previous_confirmed_contract_and_last_release,Q2_G_direct
279,2025-10-07,2025-10-07,6387.04658523891,6395.53996023891,5538.474756699692,previous_confirmed_contract_and_last_release,Q2_G_direct
280,2025-10-08,2025-10-08,6921.582152215356,6846.403397215356,6857.56989898111,previous_confirmed_contract_and_last_release,Q2_G_direct
281,2025-10-09,2025-10-09,5367.179293639447,5359.170583639447,5337.574333639447,previous_confirmed_contract_and_last_release,Q2_G_direct
282,2025-10-10,2025-10-10,4866.781486783186,4863.752581783186,5477.137740500002,previous_confirmed_contract_and_last_release,Q2_G_direct
283,2025-10-11,2025-10-11,5223.842949835651,5190.072302520836,4954.516348282885,previous_confirmed_contract_and_last_release,Q2_G_direct
284,2025-10-12,2025-10-12,5416.466354442848,5403.9012669428475,5394.984516942847,previous_confirmed_contract_and_last_release,Q2_G_direct
285,2025-10-13,2025-10-13,4322.450719773919,4320.332944773919,4902.921931352314,previous_confirmed_contract_and_last_release,Q2_G_direct
286,2025-10-14,2025-10-14,4681.8248557363295,4708.756871986329,5326.736689296297,previous_confirmed_contract_and_last_release,Q2_G_direct
287,2025-10-15,2025-10-15,4634.064685141979,4622.564185141979,4491.619887407406,previous_confirmed_contract_and_last_release,Q2_G_direct
288,2025-10-16,2025-10-16,4065.76223625,4063.7817375,4054.7622375,previous_confirmed_contract_and_last_release,Q2_G_direct
289,2025-10-17,2025-10-17,4156.5266624999995,4116.411978333333,4151.318894999999,previous_confirmed_contract_and_last_release,Q2_G_direct
290,2025-10-18,2025-10-18,3987.9967675833354,4011.3830238333353,3981.811273833336,previous_confirmed_contract_and_last_release,Q2_G_direct
291,2025-10-19,2025-10-19,4687.25697925463,4706.21136175463,4527.369031944444,previous_confirmed_contract_and_last_release,Q2_G_direct
292,2025-10-20,2025-10-20,4195.5456291967585,4180.205339196758,4247.77551287037,previous_confirmed_contract_and_last_release,Q2_G_direct
293,2025-10-21,2025-10-21,4138.04862535698,4093.6206649866094,4045.216444492781,previous_confirmed_contract_and_last_release,Q2_G_direct
294,2025-10-22,2025-10-22,4447.337811611947,4455.205330361946,4155.430281335935,previous_confirmed_contract_and_last_release,Q2_G_direct
295,2025-10-23,2025-10-23,3872.170319965278,3866.9772862152777,3834.869769166667,previous_confirmed_contract_and_last_release,Q2_G_direct
296,2025-10-24,2025-10-24,4408.996297522322,4390.11993641121,4457.635984003919,previous_confirmed_contract_and_last_release,Q2_G_direct
297,2025-10-25,2025-10-25,4057.0578300152774,4066.423297515277,3990.798000277777,previous_confirmed_contract_and_last_release,Q2_G_direct
298,2025-10-26,2025-10-26,4155.762106462968,4164.623063962968,4154.0653139629685,previous_confirmed_contract_and_last_release,Q2_G_direct
299,2025-10-27,2025-10-27,4695.108852040479,4711.329087040479,4580.207247611115,previous_confirmed_contract_and_last_release,Q2_G_direct
300,2025-10-28,2025-10-28,4432.537186607412,4436.858840357412,4191.626975185186,previous_confirmed_contract_and_last_release,Q2_G_direct
301,2025-10-29,2025-10-29,4372.7565466866245,4366.5121779366245,4315.683212222224,previous_confirmed_contract_and_last_release,Q2_G_direct
302,2025-10-30,2025-10-30,4210.311080649693,4210.948948149693,4042.248073703704,previous_confirmed_contract_and_last_release,Q2_G_direct
303,2025-10-31,2025-10-31,4128.837329425834,4142.357470675833,4080.522447503704,previous_confirmed_contract_and_last_release,Q2_G_direct
304,2025-11-01,2025-11-01,4270.7388576296335,4249.359702629633,4537.758084537041,previous_confirmed_contract_and_last_release,Q2_G_direct
305,2025-11-02,2025-11-02,4752.6095609618205,4751.060938461821,4758.914938461821,previous_confirmed_contract_and_last_release,Q2_G_direct
306,2025-11-03,2025-11-03,4062.4989425697295,4086.6740450697293,4083.5037904328856,previous_confirmed_contract_and_last_release,Q2_G_direct
307,2025-11-04,2025-11-04,4560.934138185494,4568.929130685494,4467.501108887371,previous_confirmed_contract_and_last_release,Q2_G_direct
308,2025-11-05,2025-11-05,4141.700917267129,4143.397541017129,4069.815099629629,previous_confirmed_contract_and_last_release,Q2_G_direct
309,2025-11-06,2025-11-06,4411.154427694444,4451.7821151944445,4405.031374453703,previous_confirmed_contract_and_last_release,Q2_G_direct
310,2025-11-07,2025-11-07,4040.678364188965,4083.268482938965,4203.363159445133,previous_confirmed_contract_and_last_release,Q2_G_direct
311,2025-11-08,2025-11-08,4776.8322178865765,4764.093816636576,4502.830078611113,previous_confirmed_contract_and_last_release,Q2_G_direct
312,2025-11-09,2025-11-09,4533.566522592593,4529.185131342593,4530.885381342593,previous_confirmed_contract_and_last_release,Q2_G_direct
313,2025-11-10,2025-11-10,4487.946821611445,4468.079542861445,4266.863525462964,previous_confirmed_contract_and_last_release,Q2_G_direct
314,2025-11-11,2025-11-11,4208.027853749999,4239.628034999999,4218.848534999998,previous_confirmed_contract_and_last_release,Q2_G_direct
315,2025-11-12,2025-11-12,4171.29451655667,4158.04217780667,4174.24292780667,previous_confirmed_contract_and_last_release,Q2_G_direct
316,2025-11-13,2025-11-13,4644.323601826392,4628.6867028912075,4704.094751351857,previous_confirmed_contract_and_last_release,Q2_G_direct
317,2025-11-14,2025-11-14,4538.720282477163,4561.9249374771625,4578.48221475926,previous_confirmed_contract_and_last_release,Q2_G_direct
318,2025-11-15,2025-11-15,4564.33478547223,4566.920751722229,4564.39700172223,previous_confirmed_contract_and_last_release,Q2_G_direct
319,2025-11-16,2025-11-16,4424.626841527776,4442.694652777777,4659.533143588705,previous_confirmed_contract_and_last_release,Q2_G_direct
320,2025-11-17,2025-11-17,4767.579808555835,4736.864361055835,4395.949331018522,previous_confirmed_contract_and_last_release,Q2_G_direct
321,2025-11-18,2025-11-18,4559.998565919294,4593.261568419294,4550.432068419294,previous_confirmed_contract_and_last_release,Q2_G_direct
322,2025-11-19,2025-11-19,4768.4498883199785,4808.617128319978,4594.390897509265,previous_confirmed_contract_and_last_release,Q2_G_direct
323,2025-11-20,2025-11-20,4574.592256018517,4526.873672314814,4549.461931574073,previous_confirmed_contract_and_last_release,Q2_G_direct
324,2025-11-21,2025-11-21,4712.765064529597,4708.282269529597,4704.481269529597,previous_confirmed_contract_and_last_release,Q2_G_direct
325,2025-11-22,2025-11-22,4709.447551555327,4764.461941555327,4708.304191555327,previous_confirmed_contract_and_last_release,Q2_G_direct
326,2025-11-23,2025-11-23,4737.451321043985,4750.914477293985,4427.2712742435215,previous_confirmed_contract_and_last_release,Q2_G_direct
327,2025-11-24,2025-11-24,4248.261144105107,4255.510302855107,4219.184483950786,previous_confirmed_contract_and_last_release,Q2_G_direct
328,2025-11-25,2025-11-25,4156.515662673607,4114.068955173607,4273.00798842592,previous_confirmed_contract_and_last_release,Q2_G_direct
329,2025-11-26,2025-11-26,4605.314083851857,4603.627333851857,4592.429083851856,previous_confirmed_contract_and_last_release,Q2_G_direct
330,2025-11-27,2025-11-27,4908.950505296294,4907.755867796294,4907.380117796294,previous_confirmed_contract_and_last_release,Q2_G_direct
331,2025-11-28,2025-11-28,4672.861044463737,4691.695329463737,4349.087402777777,previous_confirmed_contract_and_last_release,Q2_G_direct
332,2025-11-29,2025-11-29,4837.135088369603,4809.304879619603,4656.473168443534,previous_confirmed_contract_and_last_release,Q2_G_direct
333,2025-11-30,2025-11-30,4532.51858117578,4484.682585805409,4124.285683240741,previous_confirmed_contract_and_last_release,Q2_G_direct
334,2025-12-01,2025-12-01,4246.956314688501,4243.229298438501,4009.3377369444447,previous_confirmed_contract_and_last_release,Q2_G_direct
335,2025-12-02,2025-12-02,4320.064229351852,4236.657874907408,4320.450569351852,previous_confirmed_contract_and_last_release,Q2_G_direct
336,2025-12-03,2025-12-03,4132.349300240742,4141.165684500002,3899.547149351852,previous_confirmed_contract_and_last_release,Q2_G_direct
337,2025-12-04,2025-12-04,4544.902175891668,4541.100230891668,4498.014249055588,previous_confirmed_contract_and_last_release,Q2_G_direct
338,2025-12-05,2025-12-05,5099.74604893519,5116.579532685189,5323.78499268519,previous_confirmed_contract_and_last_release,Q2_G_direct
339,2025-12-06,2025-12-06,4552.455753611113,4497.603526666669,4106.910369259259,previous_confirmed_contract_and_last_release,Q2_G_direct
340,2025-12-07,2025-12-07,4483.263888239722,4481.958138239722,4112.815348981481,previous_confirmed_contract_and_last_release,Q2_G_direct
341,2025-12-08,2025-12-08,4477.8658332037,4492.5099957037,4214.6695131481465,previous_confirmed_contract_and_last_release,Q2_G_direct
342,2025-12-09,2025-12-09,4997.5142920462995,5023.793230796299,4961.739563462967,previous_confirmed_contract_and_last_release,Q2_G_direct
343,2025-12-10,2025-12-10,4829.646644911821,4839.07547991182,4664.08391553101,previous_confirmed_contract_and_last_release,Q2_G_direct
344,2025-12-11,2025-12-11,5297.801949299092,5290.485646799091,5164.44773855983,previous_confirmed_contract_and_last_release,Q2_G_direct
345,2025-12-12,2025-12-12,5045.117231646603,5037.336307896602,5471.598112500007,previous_confirmed_contract_and_last_release,Q2_G_direct
346,2025-12-13,2025-12-13,4694.1019367546305,4693.06858300463,5004.958646930047,previous_confirmed_contract_and_last_release,Q2_G_direct
347,2025-12-14,2025-12-14,4900.817348260399,4900.726770760399,4510.910159999999,previous_confirmed_contract_and_last_release,Q2_G_direct
348,2025-12-15,2025-12-15,4727.6506117668005,4712.6389867668,4704.757003840878,previous_confirmed_contract_and_last_release,Q2_G_direct
349,2025-12-16,2025-12-16,4787.236755430871,4829.141880430871,5274.149402153864,previous_confirmed_contract_and_last_release,Q2_G_direct
350,2025-12-17,2025-12-17,5264.841078429272,5230.5292946792715,5265.736544679272,previous_confirmed_contract_and_last_release,Q2_G_direct
351,2025-12-18,2025-12-18,4523.605914876551,4564.801389876551,5588.214757296303,previous_confirmed_contract_and_last_release,Q2_G_direct
352,2025-12-19,2025-12-19,5196.959236311112,5190.222998811112,5190.810998811113,previous_confirmed_contract_and_last_release,Q2_G_direct
353,2025-12-20,2025-12-20,4331.904956765435,4358.158800515434,4476.29100879241,previous_confirmed_contract_and_last_release,Q2_G_direct
354,2025-12-21,2025-12-21,4874.204094956791,4905.205446206791,5129.964354028707,previous_confirmed_contract_and_last_release,Q2_G_direct
355,2025-12-22,2025-12-22,4953.23491161111,4958.07643911111,4940.67943911111,previous_confirmed_contract_and_last_release,Q2_G_direct
356,2025-12-23,2025-12-23,4627.486084944221,4604.765138694222,4623.528638694222,previous_confirmed_contract_and_last_release,Q2_G_direct
357,2025-12-24,2025-12-24,4947.50270843312,4942.59329468312,4895.459566943304,previous_confirmed_contract_and_last_release,Q2_G_direct
358,2025-12-25,2025-12-25,4675.766653483333,4670.687289733333,4674.182289733333,previous_confirmed_contract_and_last_release,Q2_G_direct
359,2025-12-26,2025-12-26,4517.215380509232,4527.188220509232,4515.3179705092325,previous_confirmed_contract_and_last_release,Q2_G_direct
360,2025-12-27,2025-12-27,5028.9431629040955,5038.953499154096,5054.029003934839,previous_confirmed_contract_and_last_release,Q2_G_direct
361,2025-12-28,2025-12-28,5014.638895973591,5033.413023473592,4956.832541145433,previous_confirmed_contract_and_last_release,Q2_G_direct
362,2025-12-29,2025-12-29,4967.519704907405,4980.115354907405,4961.804854907406,previous_confirmed_contract_and_last_release,Q2_G_direct
363,2025-12-30,2025-12-30,4524.1360880625,4474.978305562499,5011.212664712619,previous_confirmed_contract_and_last_release,Q2_G_direct
364,2025-12-31,2025-12-31,4382.333864814815,4398.997687314814,4920.447042506391,previous_confirmed_contract_and_last_release,Q2_G_direct
