day,issue_time,schedule,release_hour,block_start,block_end_exclusive,soc_kwh,accepted,keep_score_yuan,new_score_yuan,changed_intervals,risk_days,risk_day_first,risk_day_last,gate_days,gate_day_first,gate_day_last,load_source_max,load_correction_source_max,price_max_source_time,price_current_actual_step,lp_residual_kwh,planned_mutex_violations
2025-04-20 00:00:00,2025-04-20 12:00:00,M3,12,71,107,5065.001900925932,False,1488.9696263363955,2256.6491730624903,0,60,2025-02-19 00:00:00,2025-04-19 00:00:00,14,2025-02-05 00:00:00,2025-02-18 00:00:00,2025-04-20 00:10:00,2025-04-20 12:00:00,2025-04-20 12:00:00,71,4.547473508864641e-13,0
2025-04-20 00:00:00,2025-04-20 18:00:00,M3,18,107,144,9990.067967216059,True,13214.053523194872,11310.239474454938,14,60,2025-02-19 00:00:00,2025-04-19 00:00:00,14,2025-02-05 00:00:00,2025-02-18 00:00:00,2025-04-20 00:10:00,2025-04-20 18:00:00,2025-04-20 18:00:00,107,4.547473508864641e-13,0
2025-04-21 00:00:00,2025-04-21 06:00:00,M3,6,35,71,9853.081426064817,False,-4968.896669340533,-4412.186791211432,0,60,2025-02-20 00:00:00,2025-04-20 00:00:00,14,2025-02-06 00:00:00,2025-02-19 00:00:00,2025-04-21 00:10:00,2025-04-21 06:00:00,2025-04-21 06:00:00,35,9.094947017729282e-13,0
2025-04-21 00:00:00,2025-04-21 12:00:00,M3,12,71,107,7599.207508287043,True,822.6281487435596,186.286106302904,21,60,2025-02-20 00:00:00,2025-04-20 00:00:00,14,2025-02-06 00:00:00,2025-02-19 00:00:00,2025-04-21 00:10:00,2025-04-21 12:00:00,2025-04-21 12:00:00,71,9.094947017729282e-13,0
2025-04-21 00:00:00,2025-04-21 18:00:00,M3,18,107,144,10800.0,True,11157.659907213329,11154.465627035172,4,60,2025-02-20 00:00:00,2025-04-20 00:00:00,14,2025-02-06 00:00:00,2025-02-19 00:00:00,2025-04-21 00:10:00,2025-04-21 18:00:00,2025-04-21 18:00:00,107,0.0,0
2025-04-22 00:00:00,2025-04-22 06:00:00,M3,6,35,71,10028.645775212959,False,-3619.9436632034267,-3557.94710831401,0,60,2025-02-21 00:00:00,2025-04-21 00:00:00,14,2025-02-07 00:00:00,2025-02-20 00:00:00,2025-04-22 00:10:00,2025-04-22 06:00:00,2025-04-22 06:00:00,35,9.094947017729282e-13,0
2025-04-22 00:00:00,2025-04-22 12:00:00,M3,12,71,107,5962.741165027777,False,864.3145359363012,1935.7654064382518,0,60,2025-02-21 00:00:00,2025-04-21 00:00:00,14,2025-02-07 00:00:00,2025-02-20 00:00:00,2025-04-22 00:10:00,2025-04-22 12:00:00,2025-04-22 12:00:00,71,9.094947017729282e-13,0
2025-04-22 00:00:00,2025-04-22 18:00:00,M3,18,107,144,8607.745556175923,True,20943.629478690153,13266.166692010058,21,60,2025-02-21 00:00:00,2025-04-21 00:00:00,14,2025-02-07 00:00:00,2025-02-20 00:00:00,2025-04-22 00:10:00,2025-04-22 18:00:00,2025-04-22 18:00:00,107,2.2737367544323206e-13,0
2025-04-23 00:00:00,2025-04-23 06:00:00,M3,6,35,71,8044.654692845683,True,1533.1454097241844,-1163.1733599198794,10,60,2025-02-22 00:00:00,2025-04-22 00:00:00,14,2025-02-08 00:00:00,2025-02-21 00:00:00,2025-04-23 00:10:00,2025-04-23 06:00:00,2025-04-23 06:00:00,35,9.094947017729282e-13,0
2025-04-23 00:00:00,2025-04-23 12:00:00,M3,12,71,107,8346.928894975303,False,-635.2379194374969,61.11988898298042,0,60,2025-02-22 00:00:00,2025-04-22 00:00:00,14,2025-02-08 00:00:00,2025-02-21 00:00:00,2025-04-23 00:10:00,2025-04-23 12:00:00,2025-04-23 12:00:00,71,9.094947017729282e-13,0
2025-04-23 00:00:00,2025-04-23 18:00:00,M3,18,107,144,10186.132245753084,True,15426.733896892518,12421.434494338022,14,60,2025-02-22 00:00:00,2025-04-22 00:00:00,14,2025-02-08 00:00:00,2025-02-21 00:00:00,2025-04-23 00:10:00,2025-04-23 18:00:00,2025-04-23 18:00:00,107,2.2737367544323206e-13,0
2025-04-24 00:00:00,2025-04-24 06:00:00,M3,6,35,71,9380.495718944443,False,-4857.817186463916,-4857.817186463916,0,60,2025-02-23 00:00:00,2025-04-23 00:00:00,14,2025-02-09 00:00:00,2025-02-22 00:00:00,2025-04-24 00:10:00,2025-04-24 06:00:00,2025-04-24 06:00:00,35,1.8189894035458565e-12,0
2025-04-24 00:00:00,2025-04-24 12:00:00,M3,12,71,107,5926.805638018519,False,-420.24372973204635,240.27738810828063,0,60,2025-02-23 00:00:00,2025-04-23 00:00:00,14,2025-02-09 00:00:00,2025-02-22 00:00:00,2025-04-24 00:10:00,2025-04-24 12:00:00,2025-04-24 12:00:00,71,1.8189894035458565e-12,0
2025-04-24 00:00:00,2025-04-24 18:00:00,M3,18,107,144,10685.024601851852,True,13061.339456798973,12196.122902281868,24,60,2025-02-23 00:00:00,2025-04-23 00:00:00,14,2025-02-09 00:00:00,2025-02-22 00:00:00,2025-04-24 00:10:00,2025-04-24 18:00:00,2025-04-24 18:00:00,107,9.094947017729282e-13,0
2025-04-25 00:00:00,2025-04-25 06:00:00,M3,6,35,71,2951.7075465,False,-5166.979766633881,-5166.979766633881,0,60,2025-02-24 00:00:00,2025-04-24 00:00:00,14,2025-02-10 00:00:00,2025-02-23 00:00:00,2025-04-25 00:10:00,2025-04-25 06:00:00,2025-04-25 06:00:00,35,1.8189894035458565e-12,0
2025-04-25 00:00:00,2025-04-25 12:00:00,M3,12,71,107,10800.0,False,-4283.582987756797,-4253.538717182931,0,60,2025-02-24 00:00:00,2025-04-24 00:00:00,14,2025-02-10 00:00:00,2025-02-23 00:00:00,2025-04-25 00:10:00,2025-04-25 12:00:00,2025-04-25 12:00:00,71,9.094947017729282e-13,0
2025-04-25 00:00:00,2025-04-25 18:00:00,M3,18,107,144,10550.327838271605,True,3737.9549639614115,2936.7758900156778,6,60,2025-02-24 00:00:00,2025-04-24 00:00:00,14,2025-02-10 00:00:00,2025-02-23 00:00:00,2025-04-25 00:10:00,2025-04-25 18:00:00,2025-04-25 18:00:00,107,0.0,0
2025-04-26 00:00:00,2025-04-26 06:00:00,M3,6,35,71,2637.2585029873435,False,-4779.02021464603,-4779.02021464603,0,60,2025-02-25 00:00:00,2025-04-25 00:00:00,14,2025-02-11 00:00:00,2025-02-24 00:00:00,2025-04-26 00:10:00,2025-04-26 06:00:00,2025-04-26 06:00:00,35,2.2737367544323206e-13,0
2025-04-26 00:00:00,2025-04-26 12:00:00,M3,12,71,107,10800.0,False,-4062.7120224521136,-3662.1587286462404,0,60,2025-02-25 00:00:00,2025-04-25 00:00:00,14,2025-02-11 00:00:00,2025-02-24 00:00:00,2025-04-26 00:10:00,2025-04-26 12:00:00,2025-04-26 12:00:00,71,1.1368683772161603e-13,0
2025-04-26 00:00:00,2025-04-26 18:00:00,M3,18,107,144,10472.654462962962,False,1617.6842607922663,1618.7851702308647,0,60,2025-02-25 00:00:00,2025-04-25 00:00:00,14,2025-02-11 00:00:00,2025-02-24 00:00:00,2025-04-26 00:10:00,2025-04-26 18:00:00,2025-04-26 18:00:00,107,0.0,0
2025-04-27 00:00:00,2025-04-27 06:00:00,M3,6,35,71,8247.961966919756,True,890.9148000431513,-1178.3900447971573,7,60,2025-02-26 00:00:00,2025-04-26 00:00:00,14,2025-02-12 00:00:00,2025-02-25 00:00:00,2025-04-27 00:10:00,2025-04-27 06:00:00,2025-04-27 06:00:00,35,9.094947017729282e-13,0
2025-04-27 00:00:00,2025-04-27 12:00:00,M3,12,71,107,6910.7186804691355,False,-287.24209835213316,-141.6702245714086,0,60,2025-02-26 00:00:00,2025-04-26 00:00:00,14,2025-02-12 00:00:00,2025-02-25 00:00:00,2025-04-27 00:10:00,2025-04-27 12:00:00,2025-04-27 12:00:00,71,9.094947017729282e-13,0
2025-04-27 00:00:00,2025-04-27 18:00:00,M3,18,107,144,10131.786609834322,True,15744.02003182878,12393.662629477138,14,60,2025-02-26 00:00:00,2025-04-26 00:00:00,14,2025-02-12 00:00:00,2025-02-25 00:00:00,2025-04-27 00:10:00,2025-04-27 18:00:00,2025-04-27 18:00:00,107,0.0,0
2025-04-28 00:00:00,2025-04-28 06:00:00,M3,6,35,71,10148.756814814815,False,-2090.2707895420863,-1909.6054684377468,0,60,2025-02-27 00:00:00,2025-04-27 00:00:00,14,2025-02-13 00:00:00,2025-02-26 00:00:00,2025-04-28 00:10:00,2025-04-28 06:00:00,2025-04-28 06:00:00,35,9.094947017729282e-13,0
2025-04-28 00:00:00,2025-04-28 12:00:00,M3,12,71,107,5553.88960935185,True,2967.733082349546,2932.9286928467745,23,60,2025-02-27 00:00:00,2025-04-27 00:00:00,14,2025-02-13 00:00:00,2025-02-26 00:00:00,2025-04-28 00:10:00,2025-04-28 12:00:00,2025-04-28 12:00:00,71,0.0,0
2025-04-28 00:00:00,2025-04-28 18:00:00,M3,18,107,144,10800.0,False,10038.624693728165,10191.47620097151,0,60,2025-02-27 00:00:00,2025-04-27 00:00:00,14,2025-02-13 00:00:00,2025-02-26 00:00:00,2025-04-28 00:10:00,2025-04-28 18:00:00,2025-04-28 18:00:00,107,9.094947017729282e-13,0
2025-04-29 00:00:00,2025-04-29 06:00:00,M3,6,35,71,8664.298708067898,False,-4330.650608149446,-4165.672051145148,0,60,2025-02-28 00:00:00,2025-04-28 00:00:00,14,2025-02-14 00:00:00,2025-02-27 00:00:00,2025-04-29 00:10:00,2025-04-29 06:00:00,2025-04-29 06:00:00,35,9.094947017729282e-13,0
2025-04-29 00:00:00,2025-04-29 12:00:00,M3,12,71,107,7837.929035660493,False,240.71761246779806,770.855375688546,0,60,2025-02-28 00:00:00,2025-04-28 00:00:00,14,2025-02-14 00:00:00,2025-02-27 00:00:00,2025-04-29 00:10:00,2025-04-29 12:00:00,2025-04-29 12:00:00,71,1.8189894035458565e-12,0
2025-04-29 00:00:00,2025-04-29 18:00:00,M3,18,107,144,10090.470534401238,True,12271.655991172749,11217.69023987182,13,60,2025-02-28 00:00:00,2025-04-28 00:00:00,14,2025-02-14 00:00:00,2025-02-27 00:00:00,2025-04-29 00:10:00,2025-04-29 18:00:00,2025-04-29 18:00:00,107,1.8189894035458565e-12,0
2025-04-30 00:00:00,2025-04-30 06:00:00,M3,6,35,71,6776.17096424074,True,-2296.3435875375803,-3016.0479252635646,2,60,2025-03-01 00:00:00,2025-04-29 00:00:00,14,2025-02-15 00:00:00,2025-02-28 00:00:00,2025-04-30 00:10:00,2025-04-30 06:00:00,2025-04-30 06:00:00,35,9.094947017729282e-13,0
2025-04-30 00:00:00,2025-04-30 12:00:00,M3,12,71,107,4864.044623222231,False,9.1932629097073,240.1856006236164,0,60,2025-03-01 00:00:00,2025-04-29 00:00:00,14,2025-02-15 00:00:00,2025-02-28 00:00:00,2025-04-30 00:10:00,2025-04-30 12:00:00,2025-04-30 12:00:00,71,0.0,0
2025-04-30 00:00:00,2025-04-30 18:00:00,M3,18,107,144,10310.319710777789,True,10050.494636540941,9964.842472318627,14,60,2025-03-01 00:00:00,2025-04-29 00:00:00,14,2025-02-15 00:00:00,2025-02-28 00:00:00,2025-04-30 00:10:00,2025-04-30 18:00:00,2025-04-30 18:00:00,107,0.0,0
2025-05-01 00:00:00,2025-05-01 06:00:00,M3,6,35,71,8111.0383362592565,True,6164.715108675894,-974.6103066148106,4,60,2025-03-02 00:00:00,2025-04-30 00:00:00,14,2025-02-16 00:00:00,2025-03-01 00:00:00,2025-05-01 00:10:00,2025-05-01 06:00:00,2025-05-01 06:00:00,35,9.094947017729282e-13,0
2025-05-01 00:00:00,2025-05-01 12:00:00,M3,12,71,107,6786.2101898641995,True,273.05769272444303,268.3310245320841,17,60,2025-03-02 00:00:00,2025-04-30 00:00:00,14,2025-02-16 00:00:00,2025-03-01 00:00:00,2025-05-01 00:10:00,2025-05-01 12:00:00,2025-05-01 12:00:00,71,9.094947017729282e-13,0
2025-05-01 00:00:00,2025-05-01 18:00:00,M3,18,107,144,10176.23195233951,True,18751.594078226273,13629.939950740325,25,60,2025-03-02 00:00:00,2025-04-30 00:00:00,14,2025-02-16 00:00:00,2025-03-01 00:00:00,2025-05-01 00:10:00,2025-05-01 18:00:00,2025-05-01 18:00:00,107,9.094947017729282e-13,0
2025-05-02 00:00:00,2025-05-02 06:00:00,M3,6,35,71,3201.3114466728375,False,-4394.426059770824,-4394.426059770824,0,60,2025-03-03 00:00:00,2025-05-01 00:00:00,14,2025-02-17 00:00:00,2025-03-02 00:00:00,2025-05-02 00:10:00,2025-05-02 06:00:00,2025-05-02 06:00:00,35,2.2737367544323206e-13,0
2025-05-02 00:00:00,2025-05-02 12:00:00,M3,12,71,107,10800.0,False,-3767.5178462938707,-3750.8909040078297,0,60,2025-03-03 00:00:00,2025-05-01 00:00:00,14,2025-02-17 00:00:00,2025-03-02 00:00:00,2025-05-02 00:10:00,2025-05-02 12:00:00,2025-05-02 12:00:00,71,1.1368683772161603e-13,0
2025-05-02 00:00:00,2025-05-02 18:00:00,M3,18,107,144,10560.721183740741,True,5656.778056469695,3573.921250682386,7,60,2025-03-03 00:00:00,2025-05-01 00:00:00,14,2025-02-17 00:00:00,2025-03-02 00:00:00,2025-05-02 00:10:00,2025-05-02 18:00:00,2025-05-02 18:00:00,107,0.0,0
2025-05-03 00:00:00,2025-05-03 06:00:00,M3,6,35,71,3144.329600679011,False,-4846.861140644303,-4846.861140644303,0,60,2025-03-04 00:00:00,2025-05-02 00:00:00,14,2025-02-18 00:00:00,2025-03-03 00:00:00,2025-05-03 00:10:00,2025-05-03 06:00:00,2025-05-03 06:00:00,35,2.2737367544323206e-13,0
2025-05-03 00:00:00,2025-05-03 12:00:00,M3,12,71,107,10800.0,False,-4036.796633361122,-4007.8629426619145,0,60,2025-03-04 00:00:00,2025-05-02 00:00:00,14,2025-02-18 00:00:00,2025-03-03 00:00:00,2025-05-03 00:10:00,2025-05-03 12:00:00,2025-05-03 12:00:00,71,1.8189894035458565e-12,0
2025-05-03 00:00:00,2025-05-03 18:00:00,M3,18,107,144,10599.316631166666,True,7627.201048424274,4230.3067379314425,9,60,2025-03-04 00:00:00,2025-05-02 00:00:00,14,2025-02-18 00:00:00,2025-03-03 00:00:00,2025-05-03 00:10:00,2025-05-03 18:00:00,2025-05-03 18:00:00,107,0.0,0
2025-05-04 00:00:00,2025-05-04 06:00:00,M3,6,35,71,8893.121071895059,False,-5659.394538535345,-5507.635567971632,0,60,2025-03-05 00:00:00,2025-05-03 00:00:00,14,2025-02-19 00:00:00,2025-03-04 00:00:00,2025-05-04 00:10:00,2025-05-04 06:00:00,2025-05-04 06:00:00,35,4.547473508864641e-13,0
2025-05-04 00:00:00,2025-05-04 12:00:00,M3,12,71,107,7179.045762820984,True,1166.111184885557,356.352452708844,23,60,2025-03-05 00:00:00,2025-05-03 00:00:00,14,2025-02-19 00:00:00,2025-03-04 00:00:00,2025-05-04 00:10:00,2025-05-04 12:00:00,2025-05-04 12:00:00,71,0.0,0
2025-05-04 00:00:00,2025-05-04 18:00:00,M3,18,107,144,10032.738535391974,True,21211.39921857548,13607.259482485873,14,60,2025-03-05 00:00:00,2025-05-03 00:00:00,14,2025-02-19 00:00:00,2025-03-04 00:00:00,2025-05-04 00:10:00,2025-05-04 18:00:00,2025-05-04 18:00:00,107,2.2737367544323206e-13,0
2025-05-05 00:00:00,2025-05-05 06:00:00,M3,6,35,71,10800.0,False,-3494.4955925820145,-3347.2879686527813,0,60,2025-03-06 00:00:00,2025-05-04 00:00:00,14,2025-02-20 00:00:00,2025-03-05 00:00:00,2025-05-05 00:10:00,2025-05-05 06:00:00,2025-05-05 06:00:00,35,0.0,0
2025-05-05 00:00:00,2025-05-05 12:00:00,M3,12,71,107,6029.2335385617325,True,1545.1840069593813,1069.6416072871505,17,60,2025-03-06 00:00:00,2025-05-04 00:00:00,14,2025-02-20 00:00:00,2025-03-05 00:00:00,2025-05-05 00:10:00,2025-05-05 12:00:00,2025-05-05 12:00:00,71,0.0,0
2025-05-05 00:00:00,2025-05-05 18:00:00,M3,18,107,144,10004.79363604107,True,18615.85739838394,13506.845733955572,17,60,2025-03-06 00:00:00,2025-05-04 00:00:00,14,2025-02-20 00:00:00,2025-03-05 00:00:00,2025-05-05 00:10:00,2025-05-05 18:00:00,2025-05-05 18:00:00,107,4.547473508864641e-13,0
2025-05-06 00:00:00,2025-05-06 06:00:00,M3,6,35,71,6982.186672179012,True,7972.4372770101445,-25.3828397253397,12,60,2025-03-07 00:00:00,2025-05-05 00:00:00,14,2025-02-21 00:00:00,2025-03-06 00:00:00,2025-05-06 00:10:00,2025-05-06 06:00:00,2025-05-06 06:00:00,35,4.547473508864641e-13,0
2025-05-06 00:00:00,2025-05-06 12:00:00,M3,12,71,107,7384.427124799381,False,-517.9180422918532,-213.3249844237632,0,60,2025-03-07 00:00:00,2025-05-05 00:00:00,14,2025-02-21 00:00:00,2025-03-06 00:00:00,2025-05-06 00:10:00,2025-05-06 12:00:00,2025-05-06 12:00:00,71,4.547473508864641e-13,0
2025-05-06 00:00:00,2025-05-06 18:00:00,M3,18,107,144,9921.466180246913,True,19347.446434119247,13148.62469512092,14,60,2025-03-07 00:00:00,2025-05-05 00:00:00,14,2025-02-21 00:00:00,2025-03-06 00:00:00,2025-05-06 00:10:00,2025-05-06 18:00:00,2025-05-06 18:00:00,107,9.094947017729282e-13,0
2025-05-07 00:00:00,2025-05-07 06:00:00,M3,6,35,71,8235.24324124074,True,2021.2969107102847,-581.2185332681513,10,60,2025-03-08 00:00:00,2025-05-06 00:00:00,14,2025-02-22 00:00:00,2025-03-07 00:00:00,2025-05-07 00:10:00,2025-05-07 06:00:00,2025-05-07 06:00:00,35,9.094947017729282e-13,0
2025-05-07 00:00:00,2025-05-07 12:00:00,M3,12,71,107,7437.763266780863,False,630.1983393218597,664.3787372786327,0,60,2025-03-08 00:00:00,2025-05-06 00:00:00,14,2025-02-22 00:00:00,2025-03-07 00:00:00,2025-05-07 00:10:00,2025-05-07 12:00:00,2025-05-07 12:00:00,71,4.547473508864641e-13,0
2025-05-07 00:00:00,2025-05-07 18:00:00,M3,18,107,144,10447.100578024692,True,18029.215354697502,13076.626095646683,14,60,2025-03-08 00:00:00,2025-05-06 00:00:00,14,2025-02-22 00:00:00,2025-03-07 00:00:00,2025-05-07 00:10:00,2025-05-07 18:00:00,2025-05-07 18:00:00,107,9.094947017729282e-13,0
2025-05-08 00:00:00,2025-05-08 06:00:00,M3,6,35,71,10730.6712255,False,-4101.226161022306,-3363.143558334142,0,60,2025-03-09 00:00:00,2025-05-07 00:00:00,14,2025-02-23 00:00:00,2025-03-08 00:00:00,2025-05-08 00:10:00,2025-05-08 06:00:00,2025-05-08 06:00:00,35,4.547473508864641e-13,0
2025-05-08 00:00:00,2025-05-08 12:00:00,M3,12,71,107,7724.598943296295,True,1781.841400365724,1653.1663742071396,23,60,2025-03-09 00:00:00,2025-05-07 00:00:00,14,2025-02-23 00:00:00,2025-03-08 00:00:00,2025-05-08 00:10:00,2025-05-08 12:00:00,2025-05-08 12:00:00,71,0.0,0
2025-05-08 00:00:00,2025-05-08 18:00:00,M3,18,107,144,10732.366423148149,True,15688.54217683479,13983.362879712311,22,60,2025-03-09 00:00:00,2025-05-07 00:00:00,14,2025-02-23 00:00:00,2025-03-08 00:00:00,2025-05-08 00:10:00,2025-05-08 18:00:00,2025-05-08 18:00:00,107,0.0,0
2025-05-09 00:00:00,2025-05-09 06:00:00,M3,6,35,71,2841.836736104938,True,-5034.211778644007,-5230.621258924623,1,60,2025-03-10 00:00:00,2025-05-08 00:00:00,14,2025-02-24 00:00:00,2025-03-09 00:00:00,2025-05-09 00:10:00,2025-05-09 06:00:00,2025-05-09 06:00:00,35,0.0,0
2025-05-09 00:00:00,2025-05-09 12:00:00,M3,12,71,107,10800.0,False,-4429.684187346477,-4294.8439297242,0,60,2025-03-10 00:00:00,2025-05-08 00:00:00,14,2025-02-24 00:00:00,2025-03-09 00:00:00,2025-05-09 00:10:00,2025-05-09 12:00:00,2025-05-09 12:00:00,71,9.094947017729282e-13,0
2025-05-09 00:00:00,2025-05-09 18:00:00,M3,18,107,144,10475.331886419752,True,5107.547202996326,4220.329217593532,6,60,2025-03-10 00:00:00,2025-05-08 00:00:00,14,2025-02-24 00:00:00,2025-03-09 00:00:00,2025-05-09 00:10:00,2025-05-09 18:00:00,2025-05-09 18:00:00,107,0.0,0
2025-05-10 00:00:00,2025-05-10 06:00:00,M3,6,35,71,3118.4331919691354,False,-5449.157404131282,-5449.157404131282,0,60,2025-03-11 00:00:00,2025-05-09 00:00:00,14,2025-02-25 00:00:00,2025-03-10 00:00:00,2025-05-10 00:10:00,2025-05-10 06:00:00,2025-05-10 06:00:00,35,9.094947017729282e-13,0
2025-05-10 00:00:00,2025-05-10 12:00:00,M3,12,71,107,10800.0,False,-4618.1427391451625,-4617.338084563348,0,60,2025-03-11 00:00:00,2025-05-09 00:00:00,14,2025-02-25 00:00:00,2025-03-10 00:00:00,2025-05-10 00:10:00,2025-05-10 12:00:00,2025-05-10 12:00:00,71,1.1368683772161603e-13,0
2025-05-10 00:00:00,2025-05-10 18:00:00,M3,18,107,144,10341.270972753087,True,4394.055567165812,3628.194676952986,6,60,2025-03-11 00:00:00,2025-05-09 00:00:00,14,2025-02-25 00:00:00,2025-03-10 00:00:00,2025-05-10 00:10:00,2025-05-10 18:00:00,2025-05-10 18:00:00,107,4.547473508864641e-13,0
2025-05-11 00:00:00,2025-05-11 06:00:00,M3,6,35,71,9987.09652296605,False,-3285.0010943757334,-3118.925443355695,0,60,2025-03-12 00:00:00,2025-05-10 00:00:00,14,2025-02-26 00:00:00,2025-03-11 00:00:00,2025-05-11 00:10:00,2025-05-11 06:00:00,2025-05-11 06:00:00,35,1.8189894035458565e-12,0
2025-05-11 00:00:00,2025-05-11 12:00:00,M3,12,71,107,6380.996879780864,False,1393.0235610425354,1421.898859426475,0,60,2025-03-12 00:00:00,2025-05-10 00:00:00,14,2025-02-26 00:00:00,2025-03-11 00:00:00,2025-05-11 00:10:00,2025-05-11 12:00:00,2025-05-11 12:00:00,71,2.2737367544323206e-13,0
2025-05-11 00:00:00,2025-05-11 18:00:00,M3,18,107,144,10202.715920722223,True,16967.707256317626,14427.99012122331,19,60,2025-03-12 00:00:00,2025-05-10 00:00:00,14,2025-02-26 00:00:00,2025-03-11 00:00:00,2025-05-11 00:10:00,2025-05-11 18:00:00,2025-05-11 18:00:00,107,9.094947017729282e-13,0
2025-05-12 00:00:00,2025-05-12 06:00:00,M3,6,35,71,6331.486885648148,False,-2876.9860231284447,-2619.824806204848,0,60,2025-03-13 00:00:00,2025-05-11 00:00:00,14,2025-02-27 00:00:00,2025-03-12 00:00:00,2025-05-12 00:10:00,2025-05-12 06:00:00,2025-05-12 06:00:00,35,9.094947017729282e-13,0
2025-05-12 00:00:00,2025-05-12 12:00:00,M3,12,71,107,4759.1667449999995,False,2359.814102207514,3145.057811371624,0,60,2025-03-13 00:00:00,2025-05-11 00:00:00,14,2025-02-27 00:00:00,2025-03-12 00:00:00,2025-05-12 00:10:00,2025-05-12 12:00:00,2025-05-12 12:00:00,71,9.094947017729282e-13,0
2025-05-12 00:00:00,2025-05-12 18:00:00,M3,18,107,144,7849.266790623455,True,30992.642138810646,18126.44603480793,16,60,2025-03-13 00:00:00,2025-05-11 00:00:00,14,2025-02-27 00:00:00,2025-03-12 00:00:00,2025-05-12 00:10:00,2025-05-12 18:00:00,2025-05-12 18:00:00,107,0.0,0
2025-05-13 00:00:00,2025-05-13 06:00:00,M3,6,35,71,10779.442618518518,False,-5433.948842944438,-4464.916700668916,0,60,2025-03-14 00:00:00,2025-05-12 00:00:00,14,2025-02-28 00:00:00,2025-03-13 00:00:00,2025-05-13 00:10:00,2025-05-13 06:00:00,2025-05-13 06:00:00,35,4.547473508864641e-13,0
2025-05-13 00:00:00,2025-05-13 12:00:00,M3,12,71,107,9107.168302104941,True,1215.3246185284927,1051.5647908427625,21,60,2025-03-14 00:00:00,2025-05-12 00:00:00,14,2025-02-28 00:00:00,2025-03-13 00:00:00,2025-05-13 00:10:00,2025-05-13 12:00:00,2025-05-13 12:00:00,71,1.8189894035458565e-12,0
2025-05-13 00:00:00,2025-05-13 18:00:00,M3,18,107,144,10603.07692737963,True,15967.667875734396,14122.11134127775,21,60,2025-03-14 00:00:00,2025-05-12 00:00:00,14,2025-02-28 00:00:00,2025-03-13 00:00:00,2025-05-13 00:10:00,2025-05-13 18:00:00,2025-05-13 18:00:00,107,0.0,0
2025-05-14 00:00:00,2025-05-14 06:00:00,M3,6,35,71,9271.319241845682,False,-2879.3276008055523,-2762.220632310823,0,60,2025-03-15 00:00:00,2025-05-13 00:00:00,14,2025-03-01 00:00:00,2025-03-14 00:00:00,2025-05-14 00:10:00,2025-05-14 06:00:00,2025-05-14 06:00:00,35,9.094947017729282e-13,0
2025-05-14 00:00:00,2025-05-14 12:00:00,M3,12,71,107,5638.595561290131,True,2383.3665300638613,1809.0838849760298,24,60,2025-03-15 00:00:00,2025-05-13 00:00:00,14,2025-03-01 00:00:00,2025-03-14 00:00:00,2025-05-14 00:10:00,2025-05-14 12:00:00,2025-05-14 12:00:00,71,0.0,0
2025-05-14 00:00:00,2025-05-14 18:00:00,M3,18,107,144,9619.425417231487,True,20523.741862800467,15213.455890068164,14,60,2025-03-15 00:00:00,2025-05-13 00:00:00,14,2025-03-01 00:00:00,2025-03-14 00:00:00,2025-05-14 00:10:00,2025-05-14 18:00:00,2025-05-14 18:00:00,107,4.547473508864641e-13,0
2025-05-15 00:00:00,2025-05-15 06:00:00,M3,6,35,71,9725.645343660493,False,-4617.049587555901,-4124.484152259844,0,60,2025-03-16 00:00:00,2025-05-14 00:00:00,14,2025-03-02 00:00:00,2025-03-15 00:00:00,2025-05-15 00:10:00,2025-05-15 06:00:00,2025-05-15 06:00:00,35,4.547473508864641e-13,0
2025-05-15 00:00:00,2025-05-15 12:00:00,M3,12,71,107,6342.1502831049365,False,2013.5344902333297,2053.8191635204334,0,60,2025-03-16 00:00:00,2025-05-14 00:00:00,14,2025-03-02 00:00:00,2025-03-15 00:00:00,2025-05-15 00:10:00,2025-05-15 12:00:00,2025-05-15 12:00:00,71,4.547473508864641e-13,0
2025-05-15 00:00:00,2025-05-15 18:00:00,M3,18,107,144,10800.0,False,14282.889936714593,14491.339963853596,0,60,2025-03-16 00:00:00,2025-05-14 00:00:00,14,2025-03-02 00:00:00,2025-03-15 00:00:00,2025-05-15 00:10:00,2025-05-15 18:00:00,2025-05-15 18:00:00,107,0.0,0
2025-05-16 00:00:00,2025-05-16 06:00:00,M3,6,35,71,2360.009337546296,False,-5114.330703073842,-5114.330703073842,0,60,2025-03-17 00:00:00,2025-05-15 00:00:00,14,2025-03-03 00:00:00,2025-03-16 00:00:00,2025-05-16 00:10:00,2025-05-16 06:00:00,2025-05-16 06:00:00,35,9.094947017729282e-13,0
2025-05-16 00:00:00,2025-05-16 12:00:00,M3,12,71,107,10800.0,True,-4025.295516104777,-4049.709082830194,9,60,2025-03-17 00:00:00,2025-05-15 00:00:00,14,2025-03-03 00:00:00,2025-03-16 00:00:00,2025-05-16 00:10:00,2025-05-16 12:00:00,2025-05-16 12:00:00,71,1.8189894035458565e-12,0
2025-05-16 00:00:00,2025-05-16 18:00:00,M3,18,107,144,10461.170808950617,False,4022.2876057527005,4130.120718200831,0,60,2025-03-17 00:00:00,2025-05-15 00:00:00,14,2025-03-03 00:00:00,2025-03-16 00:00:00,2025-05-16 00:10:00,2025-05-16 18:00:00,2025-05-16 18:00:00,107,0.0,0
