interval_start,interval_end,plan_day,step,phase,decision_time,price_forecast_yuan_per_kwh,price_actual_yuan_per_kwh,price_max_source_time,load_actual_kwh,pv_actual_kwh,load_forecast_kwh,pv_forecast_kwh,plan_grid_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_supply_kwh,soc_before_kwh,soc_after_kwh,plan_cost_actual_yuan,emergency_cost_actual_yuan
2025-03-03 12:00:00,2025-03-03 12:10:00,2025-03-03 00:00:00,71,dynamic,2025-03-03 00:00:00,0.5934,0.5934,2025-03-04 00:00:00,992.4883333333333,1089.6187499999999,1021.7641666666666,1220.82875,636.1540833333335,733.2845000000001,0.0,0.0,0.0,5329.8582813,5989.8143313,377.4938330500001,0.0
2025-03-03 12:10:00,2025-03-03 12:20:00,2025-03-03 00:00:00,72,dynamic,2025-03-03 00:00:00,0.5787,0.5787,2025-03-04 00:00:00,979.2758833333334,1138.8336833333333,1034.8465833333332,1224.82899,643.3509266666665,802.9087266666664,0.0,0.0,0.0,5989.8143313,6712.4321853,372.3071812619999,0.0
2025-03-03 12:20:00,2025-03-03 12:30:00,2025-03-03 00:00:00,73,dynamic,2025-03-03 00:00:00,0.5681,0.5681,2025-03-04 00:00:00,983.7081333333333,1161.9974499999998,1040.5260083333333,1215.819163333333,661.598091,833.3333333333333,0.0,0.0,6.554074333333119,6712.4321853,7462.4321853,375.85387549710003,0.0
2025-03-03 12:30:00,2025-03-03 12:40:00,2025-03-03 00:00:00,74,dynamic,2025-03-03 00:00:00,0.5499,0.5499,2025-03-04 00:00:00,988.8616666666667,1139.19375,1020.5883333333333,1197.1,656.8216666666666,807.15375,0.0,0.0,0.0,7462.4321853,8188.8705603,361.1862345,0.0
2025-03-03 12:40:00,2025-03-03 12:50:00,2025-03-03 00:00:00,75,dynamic,2025-03-03 00:00:00,0.5376,0.5376,2025-03-04 00:00:00,967.9626333333333,1110.6685333333332,999.0971833333333,1179.8186033333332,652.6119133333334,795.3178133333333,0.0,0.0,0.0,8188.8705603,8904.6565923,350.844164608,0.0
2025-03-03 12:50:00,2025-03-03 13:00:00,2025-03-03 00:00:00,76,dynamic,2025-03-03 00:00:00,0.7049,0.7049,2025-03-04 00:00:00,998.2794,1110.2797333333333,1016.6762916666665,1169.7603566666664,680.2492683333334,792.2496016666668,0.0,0.0,0.0,8904.6565923,9617.6812338,479.5077092481667,0.0
2025-03-03 13:00:00,2025-03-03 13:10:00,2025-03-03 00:00:00,77,dynamic,2025-03-03 00:00:00,0.9475,0.9475,2025-03-04 00:00:00,1065.5066666666667,1119.925,1063.7291666666665,1158.2424999999998,0.0,54.418333333333294,0.0,0.0,0.0,9617.6812338,9666.6577338,0.0,0.0
2025-03-03 13:10:00,2025-03-03 13:20:00,2025-03-03 00:00:00,78,dynamic,2025-03-03 00:00:00,0.9659,0.9659,2025-03-04 00:00:00,1068.1103833333332,1093.876,1086.650375,1131.6496499999998,0.0,25.7656166666668,0.0,0.0,0.0,9666.6577338,9689.846788800001,0.0,0.0
2025-03-03 13:20:00,2025-03-03 13:30:00,2025-03-03 00:00:00,79,dynamic,2025-03-03 00:00:00,0.9438,0.9438,2025-03-04 00:00:00,1027.7553333333333,1072.2019666666665,1072.841025,1107.6161066666668,0.0,44.44663333333324,0.0,0.0,0.0,9689.846788800001,9729.8487588,0.0,0.0
2025-03-03 13:30:00,2025-03-03 13:40:00,2025-03-03 00:00:00,80,dynamic,2025-03-03 00:00:00,0.9788,0.9788,2025-03-04 00:00:00,1001.4699999999999,1060.975,1049.0283333333332,1085.9524999999999,0.0,59.504999999999995,0.0,0.0,0.0,9729.8487588,9783.403258800001,0.0,0.0
2025-03-03 13:40:00,2025-03-03 13:50:00,2025-03-03 00:00:00,81,dynamic,2025-03-03 00:00:00,0.9851,0.9851,2025-03-04 00:00:00,1027.1999666666666,1027.5536499999998,1052.0111916666665,1048.5130433333331,3.498148333333347,3.8518316666666124,0.0,0.0,0.0,9783.403258800001,9786.8699073,3.44602592316668,0.0
2025-03-03 13:50:00,2025-03-03 14:00:00,2025-03-03 00:00:00,82,dynamic,2025-03-03 00:00:00,0.9835,0.9835,2025-03-04 00:00:00,1055.37075,1005.90645,1047.3920333333333,1008.0024766666666,44.819849666666734,0.0,4.644450333333452,0.0,0.0,9786.8699073,9781.70940692963,44.08032214716673,0.0
2025-03-03 14:00:00,2025-03-03 14:10:00,2025-03-03 00:00:00,83,dynamic,2025-03-03 00:00:00,0.9977,0.9977,2025-03-04 00:00:00,1057.2833333333333,990.25625,1038.2483333333332,975.0912500000001,0.0,0.0,67.02708333333328,0.0,0.0,9781.70940692963,9707.234869892594,0.0,0.0
2025-03-03 14:10:00,2025-03-03 14:20:00,2025-03-03 00:00:00,84,dynamic,2025-03-03 00:00:00,1.0242,1.0242,2025-03-04 00:00:00,1049.1561333333334,935.5345166666666,1059.272225,950.2001900000001,0.0,0.0,113.6216166666668,0.0,0.0,9707.234869892594,9580.988629151854,0.0,0.0
2025-03-03 14:20:00,2025-03-03 14:30:00,2025-03-03 00:00:00,85,dynamic,2025-03-03 00:00:00,1.0535,1.0535,2025-03-04 00:00:00,1054.2010666666665,866.6410833333332,1053.0151583333331,932.1548233333333,0.0,0.0,187.55998333333332,0.0,0.0,9580.988629151854,9372.588647670373,0.0,0.0
2025-03-03 14:30:00,2025-03-03 14:40:00,2025-03-03 00:00:00,86,dynamic,2025-03-03 00:00:00,1.106,1.106,2025-03-04 00:00:00,1062.5349999999999,805.6625,1023.6775,903.16875,0.0,0.0,256.87249999999983,0.0,0.0,9372.588647670373,9087.174758781484,0.0,0.0
2025-03-03 14:40:00,2025-03-03 14:50:00,2025-03-03 00:00:00,87,dynamic,2025-03-03 00:00:00,1.1756,1.1756,2025-03-04 00:00:00,1045.1929166666666,752.8822666666666,1035.6571666666664,844.5475700000001,0.0,0.0,292.31065,0.0,0.0,9087.174758781484,8762.385147670373,0.0,0.0
2025-03-03 14:50:00,2025-03-03 15:00:00,2025-03-03 00:00:00,88,dynamic,2025-03-03 00:00:00,1.0423,1.0423,2025-03-04 00:00:00,1032.8029166666665,705.0308666666666,1054.3012916666667,797.1761933333332,0.0,0.0,327.7720499999999,0.0,0.0,8762.385147670373,8398.193981003706,0.0,0.0
2025-03-03 15:00:00,2025-03-03 15:10:00,2025-03-03 00:00:00,89,dynamic,2025-03-03 00:00:00,0.7986,0.7986,2025-03-04 00:00:00,1035.5,656.625,1049.71,769.6524999999999,520.5988353909495,141.7238353909495,0.0,0.0,0.0,8398.193981003706,8525.74543285556,415.7502299432123,0.0
2025-03-03 15:10:00,2025-03-03 15:20:00,2025-03-03 00:00:00,90,dynamic,2025-03-03 00:00:00,0.7805,0.7805,2025-03-04 00:00:00,1032.8851833333333,604.2823166666667,1026.8820916666666,731.3186266666665,1128.8967983333332,700.2939316666666,0.0,0.0,0.0,8525.74543285556,9156.00997135556,881.1039510991666,0.0
2025-03-03 15:20:00,2025-03-03 15:30:00,2025-03-03 00:00:00,91,dynamic,2025-03-03 00:00:00,0.8371,0.8371,2025-03-04 00:00:00,1025.5441999999998,559.11545,1008.2608,683.8074166666665,324.4533833333335,0.0,141.97536666666633,0.0,0.0,9156.00997135556,8998.259563948151,271.5999271883334,0.0
2025-03-03 15:30:00,2025-03-03 15:40:00,2025-03-03 00:00:00,92,dynamic,2025-03-03 00:00:00,0.858,0.858,2025-03-04 00:00:00,1020.7033333333334,532.89375,1012.6216666666667,634.3612499999999,378.26041666666674,0.0,109.54916666666668,0.0,0.0,8998.259563948151,8876.538267651855,324.54743750000006,0.0
2025-03-03 15:40:00,2025-03-03 15:50:00,2025-03-03 00:00:00,93,dynamic,2025-03-03 00:00:00,0.8798,0.8798,2025-03-04 00:00:00,1022.6415833333333,524.0953333333333,1038.34515,585.5139433333331,452.83120666666696,0.0,45.71504333333303,0.0,0.0,8876.538267651855,8825.743775059262,398.4008956253336,0.0
2025-03-03 15:50:00,2025-03-03 16:00:00,2025-03-03 00:00:00,94,dynamic,2025-03-03 00:00:00,0.8697,0.8697,2025-03-04 00:00:00,1020.87745,492.146,1035.8220833333332,533.2740433333333,502.5480399999999,0.0,26.183410000000094,0.0,0.0,8825.743775059262,8796.651097281483,437.06603038799994,0.0
2025-03-03 16:00:00,2025-03-03 16:10:00,2025-03-03 00:00:00,95,dynamic,2025-03-03 00:00:00,0.8678,0.8678,2025-03-04 00:00:00,1024.7583333333332,436.25,1007.5483333333333,480.57250000000005,526.9758333333332,0.0,61.53250000000003,0.0,0.0,8796.651097281483,8728.281652837039,457.3096281666665,0.0
2025-03-03 16:10:00,2025-03-03 16:20:00,2025-03-03 00:00:00,96,dynamic,2025-03-03 00:00:00,0.9525,0.9525,2025-03-04 00:00:00,1050.2442333333333,392.3815666666667,1003.493075,434.0866966666666,569.4063783333334,0.0,88.4562883333333,0.0,0.0,8728.281652837039,8629.996888022224,542.3595753625,0.0
2025-03-03 16:20:00,2025-03-03 16:30:00,2025-03-03 00:00:00,97,dynamic,2025-03-03 00:00:00,0.9947,0.9947,2025-03-04 00:00:00,1048.5285666666666,346.52405,1008.3572999999999,382.04309666666666,626.3142033333332,0.0,75.69031333333339,0.0,0.0,8629.996888022224,8545.896539874077,622.9947380556666,0.0
2025-03-03 16:30:00,2025-03-03 16:40:00,2025-03-03 00:00:00,98,dynamic,2025-03-03 00:00:00,0.9724,0.9724,2025-03-04 00:00:00,1020.3966666666666,293.5625,1010.5291666666667,322.68375,687.8454166666668,0.0,38.98874999999987,0.0,0.0,8545.896539874077,8502.575706540743,668.8608831666668,0.0
2025-03-03 16:40:00,2025-03-03 16:50:00,2025-03-03 00:00:00,99,dynamic,2025-03-03 00:00:00,0.9833,0.9833,2025-03-04 00:00:00,1014.1345833333332,246.92469999999997,1016.5899,266.5092533333333,750.0806466666667,0.0,17.129236666666657,0.0,0.0,8502.575706540743,8483.543221355558,737.5542998673333,0.0
2025-03-03 16:50:00,2025-03-03 17:00:00,2025-03-03 00:00:00,100,dynamic,2025-03-03 00:00:00,0.9715,0.9715,2025-03-04 00:00:00,1005.8706,206.31291666666667,1023.1525999999999,214.20066666666662,808.9519333333333,9.394249999999943,0.0,0.0,0.0,8483.543221355558,8491.998046355558,785.8968032333333,0.0
2025-03-03 17:00:00,2025-03-03 17:10:00,2025-03-03 00:00:00,101,dynamic,2025-03-03 00:00:00,0.9481,0.9481,2025-03-04 00:00:00,998.6383333333333,164.975,1026.1666666666665,164.60375,861.5629166666665,27.899583333333112,0.0,0.0,0.0,8491.998046355558,8517.107671355558,816.8478012916665,0.0
2025-03-03 17:10:00,2025-03-03 17:20:00,2025-03-03 00:00:00,102,dynamic,2025-03-03 00:00:00,0.9987,0.9987,2025-03-04 00:00:00,1019.9144833333332,117.39945,1023.9259333333333,117.08224333333332,906.84369,4.328656666666802,0.0,0.0,0.0,8517.107671355558,8521.003462355558,905.664793203,0.0
2025-03-03 17:20:00,2025-03-03 17:30:00,2025-03-03 00:00:00,103,dynamic,2025-03-03 00:00:00,1.0766,1.0766,2025-03-04 00:00:00,1016.4828,73.73105,1016.816975,70.25886666666666,946.5581083333333,3.8063583333332645,0.0,0.0,0.0,8521.003462355558,8524.429184855559,1019.0644594316666,0.0
2025-03-03 17:30:00,2025-03-03 17:40:00,2025-03-03 00:00:00,104,dynamic,2025-03-03 00:00:00,1.1113,1.1113,2025-03-04 00:00:00,1010.395,38.193749999999994,1027.0841666666665,29.66875,1001.5794166666665,29.378166666666402,0.0,0.0,0.0,8524.429184855559,8550.869534855558,1113.0552057416664,0.0
2025-03-03 17:40:00,2025-03-03 17:50:00,2025-03-03 00:00:00,105,dynamic,2025-03-03 00:00:00,1.0834,1.0834,2025-03-04 00:00:00,1049.1908166666667,8.764933333333332,1050.5836166666668,5.544716666666666,1050.2393913333333,9.813507999999956,0.0,0.0,0.0,8550.869534855558,8559.701692055558,1137.8293565705333,0.0
2025-03-03 17:50:00,2025-03-03 18:00:00,2025-03-03 00:00:00,106,dynamic,2025-03-03 00:00:00,1.1267,1.1267,2025-03-04 00:00:00,914.3543,0.0,906.2138499999999,0.0,906.2138499999999,0.0,8.1404500000001,0.0,0.0,8559.701692055558,8550.656747611114,1021.0311447949999,0.0
2025-03-03 18:00:00,2025-03-03 18:10:00,2025-03-03 00:00:00,107,dynamic,2025-03-03 00:00:00,1.2308,1.2308,2025-03-04 00:00:00,678.4516666666666,0.0,687.4441666666667,0.0,690.6013333333333,12.14966666666669,0.0,0.0,0.0,8550.656747611114,8561.591447611114,849.9921210666665,0.0
2025-03-03 18:10:00,2025-03-03 18:20:00,2025-03-03 00:00:00,108,dynamic,2025-03-03 00:00:00,1.254,1.254,2025-03-04 00:00:00,657.2393333333333,0.5277333333333333,685.2960583333333,0.3192,37.30487399999879,0.0,619.4067260000012,0.0,0.0,8561.591447611114,7873.361752055557,46.78031199599848,0.0
2025-03-03 18:20:00,2025-03-03 18:30:00,2025-03-03 00:00:00,109,dynamic,2025-03-03 00:00:00,1.2576,1.2576,2025-03-04 00:00:00,710.8285833333332,0.0,714.7658,0.0,0.0,0.0,710.8285833333332,0.0,0.0,7873.361752055557,7083.552215018521,0.0,0.0
2025-03-03 18:30:00,2025-03-03 18:40:00,2025-03-03 00:00:00,110,dynamic,2025-03-03 00:00:00,1.264,1.264,2025-03-04 00:00:00,722.4233333333333,0.0,694.6008333333333,0.0,0.0,0.0,722.4233333333333,0.0,0.0,7083.552215018521,6280.859622425928,0.0,0.0
2025-03-03 18:40:00,2025-03-03 18:50:00,2025-03-03 00:00:00,111,dynamic,2025-03-03 00:00:00,1.2313,1.2313,2025-03-04 00:00:00,717.3142666666665,0.03788333333333333,726.3584833333333,0.022913333333333334,733.3515783333334,16.07519500000012,0.0,0.0,0.0,6280.859622425928,6295.327297925928,902.9757984018333,0.0
2025-03-03 18:50:00,2025-03-03 19:00:00,2025-03-03 00:00:00,112,dynamic,2025-03-03 00:00:00,1.2255,1.2255,2025-03-04 00:00:00,724.1739333333333,0.0,741.9795416666666,0.0,744.4622096666666,20.28827633333333,0.0,0.0,0.0,6295.327297925928,6313.586746625928,912.3384379464999,0.0
2025-03-03 19:00:00,2025-03-03 19:10:00,2025-03-03 00:00:00,113,dynamic,2025-03-03 00:00:00,1.2632,1.2632,2025-03-04 00:00:00,744.0183333333332,0.0,724.0183333333333,0.0,0.0,0.0,744.0183333333332,0.0,0.0,6313.586746625928,5486.899709588891,0.0,0.0
2025-03-03 19:10:00,2025-03-03 19:20:00,2025-03-03 00:00:00,114,dynamic,2025-03-03 00:00:00,1.2904,1.2904,2025-03-04 00:00:00,751.7744333333333,0.0027166666666666663,729.2189999999999,0.0016466666666666665,0.0,0.0,751.7717166666666,0.0,0.0,5486.899709588891,4651.5978021814835,0.0,0.0
2025-03-03 19:20:00,2025-03-03 19:30:00,2025-03-03 00:00:00,115,dynamic,2025-03-03 00:00:00,1.2845,1.2845,2025-03-04 00:00:00,727.88715,0.0,730.6442999999999,0.0,0.0,0.0,727.88715,0.0,0.0,4651.5978021814835,3842.8343021814835,0.0,0.0
2025-03-03 19:30:00,2025-03-03 19:40:00,2025-03-03 00:00:00,116,dynamic,2025-03-03 00:00:00,1.2653,1.2653,2025-03-04 00:00:00,701.3766666666667,0.0,715.2325,0.0,0.0,0.0,701.3766666666667,0.0,0.0,3842.8343021814835,3063.526894774076,0.0,0.0
2025-03-03 19:40:00,2025-03-03 19:50:00,2025-03-03 00:00:00,117,dynamic,2025-03-03 00:00:00,1.2676,1.2676,2025-03-04 00:00:00,718.1452333333333,0.00019999999999999998,702.91815,0.0,0.0,0.0,718.1450333333333,0.0,0.0,3063.526894774076,2265.58796884815,0.0,0.0
2025-03-03 19:50:00,2025-03-03 20:00:00,2025-03-03 00:00:00,118,dynamic,2025-03-03 00:00:00,1.2531,1.2531,2025-03-04 00:00:00,708.50495,0.0,701.9557833333333,0.0,703.0753383333333,0.0,5.429611666666688,0.0,0.0,2265.58796884815,2259.555066996298,881.0237064655,0.0
2025-03-03 20:00:00,2025-03-03 20:10:00,2025-03-03 00:00:00,119,dynamic,2025-03-03 00:00:00,1.2416,1.2416,2025-03-04 00:00:00,675.275,0.0,710.8374999999999,0.0,711.8294999999998,36.55449999999985,0.0,0.0,0.0,2259.555066996298,2292.454116996298,883.8075071999998,0.0
2025-03-03 20:10:00,2025-03-03 20:20:00,2025-03-03 00:00:00,120,dynamic,2025-03-03 00:00:00,1.2881,1.2881,2025-03-04 00:00:00,692.8820499999999,0.0,722.8147416666666,0.0,0.0,0.0,692.8820499999999,0.0,0.0,2292.454116996298,1522.5851725518537,0.0,0.0
2025-03-03 20:20:00,2025-03-03 20:30:00,2025-03-03 00:00:00,121,dynamic,2025-03-03 00:00:00,1.2917,1.2917,2025-03-04 00:00:00,716.96195,0.0,735.6322083333333,0.0,0.0,0.0,290.3266552966683,426.6352947033317,0.0,1522.5851725518537,1200.0,0.0,2755.424050841468
2025-03-03 20:30:00,2025-03-03 20:40:00,2025-03-03 00:00:00,122,dynamic,2025-03-03 00:00:00,1.2708,1.2708,2025-03-04 00:00:00,728.2816666666665,0.0,740.5474999999999,0.0,0.0,0.0,0.0,728.2816666666665,0.0,1200.0,1200.0,0.0,4627.501709999999
2025-03-03 20:40:00,2025-03-03 20:50:00,2025-03-03 00:00:00,123,dynamic,2025-03-03 00:00:00,1.3151,1.3151,2025-03-04 00:00:00,752.3021333333332,0.0,728.2304666666666,0.0,0.0,0.0,0.0,752.3021333333332,0.0,1200.0,1200.0,0.0,4946.762677733333
2025-03-03 20:50:00,2025-03-03 21:00:00,2025-03-03 00:00:00,124,dynamic,2025-03-03 00:00:00,1.183,1.183,2025-03-04 00:00:00,770.0345666666667,0.0,716.9931583333332,0.0,719.5984983333332,0.0,0.0,50.43606833333354,0.0,1200.0,1200.0,851.2850235283332,298.3293441916679
2025-03-03 21:00:00,2025-03-03 21:10:00,2025-03-03 00:00:00,125,dynamic,2025-03-03 00:00:00,0.9369,0.9369,2025-03-04 00:00:00,763.7216666666666,0.0,715.4875,0.0,717.8726666666666,0.0,0.0,45.84899999999993,0.0,1200.0,1200.0,672.5749013999999,214.7796404999997
2025-03-03 21:10:00,2025-03-03 21:20:00,2025-03-03 00:00:00,126,dynamic,2025-03-03 00:00:00,0.909,0.909,2025-03-04 00:00:00,738.9344666666666,0.0,716.38095,0.0,723.570285,0.0,0.0,15.364181666666582,0.0,1200.0,1200.0,657.7253890650001,69.83020567499962
2025-03-03 21:20:00,2025-03-03 21:30:00,2025-03-03 00:00:00,127,dynamic,2025-03-03 00:00:00,0.9623,0.9623,2025-03-04 00:00:00,740.53855,0.0,716.044175,0.0,722.6558116666668,0.0,0.0,17.882738333333236,0.0,1200.0,1200.0,695.4116875668334,86.04279549083287
2025-03-03 21:30:00,2025-03-03 21:40:00,2025-03-03 00:00:00,128,dynamic,2025-03-03 00:00:00,0.9973,0.9973,2025-03-04 00:00:00,773.405,0.0,735.1791666666666,0.0,737.9524999999999,0.0,0.0,35.4525000000001,0.0,1200.0,1200.0,735.9600282499998,176.7838912500005
2025-03-03 21:40:00,2025-03-03 21:50:00,2025-03-03 00:00:00,129,dynamic,2025-03-03 00:00:00,1.0131,1.0131,2025-03-04 00:00:00,783.6445333333332,0.0,777.1288166666666,0.0,777.1288166666666,0.0,0.0,6.515716666666663,0.0,1200.0,1200.0,787.3092041649999,33.00536277499997
2025-03-03 21:50:00,2025-03-03 22:00:00,2025-03-03 00:00:00,130,dynamic,2025-03-03 00:00:00,0.7846,0.7846,2025-03-04 00:00:00,687.8966666666666,0.0,693.5662166666666,0.0,699.0165566666666,11.119889999999941,0.0,0.0,0.0,1200.0,1210.007901,548.4483903606666,0.0
2025-03-03 22:00:00,2025-03-03 22:10:00,2025-03-03 00:00:00,131,dynamic,2025-03-03 00:00:00,0.4367,0.4367,2025-03-04 00:00:00,552.2116666666666,0.0,540.4241666666666,0.0,546.1501666666665,0.0,6.061500000000137,0.0,0.0,1210.007901,1203.2729009999998,238.50377778333322,0.0
2025-03-03 22:10:00,2025-03-03 22:20:00,2025-03-03 00:00:00,132,dynamic,2025-03-03 00:00:00,0.3619,0.3619,2025-03-04 00:00:00,536.8680499999999,0.0,531.9177416666666,0.0,1369.3349283333332,832.4668783333333,0.0,0.0,0.0,1203.2729009999998,1952.4930914999998,495.5623105638333,0.0
2025-03-03 22:20:00,2025-03-03 22:30:00,2025-03-03 00:00:00,133,dynamic,2025-03-03 00:00:00,0.3955,0.3955,2025-03-04 00:00:00,558.1530833333334,0.0,551.83725,0.0,1389.1483216666666,830.9952383333332,0.0,0.0,0.0,1952.4930914999998,2700.388806,549.4081612191667,0.0
2025-03-03 22:30:00,2025-03-03 22:40:00,2025-03-03 00:00:00,134,dynamic,2025-03-03 00:00:00,0.4117,0.4117,2025-03-04 00:00:00,561.2416666666666,0.0,539.2008333333333,0.0,1373.5918333333334,812.3501666666668,0.0,0.0,0.0,2700.388806,3431.503956,565.5077577833333,0.0
2025-03-03 22:40:00,2025-03-03 22:50:00,2025-03-03 00:00:00,135,dynamic,2025-03-03 00:00:00,0.442,0.442,2025-03-04 00:00:00,570.1733999999999,0.0,551.2031583333332,0.0,551.2031583333332,0.0,18.970241666666652,0.0,0.0,3431.503956,3410.425909703704,243.6317959833333,0.0
2025-03-03 22:50:00,2025-03-03 23:00:00,2025-03-03 00:00:00,136,dynamic,2025-03-03 00:00:00,0.4247,0.4247,2025-03-04 00:00:00,559.9115833333333,0.0,557.8687083333333,0.0,557.8687083333333,0.0,2.042874999999981,0.0,0.0,3410.425909703704,3408.156048592593,236.92684042916667,0.0
2025-03-03 23:00:00,2025-03-03 23:10:00,2025-03-03 00:00:00,137,dynamic,2025-03-03 00:00:00,0.3841,0.3841,2025-03-04 00:00:00,534.7666666666667,0.0,554.0383333333333,0.0,1388.232,833.3333333333333,0.0,0.0,20.132000000000062,3408.156048592593,4158.156048592593,533.2199112,0.0
2025-03-03 23:10:00,2025-03-03 23:20:00,2025-03-03 00:00:00,138,dynamic,2025-03-03 00:00:00,0.4075,0.4075,2025-03-04 00:00:00,530.2484499999999,0.0,569.9519916666666,0.0,1403.2853249999998,833.3333333333333,0.0,0.0,39.70354166666664,4158.156048592593,4908.156048592593,571.8387699374999,0.0
2025-03-03 23:20:00,2025-03-03 23:30:00,2025-03-03 00:00:00,139,dynamic,2025-03-03 00:00:00,0.3953,0.3953,2025-03-04 00:00:00,536.9466333333332,0.0,585.598175,0.0,1418.931508333333,833.3333333333333,0.0,0.0,48.65154166666662,4908.156048592593,5658.156048592593,560.9036252441665,0.0
2025-03-03 23:30:00,2025-03-03 23:40:00,2025-03-03 00:00:00,140,dynamic,2025-03-03 00:00:00,0.3673,0.3673,2025-03-04 00:00:00,551.3616666666667,0.0,585.2425,0.0,1422.6095,833.3333333333333,0.0,0.0,37.91450000000009,5658.156048592593,6408.156048592593,522.52446935,0.0
2025-03-03 23:40:00,2025-03-03 23:50:00,2025-03-03 00:00:00,141,dynamic,2025-03-03 00:00:00,0.4372,0.4372,2025-03-04 00:00:00,577.9250833333333,0.0,572.600925,0.0,572.97673,0.0,4.94835333333333,0.0,0.0,6408.156048592593,6402.657878222222,250.505426356,0.0
2025-03-03 23:50:00,2025-03-04 00:00:00,2025-03-03 00:00:00,142,dynamic,2025-03-03 00:00:00,0.439,0.439,2025-03-04 00:00:00,584.1900166666667,0.0,559.7826083333333,0.0,559.7826083333333,0.0,24.407408333333365,0.0,0.0,6402.657878222222,6375.538535629629,245.74456505833334,0.0
2025-03-04 00:00:00,2025-03-04 00:10:00,2025-03-03 00:00:00,143,dynamic,2025-03-03 00:00:00,0.3847,0.3847,2025-03-04 00:00:00,570.0183333333333,0.0,562.3616666666667,0.0,1395.695,825.6766666666666,0.0,0.0,0.0,6375.538535629629,7118.647535629629,536.9238664999999,0.0
2025-03-04 00:10:00,2025-03-04 00:20:00,2025-03-04 00:00:00,0,dynamic,2025-03-04 00:00:00,0.4476,0.4476,2025-03-05 00:00:00,567.8495333333333,0.0,583.5887166666666,0.0,586.2066166666666,18.35708333333332,0.0,0.0,0.0,7118.647535629629,7135.168910629629,262.38608161999997,0.0
2025-03-04 00:20:00,2025-03-04 00:30:00,2025-03-04 00:00:00,1,dynamic,2025-03-04 00:00:00,0.4552,0.4552,2025-03-05 00:00:00,573.6450833333333,0.0,574.3986583333333,0.0,574.3986583333333,0.7535749999999553,0.0,0.0,0.0,7135.168910629629,7135.847128129629,261.4662692733333,0.0
2025-03-04 00:30:00,2025-03-04 00:40:00,2025-03-04 00:00:00,2,dynamic,2025-03-04 00:00:00,0.3939,0.3939,2025-03-05 00:00:00,576.0466666666666,0.0,545.6266666666667,0.0,1378.96,802.9133333333334,0.0,0.0,0.0,7135.847128129629,7858.469128129629,543.172344,0.0
2025-03-04 00:40:00,2025-03-04 00:50:00,2025-03-04 00:00:00,3,dynamic,2025-03-04 00:00:00,0.4276,0.4276,2025-03-05 00:00:00,571.4173166666667,0.0,558.5049999999999,0.0,558.5049999999999,0.0,12.912316666666811,0.0,0.0,7858.469128129629,7844.12210961111,238.81673799999993,0.0
2025-03-04 00:50:00,2025-03-04 01:00:00,2025-03-04 00:00:00,4,dynamic,2025-03-04 00:00:00,0.443,0.443,2025-03-05 00:00:00,577.15175,0.0,584.9718083333332,0.0,595.737185,18.58543499999996,0.0,0.0,0.0,7844.12210961111,7860.84900111111,263.911572955,0.0
2025-03-04 01:00:00,2025-03-04 01:10:00,2025-03-04 00:00:00,5,dynamic,2025-03-04 00:00:00,0.421,0.421,2025-03-05 00:00:00,597.2166666666667,0.0,598.9283333333333,0.0,603.2596666666667,6.043000000000006,0.0,0.0,0.0,7860.84900111111,7866.2877011111095,253.97231966666666,0.0
2025-03-04 01:10:00,2025-03-04 01:20:00,2025-03-04 00:00:00,6,dynamic,2025-03-04 00:00:00,0.4571,0.4571,2025-03-05 00:00:00,612.7309499999999,0.0,600.785525,0.0,601.0298333333334,0.0,11.701116666666508,0.0,0.0,7866.2877011111095,7853.286460370369,274.7307368166667,0.0
2025-03-04 01:20:00,2025-03-04 01:30:00,2025-03-04 00:00:00,7,dynamic,2025-03-04 00:00:00,0.4489,0.4489,2025-03-05 00:00:00,590.9654333333333,0.0,596.5212916666667,0.0,596.8721250000001,5.906691666666802,0.0,0.0,0.0,7853.286460370369,7858.602482870369,267.9358969125001,0.0
2025-03-04 01:30:00,2025-03-04 01:40:00,2025-03-04 00:00:00,8,dynamic,2025-03-04 00:00:00,0.4088,0.4088,2025-03-05 00:00:00,561.885,0.0,590.5641666666666,0.0,1426.9391666666666,833.3333333333333,0.0,0.0,31.720833333333303,7858.602482870369,8608.60248287037,583.3327313333333,0.0
2025-03-04 01:40:00,2025-03-04 01:50:00,2025-03-04 00:00:00,9,dynamic,2025-03-04 00:00:00,0.456,0.456,2025-03-05 00:00:00,592.0563333333333,0.0,585.2821999999999,0.0,585.2821999999999,0.0,6.774133333333452,0.0,0.0,8608.60248287037,8601.075668055555,266.88868319999995,0.0
2025-03-04 01:50:00,2025-03-04 02:00:00,2025-03-04 00:00:00,10,dynamic,2025-03-04 00:00:00,0.4799,0.4799,2025-03-05 00:00:00,632.1401999999999,0.0,585.3890916666667,0.0,585.6176683333333,0.0,46.52253166666662,0.0,0.0,8601.075668055555,8549.383966203703,281.03791903316665,0.0
2025-03-04 02:00:00,2025-03-04 02:10:00,2025-03-04 00:00:00,11,dynamic,2025-03-04 00:00:00,0.4392,0.4392,2025-03-05 00:00:00,637.01,0.0,594.5374999999999,0.0,594.5374999999999,0.0,42.47250000000008,0.0,0.0,8549.383966203703,8502.192299537035,261.12086999999997,0.0
