interval_start,interval_end,plan_day,natural_day,step,template_label,schedule,release_used,price_forecast_yuan_per_kwh,price_actual_yuan_per_kwh,price_max_source_time,load_actual_kwh,pv_actual_kwh,q0_kwh,qfinal_kwh,base_plan_cost_yuan,up_adjustment_cost_yuan,down_refund_B_yuan,ordinary_cost_B_yuan,emergency_kwh,emergency_cost_yuan,charge_kwh,discharge_kwh,unused_supply_kwh,soc_before_kwh,soc_after_kwh
2025-05-22 00:00:00,2025-05-22 00:10:00,2025-05-21 00:00:00,2025-05-22 00:00:00,143,0:00-0:10+1,M3,18,0.4238,0.4238,2025-05-22 00:00:00,607.8566666666666,0.0,637.0868333333334,637.0868333333334,269.9973999666667,0.0,-0.0,269.9973999666667,0.0,0.0,29.230166666666832,0.0,0.0,2881.97862712963,2908.28577712963
2025-05-22 00:10:00,2025-05-22 00:20:00,2025-05-22 00:00:00,2025-05-22 00:00:00,0,0:10-0:20,M3,0,0.3986,0.3986,2025-05-23 00:00:00,574.75875,0.0,1421.8568766666667,1421.8568766666667,566.7521510393334,0.0,-0.0,566.7521510393334,0.0,0.0,833.3333333333333,0.0,13.7647933333335,2908.28577712963,3658.28577712963
2025-05-22 00:20:00,2025-05-22 00:30:00,2025-05-22 00:00:00,2025-05-22 00:00:00,1,0:20-0:30,M3,0,0.382,0.382,2025-05-23 00:00:00,556.3628666666666,0.0,1427.8178116666666,1427.8178116666666,545.4264040566667,0.0,-0.0,545.4264040566667,0.0,0.0,833.3333333333333,0.0,38.121611666666695,3658.28577712963,4408.285777129629
2025-05-22 00:30:00,2025-05-22 00:40:00,2025-05-22 00:00:00,2025-05-22 00:00:00,2,0:30-0:40,M3,0,0.3896,0.3896,2025-05-23 00:00:00,555.92,0.0,1458.3864999999998,1458.3864999999998,568.1873803999999,0.0,-0.0,568.1873803999999,0.0,0.0,833.3333333333333,0.0,69.13316666666663,4408.285777129629,5158.285777129629
2025-05-22 00:40:00,2025-05-22 00:50:00,2025-05-22 00:00:00,2025-05-22 00:00:00,3,0:40-0:50,M3,0,0.4339,0.4339,2025-05-23 00:00:00,567.81215,0.0,601.0288983333331,601.0288983333331,260.7864389868333,0.0,-0.0,260.7864389868333,0.0,0.0,33.21674833333316,0.0,0.0,5158.285777129629,5188.180850629629
2025-05-22 00:50:00,2025-05-22 01:00:00,2025-05-22 00:00:00,2025-05-22 00:00:00,4,0:50-1:00,M3,0,0.4523,0.4523,2025-05-23 00:00:00,569.4186333333333,0.0,571.5714700000001,571.5714700000001,258.52177588100005,0.0,-0.0,258.52177588100005,0.0,0.0,2.152836666666758,0.0,0.0,5188.180850629629,5190.118403629629
2025-05-22 01:00:00,2025-05-22 01:10:00,2025-05-22 00:00:00,2025-05-22 00:00:00,5,1:00-1:10,M3,0,0.4417,0.4417,2025-05-23 00:00:00,571.03,0.0,593.9069999999998,593.9069999999998,262.3287218999999,0.0,-0.0,262.3287218999999,0.0,0.0,22.87699999999984,0.0,0.0,5190.118403629629,5210.707703629629
2025-05-22 01:10:00,2025-05-22 01:20:00,2025-05-22 00:00:00,2025-05-22 00:00:00,6,1:10-1:20,M3,0,0.4556,0.4556,2025-05-23 00:00:00,599.2145833333333,0.0,585.191285,585.191285,266.613149446,0.0,-0.0,266.613149446,0.0,0.0,0.0,14.023298333333287,0.0,5210.707703629629,5195.126261037036
2025-05-22 01:20:00,2025-05-22 01:30:00,2025-05-22 00:00:00,2025-05-22 00:00:00,7,1:20-1:30,M3,0,0.4602,0.4602,2025-05-23 00:00:00,600.5823333333333,0.0,573.4086166666666,573.4086166666666,263.88264539,0.0,-0.0,263.88264539,0.0,0.0,0.0,27.173716666666678,0.0,5195.126261037036,5164.9332425185175
2025-05-22 01:30:00,2025-05-22 01:40:00,2025-05-22 00:00:00,2025-05-22 00:00:00,8,1:30-1:40,M3,0,0.4362,0.4362,2025-05-23 00:00:00,578.535,0.0,583.8251666666666,583.8251666666666,254.66453769999998,0.0,-0.0,254.66453769999998,0.0,0.0,5.290166666666664,0.0,0.0,5164.9332425185175,5169.694392518518
2025-05-22 01:40:00,2025-05-22 01:50:00,2025-05-22 00:00:00,2025-05-22 00:00:00,9,1:40-1:50,M3,0,0.4068,0.4068,2025-05-23 00:00:00,589.37425,0.0,1407.9993416666666,1407.9993416666666,572.7741321899999,0.0,-0.0,572.7741321899999,0.0,0.0,818.6250916666667,0.0,0.0,5169.694392518518,5906.456975018518
2025-05-22 01:50:00,2025-05-22 02:00:00,2025-05-22 00:00:00,2025-05-22 00:00:00,10,1:50-2:00,M3,0,0.4119,0.4119,2025-05-23 00:00:00,594.7932999999999,0.0,1059.9327485802464,1059.9327485802464,436.5862991402035,0.0,-0.0,436.5862991402035,0.0,0.0,465.1394485802465,0.0,0.0,5906.456975018518,6325.08247874074
2025-05-22 02:00:00,2025-05-22 02:10:00,2025-05-22 00:00:00,2025-05-22 00:00:00,11,2:00-2:10,M3,0,0.4403,0.4403,2025-05-23 00:00:00,589.9749999999999,0.0,610.1401666666667,610.1401666666667,268.64471538333333,0.0,-0.0,268.64471538333333,0.0,0.0,20.165166666666778,0.0,0.0,6325.08247874074,6343.23112874074
2025-05-22 02:10:00,2025-05-22 02:20:00,2025-05-22 00:00:00,2025-05-22 00:00:00,12,2:10-2:20,M3,0,0.4452,0.4452,2025-05-23 00:00:00,607.9036666666666,0.0,599.9946950000001,599.9946950000001,267.117638214,0.0,-0.0,267.117638214,0.0,0.0,0.0,7.908971666666503,0.0,6343.23112874074,6334.443382444444
2025-05-22 02:20:00,2025-05-22 02:30:00,2025-05-22 00:00:00,2025-05-22 00:00:00,13,2:20-2:30,M3,0,0.4528,0.4528,2025-05-23 00:00:00,603.8902333333333,0.0,593.485105,593.485105,268.730055544,0.0,-0.0,268.730055544,0.0,0.0,0.0,10.405128333333323,0.0,6334.443382444444,6322.88212874074
2025-05-22 02:30:00,2025-05-22 02:40:00,2025-05-22 00:00:00,2025-05-22 00:00:00,14,2:30-2:40,M3,0,0.4604,0.4604,2025-05-23 00:00:00,583.2766666666666,0.0,594.5736666666666,594.5736666666666,273.7417161333333,0.0,-0.0,273.7417161333333,0.0,0.0,11.296999999999912,0.0,0.0,6322.88212874074,6333.04942874074
2025-05-22 02:40:00,2025-05-22 02:50:00,2025-05-22 00:00:00,2025-05-22 00:00:00,15,2:40-2:50,M3,0,0.4358,0.4358,2025-05-23 00:00:00,595.5826333333333,0.0,621.0677900000001,621.0677900000001,270.66134288200004,0.0,-0.0,270.66134288200004,0.0,0.0,25.48515666666674,0.0,0.0,6333.04942874074,6355.98606974074
2025-05-22 02:50:00,2025-05-22 03:00:00,2025-05-22 00:00:00,2025-05-22 00:00:00,16,2:50-3:00,M3,0,0.4208,0.4208,2025-05-23 00:00:00,590.4323499999999,0.0,617.3543233333334,617.3543233333334,259.7826992586667,0.0,-0.0,259.7826992586667,0.0,0.0,26.921973333333426,0.0,0.0,6355.98606974074,6380.21584574074
2025-05-22 03:00:00,2025-05-22 03:10:00,2025-05-22 00:00:00,2025-05-22 00:00:00,17,3:00-3:10,M3,0,0.4441,0.4441,2025-05-23 00:00:00,576.7933333333333,0.0,599.9551666666666,599.9551666666666,266.44008951666666,0.0,-0.0,266.44008951666666,0.0,0.0,23.161833333333334,0.0,0.0,6380.21584574074,6401.061495740741
2025-05-22 03:10:00,2025-05-22 03:20:00,2025-05-22 00:00:00,2025-05-22 00:00:00,18,3:10-3:20,M3,0,0.4871,0.4871,2025-05-23 00:00:00,612.3845666666666,0.0,608.3073649999999,608.3073649999999,296.30651749149996,0.0,-0.0,296.30651749149996,0.0,0.0,0.0,4.077201666666724,0.0,6401.061495740741,6396.531271666667
2025-05-22 03:20:00,2025-05-22 03:30:00,2025-05-22 00:00:00,2025-05-22 00:00:00,19,3:20-3:30,M3,0,0.4774,0.4774,2025-05-23 00:00:00,614.6448166666667,0.0,617.7435116666668,617.7435116666668,294.9107524696667,0.0,-0.0,294.9107524696667,0.0,0.0,3.0986950000001343,0.0,0.0,6396.531271666667,6399.3200971666665
2025-05-22 03:30:00,2025-05-22 03:40:00,2025-05-22 00:00:00,2025-05-22 00:00:00,20,3:30-3:40,M3,0,0.4242,0.4242,2025-05-23 00:00:00,580.1949999999999,0.0,596.8403333333332,596.8403333333332,253.17966939999997,0.0,-0.0,253.17966939999997,0.0,0.0,16.64533333333327,0.0,0.0,6399.3200971666665,6414.300897166667
2025-05-22 03:40:00,2025-05-22 03:50:00,2025-05-22 00:00:00,2025-05-22 00:00:00,21,3:40-3:50,M3,0,0.4099,0.4099,2025-05-23 00:00:00,590.5751499999999,0.0009,1425.4777,1425.4777,584.30330923,0.0,-0.0,584.30330923,0.0,0.0,833.3333333333333,0.0,1.5701166666667632,6414.300897166667,7164.300897166667
2025-05-22 03:50:00,2025-05-22 04:00:00,2025-05-22 00:00:00,2025-05-22 00:00:00,22,3:50-4:00,M3,0,0.4303,0.4303,2025-05-23 00:00:00,608.28845,0.0,595.6839333333332,595.6839333333332,256.3227965133333,0.0,-0.0,256.3227965133333,0.0,0.0,0.0,12.604516666666768,0.0,7164.300897166667,7150.295878648149
2025-05-22 04:00:00,2025-05-22 04:10:00,2025-05-22 00:00:00,2025-05-22 00:00:00,23,4:00-4:10,M3,0,0.4515,0.4515,2025-05-23 00:00:00,611.1316666666667,0.0,597.521,597.521,269.7807315,0.0,-0.0,269.7807315,0.0,0.0,0.0,13.610666666666702,0.0,7150.295878648149,7135.172915685185
2025-05-22 04:10:00,2025-05-22 04:20:00,2025-05-22 00:00:00,2025-05-22 00:00:00,24,4:10-4:20,M3,0,0.445,0.445,2025-05-23 00:00:00,613.8608833333333,0.012433333333333333,579.2615733333333,579.2615733333333,257.7714001333333,0.0,-0.0,257.7714001333333,0.0,0.0,0.0,34.586876666666626,0.0,7135.172915685185,7096.743052722222
2025-05-22 04:20:00,2025-05-22 04:30:00,2025-05-22 00:00:00,2025-05-22 00:00:00,25,4:20-4:30,M3,0,0.4318,0.4318,2025-05-23 00:00:00,596.1656499999999,0.0,583.1950166666666,583.1950166666666,251.82360819666664,0.0,-0.0,251.82360819666664,0.0,0.0,0.0,12.970633333333353,0.0,7096.743052722222,7082.331237907408
2025-05-22 04:30:00,2025-05-22 04:40:00,2025-05-22 00:00:00,2025-05-22 00:00:00,26,4:30-4:40,M3,0,0.4437,0.4437,2025-05-23 00:00:00,582.3916666666667,0.0,598.2206666666666,598.2206666666666,265.4305098,0.0,-0.0,265.4305098,0.0,0.0,15.82899999999995,0.0,0.0,7082.331237907408,7096.577337907408
2025-05-22 04:40:00,2025-05-22 04:50:00,2025-05-22 00:00:00,2025-05-22 00:00:00,27,4:40-4:50,M3,0,0.4869,0.4869,2025-05-23 00:00:00,615.75755,0.17321666666666663,592.801755,592.801755,288.63517450949996,0.0,-0.0,288.63517450949996,0.0,0.0,0.0,22.78257833333339,0.0,7096.577337907408,7071.263361981482
2025-05-22 04:50:00,2025-05-22 05:00:00,2025-05-22 00:00:00,2025-05-22 00:00:00,28,4:50-5:00,M3,0,0.4748,0.4748,2025-05-23 00:00:00,604.9228166666667,0.0,604.5942116666665,604.5942116666665,287.06133169933327,0.0,-0.0,287.06133169933327,0.0,0.0,0.0,0.32860500000015236,0.0,7071.263361981482,7070.8982453148155
2025-05-22 05:00:00,2025-05-22 05:10:00,2025-05-22 00:00:00,2025-05-22 00:00:00,29,5:00-5:10,M3,0,0.4137,0.4137,2025-05-23 00:00:00,553.4566666666666,0.0,630.9796666666666,630.9796666666666,261.0362881,0.0,-0.0,261.0362881,0.0,0.0,77.52300000000002,0.0,0.0,7070.8982453148155,7140.668945314816
2025-05-22 05:10:00,2025-05-22 05:20:00,2025-05-22 00:00:00,2025-05-22 00:00:00,30,5:10-5:20,M3,0,0.402,0.402,2025-05-23 00:00:00,560.1410166666667,7.3551,1453.9114316666664,1453.9114316666664,584.47239553,0.0,-0.0,584.47239553,0.0,0.0,833.3333333333333,0.0,67.79218166666647,7140.668945314816,7890.668945314816
2025-05-22 05:20:00,2025-05-22 05:30:00,2025-05-22 00:00:00,2025-05-22 00:00:00,31,5:20-5:30,M3,0,0.4383,0.4383,2025-05-23 00:00:00,589.4630833333333,31.032666666666664,609.5599627777776,609.5599627777776,267.17013168549994,0.0,-0.0,267.17013168549994,0.0,0.0,51.129546111110926,0.0,0.0,7890.668945314816,7936.685536814815
2025-05-22 05:30:00,2025-05-22 05:40:00,2025-05-22 00:00:00,2025-05-22 00:00:00,32,5:30-5:40,M3,0,0.4286,0.4286,2025-05-23 00:00:00,603.2766666666666,68.3625,567.7482333333334,567.7482333333334,243.33689280666667,0.0,-0.0,243.33689280666667,0.0,0.0,32.83406666666667,0.0,0.0,7936.685536814815,7966.236196814815
2025-05-22 05:40:00,2025-05-22 05:50:00,2025-05-22 00:00:00,2025-05-22 00:00:00,33,5:40-5:50,M3,0,0.3239,0.3239,2025-05-23 00:00:00,611.7765499999999,106.8802,1312.4537494444444,1312.4537494444444,425.10376944505555,0.0,-0.0,425.10376944505555,0.0,0.0,807.5573994444445,0.0,0.0,7966.236196814815,8693.037856314815
2025-05-22 05:50:00,2025-05-22 06:00:00,2025-05-22 00:00:00,2025-05-22 00:00:00,34,5:50-6:00,M3,0,0.4958,0.4958,2025-05-23 00:00:00,684.0861166666666,146.75163333333333,515.1196783333334,515.1196783333334,255.3963365176667,0.0,-0.0,255.3963365176667,0.0,0.0,0.0,22.214804999999956,0.0,8693.037856314815,8668.354739648148
2025-05-22 06:00:00,2025-05-22 06:10:00,2025-05-22 00:00:00,2025-05-22 00:00:00,35,6:00-6:10,M3,6,0.8546,0.8546,2025-05-23 00:00:00,790.0133333333333,193.75,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,596.2633333333333,0.0,8668.354739648148,8005.8399248333335
2025-05-22 06:10:00,2025-05-22 06:20:00,2025-05-22 00:00:00,2025-05-22 00:00:00,36,6:10-6:20,M3,6,0.914,0.914,2025-05-23 00:00:00,820.4328833333334,250.16871666666668,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,570.2641666666667,0.0,8005.8399248333335,7372.213072981482
2025-05-22 06:20:00,2025-05-22 06:30:00,2025-05-22 00:00:00,2025-05-22 00:00:00,37,6:20-6:30,M3,6,0.858,0.858,2025-05-23 00:00:00,804.6066333333333,296.2853666666666,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,508.3212666666667,0.0,7372.213072981482,6807.4116655740745
2025-05-22 06:30:00,2025-05-22 06:40:00,2025-05-22 00:00:00,2025-05-22 00:00:00,38,6:30-6:40,M3,6,0.8333,0.8333,2025-05-23 00:00:00,792.9216666666666,332.65625,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,460.2654166666666,0.0,6807.4116655740745,6296.005647055556
2025-05-22 06:40:00,2025-05-22 06:50:00,2025-05-22 00:00:00,2025-05-22 00:00:00,39,6:40-6:50,M3,6,0.7973,0.7973,2025-05-23 00:00:00,809.8039833333333,378.86854999999997,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,430.9354333333334,0.0,6296.005647055556,5817.188498907408
2025-05-22 06:50:00,2025-05-22 07:00:00,2025-05-22 00:00:00,2025-05-22 00:00:00,40,6:50-7:00,M3,6,0.7894,0.7894,2025-05-23 00:00:00,834.5286833333332,427.94079999999997,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,406.58788333333325,0.0,5817.188498907408,5365.424184092593
2025-05-22 07:00:00,2025-05-22 07:10:00,2025-05-22 00:00:00,2025-05-22 00:00:00,41,7:0-7:10,M3,6,0.7871,0.7871,2025-05-23 00:00:00,830.9066666666665,478.2375,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,352.6691666666665,0.0,5365.424184092593,4973.569554462963
2025-05-22 07:10:00,2025-05-22 07:20:00,2025-05-22 00:00:00,2025-05-22 00:00:00,42,7:10-7:20,M3,6,0.7284,0.7284,2025-05-23 00:00:00,784.7937333333332,536.0382833333333,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,248.75544999999988,0.0,4973.569554462963,4697.174610018519
2025-05-22 07:20:00,2025-05-22 07:30:00,2025-05-22 00:00:00,2025-05-22 00:00:00,43,7:20-7:30,M3,6,0.7241,0.7241,2025-05-23 00:00:00,782.03215,590.5351666666666,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,191.49698333333345,0.0,4697.174610018519,4484.400184092593
2025-05-22 07:30:00,2025-05-22 07:40:00,2025-05-22 00:00:00,2025-05-22 00:00:00,44,7:30-7:40,M3,6,0.7206,0.7206,2025-05-23 00:00:00,807.3433333333334,634.2249999999999,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,173.11833333333345,0.0,4484.400184092593,4292.046480388889
2025-05-22 07:40:00,2025-05-22 07:50:00,2025-05-22 00:00:00,2025-05-22 00:00:00,45,7:40-7:50,M3,6,0.6003,0.6003,2025-05-23 00:00:00,786.2904166666667,672.5380166666666,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,113.75240000000008,0.0,4292.046480388889,4165.654924833333
2025-05-22 07:50:00,2025-05-22 08:00:00,2025-05-22 00:00:00,2025-05-22 00:00:00,46,7:50-8:00,M3,6,0.7952,0.7952,2025-05-23 00:00:00,899.7921333333334,730.3965833333333,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,169.39555000000007,0.0,4165.654924833333,3977.4376470555553
2025-05-22 08:00:00,2025-05-22 08:10:00,2025-05-22 00:00:00,2025-05-22 00:00:00,47,8:00-8:10,M3,6,1.1835,1.1835,2025-05-23 00:00:00,1105.6999999999998,805.78125,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,299.9187499999998,0.0,3977.4376470555553,3644.1945915
2025-05-22 08:10:00,2025-05-22 08:20:00,2025-05-22 00:00:00,2025-05-22 00:00:00,48,8:10-8:20,M3,6,1.1748,1.1748,2025-05-23 00:00:00,1153.5279166666664,867.8881166666666,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,285.6397999999998,0.0,3644.1945915,3326.817035944445
2025-05-22 08:20:00,2025-05-22 08:30:00,2025-05-22 00:00:00,2025-05-22 00:00:00,49,8:20-8:30,M3,6,1.0635,1.0635,2025-05-23 00:00:00,1110.1905833333333,899.0006833333333,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,211.18989999999997,0.0,3326.817035944445,3092.1615915
2025-05-22 08:30:00,2025-05-22 08:40:00,2025-05-22 00:00:00,2025-05-22 00:00:00,50,8:30-8:40,M3,6,1.0522,1.0522,2025-05-23 00:00:00,1070.1,914.69375,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,155.4062499999999,0.0,3092.1615915,2919.4879803888894
2025-05-22 08:40:00,2025-05-22 08:50:00,2025-05-22 00:00:00,2025-05-22 00:00:00,51,8:40-8:50,M3,6,1.0429,1.0429,2025-05-23 00:00:00,1066.4372166666667,950.0004999999999,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,116.43671666666683,0.0,2919.4879803888894,2790.1138507592595
2025-05-22 08:50:00,2025-05-22 09:00:00,2025-05-22 00:00:00,2025-05-22 00:00:00,52,8:50-9:00,M3,6,1.016,1.016,2025-05-23 00:00:00,1105.0743,999.6891,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,105.38519999999994,0.0,2790.1138507592595,2673.019184092593
2025-05-22 09:00:00,2025-05-22 09:10:00,2025-05-22 00:00:00,2025-05-22 00:00:00,53,9:00-9:10,M3,6,0.9847,0.9847,2025-05-23 00:00:00,1129.4783333333332,1061.4375,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,68.04083333333324,0.0,2673.019184092593,2597.4182581666673
2025-05-22 09:10:00,2025-05-22 09:20:00,2025-05-22 00:00:00,2025-05-22 00:00:00,54,9:10-9:20,M3,6,0.963,0.963,2025-05-23 00:00:00,1075.0177833333332,1137.8090166666666,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,62.791233333333366,0.0,0.0,2597.4182581666673,2653.9303681666674
2025-05-22 09:20:00,2025-05-22 09:30:00,2025-05-22 00:00:00,2025-05-22 00:00:00,55,9:20-9:30,M3,6,0.9316,0.9316,2025-05-23 00:00:00,1062.3621666666666,1198.9190333333331,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,136.55686666666656,0.0,0.0,2653.9303681666674,2776.8315481666673
2025-05-22 09:30:00,2025-05-22 09:40:00,2025-05-22 00:00:00,2025-05-22 00:00:00,56,9:30-9:40,M3,6,0.8887,0.8887,2025-05-23 00:00:00,1099.1116666666667,1234.3562499999998,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,135.24458333333314,0.0,0.0,2776.8315481666673,2898.551673166667
2025-05-22 09:40:00,2025-05-22 09:50:00,2025-05-22 00:00:00,2025-05-22 00:00:00,57,9:40-9:50,M3,6,0.8639,0.8639,2025-05-23 00:00:00,1079.72815,1253.6423166666666,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,173.9141666666667,0.0,0.0,2898.551673166667,3055.074423166667
2025-05-22 09:50:00,2025-05-22 10:00:00,2025-05-22 00:00:00,2025-05-22 00:00:00,58,9:50-10:00,M3,6,0.9031,0.9031,2025-05-23 00:00:00,1080.94645,1236.7749999999999,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,155.82854999999995,0.0,0.0,3055.074423166667,3195.3201181666673
2025-05-22 10:00:00,2025-05-22 10:10:00,2025-05-22 00:00:00,2025-05-22 00:00:00,59,10:00-10:10,M3,6,0.9637,0.9637,2025-05-23 00:00:00,1108.0416666666665,1194.0625,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,86.02083333333348,0.0,0.0,3195.3201181666673,3272.7388681666675
2025-05-22 10:10:00,2025-05-22 10:20:00,2025-05-22 00:00:00,2025-05-22 00:00:00,60,10:10-10:20,M3,6,0.9492,0.9492,2025-05-23 00:00:00,1081.5891,1171.6089333333332,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,90.01983333333328,0.0,0.0,3272.7388681666675,3353.7567181666673
2025-05-22 10:20:00,2025-05-22 10:30:00,2025-05-22 00:00:00,2025-05-22 00:00:00,61,10:20-10:30,M3,6,0.9121,0.9121,2025-05-23 00:00:00,1056.1044166666666,1204.9075166666667,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,148.8031000000001,0.0,0.0,3353.7567181666673,3487.6795081666673
2025-05-22 10:30:00,2025-05-22 10:40:00,2025-05-22 00:00:00,2025-05-22 00:00:00,62,10:30-10:40,M3,6,0.9041,0.9041,2025-05-23 00:00:00,1066.1633333333332,1285.2124999999999,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,219.04916666666668,0.0,0.0,3487.6795081666673,3684.823758166667
2025-05-22 10:40:00,2025-05-22 10:50:00,2025-05-22 00:00:00,2025-05-22 00:00:00,63,10:40-10:50,M3,6,0.8951,0.8951,2025-05-23 00:00:00,1087.5395666666666,1364.3269666666665,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,276.78739999999993,0.0,0.0,3684.823758166667,3933.932418166667
2025-05-22 10:50:00,2025-05-22 11:00:00,2025-05-22 00:00:00,2025-05-22 00:00:00,64,10:50-11:00,M3,6,0.701,0.701,2025-05-23 00:00:00,1082.0991666666666,1402.2322833333333,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,320.13311666666664,0.0,0.0,3933.932418166667,4222.052223166667
2025-05-22 11:00:00,2025-05-22 11:10:00,2025-05-22 00:00:00,2025-05-22 00:00:00,65,11:00-11:10,M3,6,0.4607,0.4607,2025-05-23 00:00:00,1062.9499999999998,1391.16875,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,328.2187500000002,0.0,0.0,4222.052223166667,4517.449098166668
2025-05-22 11:10:00,2025-05-22 11:20:00,2025-05-22 00:00:00,2025-05-22 00:00:00,66,11:10-11:20,M3,6,0.5067,0.5067,2025-05-23 00:00:00,1074.8072833333333,1358.6457833333334,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,283.83850000000007,0.0,0.0,4517.449098166668,4772.903748166667
2025-05-22 11:20:00,2025-05-22 11:30:00,2025-05-22 00:00:00,2025-05-22 00:00:00,67,11:20-11:30,M3,6,0.519,0.519,2025-05-23 00:00:00,1075.0048166666666,1351.8298,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,276.8249833333334,0.0,0.0,4772.903748166667,5022.046233166668
2025-05-22 11:30:00,2025-05-22 11:40:00,2025-05-22 00:00:00,2025-05-22 00:00:00,68,11:30-11:40,M3,6,0.4278,0.4278,2025-05-23 00:00:00,1058.9233333333332,1368.53125,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,309.6079166666668,0.0,0.0,5022.046233166668,5300.693358166668
2025-05-22 11:40:00,2025-05-22 11:50:00,2025-05-22 00:00:00,2025-05-22 00:00:00,69,11:40-11:50,M3,6,0.4718,0.4718,2025-05-23 00:00:00,1060.9159,1368.5171,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,307.60120000000006,0.0,0.0,5300.693358166668,5577.534438166668
2025-05-22 11:50:00,2025-05-22 12:00:00,2025-05-22 00:00:00,2025-05-22 00:00:00,70,11:50-12:00,M3,6,0.4674,0.4674,2025-05-23 00:00:00,1033.1705166666666,1373.2005666666666,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,340.0300500000001,0.0,0.0,5577.534438166668,5883.561483166668
2025-05-22 12:00:00,2025-05-22 12:10:00,2025-05-22 00:00:00,2025-05-22 00:00:00,71,12:00-12:10,M3,12,0.4079,0.4079,2025-05-23 00:00:00,995.2349999999999,1375.59375,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,380.3587500000001,0.0,0.0,5883.561483166668,6225.884358166668
2025-05-22 12:10:00,2025-05-22 12:20:00,2025-05-22 00:00:00,2025-05-22 00:00:00,72,12:10-12:20,M3,12,0.4778,0.4778,2025-05-23 00:00:00,1016.3233499999999,1350.3038333333334,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,333.9804833333335,0.0,0.0,6225.884358166668,6526.466793166668
2025-05-22 12:20:00,2025-05-22 12:30:00,2025-05-22 00:00:00,2025-05-22 00:00:00,73,12:20-12:30,M3,12,0.4858,0.4858,2025-05-23 00:00:00,1014.80045,1370.2012,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,355.40075,0.0,0.0,6526.466793166668,6846.327468166668
2025-05-22 12:30:00,2025-05-22 12:40:00,2025-05-22 00:00:00,2025-05-22 00:00:00,74,12:30-12:40,M3,12,0.3945,0.3945,2025-05-23 00:00:00,978.3966666666666,1402.65625,8.968608333336533,8.968608333336533,3.5381159875012624,0.0,-0.0,3.5381159875012624,0.0,0.0,433.2281916666699,0.0,0.0,6846.327468166668,7236.232840666671
2025-05-22 12:40:00,2025-05-22 12:50:00,2025-05-22 00:00:00,2025-05-22 00:00:00,75,12:40-12:50,M3,12,0.3985,0.3985,2025-05-23 00:00:00,982.5880999999999,1342.28935,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,359.7012500000001,0.0,0.0,7236.232840666671,7559.963965666671
2025-05-22 12:50:00,2025-05-22 13:00:00,2025-05-22 00:00:00,2025-05-22 00:00:00,76,12:50-13:00,M3,12,0.6053,0.6053,2025-05-23 00:00:00,1020.89905,1308.7636333333332,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,287.86458333333326,0.0,0.0,7559.963965666671,7819.042090666671
