date,day_index,selected_candidate,planned_initial_energy_kwh,executed_initial_energy_kwh,actual_end_energy_kwh,realized_total_cost_yuan,plan_cost_yuan,emergency_cost_yuan,candidate_scores_completed_before_issue,latest_full_score_day_released,grid_purchase_kwh,emergency_kwh,spill_kwh,charge_kwh,discharge_kwh,arm,model_id
2025-06-10,160,cvar_t0.95_r0.20_g0.05,4051.217489645024,3959.799341871681,5009.615538066474,56745.14782898956,56740.10414213565,5.043686853911036,"{""nocvar_g0.00"": 40965.22655181587, ""cvar_t0.90_r0.05_g0.00"": 39981.09646209637, ""cvar_t0.90_r0.20_g0.00"": 37904.28188561012, ""cvar_t0.95_r0.05_g0.00"": 39981.09646209637, ""cvar_t0.95_r0.20_g0.00"": 37904.28188561012, ""nocvar_g0.02"": 39671.41299998351, ""cvar_t0.90_r0.05_g0.02"": 38083.77337989105, ""cvar_t0.90_r0.20_g0.02"": 37873.34194780265, ""cvar_t0.95_r0.05_g0.02"": 38090.40780231964, ""cvar_t0.95_r0.20_g0.02"": 37875.28128247888, ""nocvar_g0.05"": 38290.47214951709, ""cvar_t0.90_r0.05_g0.05"": 38214.4500295092, ""cvar_t0.90_r0.20_g0.05"": 38074.78478064766, ""cvar_t0.95_r0.05_g0.05"": 38125.4906573489, ""cvar_t0.95_r0.20_g0.05"": 37833.62226019153}",158,89846.21100105756,0.7487102878217229,13395.752624845796,20462.7804031102,15630.017549943948,Abl-L,Q2V3-HGBLOAD-REC5PV
2025-06-11,161,cvar_t0.95_r0.20_g0.05,5104.306281284701,5009.615538066474,4521.766774066456,57731.45697975788,52496.37016953671,5235.086810221177,"{""nocvar_g0.00"": 41522.06362163335, ""cvar_t0.90_r0.05_g0.00"": 40469.05597688748, ""cvar_t0.90_r0.20_g0.00"": 38436.248253749676, ""cvar_t0.95_r0.05_g0.00"": 40469.05597688748, ""cvar_t0.95_r0.20_g0.00"": 38436.248253749676, ""nocvar_g0.02"": 40156.419909432516, ""cvar_t0.90_r0.05_g0.02"": 38603.602476966735, ""cvar_t0.90_r0.20_g0.02"": 38393.17104487835, ""cvar_t0.95_r0.05_g0.02"": 38610.23689939534, ""cvar_t0.95_r0.20_g0.02"": 38395.110379554564, ""nocvar_g0.05"": 38808.58291964089, ""cvar_t0.90_r0.05_g0.05"": 38732.560799633, ""cvar_t0.90_r0.20_g0.05"": 38592.895550771456, ""cvar_t0.95_r0.05_g0.05"": 38643.601427472706, ""cvar_t0.95_r0.20_g0.05"": 38351.73303031532}",159,82911.9193574779,1071.9200285778218,3985.553027076005,22910.020683753064,18996.18064144,Abl-L,Q2V3-HGBLOAD-REC5PV
2025-06-12,162,cvar_t0.95_r0.20_g0.05,4580.110130644387,4521.766774066456,4986.0627275378665,52145.30371632842,52075.678295715,69.62542061342054,"{""nocvar_g0.00"": 42032.78460325147, ""cvar_t0.90_r0.05_g0.00"": 40963.825686362645, ""cvar_t0.90_r0.20_g0.00"": 39065.492297283, ""cvar_t0.95_r0.05_g0.00"": 40963.825686362645, ""cvar_t0.95_r0.20_g0.00"": 39065.492297283, ""nocvar_g0.02"": 40653.53564541952, ""cvar_t0.90_r0.05_g0.02"": 39132.863421974536, ""cvar_t0.90_r0.20_g0.02"": 39001.26838290813, ""cvar_t0.95_r0.05_g0.02"": 39139.49784440314, ""cvar_t0.95_r0.20_g0.02"": 39003.20771758435, ""nocvar_g0.05"": 39473.462912333605, ""cvar_t0.90_r0.05_g0.05"": 39332.58660074535, ""cvar_t0.90_r0.20_g0.05"": 39192.9213518838, ""cvar_t0.95_r0.05_g0.05"": 39243.62722858505, ""cvar_t0.95_r0.20_g0.05"": 38951.758831427665}",160,82080.52015234483,10.3286486594601,5292.369489831965,20674.85010376178,16328.762225922774,Abl-L,Q2V3-HGBLOAD-REC5PV
2025-06-13,163,cvar_t0.95_r0.20_g0.05,4981.097029608331,4986.0627275378665,4930.638951667863,22478.28954566094,20344.383055752107,2133.906489908833,"{""nocvar_g0.00"": 43253.79092758126, ""cvar_t0.90_r0.05_g0.00"": 42065.24685555687, ""cvar_t0.90_r0.20_g0.00"": 39827.36005332796, ""cvar_t0.95_r0.05_g0.00"": 42065.24685555687, ""cvar_t0.95_r0.20_g0.00"": 39827.36005332796, ""nocvar_g0.02"": 41769.10112365819, ""cvar_t0.90_r0.05_g0.02"": 40000.073144105365, ""cvar_t0.90_r0.20_g0.02"": 39748.729931994014, ""cvar_t0.95_r0.05_g0.02"": 40002.27627079624, ""cvar_t0.95_r0.20_g0.02"": 39750.669266670244, ""nocvar_g0.05"": 40237.90760390109, ""cvar_t0.90_r0.05_g0.05"": 40091.166703979674, ""cvar_t0.90_r0.20_g0.05"": 39932.742920480225, ""cvar_t0.95_r0.05_g0.05"": 40002.19238345193, ""cvar_t0.95_r0.20_g0.05"": 39691.08204856328}",161,35787.81553995253,332.7349710773827,5062.463767712236,14540.286534740397,11827.513491422727,Abl-L,Q2V3-HGBLOAD-REC5PV
2025-06-14,164,cvar_t0.95_r0.20_g0.05,4991.611371323492,4930.638951667863,4992.909234877529,21411.87466243242,21411.87466243242,0.0,"{""nocvar_g0.00"": 43690.11708261395, ""cvar_t0.90_r0.05_g0.00"": 42540.80342534705, ""cvar_t0.90_r0.20_g0.00"": 40354.896010125485, ""cvar_t0.95_r0.05_g0.00"": 42540.80342534705, ""cvar_t0.95_r0.20_g0.00"": 40354.896010125485, ""nocvar_g0.02"": 42252.04917783981, ""cvar_t0.90_r0.05_g0.02"": 40505.20803367915, ""cvar_t0.90_r0.20_g0.02"": 40273.59200240399, ""cvar_t0.95_r0.05_g0.02"": 40506.731607274116, ""cvar_t0.95_r0.20_g0.02"": 40277.5741584064, ""nocvar_g0.05"": 40735.12736915967, ""cvar_t0.90_r0.05_g0.05"": 40587.378114140745, ""cvar_t0.90_r0.20_g0.05"": 40448.605267887586, ""cvar_t0.95_r0.05_g0.05"": 40515.9630993095, ""cvar_t0.95_r0.20_g0.05"": 40225.09999639456}",162,37266.65617491667,0.0,8514.812949293,13170.827477552488,10612.327001928816,Abl-L,Q2V3-HGBLOAD-REC5PV
2025-06-15,165,cvar_t0.95_r0.20_g0.05,5016.84937478503,4992.909234877529,5775.207514132708,55721.90390539759,55721.90390539759,0.0,"{""nocvar_g0.00"": 43978.17614100581, ""cvar_t0.90_r0.05_g0.00"": 42826.98808382645, ""cvar_t0.90_r0.20_g0.00"": 40613.17055054342, ""cvar_t0.95_r0.05_g0.00"": 42826.98808382645, ""cvar_t0.95_r0.20_g0.00"": 40613.17055054342, ""nocvar_g0.02"": 42543.13894930404, ""cvar_t0.90_r0.05_g0.02"": 40751.92791627117, ""cvar_t0.90_r0.20_g0.02"": 40531.932350082796, ""cvar_t0.95_r0.05_g0.02"": 40753.451489866144, ""cvar_t0.95_r0.20_g0.02"": 40535.91450608522, ""nocvar_g0.05"": 40995.61681910699, ""cvar_t0.90_r0.05_g0.05"": 40847.86756408805, ""cvar_t0.90_r0.20_g0.05"": 40708.74906548446, ""cvar_t0.95_r0.05_g0.05"": 40776.452549256814, ""cvar_t0.95_r0.20_g0.05"": 40485.243793991445}",163,86093.87166571147,0.0,11148.973649465896,19020.29069253996,14702.367009627716,Abl-L,Q2V3-HGBLOAD-REC5PV
2025-06-16,166,cvar_t0.95_r0.20_g0.05,5819.362219159256,5775.207514132708,5977.2255358175225,57674.14948339638,57674.14948339638,0.0,"{""nocvar_g0.00"": 44032.044262004165, ""cvar_t0.90_r0.05_g0.00"": 42950.42357842614, ""cvar_t0.90_r0.20_g0.00"": 40831.83021187606, ""cvar_t0.95_r0.05_g0.00"": 42950.42357842614, ""cvar_t0.95_r0.20_g0.00"": 40831.83021187606, ""nocvar_g0.02"": 42636.456407886304, ""cvar_t0.90_r0.05_g0.02"": 40939.94086025905, ""cvar_t0.90_r0.20_g0.02"": 40750.07698125673, ""cvar_t0.95_r0.05_g0.02"": 40941.464433854024, ""cvar_t0.95_r0.20_g0.02"": 40754.05913725915, ""nocvar_g0.05"": 41156.2054210946, ""cvar_t0.90_r0.05_g0.05"": 41069.52005992957, ""cvar_t0.90_r0.20_g0.05"": 40930.40156132598, ""cvar_t0.95_r0.05_g0.05"": 40998.10504509834, ""cvar_t0.95_r0.20_g0.05"": 40706.896289832956}",164,90246.7577203816,0.0,13694.960430049963,19346.990811308628,15489.24633764365,Abl-L,Q2V3-HGBLOAD-REC5PV
2025-06-17,167,cvar_t0.95_r0.20_g0.05,5998.389905057558,5977.2255358175225,5312.039679373988,53598.44940759301,53410.931320757205,187.51808683581015,"{""nocvar_g0.00"": 44608.5193053997, ""cvar_t0.90_r0.05_g0.00"": 43608.964005446775, ""cvar_t0.90_r0.20_g0.00"": 41571.53545603196, ""cvar_t0.95_r0.05_g0.00"": 43608.964005446775, ""cvar_t0.95_r0.20_g0.00"": 41571.53545603196, ""nocvar_g0.02"": 43299.37867863014, ""cvar_t0.90_r0.05_g0.02"": 41669.45444859482, ""cvar_t0.90_r0.20_g0.02"": 41486.77240890449, ""cvar_t0.95_r0.05_g0.02"": 41670.97802218979, ""cvar_t0.95_r0.20_g0.02"": 41490.7545649069, ""nocvar_g0.05"": 41887.58384111341, ""cvar_t0.90_r0.05_g0.05"": 41800.89847994838, ""cvar_t0.90_r0.20_g0.05"": 41667.38146824741, ""cvar_t0.95_r0.05_g0.05"": 41729.61770131268, ""cvar_t0.95_r0.20_g0.05"": 41443.8761967544}",165,83186.31592929098,27.586748238805967,5431.490847042072,19705.62044536965,16560.219831548595,Abl-L,Q2V3-HGBLOAD-REC5PV
2025-06-18,168,cvar_t0.95_r0.20_g0.05,5336.8377558675,5312.039679373988,5751.652779377735,52243.97815425752,52243.97815425752,0.0,"{""nocvar_g0.00"": 45224.44412099585, ""cvar_t0.90_r0.05_g0.00"": 44268.005601878605, ""cvar_t0.90_r0.20_g0.00"": 42333.5623196264, ""cvar_t0.95_r0.05_g0.00"": 44268.005601878605, ""cvar_t0.95_r0.20_g0.00"": 42333.5623196264, ""nocvar_g0.02"": 43936.06955541754, ""cvar_t0.90_r0.05_g0.02"": 42332.42832032546, ""cvar_t0.90_r0.20_g0.02"": 42246.1288229581, ""cvar_t0.95_r0.05_g0.02"": 42333.951893920435, ""cvar_t0.95_r0.20_g0.02"": 42250.11097896052, ""nocvar_g0.05"": 42539.43965114763, ""cvar_t0.90_r0.05_g0.05"": 42543.50548827153, ""cvar_t0.90_r0.20_g0.05"": 42409.988476570565, ""cvar_t0.95_r0.05_g0.05"": 42472.224709635826, ""cvar_t0.95_r0.20_g0.05"": 42186.48320507755}",166,82881.88129357113,0.0,7985.295515435042,18802.858358593254,14834.663480457164,Abl-L,Q2V3-HGBLOAD-REC5PV
2025-06-19,169,cvar_t0.95_r0.20_g0.05,5795.397968554624,5751.652779377735,5252.539410740012,51378.79000099417,51261.59778249019,117.19221850397813,"{""nocvar_g0.00"": 45850.54062533384, ""cvar_t0.90_r0.05_g0.00"": 44734.772401267146, ""cvar_t0.90_r0.20_g0.00"": 42914.57897447412, ""cvar_t0.95_r0.05_g0.00"": 44734.772401267146, ""cvar_t0.95_r0.20_g0.00"": 42914.57897447412, ""nocvar_g0.02"": 44572.89021937943, ""cvar_t0.90_r0.05_g0.02"": 42786.13863942648, ""cvar_t0.90_r0.20_g0.02"": 42813.10783674758, ""cvar_t0.95_r0.05_g0.02"": 42787.662213021445, ""cvar_t0.95_r0.20_g0.02"": 42817.089992749985, ""nocvar_g0.05"": 43049.66159810049, ""cvar_t0.90_r0.05_g0.05"": 43131.64593858617, ""cvar_t0.90_r0.20_g0.05"": 42965.46003920555, ""cvar_t0.95_r0.05_g0.05"": 43060.365159950474, ""cvar_t0.95_r0.20_g0.05"": 42741.95476771253}",167,81086.23881430627,17.38370073484805,9619.07776832227,19338.11883417265,16113.078287453798,Abl-L,Q2V3-HGBLOAD-REC5PV
2025-06-20,170,cvar_t0.95_r0.20_g0.05,5342.622385276875,5252.539410740012,5913.881577294187,21364.011324910865,21364.011324910865,0.0,"{""nocvar_g0.00"": 46136.63180514976, ""cvar_t0.90_r0.05_g0.00"": 45041.082498299154, ""cvar_t0.90_r0.20_g0.00"": 43311.96742182223, ""cvar_t0.95_r0.05_g0.00"": 45041.082498299154, ""cvar_t0.95_r0.20_g0.00"": 43311.96742182223, ""nocvar_g0.02"": 44877.265780286296, ""cvar_t0.90_r0.05_g0.02"": 43116.73436481694, ""cvar_t0.90_r0.20_g0.02"": 43205.045746947515, ""cvar_t0.95_r0.05_g0.02"": 43117.94812128743, ""cvar_t0.95_r0.20_g0.02"": 43209.02790294993, ""nocvar_g0.05"": 43382.89323854573, ""cvar_t0.90_r0.05_g0.05"": 43554.78332223756, ""cvar_t0.90_r0.20_g0.05"": 43351.582290686085, ""cvar_t0.95_r0.05_g0.05"": 43478.93839815961, ""cvar_t0.95_r0.20_g0.05"": 43113.58300089791}",168,36688.46755962749,0.0,11157.615566128085,13342.437861056023,10212.166717556622,Abl-L,Q2V3-HGBLOAD-REC5PV
2025-06-21,171,cvar_t0.90_r0.05_g0.02,5953.315764591206,5913.881577294187,7192.018698546429,21315.93754107029,21315.93754107029,0.0,"{""nocvar_g0.00"": 46689.13964339731, ""cvar_t0.90_r0.05_g0.00"": 45583.79384096804, ""cvar_t0.90_r0.20_g0.00"": 43881.974678228886, ""cvar_t0.95_r0.05_g0.00"": 45583.79384096804, ""cvar_t0.95_r0.20_g0.00"": 43881.974678228886, ""nocvar_g0.02"": 45395.35664876094, ""cvar_t0.90_r0.05_g0.02"": 43627.19160187345, ""cvar_t0.90_r0.20_g0.02"": 43775.41435842081, ""cvar_t0.95_r0.05_g0.02"": 43630.08475768919, ""cvar_t0.95_r0.20_g0.02"": 43779.39651442321, ""nocvar_g0.05"": 43887.79545133984, ""cvar_t0.90_r0.05_g0.05"": 44060.02603360882, ""cvar_t0.90_r0.20_g0.05"": 43887.74727548673, ""cvar_t0.95_r0.05_g0.05"": 43993.486038223, ""cvar_t0.95_r0.20_g0.05"": 43647.57668938238}",169,35317.468222365496,0.0,11987.926293592423,14970.937471821344,10976.135943048272,Abl-L,Q2V3-HGBLOAD-REC5PV
2025-06-22,172,cvar_t0.90_r0.05_g0.02,7160.46111277548,7192.018698546429,5995.467376230853,49381.14435382851,49285.01485376411,96.1295000644051,"{""nocvar_g0.00"": 46906.63784289513, ""cvar_t0.90_r0.05_g0.00"": 45804.4653399402, ""cvar_t0.90_r0.20_g0.00"": 44128.09174555157, ""cvar_t0.95_r0.05_g0.00"": 45804.4653399402, ""cvar_t0.95_r0.20_g0.00"": 44128.09174555157, ""nocvar_g0.02"": 45618.01908361223, ""cvar_t0.90_r0.05_g0.02"": 43842.25864822619, ""cvar_t0.90_r0.20_g0.02"": 44022.47010501693, ""cvar_t0.95_r0.05_g0.02"": 43845.151804041925, ""cvar_t0.95_r0.20_g0.02"": 44026.45226101934, ""nocvar_g0.05"": 44115.84626440391, ""cvar_t0.90_r0.05_g0.05"": 44309.02124116599, ""cvar_t0.90_r0.20_g0.05"": 44137.540440052806, ""cvar_t0.95_r0.05_g0.05"": 44242.48124578019, ""cvar_t0.95_r0.20_g0.05"": 43897.36985394846}",170,77562.13695072895,14.259363652659658,7945.542931332964,17107.41301648768,14933.900733439035,Abl-L,Q2V3-HGBLOAD-REC5PV
2025-06-23,173,cvar_t0.90_r0.05_g0.02,5999.874039699252,5995.467376230853,5947.837777674166,48899.85237586321,48899.85237586321,0.0,"{""nocvar_g0.00"": 47087.53553050554, ""cvar_t0.90_r0.05_g0.00"": 46018.103537471135, ""cvar_t0.90_r0.20_g0.00"": 44415.70421537337, ""cvar_t0.95_r0.05_g0.00"": 46018.103537471135, ""cvar_t0.95_r0.20_g0.00"": 44415.70421537337, ""nocvar_g0.02"": 45820.20042270819, ""cvar_t0.90_r0.05_g0.02"": 44062.91615691524, ""cvar_t0.90_r0.20_g0.02"": 44310.10949504861, ""cvar_t0.95_r0.05_g0.02"": 44065.809312730984, ""cvar_t0.95_r0.20_g0.02"": 44314.09165105102, ""nocvar_g0.05"": 44324.75830178857, ""cvar_t0.90_r0.05_g0.05"": 44595.07388915, ""cvar_t0.90_r0.20_g0.05"": 44427.95216294593, ""cvar_t0.95_r0.05_g0.05"": 44528.5338937642, ""cvar_t0.95_r0.20_g0.05"": 44187.78157684158}",171,78118.23939223964,0.0,7141.391620162521,20833.833740937647,16918.271968860518,Abl-L,Q2V3-HGBLOAD-REC5PV
2025-06-24,174,cvar_t0.90_r0.05_g0.02,5968.621135546554,5947.837777674166,5020.188372313489,75322.87750082025,47262.0871432522,28060.79035756805,"{""nocvar_g0.00"": 47561.481023568675, ""cvar_t0.90_r0.05_g0.00"": 46523.088099649176, ""cvar_t0.90_r0.20_g0.00"": 45016.6614786856, ""cvar_t0.95_r0.05_g0.00"": 46523.088099649176, ""cvar_t0.95_r0.20_g0.00"": 45016.6614786856, ""nocvar_g0.02"": 46316.16200009261, ""cvar_t0.90_r0.05_g0.02"": 44578.09624145747, ""cvar_t0.90_r0.20_g0.02"": 44899.76625515822, ""cvar_t0.95_r0.05_g0.02"": 44580.9893972732, ""cvar_t0.95_r0.20_g0.02"": 44903.748411160625, ""nocvar_g0.05"": 44830.530261583546, ""cvar_t0.90_r0.05_g0.05"": 45183.408387800024, ""cvar_t0.90_r0.20_g0.05"": 45016.28666159594, ""cvar_t0.95_r0.05_g0.05"": 45116.868392414224, ""cvar_t0.95_r0.20_g0.05"": 44776.1160754916}",172,74936.9246086617,4803.703765843509,697.3878873201749,18996.48790531401,16222.03966812896,Abl-L,Q2V3-HGBLOAD-REC5PV
2025-06-25,175,cvar_t0.90_r0.05_g0.02,5063.964384703819,5020.188372313489,6375.27050940737,50649.38858940617,50649.38858940617,0.0,"{""nocvar_g0.00"": 47865.36308022921, ""cvar_t0.90_r0.05_g0.00"": 46950.041239464204, ""cvar_t0.90_r0.20_g0.00"": 45682.363603435966, ""cvar_t0.95_r0.05_g0.00"": 46950.041239464204, ""cvar_t0.95_r0.20_g0.00"": 45682.363603435966, ""nocvar_g0.02"": 46640.64365780297, ""cvar_t0.90_r0.05_g0.02"": 45010.67756589673, ""cvar_t0.90_r0.20_g0.02"": 45563.356354215895, ""cvar_t0.95_r0.05_g0.02"": 45013.57072171248, ""cvar_t0.95_r0.20_g0.02"": 45567.33851021831, ""nocvar_g0.05"": 45120.623922110026, ""cvar_t0.90_r0.05_g0.05"": 45595.09277445347, ""cvar_t0.90_r0.20_g0.05"": 45679.99302200837, ""cvar_t0.95_r0.05_g0.05"": 45586.65379821234, ""cvar_t0.95_r0.20_g0.05"": 45439.82243590402}",173,79896.91518737286,0.0,4260.019244873588,20946.84553920061,15747.370963368006,Abl-L,Q2V3-HGBLOAD-REC5PV
2025-06-26,176,cvar_t0.95_r0.20_g0.05,6387.83605772488,6375.27050940737,5937.819042232922,51867.745444532986,51867.745444532986,0.0,"{""nocvar_g0.00"": 49466.34252389894, ""cvar_t0.90_r0.05_g0.00"": 48527.57311011176, ""cvar_t0.90_r0.20_g0.00"": 46644.34396793645, ""cvar_t0.95_r0.05_g0.00"": 48527.57311011176, ""cvar_t0.95_r0.20_g0.00"": 46644.34396793645, ""nocvar_g0.02"": 48246.18833878288, ""cvar_t0.90_r0.05_g0.02"": 46467.83895932515, ""cvar_t0.90_r0.20_g0.02"": 46522.25352452673, ""cvar_t0.95_r0.05_g0.02"": 46470.62076316244, ""cvar_t0.95_r0.20_g0.02"": 46526.23568052914, ""nocvar_g0.05"": 46744.145902880984, ""cvar_t0.90_r0.05_g0.05"": 47186.722511540494, ""cvar_t0.90_r0.20_g0.05"": 46657.88078675908, ""cvar_t0.95_r0.05_g0.05"": 47182.96944799691, ""cvar_t0.95_r0.20_g0.05"": 46414.861989182114}",174,81160.87938404136,0.0,10587.922743777235,17996.205933619916,14970.633126689136,Abl-L,Q2V3-HGBLOAD-REC5PV
2025-06-27,177,cvar_t0.95_r0.20_g0.05,5949.465697647434,5937.819042232922,6807.496115473519,21333.230455782985,21333.230455782985,0.0,"{""nocvar_g0.00"": 49731.303363585066, ""cvar_t0.90_r0.05_g0.00"": 49136.498754510416, ""cvar_t0.90_r0.20_g0.00"": 47245.51659186262, ""cvar_t0.95_r0.05_g0.00"": 49136.498754510416, ""cvar_t0.95_r0.20_g0.00"": 47245.51659186262, ""nocvar_g0.02"": 48748.55573110115, ""cvar_t0.90_r0.05_g0.02"": 47024.14747761145, ""cvar_t0.90_r0.20_g0.02"": 47119.25288739727, ""cvar_t0.95_r0.05_g0.02"": 47026.73631178932, ""cvar_t0.95_r0.20_g0.02"": 47127.48674471533, ""nocvar_g0.05"": 47182.07234114992, ""cvar_t0.90_r0.05_g0.05"": 47698.94892519062, ""cvar_t0.90_r0.20_g0.05"": 47223.4103656449, ""cvar_t0.95_r0.05_g0.05"": 47693.82862550523, ""cvar_t0.95_r0.20_g0.05"": 46994.30571293883}",175,36266.10233386637,0.0,12990.280493997205,14323.508459399818,10819.33248619732,Abl-L,Q2V3-HGBLOAD-REC5PV
2025-06-28,178,cvar_t0.90_r0.05_g0.02,6793.528999738393,6807.496115473519,7108.037568643625,20263.33903907551,20263.33903907551,0.0,"{""nocvar_g0.00"": 49724.03818715767, ""cvar_t0.90_r0.05_g0.00"": 49293.45423592924, ""cvar_t0.90_r0.20_g0.00"": 47538.368082432695, ""cvar_t0.95_r0.05_g0.00"": 49293.45423592924, ""cvar_t0.95_r0.20_g0.00"": 47538.368082432695, ""nocvar_g0.02"": 48905.03785649266, ""cvar_t0.90_r0.05_g0.02"": 47289.27522070304, ""cvar_t0.90_r0.20_g0.02"": 47417.274634345944, ""cvar_t0.95_r0.05_g0.02"": 47291.864054880905, ""cvar_t0.95_r0.20_g0.02"": 47425.508491664004, ""nocvar_g0.05"": 47485.3321738701, ""cvar_t0.90_r0.05_g0.05"": 48002.2087579108, ""cvar_t0.90_r0.20_g0.05"": 47526.670198365064, ""cvar_t0.95_r0.05_g0.05"": 47997.088458225415, ""cvar_t0.95_r0.20_g0.05"": 47297.565545659}",176,33716.310207076254,0.0,8913.440870675411,14502.399536216244,11476.456316482068,Abl-L,Q2V3-HGBLOAD-REC5PV
2025-06-29,179,cvar_t0.90_r0.05_g0.02,7205.877275088525,7108.037568643625,6038.719541829728,52984.13736669975,52984.13736669975,0.0,"{""nocvar_g0.00"": 49917.62928648599, ""cvar_t0.90_r0.05_g0.00"": 49516.80334632037, ""cvar_t0.90_r0.20_g0.00"": 47748.80887323751, ""cvar_t0.95_r0.05_g0.00"": 49516.80334632037, ""cvar_t0.95_r0.20_g0.00"": 47748.80887323751, ""nocvar_g0.02"": 49098.88808434003, ""cvar_t0.90_r0.05_g0.02"": 47506.98386407653, ""cvar_t0.90_r0.20_g0.02"": 47628.81064998912, ""cvar_t0.95_r0.05_g0.02"": 47509.57269825439, ""cvar_t0.95_r0.20_g0.02"": 47637.04450730718, ""nocvar_g0.05"": 47681.87020355614, ""cvar_t0.90_r0.05_g0.05"": 48208.34331306896, ""cvar_t0.90_r0.20_g0.05"": 47739.76536662853, ""cvar_t0.95_r0.05_g0.05"": 48198.74462048861, ""cvar_t0.95_r0.20_g0.05"": 47510.660713922465}",177,82052.37398303332,0.0,10767.51168241491,15681.473639039994,13664.379871754903,Abl-L,Q2V3-HGBLOAD-REC5PV
2025-06-30,180,cvar_t0.90_r0.05_g0.02,6119.517765444927,6038.719541829728,5156.407219568702,47625.976877201145,47477.84566223095,148.13121497018966,"{""nocvar_g0.00"": 50026.93370321488, ""cvar_t0.90_r0.05_g0.00"": 49650.16633651038, ""cvar_t0.90_r0.20_g0.00"": 47997.634036041294, ""cvar_t0.95_r0.05_g0.00"": 49650.16633651038, ""cvar_t0.95_r0.20_g0.00"": 47997.634036041294, ""nocvar_g0.02"": 49236.5092053688, ""cvar_t0.90_r0.05_g0.02"": 47643.8738805687, ""cvar_t0.90_r0.20_g0.02"": 47878.215348849204, ""cvar_t0.95_r0.05_g0.02"": 47646.46271474657, ""cvar_t0.95_r0.20_g0.02"": 47886.449206167264, ""nocvar_g0.05"": 47843.945570216056, ""cvar_t0.90_r0.05_g0.05"": 48377.039796316334, ""cvar_t0.90_r0.20_g0.05"": 47988.6555135263, ""cvar_t0.95_r0.05_g0.05"": 48361.22653030567, ""cvar_t0.95_r0.20_g0.05"": 47759.550860820236}",178,73528.91306503108,22.00077453886672,824.3532593425778,19173.46151015252,16324.584913258464,Abl-L,Q2V3-HGBLOAD-REC5PV
2025-02-01,31,nocvar_g0.05,3696.146990203704,3717.349490203704,4098.787040000069,22787.22336748516,22787.22336748516,0.0,"{""nocvar_g0.00"": 70870.79191273167, ""cvar_t0.90_r0.05_g0.00"": 71692.87869755492, ""cvar_t0.90_r0.20_g0.00"": 73964.26218435778, ""cvar_t0.95_r0.05_g0.00"": 71692.87869755492, ""cvar_t0.95_r0.20_g0.00"": 73964.26218435778, ""nocvar_g0.02"": 66151.51721961565, ""cvar_t0.90_r0.05_g0.02"": 71447.94666725153, ""cvar_t0.90_r0.20_g0.02"": 74094.23301633222, ""cvar_t0.95_r0.05_g0.02"": 71602.84582892437, ""cvar_t0.95_r0.20_g0.02"": 74094.23301633222, ""nocvar_g0.05"": 65659.65099680061, ""cvar_t0.90_r0.05_g0.05"": 66450.92442435799, ""cvar_t0.90_r0.20_g0.05"": 72136.3036393263, ""cvar_t0.95_r0.05_g0.05"": 66495.93964924333, ""cvar_t0.95_r0.20_g0.05"": 74384.41277255792}",29,44204.54278397128,0.0,5716.291599113081,19825.165561621783,15715.09031009692,Abl-PV,Q2V3-SW2LOAD-HGBPV
2025-02-02,32,nocvar_g0.05,4076.975659545066,4098.787040000069,5180.682059420158,56374.44194347584,56374.44194347584,0.0,"{""nocvar_g0.00"": 69824.48772692161, ""cvar_t0.90_r0.05_g0.00"": 70693.82079840371, ""cvar_t0.90_r0.20_g0.00"": 73337.77134219834, ""cvar_t0.95_r0.05_g0.00"": 70693.82079840371, ""cvar_t0.95_r0.20_g0.00"": 73337.77134219834, ""nocvar_g0.02"": 64874.421543713965, ""cvar_t0.90_r0.05_g0.02"": 70414.23848887712, ""cvar_t0.90_r0.20_g0.02"": 73479.6976786338, ""cvar_t0.95_r0.05_g0.02"": 70597.86902287482, ""cvar_t0.95_r0.20_g0.02"": 73479.6976786338, ""nocvar_g0.05"": 64269.370574711684, ""cvar_t0.90_r0.05_g0.05"": 65208.702480520486, ""cvar_t0.90_r0.20_g0.05"": 71161.38196056164, ""cvar_t0.95_r0.05_g0.05"": 65252.168107736754, ""cvar_t0.95_r0.20_g0.05"": 73772.38003652646}",30,89745.14387141788,0.0,6074.074455691527,22847.820780254093,17533.029314527732,Abl-PV,Q2V3-SW2LOAD-HGBPV
