date,time_index,load_actual,pv_actual,load_forecast,pv_forecast,grid_plan,charge,discharge,emergency,spill,soc_before,soc_after,price,normal_cost,emergency_cost
2025-03-29,97,3481.455,2752.5741,3440.54215,3048.13218,49.72303588477361,0.0,71.75711411522639,0.0,0.0,10722.231377777778,10642.501250983081,0.8519,42.35905427023864,0.0
2025-03-29,98,3313.24,2538.1875,3260.09,2713.1325,59.88166666666672,0.0,69.29374999999987,0.0,0.0,10642.501250983081,10565.508195427527,0.8791,52.64197316666671,0.0
2025-03-29,99,3380.237,2250.9223,3347.193,2407.11662,137.16590666666696,0.0,51.053209999999694,0.0,0.0,10565.508195427527,10508.782406538638,0.9024,123.77851417600026,0.0
2025-03-29,100,3143.1103,1980.9425,3177.5205,2080.3983799999996,147.5245983333333,0.0,46.17003499999993,0.0,0.0,10508.782406538638,10457.482367649749,0.9163,135.1767894528333,0.0
2025-03-29,101,2717.89,1765.6875,2790.1949999999997,1742.0324999999998,155.56916666666643,0.0,3.1312500000001933,0.0,0.0,10457.482367649749,10454.003200983083,0.9264,144.1192759999998,0.0
2025-03-29,102,2790.2527,1522.5154,2764.27,1452.6118600000002,185.93167333333344,0.0,25.357876666666527,0.0,0.0,10454.003200983083,10425.827782464565,0.9462,175.9285493080001,0.0
2025-03-29,103,2845.1697,1209.9902,2793.2961999999998,1159.88488,235.36146666666664,0.0,37.16845000000001,0.0,0.0,10425.827782464565,10384.529504686787,0.9742,229.28914082666662,0.0
2025-03-29,104,2682.68,873.4125,2689.62,850.5825000000001,274.9649999999999,0.0,26.579583333333346,0.0,0.0,10384.529504686787,10354.996634316416,0.9862,271.17048299999993,0.0
2025-03-29,105,2617.113,600.1073,2598.29375,564.55842,325.0429530452684,0.0,11.124663621398213,0.0,0.0,10354.996634316416,10342.635896959308,0.976,317.24192217218194,0.0
2025-03-29,106,2534.2735,349.1922,2597.3292,285.55564000000004,275.84856440328963,0.0,88.33165226337695,0.0,0.0,10342.635896959308,10244.489616666666,1.0742,296.31652788201376,0.0
2025-03-29,107,2520.49,132.0375,2663.49,66.945,0.0,0.0,398.07541666666657,0.0,0.0,10244.489616666666,9802.183598148147,1.2313,0.0,0.0
2025-03-29,108,2794.9857,21.2143,2724.1657999999998,4.15876,0.0,0.0,462.2952333333334,0.0,0.0,9802.183598148147,9288.522227777778,1.2561,0.0,0.0
2025-03-29,109,2875.9894,0.0,2824.0182999999997,1.62816,0.0,0.0,479.3315666666666,0.0,0.0,9288.522227777778,8755.931598148149,1.2447,0.0,0.0
2025-03-29,110,2683.42,0.0,2859.045,0.0,0.0,0.0,447.2366666666667,0.0,0.0,8755.931598148149,8259.00196851852,1.2545,0.0,0.0
2025-03-29,111,2618.1778,1.172,2675.6315999999997,0.1863,0.0,0.0,436.1676333333333,0.0,0.0,8259.00196851852,7774.371264814816,1.2522,0.0,0.0
2025-03-29,112,2681.1269,0.0,2618.4914,0.1169,0.0,0.0,446.85448333333335,0.0,0.0,7774.371264814816,7277.866283333335,1.2881,0.0,0.0
2025-03-29,113,2712.61,0.0,2733.4700000000003,0.0,0.0,0.0,452.1016666666667,0.0,0.0,7277.866283333335,6775.53109814815,1.3466,0.0,0.0
2025-03-29,114,2608.9154,0.0841,2731.8099,0.01338,0.0,0.0,434.8052166666666,0.0,0.0,6775.53109814815,6292.414190740743,1.3523,0.0,0.0
2025-03-29,115,2682.7776,0.0,2684.2214000000004,0.008400000000000001,0.0,0.0,447.1296,0.0,0.0,6292.414190740743,5795.603524074077,1.3445,0.0,0.0
2025-03-29,116,2808.46,0.0,2670.01,0.0,0.0,0.0,468.07666666666665,0.0,0.0,5795.603524074077,5275.518338888892,1.3483,0.0,0.0
2025-03-29,117,2578.4283,0.006,2673.1884499999996,0.0009600000000000001,0.0,0.0,429.73705,0.0,0.0,5275.518338888892,4798.032727777781,1.349,0.0,0.0
2025-03-29,118,2594.4788,0.0,2644.8398500000003,0.00056,0.0,0.0,432.4131333333333,0.0,0.0,4798.032727777781,4317.573690740744,1.3473,0.0,0.0
2025-03-29,119,2893.47,0.0,2630.13,0.0,0.0,0.0,482.24499999999995,0.0,0.0,4317.573690740744,3781.745912962966,1.3482,0.0,0.0
2025-03-29,120,2887.3596,0.0,2713.53125,0.0,0.0,0.0,481.22659999999996,0.0,0.0,3781.745912962966,3247.0496907407437,1.3513,0.0,0.0
2025-03-29,121,2772.9408,0.0,2741.78965,0.0,0.0,0.0,462.1568,0.0,0.0,3247.0496907407437,2733.5421351851883,1.34,0.0,0.0
2025-03-29,122,2758.44,0.0,2740.6400000000003,0.0,0.0,0.0,459.74,0.0,0.0,2733.5421351851883,2222.719912962966,1.3489,0.0,0.0
2025-03-29,123,2821.2657,0.0,2870.40445,0.0,0.0,0.0,470.21094999999997,0.0,0.0,2222.719912962966,1700.263301851855,1.3952,0.0,0.0
2025-03-29,124,2801.0666,0.0,2886.38775,0.0,0.0,0.0,450.2369716666695,16.607461666663824,0.0,1700.263301851855,1200.0,1.2226,0.0,101.52141316831595
2025-03-29,125,2737.8,0.0,2776.045,0.0,435.25166666666667,0.0,0.0,21.048333333333346,0.0,1200.0,1200.0,0.9332,406.1768553333333,98.2115233333334
2025-03-29,126,2816.8424,0.0,2785.8923,0.0,477.1771,7.703366666666682,0.0,0.0,0.0,1200.0,1206.93303,0.9068,432.70419428,0.0
2025-03-29,127,2881.9133,0.0,2857.8489,0.0,494.47147499999994,14.15259166666658,0.0,0.0,0.0,1206.93303,1219.6703624999998,0.9371,463.36921922249996,0.0
2025-03-29,128,2851.22,0.0,2929.25,0.0,480.9108333333332,5.707499999999925,0.0,0.0,0.0,1219.6703624999998,1224.8071124999997,0.9371,450.6615419166666,0.0
2025-03-29,129,2777.92,0.0,2956.8488500000003,0.0,515.0332416666665,52.04657499999985,0.0,0.0,0.0,1224.8071124999997,1271.6490299999996,0.9871,508.3893128491665,0.0
2025-03-29,130,2610.7718,0.0,2694.6232,0.0,471.1259416666667,35.997308333333365,0.0,0.0,0.0,1271.6490299999996,1304.0466074999997,0.7764,365.78218111,0.0
2025-03-29,131,2398.8,0.0,2313.29,0.0,1189.9358333333332,790.1358333333333,0.0,0.0,0.0,1304.0466074999997,2015.1688574999998,0.4209,500.8439922499999,0.0
2025-03-29,132,2297.1365,0.0,2273.5202,0.0,1187.2358916666667,804.3798083333334,0.0,0.0,0.0,2015.1688574999998,2739.1106849999996,0.3859,458.1543305941667,0.0
2025-03-29,133,2365.5189,0.0,2335.0543500000003,0.0,410.4514750000001,16.198325000000068,0.0,0.0,0.0,2739.1106849999996,2753.6891775,0.4368,179.28520428000004,0.0
2025-03-29,134,2474.2,0.0,2356.895,0.0,1190.2575,777.8908333333334,0.0,0.0,0.0,2753.6891775,3453.7909275,0.4198,499.6700985,0.0
2025-03-29,135,2427.4185,0.0,2426.64545,0.0,1201.902825,797.3330749999999,0.0,0.0,0.0,3453.7909275,4171.390695,0.4186,503.116522545,0.0
2025-03-29,136,2409.5766,0.0,2434.45895,0.0,442.76964166666676,41.17354166666678,0.0,0.0,0.0,4171.390695,4208.4468825,0.4241,187.77860503083338,0.0
2025-03-29,137,2413.18,0.0,2370.7,0.0,422.6041666666666,20.40749999999997,0.0,0.0,0.0,4208.4468825,4226.8136325000005,0.4237,179.05738541666665,0.0
2025-03-29,138,2268.893,0.0,2363.28795,0.0,402.2505083333332,24.101674999999886,0.0,0.0,0.0,4226.8136325000005,4248.50514,0.4248,170.87601593999995,0.0
2025-03-29,139,2292.3453,0.0,2471.3332,0.0,431.0580666666667,49.00051666666673,0.0,0.0,0.0,4248.50514,4292.605605000001,0.424,182.7686202666667,0.0
2025-03-29,140,2408.54,0.0,2543.0249999999996,0.0,455.6491666666666,54.2258333333333,0.0,0.0,0.0,4292.605605000001,4341.408855000001,0.422,192.28394833333329,0.0
2025-03-29,141,2298.2652,0.0,2443.5344999999998,0.0,440.27315,57.228950000000054,0.0,0.0,0.0,4341.408855000001,4392.91491,0.424,186.6758156,0.0
2025-03-29,142,2676.9098,0.0,2826.9545,0.0,505.19027499999993,59.03864166666665,0.0,0.0,0.0,4392.91491,4446.049687500001,0.4271,215.76676645249995,0.0
2025-03-29,143,3416.19,0.0,3473.575,0.0,615.9941666666666,46.629166666666606,0.0,0.0,0.0,4446.049687500001,4488.0159375,0.4276,263.3991056666666,0.0
2025-03-30,0,3585.3895,0.0,3462.0958,0.0,1367.6715833333333,770.1066666666666,0.0,0.0,0.0,4488.0159375,5181.1119375,0.4248,580.9868886,0.0
2025-03-30,1,3465.0542,0.0,3331.2719500000003,0.0,1362.2606999999998,784.7516666666666,0.0,0.0,0.0,5181.1119375,5887.3884375,0.4245,578.2796671499999,0.0
2025-03-30,2,3401.87,0.0,3401.5699999999997,0.0,1389.6816666666664,822.7033333333331,0.0,0.0,0.0,5887.3884375,6627.8214375,0.4269,593.2551034999999,0.0
2025-03-30,3,3442.503,0.0,3461.0140499999998,0.0,1393.7775916666665,820.0270916666665,0.0,0.0,0.0,6627.8214375,7365.84582,0.4272,595.4217871599999,0.0
2025-03-30,4,3436.9109,0.0,3541.84015,0.0,1402.9416666666666,830.1231833333334,0.0,0.0,0.0,7365.84582,8112.956684999999,0.4271,599.1963858333332,0.0
2025-03-30,5,3369.87,0.0,3598.2799999999997,0.0,869.3811116666686,307.73611166666865,0.0,0.0,0.0,8112.956684999999,8389.9191855,0.4285,372.52980634916753,0.0
2025-03-30,6,3355.1763,0.0,3522.39675,0.0,610.4384583333332,51.242408333333174,0.0,0.0,0.0,8389.9191855,8436.037353000002,0.4311,263.1600193874999,0.0
2025-03-30,7,3307.1261,0.0,3526.33125,0.0,610.2138666666667,59.02618333333339,0.0,0.0,0.0,8436.037353000002,8489.160918000001,0.4302,262.51400544000006,0.0
2025-03-30,8,3303.4,0.0,3593.62,0.0,1423.6733333333332,833.3333333333333,0.0,0.0,39.77333333333331,8489.160918000001,9239.160918000001,0.4279,609.1898193333333,0.0
2025-03-30,9,3527.2127,0.0,3499.98745,0.0,569.7199583333334,0.0,18.148824999999988,0.0,0.0,9239.160918000001,9218.99555688889,0.4312,245.66324603333337,0.0
2025-03-30,10,3731.7044,0.0,3422.45375,0.0,558.1015,0.0,63.84923333333336,0.0,0.0,9218.99555688889,9148.051964296299,0.4333,241.82537995,0.0
2025-03-30,11,3760.15,0.0,3451.815,0.0,560.3625,0.0,66.32916666666665,0.0,0.0,9148.051964296299,9074.352890222224,0.4311,241.57227374999997,0.0
2025-03-30,12,3673.6402,0.0,3505.5962,0.0,574.2361083333333,0.0,38.037258333333284,0.0,0.0,9074.352890222224,9032.089269851855,0.4293,246.5195613075,0.0
2025-03-30,13,3597.6209,0.0,3567.0252,0.0,591.1774166666665,0.0,8.42606666666677,0.0,0.0,9032.089269851855,9022.726973555558,0.4324,255.62511496666662,0.0
2025-03-30,14,3515.92,0.0,3614.1549999999997,0.0,612.8475,26.86083333333329,0.0,0.0,0.0,9022.726973555558,9046.901723555558,0.4367,267.63050324999995,0.0
2025-03-30,15,3360.6918,0.0,3615.16215,0.0,641.9831666666666,81.86786666666671,0.0,0.0,0.0,9046.901723555558,9120.582803555559,0.4348,279.13428086666664,0.0
2025-03-30,16,3456.281,0.0,3593.65175,0.0,629.8528583333333,53.80602499999998,0.0,0.0,0.0,9120.582803555559,9169.00822605556,0.4335,273.0412140875,0.0
2025-03-30,17,3700.17,0.0,3591.485,0.0,600.0983333333334,0.0,16.59666666666658,0.0,0.0,9169.00822605556,9150.56748531482,0.4357,261.46284383333335,0.0
2025-03-30,18,3637.2646,0.0,3634.5768500000004,0.0,622.0020583333335,15.791291666666893,0.0,0.0,0.0,9150.56748531482,9164.77964781482,0.4374,272.06370031500006,0.0
2025-03-30,19,3501.9869,0.0,3670.52475,0.0,611.3332916666666,27.668808333333345,0.0,0.0,0.0,9164.77964781482,9189.681575314818,0.4371,267.21378178749995,0.0
2025-03-30,20,3555.62,0.0,3673.32,0.0,578.0891666666668,0.0,14.514166666666483,0.0,0.0,9189.681575314818,9173.554723462967,0.4356,251.81564100000003,0.0
2025-03-30,21,3801.1019,0.0,3655.4882500000003,0.0,586.5318333333335,0.0,46.98514999999986,0.0,0.0,9173.554723462967,9121.349001240744,0.4353,255.31730705000007,0.0
2025-03-30,22,3836.7545,0.0,3603.0808500000003,0.0,595.0084166666667,0.0,44.45066666666662,0.0,0.0,9121.349001240744,9071.959371611114,0.436,259.4236696666667,0.0
2025-03-30,23,3697.06,0.0,3573.8450000000003,0.0,583.1458333333333,0.0,33.03083333333336,0.0,0.0,9071.959371611114,9035.258445685187,0.4378,255.30124583333333,0.0
2025-03-30,24,3767.1986,0.0,3640.64915,0.0,603.7090333333333,0.0,24.157400000000052,0.0,0.0,9035.258445685187,9008.416890129633,0.4401,265.69234557,0.0
2025-03-30,25,3714.4513,0.007,3633.17765,0.00218,593.5318949999998,0.0,25.542155000000093,0.0,0.0,9008.416890129633,8980.036717907411,0.4389,260.50114871549994,0.0
2025-03-30,26,3519.28,0.0,3583.56,0.0,633.3725,46.82583333333332,0.0,0.0,0.0,8980.036717907411,9022.17996790741,0.4364,276.403759,0.0
2025-03-30,27,3533.1298,0.0,3673.7147,0.00298,628.844985,39.990018333333296,0.0,0.0,0.0,9022.17996790741,9058.17098440741,0.4393,276.25160191049997,0.0
2025-03-30,28,3605.6048,0.097,3644.5606,0.030359999999999998,583.3143916666666,0.0,17.60357500000009,0.0,0.0,9058.17098440741,9038.611456629633,0.4422,257.94162399499993,0.0
2025-03-30,29,3646.38,0.0,3494.06,0.0,556.6833333333333,0.0,51.04666666666674,0.0,0.0,9038.611456629633,8981.892938111114,0.4395,244.66232499999998,0.0
2025-03-30,30,3735.5579,0.0,3510.109,0.04152,611.5101333333332,0.0,11.082850000000008,0.0,0.0,8981.892938111114,8969.578660333336,0.4333,264.9673407733333,0.0
2025-03-30,31,3863.9169,1.351,3653.9579000000003,0.4229,656.9951283333335,13.23414500000024,0.0,0.0,0.0,8969.578660333336,8981.489390833336,0.4439,291.6401374671667,0.0
2025-03-30,32,3838.64,0.0,3673.8,0.0,623.4458333333334,0.0,16.327499999999873,0.0,0.0,8981.489390833336,8963.34772416667,0.4301,268.1440529166667,0.0
2025-03-30,33,3562.0452,0.0,3471.1911,0.57826,1379.826965,786.152765,0.0,0.0,0.0,8963.34772416667,9670.88521266667,0.3713,512.3297521045,0.0
2025-03-30,34,3898.8625,24.1072,4003.2433,8.35578,624.4409033333332,0.0,21.351646666666852,0.0,0.0,9670.88521266667,9647.161160814818,0.5708,356.43086762266654,0.0
2025-03-30,35,4709.74,142.8375,4963.525,86.325,0.0,0.0,761.1504166666666,0.0,0.0,9647.161160814818,8801.438475629633,0.9099,0.0,0.0
2025-03-30,36,4940.1401,370.6653,5026.38045,298.17524,0.0,0.0,761.5791333333332,0.0,0.0,8801.438475629633,7955.239438592596,0.9368,0.0,0.0
2025-03-30,37,4848.4716,661.9193,4869.84175,563.1216000000001,0.0,0.0,697.7587166666666,0.0,0.0,7955.239438592596,7179.951975629633,0.8758,0.0,0.0
2025-03-30,38,4760.97,987.15,4899.264999999999,826.5224999999998,0.0,0.0,628.97,0.0,0.0,7179.951975629633,6481.096420074077,0.8759,0.0,0.0
2025-03-30,39,4722.6222,1341.9731,4833.99885,1097.32862,0.0,0.0,563.4415166666665,0.0,0.0,6481.096420074077,5855.0502904444475,0.8601,0.0,0.0
2025-03-30,40,4750.1522,1691.4576,4801.654500000001,1390.7996600000001,151.7822630333314,0.0,358.000170300002,0.0,0.0,5855.0502904444475,5457.272323444446,0.8442,128.13458645273835,0.0
2025-03-30,41,4863.17,2021.6625,4829.0,1708.05,456.48333333333346,0.0,17.101249999999823,0.0,0.0,5457.272323444446,5438.270934555557,0.8334,380.43321000000014,0.0
2025-03-30,42,5021.1177,2335.3855,4797.883400000001,2040.1688000000001,426.8678400000003,0.0,20.754193333332978,0.0,0.0,5438.270934555557,5415.210719740742,0.8092,345.4214561280002,0.0
2025-03-30,43,4932.256,2591.6657,4843.378549999999,2396.4077,383.5238883333332,0.0,6.574495000000184,0.0,0.0,5415.210719740742,5407.9057252962975,0.7972,305.74524377933324,0.0
2025-03-30,44,4634.42,2857.6125,4859.695,2747.3025000000002,292.85124999999994,0.0,3.2833333333334167,0.0,0.0,5407.9057252962975,5404.25757714815,0.7644,223.85549549999993,0.0
2025-03-30,45,4608.2702,3248.9982,4730.66705,3046.72608,308.9081300000001,82.36279666666678,0.0,0.0,0.0,5404.25757714815,5478.384094148149,0.6899,213.11571888700004,0.0
2025-03-30,46,5479.5958,3606.1299,5449.76595,3351.98804,0.0,0.0,312.2443166666667,0.0,0.0,5478.384094148149,5131.44596451852,0.86,0.0,0.0
2025-03-30,47,6623.24,3862.95,6588.495000000001,3664.8824999999997,0.0,0.0,460.0483333333333,0.0,0.0,5131.44596451852,4620.281149703705,1.1617,0.0,0.0
2025-03-30,48,6700.0241,4116.3292,6634.6883,3937.99312,0.0,0.0,430.61581666666666,0.0,0.0,4620.281149703705,4141.819131185186,1.1683,0.0,0.0
2025-03-30,49,6599.3664,4451.8218,6504.2054499999995,4248.27454,0.0,0.0,357.92409999999995,0.0,0.0,4141.819131185186,3744.125686740742,1.0956,0.0,0.0
2025-03-30,50,6713.22,4773.4125,6640.325,4563.734999999999,0.0,0.0,323.30124999999987,0.0,0.0,3744.125686740742,3384.902075629631,1.0849,0.0,0.0
2025-03-30,51,6575.5296,4909.2358,6566.39195,4771.657700000001,0.0,0.0,277.71563333333324,0.0,0.0,3384.902075629631,3076.3291497037053,1.061,0.0,0.0
2025-03-30,52,6539.3852,5080.4924,6504.629999999999,4996.05726,0.0,0.0,243.14879999999994,0.0,0.0,3076.3291497037053,2806.163816370372,1.043,0.0,0.0
2025-03-30,53,6635.91,5351.625,6532.335,5327.9025,0.0,0.0,214.0474999999999,0.0,0.0,2806.163816370372,2568.3332608148166,1.036,0.0,0.0
2025-03-30,54,6533.5695,5621.1994,6477.54545,5730.4944,0.0,0.0,152.06168333333324,0.0,0.0,2568.3332608148166,2399.375834888891,1.0147,0.0,0.0
2025-03-30,55,6578.8417,6128.5248,6488.17395,6039.691519999999,0.0,0.0,75.05281666666667,0.0,0.0,2399.375834888891,2315.9838163703726,0.9922,0.0,0.0
2025-03-30,56,6717.0,6663.4125,6569.075,6245.2425,0.0,0.0,8.931250000000091,0.0,0.0,2315.9838163703726,2306.0602052592612,0.97,0.0,0.0
2025-03-30,57,6542.4762,6731.0759,6558.208500000001,6479.648719999999,0.0,31.433283333333293,0.0,0.0,0.0,2306.0602052592612,2334.3501602592614,0.9422,0.0,0.0
2025-03-30,58,6525.0544,6819.3917,6528.9130000000005,6708.94274,0.0,49.05621666666684,0.0,0.0,0.0,2334.3501602592614,2378.5007552592615,0.9569,0.0,0.0
2025-03-30,59,6727.68,7008.7125,6530.975,6887.3625,0.0,46.83874999999989,0.0,0.0,0.0,2378.5007552592615,2420.655630259261,0.9977,0.0,0.0
2025-03-30,60,6722.477,6950.2613,6521.998100000001,7032.49106,0.0,37.96405000000004,0.0,0.0,0.0,2420.655630259261,2454.823275259261,0.9919,0.0,0.0
2025-03-30,61,6638.4247,7182.3234,6437.347,7277.528799999998,0.0,90.64978333333329,0.0,0.0,0.0,2454.823275259261,2536.408080259261,0.9588,0.0,0.0
2025-03-30,62,6570.64,7725.7875,6365.674999999999,7548.7125,0.0,192.52458333333334,0.0,0.0,0.0,2536.408080259261,2709.680205259261,0.9549,0.0,0.0
2025-03-30,63,6471.1273,8023.1348,6465.14775,7642.51516,0.0,258.66791666666677,0.0,0.0,0.0,2709.680205259261,2942.481330259261,0.9839,0.0,0.0
2025-03-30,64,6434.1096,8181.3875,6546.1491000000005,7767.152900000001,0.0,291.21298333333334,0.0,0.0,0.0,2942.481330259261,3204.573015259261,0.799,0.0,0.0
2025-03-30,65,6468.11,8312.4,6463.025,7979.910000000001,0.0,307.38166666666666,0.0,0.0,0.0,3204.573015259261,3481.216515259261,0.5025,0.0,0.0
2025-03-30,66,6462.3277,8409.4946,6269.29535,8130.668180000001,696.811418333333,833.3333333333333,0.0,0.0,188.00590166666643,3481.216515259261,4231.216515259261,0.4662,324.85348322699986,0.0
2025-03-30,67,6332.7466,8650.0424,6267.812,8261.012480000001,0.0,386.21596666666665,0.0,0.0,0.0,4231.216515259261,4578.81088525926,0.5007,0.0,0.0
2025-03-30,68,6257.04,8807.85,6440.29,8360.7,0.0,425.135,0.0,0.0,0.0,4578.81088525926,4961.432385259261,0.4827,0.0,0.0
2025-03-30,69,6468.2135,8485.3909,6446.59765,8371.92346,301.750281008233,637.9465143415664,0.0,0.0,0.0,4961.432385259261,5535.5842481666705,0.4785,144.38750946243948,0.0
2025-03-30,70,6437.0782,8369.8694,6197.06805,8446.460920000001,681.2168116666661,833.3333333333333,0.0,0.0,170.01534499999957,5535.5842481666705,6285.5842481666705,0.4662,317.58327759899976,0.0
2025-03-30,71,6147.06,8612.625,5891.905000000001,8551.9875,643.2141666666666,833.3333333333333,0.0,0.0,220.8083333333334,6285.5842481666705,7035.5842481666705,0.4432,285.07251866666667,0.0
2025-03-30,72,6087.8811,8702.9866,5856.88505,8500.60296,615.58085,833.3333333333333,0.0,0.0,218.09843333333356,7035.5842481666705,7785.5842481666705,0.4411,271.532712935,0.0
2025-03-30,73,5971.8933,8724.9589,6022.4766500000005,8426.459579999999,648.6779466666674,833.3333333333333,0.0,0.0,274.18888000000084,7785.5842481666705,8535.58424816667,0.4551,295.2133335280003,0.0
2025-03-30,74,5792.71,8799.1875,6095.645,8406.892499999998,696.4641666666673,833.3333333333333,0.0,0.0,364.2104166666677,8535.58424816667,9285.58424816667,0.4463,310.83195758333363,0.0
2025-03-30,75,5909.6271,8892.9124,5873.5958,8370.27612,679.1295499999999,833.3333333333333,0.0,0.0,343.01043333333314,9285.58424816667,10035.58424816667,0.4113,279.32598391499994,0.0
2025-03-30,76,6209.8956,8848.7216,5965.37535,8215.50016,0.0,439.8043333333335,0.0,0.0,0.0,10035.58424816667,10431.408148166669,0.5682,0.0,0.0
2025-03-30,77,6427.32,8596.95,6319.365,7985.594999999999,0.0,361.60500000000025,0.0,0.0,0.0,10431.408148166669,10756.852648166669,0.8279,0.0,0.0
2025-03-30,78,6371.8818,8239.8317,6283.2148,7814.939939999999,0.0,47.9415020370349,0.0,0.0,263.3834812962985,10756.852648166669,10800.0,0.8636,0.0,0.0
2025-03-30,79,6269.3525,8078.0538,6239.4676500000005,7612.18392,0.0,0.0,0.0,0.0,301.4502166666666,10800.0,10800.0,0.8416,0.0,0.0
2025-03-30,80,6235.63,8032.425,6337.16,7427.445,0.0,0.0,0.0,0.0,299.4658333333334,10800.0,10800.0,0.8618,0.0,0.0
2025-03-30,81,6192.1931,7753.5138,6316.1654,7421.494140000001,0.0,0.0,0.0,0.0,260.2201166666666,10800.0,10800.0,0.8623,0.0,0.0
2025-03-30,82,6142.3268,7502.4307,6279.35685,7406.01756,0.0,0.0,0.0,0.0,226.68398333333334,10800.0,10800.0,0.9026,0.0,0.0
2025-03-30,83,6177.49,7213.1625,6260.105,7251.15,0.0,0.0,0.0,0.0,172.61208333333343,10800.0,10800.0,0.9754,0.0,0.0
2025-03-30,84,6357.4173,6558.7318,6184.5769,6998.42982,0.0,0.0,0.0,0.0,33.55241666666666,10800.0,10800.0,1.0002,0.0,0.0
2025-03-30,85,6369.6605,6078.893,6202.3921,6777.474099999999,0.0,0.0,48.46124999999995,0.0,0.0,10800.0,10746.154166666667,0.9978,0.0,0.0
2025-03-30,86,6176.43,5914.95,6275.255,6604.4325,0.0,0.0,43.58000000000004,0.0,0.0,10746.154166666667,10697.731944444446,1.0271,0.0,0.0
2025-03-30,87,6047.928,5706.5706,6209.96075,6369.812400000001,0.0,0.0,56.89289999999994,0.0,0.0,10697.731944444446,10634.517611111112,1.0906,0.0,0.0
2025-03-30,88,6011.9412,5559.3203,6165.6389,6004.20884,0.0,0.0,75.43681666666657,0.0,0.0,10634.517611111112,10550.698925925928,0.9376,0.0,0.0
2025-03-30,89,6015.84,5488.5,6154.93,5613.7425,211.1207215226312,123.23072152263114,0.0,0.0,0.0,10550.698925925928,10661.606575296297,0.6694,141.3242109872493,0.0
2025-03-30,90,6018.5574,5329.2555,6059.81405,5370.84268,993.2219883469071,153.77047189300356,0.0,0.0,724.5678664539037,10661.606575296297,10800.0,0.66,655.5265123089587,0.0
2025-03-30,91,6082.1919,5053.7367,6166.45335,5068.93714,219.66816833333314,0.0,0.0,0.0,48.2589683333332,10800.0,10800.0,0.7217,158.53451708616652,0.0
2025-03-30,92,6155.04,4747.9875,6358.195,4675.485000000001,295.5374999999997,0.0,0.0,0.0,61.02874999999972,10800.0,10800.0,0.7308,215.97880499999977,0.0
2025-03-30,93,6134.9351,4523.2693,6209.38055,4366.81626,340.8845085666685,0.0,0.0,0.0,72.27354190000176,10800.0,10800.0,0.7534,256.82238875412804,0.0
2025-03-30,94,6256.2836,4285.8514,6067.6209,4074.95118,368.7959599999999,0.0,0.0,0.0,40.3905933333333,10800.0,10800.0,0.7823,288.50907950799996,0.0
2025-03-30,95,6369.6,3965.55,6102.23,3725.7300000000005,415.3970833333333,0.0,0.0,0.0,14.72208333333333,10800.0,10800.0,0.8055,334.602350625,0.0
2025-03-30,96,6097.8973,3599.3292,6134.17185,3326.52136,504.09320999999983,0.0,0.0,0.0,87.66519333333326,10800.0,10800.0,0.8271,416.9354939909998,0.0
2025-03-30,97,6000.0006,3339.229,6103.9902999999995,2974.64362,497.9868066666665,0.0,0.0,0.0,54.52487333333306,10800.0,10800.0,0.8519,424.2349605993332,0.0
2025-03-30,98,6135.28,3116.4,6083.21,2682.7875,548.8433333333335,0.0,0.0,0.0,45.696666666666715,10800.0,10800.0,0.8791,482.48817433333346,0.0
2025-03-30,99,6028.0217,2710.4136,6161.2603500000005,2376.6301799999997,643.2893016666667,0.0,0.0,0.0,90.35461833333329,10800.0,10800.0,0.9024,580.504265824,0.0
2025-03-30,100,5997.0363,2282.8556,6124.92585,2059.7123,672.3668900000001,0.0,0.0,0.0,53.33677333333344,10800.0,10800.0,0.9163,616.0897813070001,0.0
2025-03-30,101,6126.29,1934.8875,5991.375,1756.23,664.7108333333332,0.0,33.85625000000016,0.0,0.0,10800.0,10762.381944444443,0.9264,615.7881159999998,0.0
2025-03-30,102,6128.6759,1617.6681,6004.91675,1476.9382,758.3913633333334,6.556730000000016,0.0,0.0,0.0,10762.381944444443,10768.283001444443,0.9462,717.5899079860001,0.0
2025-03-30,103,6008.842,1316.4196,6095.56705,1181.14694,836.8723066666663,35.24110950617493,0.0,0.0,19.560797160491425,10768.283001444443,10800.0,0.9742,815.2810011546662,0.0
2025-03-30,104,6069.46,1013.5875,6238.530000000001,869.865,889.8158333333333,0.0,0.0,0.0,47.1704166666666,10800.0,10800.0,0.9862,877.5363748333333,0.0
2025-03-30,105,6407.147,691.6829,6343.0297,583.8200400000001,967.5159171604896,0.0,0.0,0.0,14.93856716048981,10800.0,10800.0,0.976,944.2955351486378,0.0
2025-03-30,106,5523.8501,385.8465,5606.59315,307.71632,860.6804283333333,0.0,0.0,0.0,4.346495000000004,10800.0,10800.0,1.0742,924.5429161156667,0.0
2025-03-30,107,4033.78,149.5875,4429.905,87.66,680.5345672428039,0.0,0.0,0.0,33.16915057613721,10800.0,10800.0,1.2313,837.9422126460645,0.0
2025-03-30,108,4156.6135,25.5431,4144.76415,8.40162,667.1266061405707,0.0,21.385127192762525,0.0,0.0,10800.0,10776.238747563597,1.2561,837.9777299731709,0.0
2025-03-30,109,4546.0436,0.0,4294.9627,0.7172,711.5967416666666,0.0,46.077191666666636,0.0,0.0,10776.238747563597,10725.041867933967,1.2447,885.7244643524999,0.0
