date,day_index,selected_candidate,selected_tau,selected_rho,selected_gamma,soc_start_kwh,soc_end_kwh,realized_total_cost_yuan,plan_cost_yuan,emergency_cost_yuan,emergency_kwh,spill_kwh,candidate_scores_using_past_only
2025-04-26,115,cvar_t0.90_r0.20_g0.05,0.9,0.2,0.05,4610.362023333338,4240.9693575,13801.26335091143,12189.354442051685,1611.9089088597448,305.66639699999973,23156.273254958844,"{""nocvar_g0.00"": 32300.702991394388, ""cvar_t0.90_r0.05_g0.00"": 31824.305955161504, ""cvar_t0.90_r0.20_g0.00"": 31387.682873219135, ""cvar_t0.95_r0.05_g0.00"": 31824.305955161504, ""cvar_t0.95_r0.20_g0.00"": 31387.682873219135, ""nocvar_g0.02"": 31800.852988876497, ""cvar_t0.90_r0.05_g0.02"": 31519.961345210122, ""cvar_t0.90_r0.20_g0.02"": 31387.282444675686, ""cvar_t0.95_r0.05_g0.02"": 31511.093859084558, ""cvar_t0.95_r0.20_g0.02"": 31387.282444675686, ""nocvar_g0.05"": 31538.591924310585, ""cvar_t0.90_r0.05_g0.05"": 31527.129667401383, ""cvar_t0.90_r0.20_g0.05"": 31365.21944228054, ""cvar_t0.95_r0.05_g0.05"": 31517.74216386694, ""cvar_t0.95_r0.20_g0.05"": 31375.28108323019}"
2025-04-27,116,cvar_t0.90_r0.20_g0.05,0.9,0.2,0.05,4240.9693575,4347.566678703705,34367.87168282662,31742.81688775969,2625.0547950669284,378.2666448351859,507.9287833333327,"{""nocvar_g0.00"": 32261.05030191309, ""cvar_t0.90_r0.05_g0.00"": 31783.45562190006, ""cvar_t0.90_r0.20_g0.00"": 31348.700140408302, ""cvar_t0.95_r0.05_g0.00"": 31783.45562190006, ""cvar_t0.95_r0.20_g0.00"": 31348.700140408302, ""nocvar_g0.02"": 31760.313824330722, ""cvar_t0.90_r0.05_g0.02"": 31483.138590372033, ""cvar_t0.90_r0.20_g0.02"": 31349.13054005478, ""cvar_t0.95_r0.05_g0.02"": 31474.27110424647, ""cvar_t0.95_r0.20_g0.02"": 31349.13054005478, ""nocvar_g0.05"": 31494.3103595415, ""cvar_t0.90_r0.05_g0.05"": 31482.780982954828, ""cvar_t0.90_r0.20_g0.05"": 31323.592821240483, ""cvar_t0.95_r0.05_g0.05"": 31473.390904470354, ""cvar_t0.95_r0.20_g0.05"": 31336.31498640936}"
2025-04-28,117,cvar_t0.90_r0.20_g0.05,0.9,0.2,0.05,4347.566678703705,4479.820896666667,69485.57616051301,32695.16048559913,36790.41567491387,5532.834294083331,85.5854716666671,"{""nocvar_g0.00"": 32309.170517188122, ""cvar_t0.90_r0.05_g0.00"": 31806.487591565052, ""cvar_t0.90_r0.20_g0.00"": 31183.849779652308, ""cvar_t0.95_r0.05_g0.00"": 31806.487591565052, ""cvar_t0.95_r0.20_g0.00"": 31183.849779652308, ""nocvar_g0.02"": 31784.31762922991, ""cvar_t0.90_r0.05_g0.02"": 31435.45196090879, ""cvar_t0.90_r0.20_g0.02"": 31183.974923459427, ""cvar_t0.95_r0.05_g0.02"": 31426.48129278322, ""cvar_t0.95_r0.20_g0.02"": 31183.974923459427, ""nocvar_g0.05"": 31367.565623482475, ""cvar_t0.90_r0.05_g0.05"": 31351.61902033849, ""cvar_t0.90_r0.20_g0.05"": 31156.330252391304, ""cvar_t0.95_r0.05_g0.05"": 31338.78587829738, ""cvar_t0.95_r0.20_g0.05"": 31169.05241756018}"
2025-04-29,118,cvar_t0.90_r0.20_g0.05,0.9,0.2,0.05,4479.820896666667,4614.7225725,36969.602031610884,35710.72329263215,1258.878738978735,180.4585348306673,9872.536909176948,"{""nocvar_g0.00"": 33369.109688308396, ""cvar_t0.90_r0.05_g0.00"": 32941.794827337624, ""cvar_t0.90_r0.20_g0.00"": 32350.60143601991, ""cvar_t0.95_r0.05_g0.00"": 32941.794827337624, ""cvar_t0.95_r0.20_g0.00"": 32350.60143601991, ""nocvar_g0.02"": 32788.001093668274, ""cvar_t0.90_r0.05_g0.02"": 32559.541969699825, ""cvar_t0.90_r0.20_g0.02"": 32346.53432256446, ""cvar_t0.95_r0.05_g0.02"": 32548.13051660447, ""cvar_t0.95_r0.20_g0.02"": 32346.53432256446, ""nocvar_g0.05"": 32367.406208242224, ""cvar_t0.90_r0.05_g0.05"": 32414.67734921055, ""cvar_t0.90_r0.20_g0.05"": 32309.425702082608, ""cvar_t0.95_r0.05_g0.05"": 32420.910361608294, ""cvar_t0.95_r0.20_g0.05"": 32326.095775546106}"
2025-04-30,119,cvar_t0.90_r0.20_g0.05,0.9,0.2,0.05,4614.7225725,4549.088023481484,34228.267830333134,34228.267830333134,0.0,0.0,5944.931521378596,"{""nocvar_g0.00"": 32569.277571063365, ""cvar_t0.90_r0.05_g0.00"": 32328.65574461436, ""cvar_t0.90_r0.20_g0.00"": 31742.90913000604, ""cvar_t0.95_r0.05_g0.00"": 32328.65574461436, ""cvar_t0.95_r0.20_g0.00"": 31742.90913000604, ""nocvar_g0.02"": 32218.49227746111, ""cvar_t0.90_r0.05_g0.02"": 31951.623163066317, ""cvar_t0.90_r0.20_g0.02"": 31738.615515930953, ""cvar_t0.95_r0.05_g0.02"": 31940.21170997096, ""cvar_t0.95_r0.20_g0.02"": 31738.615515930953, ""nocvar_g0.05"": 31771.62454212452, ""cvar_t0.90_r0.05_g0.05"": 31818.895683092847, ""cvar_t0.90_r0.20_g0.05"": 31702.82685106941, ""cvar_t0.95_r0.05_g0.05"": 31825.128695490595, ""cvar_t0.95_r0.20_g0.05"": 31717.855915526732}"
2025-05-01,120,cvar_t0.90_r0.20_g0.05,0.9,0.2,0.05,4549.088023481484,3462.783185740741,44727.963375749925,33459.95435274375,11268.009023006172,1741.0048033744843,3595.8078314197537,"{""nocvar_g0.00"": 31921.11728987027, ""cvar_t0.90_r0.05_g0.00"": 31793.877136418287, ""cvar_t0.90_r0.20_g0.00"": 31320.86996375194, ""cvar_t0.95_r0.05_g0.00"": 31793.877136418287, ""cvar_t0.95_r0.20_g0.00"": 31320.86996375194, ""nocvar_g0.02"": 31731.94688908221, ""cvar_t0.90_r0.05_g0.02"": 31524.7126039952, ""cvar_t0.90_r0.20_g0.02"": 31315.777758077853, ""cvar_t0.95_r0.05_g0.02"": 31513.301150899846, ""cvar_t0.95_r0.20_g0.02"": 31315.777758077853, ""nocvar_g0.05"": 31331.304978610347, ""cvar_t0.90_r0.05_g0.05"": 31392.410225641448, ""cvar_t0.90_r0.20_g0.05"": 31280.47913385428, ""cvar_t0.95_r0.05_g0.05"": 31398.62967762797, ""cvar_t0.95_r0.20_g0.05"": 31295.508198311603}"
2025-05-02,121,cvar_t0.90_r0.20_g0.05,0.9,0.2,0.05,3462.783185740741,3934.313627129628,18486.894974400304,15097.3992253822,3389.4957490181023,644.6777351333333,11855.249349999998,"{""nocvar_g0.00"": 32032.35866805504, ""cvar_t0.90_r0.05_g0.00"": 31911.77170021484, ""cvar_t0.90_r0.20_g0.00"": 31497.064813592257, ""cvar_t0.95_r0.05_g0.00"": 31911.77170021484, ""cvar_t0.95_r0.20_g0.00"": 31497.064813592257, ""nocvar_g0.02"": 31858.24187521905, ""cvar_t0.90_r0.05_g0.02"": 31711.54452361607, ""cvar_t0.90_r0.20_g0.02"": 31491.627781114064, ""cvar_t0.95_r0.05_g0.02"": 31703.16647423075, ""cvar_t0.95_r0.20_g0.02"": 31491.807220995837, ""nocvar_g0.05"": 31491.63264089333, ""cvar_t0.90_r0.05_g0.05"": 31585.220786727627, ""cvar_t0.90_r0.20_g0.05"": 31471.575833206345, ""cvar_t0.95_r0.05_g0.05"": 31590.167983371426, ""cvar_t0.95_r0.20_g0.05"": 31477.0609777331}"
2025-05-03,122,cvar_t0.90_r0.20_g0.05,0.9,0.2,0.05,3934.313627129628,4448.207925157528,15470.872641419257,15470.872641419257,0.0,0.0,16904.363112592586,"{""nocvar_g0.00"": 32541.96911216233, ""cvar_t0.90_r0.05_g0.00"": 32152.42078174592, ""cvar_t0.90_r0.20_g0.00"": 31649.412604015415, ""cvar_t0.95_r0.05_g0.00"": 32152.42078174592, ""cvar_t0.95_r0.20_g0.00"": 31649.412604015415, ""nocvar_g0.02"": 32040.474953842167, ""cvar_t0.90_r0.05_g0.02"": 31865.411997498097, ""cvar_t0.90_r0.20_g0.02"": 31644.372772876446, ""cvar_t0.95_r0.05_g0.02"": 31857.033948112774, ""cvar_t0.95_r0.20_g0.02"": 31644.552212758223, ""nocvar_g0.05"": 31645.44887667323, ""cvar_t0.90_r0.05_g0.05"": 31739.001299599222, ""cvar_t0.90_r0.20_g0.05"": 31625.09825273144, ""cvar_t0.95_r0.05_g0.05"": 31743.90814716, ""cvar_t0.95_r0.20_g0.05"": 31630.252757010818}"
2025-05-04,123,cvar_t0.90_r0.20_g0.05,0.9,0.2,0.05,4448.207925157528,3935.1623233333335,36134.72605239753,34584.503296412535,1550.2227559849928,246.94352666666555,1692.5018329218092,"{""nocvar_g0.00"": 32916.05340523094, ""cvar_t0.90_r0.05_g0.00"": 32294.650949726936, ""cvar_t0.90_r0.20_g0.00"": 31698.993528010447, ""cvar_t0.95_r0.05_g0.00"": 32294.650949726936, ""cvar_t0.95_r0.20_g0.00"": 31698.993528010447, ""nocvar_g0.02"": 32098.74130415726, ""cvar_t0.90_r0.05_g0.02"": 31906.494535370763, ""cvar_t0.90_r0.20_g0.02"": 31695.12259329568, ""cvar_t0.95_r0.05_g0.02"": 31909.97317456296, ""cvar_t0.95_r0.20_g0.02"": 31695.302033177457, ""nocvar_g0.05"": 31684.610701179507, ""cvar_t0.90_r0.05_g0.05"": 31778.115961687385, ""cvar_t0.90_r0.20_g0.05"": 31674.267125436014, ""cvar_t0.95_r0.05_g0.05"": 31782.65982611362, ""cvar_t0.95_r0.20_g0.05"": 31679.42162971539}"
2025-05-05,124,cvar_t0.90_r0.20_g0.05,0.9,0.2,0.05,3935.1623233333335,3948.5149181481484,44909.38243499638,35447.78371801222,9461.59871698416,1454.9538539333273,675.6595942181008,"{""nocvar_g0.00"": 33017.65287830557, ""cvar_t0.90_r0.05_g0.00"": 32231.592360481936, ""cvar_t0.90_r0.20_g0.00"": 31642.05104682822, ""cvar_t0.95_r0.05_g0.00"": 32231.592360481936, ""cvar_t0.95_r0.20_g0.00"": 31642.05104682822, ""nocvar_g0.02"": 32048.24112367415, ""cvar_t0.90_r0.05_g0.02"": 31854.93132374676, ""cvar_t0.90_r0.20_g0.02"": 31638.20918887153, ""cvar_t0.95_r0.05_g0.02"": 31855.416282265305, ""cvar_t0.95_r0.20_g0.02"": 31638.388628753306, ""nocvar_g0.05"": 31645.88045140081, ""cvar_t0.90_r0.05_g0.05"": 31733.23331801999, ""cvar_t0.90_r0.20_g0.05"": 31616.91350683688, ""cvar_t0.95_r0.05_g0.05"": 31732.51536545882, ""cvar_t0.95_r0.20_g0.05"": 31621.472168652213}"
2025-05-06,125,cvar_t0.95_r0.20_g0.05,0.95,0.2,0.05,3948.5149181481484,3774.2725486111112,38931.68417346641,38206.14197378181,725.5421996846037,159.7275037689902,7521.314728251363,"{""nocvar_g0.00"": 33487.04021805855, ""cvar_t0.90_r0.05_g0.00"": 32535.469048555555, ""cvar_t0.90_r0.20_g0.00"": 31854.00217684291, ""cvar_t0.95_r0.05_g0.00"": 32535.469048555555, ""cvar_t0.95_r0.20_g0.00"": 31854.00217684291, ""nocvar_g0.02"": 32513.117540846644, ""cvar_t0.90_r0.05_g0.02"": 32235.95127350048, ""cvar_t0.90_r0.20_g0.02"": 31864.03275666417, ""cvar_t0.95_r0.05_g0.02"": 32220.83884711662, ""cvar_t0.95_r0.20_g0.02"": 31864.212196545945, ""nocvar_g0.05"": 32247.85709437559, ""cvar_t0.90_r0.05_g0.05"": 32204.637988086655, ""cvar_t0.90_r0.20_g0.05"": 31938.205430907346, ""cvar_t0.95_r0.05_g0.05"": 32185.129270888858, ""cvar_t0.95_r0.20_g0.05"": 31846.864332838744}"
2025-05-07,126,cvar_t0.90_r0.20_g0.00,0.9,0.2,0.0,3774.2725486111112,3905.7612115740735,43639.00471147939,36636.42804408926,7002.57666739013,1121.1285347999994,2820.110883271597,"{""nocvar_g0.00"": 33342.15635700685, ""cvar_t0.90_r0.05_g0.00"": 32563.66248501951, ""cvar_t0.90_r0.20_g0.00"": 31892.206829606035, ""cvar_t0.95_r0.05_g0.00"": 32563.66248501951, ""cvar_t0.95_r0.20_g0.00"": 31892.206829606035, ""nocvar_g0.02"": 32544.70460052614, ""cvar_t0.90_r0.05_g0.02"": 32274.40657348488, ""cvar_t0.90_r0.20_g0.02"": 31905.223824695026, ""cvar_t0.95_r0.05_g0.02"": 32259.294147101024, ""cvar_t0.95_r0.20_g0.02"": 31905.403264576802, ""nocvar_g0.05"": 32307.170195277755, ""cvar_t0.90_r0.05_g0.05"": 32263.951088988822, ""cvar_t0.90_r0.20_g0.05"": 31997.518531809506, ""cvar_t0.95_r0.05_g0.05"": 32244.44237179102, ""cvar_t0.95_r0.20_g0.05"": 31906.177433740904}"
2025-05-08,127,cvar_t0.90_r0.20_g0.00,0.9,0.2,0.0,3905.7612115740735,4370.535079722222,43278.390887050875,37095.744245529524,6182.646641521349,891.9647602578174,17.923858333333328,"{""nocvar_g0.00"": 32989.751921134986, ""cvar_t0.90_r0.05_g0.00"": 32265.51760098696, ""cvar_t0.90_r0.20_g0.00"": 31680.26989103211, ""cvar_t0.95_r0.05_g0.00"": 32265.51760098696, ""cvar_t0.95_r0.20_g0.00"": 31680.26989103211, ""nocvar_g0.02"": 32263.58727038182, ""cvar_t0.90_r0.05_g0.02"": 32063.841735061196, ""cvar_t0.90_r0.20_g0.02"": 31704.87610001024, ""cvar_t0.95_r0.05_g0.02"": 32048.6737342416, ""cvar_t0.95_r0.20_g0.02"": 31705.055539892015, ""nocvar_g0.05"": 32105.116854269556, ""cvar_t0.90_r0.05_g0.05"": 32062.023439074233, ""cvar_t0.90_r0.20_g0.05"": 31801.631638244722, ""cvar_t0.95_r0.05_g0.05"": 32040.578999865527, ""cvar_t0.95_r0.20_g0.05"": 31710.29054017612}"
2025-05-09,128,cvar_t0.90_r0.20_g0.00,0.9,0.2,0.0,4370.535079722222,5880.3962885185165,16036.316005059743,15923.715652827515,112.6003522322283,29.45147864999874,16394.3486746609,"{""nocvar_g0.00"": 33300.129399581725, ""cvar_t0.90_r0.05_g0.00"": 32566.007860816728, ""cvar_t0.90_r0.20_g0.00"": 31821.73803729141, ""cvar_t0.95_r0.05_g0.00"": 32566.007860816728, ""cvar_t0.95_r0.20_g0.00"": 31821.73803729141, ""nocvar_g0.02"": 32550.264116531038, ""cvar_t0.90_r0.05_g0.02"": 32206.17369363563, ""cvar_t0.90_r0.20_g0.02"": 31846.54920966027, ""cvar_t0.95_r0.05_g0.02"": 32191.00569281603, ""cvar_t0.95_r0.20_g0.02"": 31846.728649542045, ""nocvar_g0.05"": 32256.61464905414, ""cvar_t0.90_r0.05_g0.05"": 32213.521233858824, ""cvar_t0.90_r0.20_g0.05"": 31953.12943302931, ""cvar_t0.95_r0.05_g0.05"": 32192.07679465011, ""cvar_t0.95_r0.20_g0.05"": 31861.788334960707}"
2025-05-10,129,cvar_t0.90_r0.20_g0.00,0.9,0.2,0.0,5880.3962885185165,5801.125348314818,15974.715040856472,15974.715040856472,0.0,0.0,13802.003178456784,"{""nocvar_g0.00"": 33449.75235058587, ""cvar_t0.90_r0.05_g0.00"": 32636.904506246232, ""cvar_t0.90_r0.20_g0.00"": 31898.71663173481, ""cvar_t0.95_r0.05_g0.00"": 32636.904506246232, ""cvar_t0.95_r0.20_g0.00"": 31898.71663173481, ""nocvar_g0.02"": 32616.434659023824, ""cvar_t0.90_r0.05_g0.02"": 32283.519420447996, ""cvar_t0.90_r0.20_g0.02"": 31923.89493647264, ""cvar_t0.95_r0.05_g0.02"": 32268.351419628405, ""cvar_t0.95_r0.20_g0.02"": 31924.074376354412, ""nocvar_g0.05"": 32335.18129017701, ""cvar_t0.90_r0.05_g0.05"": 32292.087874981684, ""cvar_t0.90_r0.20_g0.05"": 32031.69607415217, ""cvar_t0.95_r0.05_g0.05"": 32270.643435772978, ""cvar_t0.95_r0.20_g0.05"": 31940.35497608357}"
2025-05-11,130,cvar_t0.90_r0.20_g0.00,0.9,0.2,0.0,5801.125348314818,5131.113679423867,37488.53696033026,37302.729984496924,185.80697583333372,27.561666666666724,1656.4865772839594,"{""nocvar_g0.00"": 33457.75315824248, ""cvar_t0.90_r0.05_g0.00"": 32669.66714078112, ""cvar_t0.90_r0.20_g0.00"": 31974.571093177172, ""cvar_t0.95_r0.05_g0.00"": 32669.66714078112, ""cvar_t0.95_r0.20_g0.00"": 31974.571093177172, ""nocvar_g0.02"": 32645.646009254917, ""cvar_t0.90_r0.05_g0.02"": 32359.607783248874, ""cvar_t0.90_r0.20_g0.02"": 31999.141910188417, ""cvar_t0.95_r0.05_g0.02"": 32344.41066194367, ""cvar_t0.95_r0.20_g0.02"": 31999.32135007019, ""nocvar_g0.05"": 32420.830731558122, ""cvar_t0.90_r0.05_g0.05"": 32377.1070429764, ""cvar_t0.90_r0.20_g0.05"": 32105.990742390943, ""cvar_t0.95_r0.05_g0.05"": 32355.209015624347, ""cvar_t0.95_r0.20_g0.05"": 32014.649644322344}"
2025-05-12,131,cvar_t0.90_r0.20_g0.00,0.9,0.2,0.0,5131.113679423867,5176.495619777774,37420.41750101978,37420.41750101978,0.0,0.0,5875.974699732511,"{""nocvar_g0.00"": 33458.63554217107, ""cvar_t0.90_r0.05_g0.00"": 32698.134874357587, ""cvar_t0.90_r0.20_g0.00"": 32016.193684233152, ""cvar_t0.95_r0.05_g0.00"": 32698.134874357587, ""cvar_t0.95_r0.20_g0.00"": 32016.193684233152, ""nocvar_g0.02"": 32673.596397442645, ""cvar_t0.90_r0.05_g0.02"": 32405.61700493948, ""cvar_t0.90_r0.20_g0.02"": 32041.919704766908, ""cvar_t0.95_r0.05_g0.02"": 32390.854444554418, ""cvar_t0.95_r0.20_g0.02"": 32042.09914464868, ""nocvar_g0.05"": 32467.405984124645, ""cvar_t0.90_r0.05_g0.05"": 32418.121791987513, ""cvar_t0.90_r0.20_g0.05"": 32154.15583136076, ""cvar_t0.95_r0.05_g0.05"": 32401.103273019107, ""cvar_t0.95_r0.20_g0.05"": 32061.10432826368}"
2025-05-13,132,cvar_t0.90_r0.20_g0.00,0.9,0.2,0.0,5176.495619777774,5579.570896351855,39333.8758602699,39333.8758602699,0.0,0.0,7848.12134202653,"{""nocvar_g0.00"": 33531.567206692795, ""cvar_t0.90_r0.05_g0.00"": 32794.84812724707, ""cvar_t0.90_r0.20_g0.00"": 32122.089308795894, ""cvar_t0.95_r0.05_g0.00"": 32794.84812724707, ""cvar_t0.95_r0.20_g0.00"": 32122.089308795894, ""nocvar_g0.02"": 32738.42956228159, ""cvar_t0.90_r0.05_g0.02"": 32479.498761491785, ""cvar_t0.90_r0.20_g0.02"": 32147.95610909662, ""cvar_t0.95_r0.05_g0.02"": 32467.965166382866, ""cvar_t0.95_r0.20_g0.02"": 32148.135548978396, ""nocvar_g0.05"": 32534.3571446037, ""cvar_t0.90_r0.05_g0.05"": 32484.74085372913, ""cvar_t0.90_r0.20_g0.05"": 32228.43535899848, ""cvar_t0.95_r0.05_g0.05"": 32467.91276883153, ""cvar_t0.95_r0.20_g0.05"": 32167.431659430826}"
2025-05-14,133,cvar_t0.90_r0.20_g0.00,0.9,0.2,0.0,5579.570896351855,5247.753943703702,36290.87816190209,36290.87816190209,0.0,0.0,2773.6108978857455,"{""nocvar_g0.00"": 33621.27166159765, ""cvar_t0.90_r0.05_g0.00"": 32923.38777469191, ""cvar_t0.90_r0.20_g0.00"": 32267.542345427908, ""cvar_t0.95_r0.05_g0.00"": 32923.38777469191, ""cvar_t0.95_r0.20_g0.00"": 32267.542345427908, ""nocvar_g0.02"": 32844.111827653, ""cvar_t0.90_r0.05_g0.02"": 32613.56687802048, ""cvar_t0.90_r0.20_g0.02"": 32290.22256750476, ""cvar_t0.95_r0.05_g0.02"": 32602.033282911576, ""cvar_t0.95_r0.20_g0.02"": 32290.402007386532, ""nocvar_g0.05"": 32651.214653786654, ""cvar_t0.90_r0.05_g0.05"": 32632.99369410344, ""cvar_t0.90_r0.20_g0.05"": 32370.742871245853, ""cvar_t0.95_r0.05_g0.05"": 32616.165609205844, ""cvar_t0.95_r0.20_g0.05"": 32309.7391716782}"
2025-05-15,134,cvar_t0.90_r0.20_g0.00,0.9,0.2,0.0,5247.753943703702,7283.771044500003,37864.37274741466,37864.37274741466,0.0,0.0,1089.5884757818994,"{""nocvar_g0.00"": 33293.84449986763, ""cvar_t0.90_r0.05_g0.00"": 32630.990085588997, ""cvar_t0.90_r0.20_g0.00"": 32220.09915009789, ""cvar_t0.95_r0.05_g0.00"": 32630.990085588997, ""cvar_t0.95_r0.20_g0.00"": 32220.09915009789, ""nocvar_g0.02"": 32521.393163488687, ""cvar_t0.90_r0.05_g0.02"": 32325.109636897094, ""cvar_t0.90_r0.20_g0.02"": 32243.28799939907, ""cvar_t0.95_r0.05_g0.02"": 32313.57604178818, ""cvar_t0.95_r0.20_g0.02"": 32243.467439280845, ""nocvar_g0.05"": 32334.310369144485, ""cvar_t0.90_r0.05_g0.05"": 32339.979103480433, ""cvar_t0.90_r0.20_g0.05"": 32324.160260055793, ""cvar_t0.95_r0.05_g0.05"": 32325.802774449065, ""cvar_t0.95_r0.20_g0.05"": 32263.15656048814}"
2025-05-16,135,cvar_t0.90_r0.20_g0.00,0.9,0.2,0.0,7283.771044500003,6611.570484537033,15416.42723372984,15416.42723372984,0.0,0.0,22125.335865770576,"{""nocvar_g0.00"": 33276.23531778334, ""cvar_t0.90_r0.05_g0.00"": 32647.304278759282, ""cvar_t0.90_r0.20_g0.00"": 32258.573439487285, ""cvar_t0.95_r0.05_g0.00"": 32647.304278759282, ""cvar_t0.95_r0.20_g0.00"": 32258.573439487285, ""nocvar_g0.02"": 32529.470488608902, ""cvar_t0.90_r0.05_g0.02"": 32364.00920718952, ""cvar_t0.90_r0.20_g0.02"": 32280.429767279078, ""cvar_t0.95_r0.05_g0.02"": 32352.47561208061, ""cvar_t0.95_r0.20_g0.02"": 32280.609207160855, ""nocvar_g0.05"": 32371.153532335513, ""cvar_t0.90_r0.05_g0.05"": 32374.358203466567, ""cvar_t0.90_r0.20_g0.05"": 32360.36992990926, ""cvar_t0.95_r0.05_g0.05"": 32361.115949394636, ""cvar_t0.95_r0.20_g0.05"": 32299.366230341606}"
2025-05-17,136,cvar_t0.90_r0.20_g0.00,0.9,0.2,0.0,6611.570484537033,6582.009246659374,16225.293920332406,16225.293920332406,0.0,0.0,14996.809693930045,"{""nocvar_g0.00"": 33277.64744602867, ""cvar_t0.90_r0.05_g0.00"": 32695.28296745065, ""cvar_t0.90_r0.20_g0.00"": 32328.962209343095, ""cvar_t0.95_r0.05_g0.00"": 32695.28296745065, ""cvar_t0.95_r0.20_g0.00"": 32328.962209343095, ""nocvar_g0.02"": 32555.438854249987, ""cvar_t0.90_r0.05_g0.02"": 32433.499988114192, ""cvar_t0.90_r0.20_g0.02"": 32350.39739011039, ""cvar_t0.95_r0.05_g0.02"": 32421.96639300528, ""cvar_t0.95_r0.20_g0.02"": 32350.576829992166, ""nocvar_g0.05"": 32417.813718869296, ""cvar_t0.90_r0.05_g0.05"": 32443.087947744738, ""cvar_t0.90_r0.20_g0.05"": 32428.859719333563, ""cvar_t0.95_r0.05_g0.05"": 32429.845693672807, ""cvar_t0.95_r0.20_g0.05"": 32367.856019765914}"
2025-05-18,137,cvar_t0.90_r0.20_g0.00,0.9,0.2,0.0,6582.009246659374,6742.854969203703,37159.10685377489,37159.10685377489,0.0,0.0,1352.3845705847766,"{""nocvar_g0.00"": 33331.13653260878, ""cvar_t0.90_r0.05_g0.00"": 32776.19773776424, ""cvar_t0.90_r0.20_g0.00"": 32446.86583270738, ""cvar_t0.95_r0.05_g0.00"": 32776.19773776424, ""cvar_t0.95_r0.20_g0.00"": 32446.86583270738, ""nocvar_g0.02"": 32624.323958201156, ""cvar_t0.90_r0.05_g0.02"": 32549.820949682115, ""cvar_t0.90_r0.20_g0.02"": 32467.94827565021, ""cvar_t0.95_r0.05_g0.02"": 32538.287354573204, ""cvar_t0.95_r0.20_g0.02"": 32468.127715531988, ""nocvar_g0.05"": 32494.21916372445, ""cvar_t0.90_r0.05_g0.05"": 32566.658108317177, ""cvar_t0.90_r0.20_g0.05"": 32550.00988814839, ""cvar_t0.95_r0.05_g0.05"": 32553.08725246757, ""cvar_t0.95_r0.20_g0.05"": 32492.082848735798}"
2025-05-19,138,cvar_t0.90_r0.20_g0.00,0.9,0.2,0.0,6742.854969203703,6431.4648192963,38884.71586880503,38432.81188713836,451.90398166666745,67.00333333333344,11606.699539895813,"{""nocvar_g0.00"": 33459.78661753481, ""cvar_t0.90_r0.05_g0.00"": 32900.44319384686, ""cvar_t0.90_r0.20_g0.00"": 32559.77548594016, ""cvar_t0.95_r0.05_g0.00"": 32900.44319384686, ""cvar_t0.95_r0.20_g0.00"": 32559.77548594016, ""nocvar_g0.02"": 32757.65225736294, ""cvar_t0.90_r0.05_g0.02"": 32671.47223505568, ""cvar_t0.90_r0.20_g0.02"": 32579.73820521049, ""cvar_t0.95_r0.05_g0.02"": 32659.602280365536, ""cvar_t0.95_r0.20_g0.02"": 32579.917645092268, ""nocvar_g0.05"": 32632.66610449387, ""cvar_t0.90_r0.05_g0.05"": 32691.010477152762, ""cvar_t0.90_r0.20_g0.05"": 32673.82374142739, ""cvar_t0.95_r0.05_g0.05"": 32677.439621303147, ""cvar_t0.95_r0.20_g0.05"": 32605.941944125592}"
2025-05-20,139,cvar_t0.90_r0.20_g0.00,0.9,0.2,0.0,6431.4648192963,5882.707530166666,36269.158407562514,36269.158407562514,0.0,0.0,244.16496162551624,"{""nocvar_g0.00"": 33564.906674158374, ""cvar_t0.90_r0.05_g0.00"": 33028.734212560405, ""cvar_t0.90_r0.20_g0.00"": 32719.010695010285, ""cvar_t0.95_r0.05_g0.00"": 33028.734212560405, ""cvar_t0.95_r0.20_g0.00"": 32719.010695010285, ""nocvar_g0.02"": 32864.26906331635, ""cvar_t0.90_r0.05_g0.02"": 32807.96687370347, ""cvar_t0.90_r0.20_g0.02"": 32738.895884490423, ""cvar_t0.95_r0.05_g0.02"": 32796.096919013326, ""cvar_t0.95_r0.20_g0.02"": 32739.075324372196, ""nocvar_g0.05"": 32728.272800922776, ""cvar_t0.90_r0.05_g0.05"": 32818.4574848145, ""cvar_t0.90_r0.20_g0.05"": 32832.93890052263, ""cvar_t0.95_r0.05_g0.05"": 32804.88662896488, ""cvar_t0.95_r0.20_g0.05"": 32765.057103220828}"
2025-05-21,140,cvar_t0.90_r0.20_g0.00,0.9,0.2,0.0,5882.707530166666,4900.054487091453,35797.53406450987,35797.53406450987,0.0,0.0,3083.0789547942463,"{""nocvar_g0.00"": 33611.49433558361, ""cvar_t0.90_r0.05_g0.00"": 33081.25697322375, ""cvar_t0.90_r0.20_g0.00"": 32763.735597410934, ""cvar_t0.95_r0.05_g0.00"": 33081.25697322375, ""cvar_t0.95_r0.20_g0.00"": 32763.735597410934, ""nocvar_g0.02"": 32932.752543308634, ""cvar_t0.90_r0.05_g0.02"": 32856.4763646829, ""cvar_t0.90_r0.20_g0.02"": 32783.41116486884, ""cvar_t0.95_r0.05_g0.02"": 32844.799683296864, ""cvar_t0.95_r0.20_g0.02"": 32783.590604750614, ""nocvar_g0.05"": 32797.133660416504, ""cvar_t0.90_r0.05_g0.05"": 32867.960135128844, ""cvar_t0.90_r0.20_g0.05"": 32863.79660548352, ""cvar_t0.95_r0.05_g0.05"": 32854.61368407387, ""cvar_t0.95_r0.20_g0.05"": 32809.56183300318}"
