plan_day,issue_time,interval_start,interval_end,time_index,forecast_arm,forecast_model_id,load_forecast_kw,pv_forecast_kw,load_actual_kw,pv_actual_kw,planned_grid_kwh,charge_kwh,discharge_kwh,commanded_charge_kwh,commanded_discharge_kwh,emergency_kwh,unused_supply_kwh,actual_soc_before_kwh,actual_soc_after_kwh,price_yuan_per_kwh,plan_cost_yuan,emergency_cost_yuan
2025-04-08,2025-04-08T00:00:00,2025-04-08T23:10:00,2025-04-08T23:20:00,138,B0,Q2V2-SW2-REC5,3469.4794,0.0,3455.5159,0.0,594.1851916666667,18.26587500000005,0.0,18.26587500000005,0.0,0.0,0.0,4139.796781666668,4156.236069166668,0.424,251.93452126666668,0.0
2025-04-08,2025-04-08T00:00:00,2025-04-08T23:20:00,2025-04-08T23:30:00,139,B0,Q2V2-SW2-REC5,3417.805,0.0,3380.55,0.0,591.4716666666667,28.046666666666738,0.0,28.046666666666738,0.0,0.0,0.0,4156.236069166668,4181.478069166668,0.422,249.60104333333334,0.0
2025-04-08,2025-04-08T00:00:00,2025-04-08T23:30:00,2025-04-08T23:40:00,140,B0,Q2V2-SW2-REC5,3280.1593000000003,0.0,3338.3496,0.0,592.3193833333332,35.92778333333331,0.0,35.92778333333331,0.0,0.0,0.0,4181.478069166668,4213.813074166668,0.424,251.1434185333333,0.0
2025-04-08,2025-04-08T00:00:00,2025-04-08T23:40:00,2025-04-08T23:50:00,141,B0,Q2V2-SW2-REC5,3270.57705,0.0,3423.9481,0.0,622.40425,51.74623333333341,0.0,51.74623333333341,0.0,0.0,0.0,4213.813074166668,4260.384684166668,0.4271,265.828855175,0.0
2025-04-08,2025-04-08T00:00:00,2025-04-08T23:50:00,2025-04-09T00:00:00,142,B0,Q2V2-SW2-REC5,3386.535,0.0,3528.49,0.0,592.3166666666667,4.235000000000127,0.0,4.235000000000127,0.0,0.0,0.0,4260.384684166668,4264.196184166668,0.4276,253.27460666666667,0.0
2025-04-08,2025-04-08T00:00:00,2025-04-09T00:00:00,2025-04-09T00:10:00,143,B0,Q2V2-SW2-REC5,3426.5748000000003,0.0,3448.2221,0.0,588.4284333333334,13.724750000000085,0.0,13.724750000000085,0.0,0.0,0.0,4264.196184166668,4276.548459166668,0.4248,249.96439848000003,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T00:10:00,2025-04-09T00:20:00,0,B0,Q2V2-SW2-REC5,3413.6895,0.0,3443.9852,0.0,1411.9404833333333,833.3333333333333,0.0,833.3333333333333,0.0,0.0,4.609616666666739,4276.548459166668,5026.548459166668,0.4245,599.368735175,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T00:20:00,2025-04-09T00:30:00,1,B0,Q2V2-SW2-REC5,3400.92,0.0,3525.02,0.0,1390.2808333333332,802.7774999999999,0.0,802.7774999999999,0.0,0.0,0.0,5026.548459166668,5749.048209166668,0.4269,593.5108877499999,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T00:30:00,2025-04-09T00:40:00,2,B0,Q2V2-SW2-REC5,3403.29695,0.0,3436.7318,0.0,1371.8982583333332,799.1096249999998,0.0,799.1096249999998,0.0,0.0,0.0,5749.048209166668,6468.246871666668,0.4272,586.07493596,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T00:40:00,2025-04-09T00:50:00,3,B0,Q2V2-SW2-REC5,3400.73715,0.0,3342.039,0.0,1415.1568333333335,833.3333333333333,0.0,833.3333333333333,0.0,0.0,24.817000000000235,6468.246871666668,7218.246871666668,0.4271,604.4134835166667,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T00:50:00,2025-04-09T01:00:00,4,B0,Q2V2-SW2-REC5,3397.505,0.0,3339.56,0.0,1454.8508333333334,833.3333333333333,0.0,833.3333333333333,0.0,0.0,64.9241666666669,7218.246871666668,7968.246871666668,0.4285,623.4035820833334,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T01:00:00,2025-04-09T01:10:00,5,B0,Q2V2-SW2-REC5,3416.0734,0.0,3383.2538,0.0,565.2096083333333,1.3339750000000095,0.0,1.3339750000000095,0.0,0.0,0.0,7968.246871666668,7969.447449166668,0.4311,243.6618621525,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T01:10:00,2025-04-09T01:20:00,6,B0,Q2V2-SW2-REC5,3424.22285,0.0,3529.7474,0.0,541.1172333333334,0.0,47.17399999999998,0.0,47.17399999999998,0.0,0.0,7969.447449166668,7917.0318936111125,0.4302,232.78863378000003,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T01:20:00,2025-04-09T01:30:00,7,B0,Q2V2-SW2-REC5,3460.0950000000003,0.0,3643.19,0.0,1410.2991666666667,803.1008333333334,0.0,803.1008333333334,0.0,0.0,0.0,7917.0318936111125,8639.822643611113,0.4279,603.4670134166666,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T01:30:00,2025-04-09T01:40:00,8,B0,Q2V2-SW2-REC5,3574.57275,0.0,3512.0151,0.0,614.9821833333332,29.646333333333246,0.0,29.646333333333246,0.0,0.0,0.0,8639.822643611113,8666.504343611112,0.4312,265.18031745333326,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T01:40:00,2025-04-09T01:50:00,9,B0,Q2V2-SW2-REC5,3548.0402999999997,0.0,3480.7501,0.0,613.6884249999999,33.563408333333314,0.0,33.563408333333314,0.0,0.0,0.0,8666.504343611112,8696.711411111111,0.4333,265.9111945525,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T01:50:00,2025-04-09T02:00:00,10,B0,Q2V2-SW2-REC5,3458.88,0.0,3552.65,0.0,589.68,0.0,2.4283333333333985,0.0,2.4283333333333985,0.0,0.0,8696.711411111111,8694.013262962962,0.4311,254.21104799999998,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T02:00:00,2025-04-09T02:10:00,11,B0,Q2V2-SW2-REC5,3590.6261999999997,0.0,3406.5624,0.0,1467.0851749999997,833.3333333333333,0.0,833.3333333333333,0.0,0.0,65.99144166666656,8694.013262962962,9444.013262962962,0.4293,629.8196656275,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T02:10:00,2025-04-09T02:20:00,12,B0,Q2V2-SW2-REC5,3602.3644000000004,0.0,3339.4489,0.0,604.517275,47.942458333333434,0.0,47.942458333333434,0.0,0.0,0.0,9444.013262962962,9487.161475462963,0.4324,261.39326971,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T02:20:00,2025-04-09T02:30:00,13,B0,Q2V2-SW2-REC5,3474.075,0.0,3464.35,0.0,574.4166666666666,0.0,2.9750000000000227,0.0,2.9750000000000227,0.0,0.0,9487.161475462963,9483.855919907408,0.4367,250.8477583333333,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T02:30:00,2025-04-09T02:40:00,14,B0,Q2V2-SW2-REC5,3527.5333,0.0,3587.4506,0.0,604.2502833333334,6.341850000000136,0.0,6.341850000000136,0.0,0.0,0.0,9483.855919907408,9489.563584907408,0.4348,262.7280231933334,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T02:40:00,2025-04-09T02:50:00,15,B0,Q2V2-SW2-REC5,3543.4155499999997,0.0,3662.4409,0.0,623.5341416666666,13.127325000000042,0.0,13.127325000000042,0.0,0.0,0.0,9489.563584907408,9501.378177407409,0.4335,270.30205041249997,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T02:50:00,2025-04-09T03:00:00,16,B0,Q2V2-SW2-REC5,3522.71,0.0,3681.6,0.0,591.5450000000001,0.0,22.054999999999836,0.0,22.054999999999836,0.0,0.0,9501.378177407409,9476.872621851853,0.4357,257.7361565,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T03:00:00,2025-04-09T03:10:00,17,B0,Q2V2-SW2-REC5,3684.6440000000002,0.0,3643.1193,0.0,657.5634249999999,50.37687500000004,0.0,50.37687500000004,0.0,0.0,0.0,9476.872621851853,9522.211809351853,0.4374,287.61824209499997,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T03:10:00,2025-04-09T03:20:00,18,B0,Q2V2-SW2-REC5,3698.589,0.0,3577.591,0.0,642.712775,46.44760833333339,0.0,46.44760833333339,0.0,0.0,0.0,9522.211809351853,9564.014656851852,0.4371,280.9297539525,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T03:20:00,2025-04-09T03:30:00,19,B0,Q2V2-SW2-REC5,3562.91,0.0,3534.95,0.0,575.4741666666665,0.0,13.684166666666783,0.0,13.684166666666783,0.0,0.0,9564.014656851852,9548.810027222222,0.4356,250.67654699999994,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T03:30:00,2025-04-09T03:40:00,20,B0,Q2V2-SW2-REC5,3611.5809,0.0,3566.3344,0.0,603.9038833333334,9.514816666666775,0.0,9.514816666666775,0.0,0.0,0.0,9548.810027222222,9557.373362222223,0.4353,262.87936041500006,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T03:40:00,2025-04-09T03:50:00,21,B0,Q2V2-SW2-REC5,3651.04685,0.0014399999999999999,3679.1389,0.0,653.679835,40.49001833333341,0.0,40.49001833333341,0.0,0.0,0.0,9557.373362222223,9593.814378722223,0.436,285.00440806,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T03:50:00,2025-04-09T04:00:00,22,B0,Q2V2-SW2-REC5,3617.56,0.0,3786.03,0.0,641.4649999999999,10.459999999999923,0.0,10.459999999999923,0.0,0.0,0.0,9593.814378722223,9603.228378722224,0.4378,280.833377,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T04:00:00,2025-04-09T04:10:00,23,B0,Q2V2-SW2-REC5,3664.0247,0.0,3773.7199,0.0,605.76765,0.0,23.185666666666634,0.0,23.185666666666634,0.0,0.0,9603.228378722224,9577.466526870372,0.4401,266.598342765,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T04:10:00,2025-04-09T04:20:00,24,B0,Q2V2-SW2-REC5,3743.5753,0.020020000000000003,3754.7657,0.0107,614.0894099999999,0.0,11.703089999999975,0.0,11.703089999999975,0.0,0.0,9577.466526870372,9564.463093537039,0.4389,269.523842049,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T04:20:00,2025-04-09T04:30:00,25,B0,Q2V2-SW2-REC5,3780.46,0.0,3785.09,0.0,588.4299999999998,0.0,42.41833333333352,0.0,42.41833333333352,0.0,0.0,9564.463093537039,9517.331612055557,0.4364,256.7908519999999,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T04:30:00,2025-04-09T04:40:00,26,B0,Q2V2-SW2-REC5,3744.5163000000002,0.0,3803.7622,0.0,611.6010916666667,0.0,22.359275000000025,0.0,22.359275000000025,0.0,0.0,9517.331612055557,9492.487973166668,0.4393,268.67635956916666,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T04:40:00,2025-04-09T04:50:00,27,B0,Q2V2-SW2-REC5,3690.43705,0.27881999999999996,3740.7526,0.1494,610.793305,0.0,12.6405616666666,0.0,12.6405616666666,0.0,0.0,9492.487973166668,9478.44290464815,0.4422,270.092799471,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T04:50:00,2025-04-09T05:00:00,28,B0,Q2V2-SW2-REC5,3658.685,0.0,3576.23,0.0,640.345,44.30666666666673,0.0,44.30666666666673,0.0,0.0,0.0,9478.44290464815,9518.31890464815,0.4395,281.4316275,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T05:00:00,2025-04-09T05:10:00,29,B0,Q2V2-SW2-REC5,3662.4324500000002,0.0,3395.596,0.0,598.7990916666665,32.866424999999936,0.0,32.866424999999936,0.0,0.0,0.0,9518.31890464815,9547.898687148148,0.4333,259.45964641916663,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T05:10:00,2025-04-09T05:20:00,30,B0,Q2V2-SW2-REC5,3740.05775,3.88338,3478.2104,2.0814,597.0304366666667,17.675603333333356,0.0,17.675603333333356,0.0,0.0,0.0,9547.898687148148,9563.806730148148,0.4439,265.0218108363334,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T05:20:00,2025-04-09T05:30:00,31,B0,Q2V2-SW2-REC5,3792.08,0.0,3648.79,0.0,992.3598098148125,384.2281431481458,0.0,384.2281431481458,0.0,0.0,0.0,9563.806730148148,9909.612058981478,0.4301,426.81395420135084,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T05:30:00,2025-04-09T05:40:00,32,B0,Q2V2-SW2-REC5,3747.68685,0.0,3535.341,0.0,1473.8666166666665,833.3333333333333,0.0,833.3333333333333,0.0,0.0,51.30978333333326,9909.612058981478,10659.612058981478,0.3713,547.2466747683333,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T05:40:00,2025-04-09T05:50:00,33,B0,Q2V2-SW2-REC5,4185.52425,76.6409,3935.0046,117.9983,713.1891416666665,77.0214249999998,0.0,77.0214249999998,0.0,0.0,0.0,10659.612058981478,10728.931341481479,0.5708,407.0883620633332,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T05:50:00,2025-04-09T06:00:00,34,B0,Q2V2-SW2-REC5,4860.74,308.61749999999995,4707.39,362.025,0.0,0.0,724.2275000000001,0.0,724.2275000000001,0.0,0.0,10728.931341481479,9924.234119259256,0.9099,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T06:00:00,2025-04-09T06:10:00,35,B0,Q2V2-SW2-REC5,4894.68225,570.3118,4854.1444,623.7602,0.0,0.0,705.0640333333333,0.0,705.0640333333333,0.0,0.0,9924.234119259256,9140.829637777775,0.9368,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T06:10:00,2025-04-09T06:20:00,36,B0,Q2V2-SW2-REC5,4797.0818500000005,846.9618200000001,4858.4092,899.4585,0.0,0.0,659.8251166666666,0.0,659.8251166666666,0.0,0.0,9140.829637777775,8407.690619259256,0.8758,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T06:20:00,2025-04-09T06:30:00,37,B0,Q2V2-SW2-REC5,4839.04,1138.6725000000001,4950.07,1185.375,0.0,0.0,627.4491666666665,0.0,627.4491666666665,0.0,0.0,8407.690619259256,7710.524878518516,0.8759,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T06:30:00,2025-04-09T06:40:00,38,B0,Q2V2-SW2-REC5,4780.5103,1433.6234399999998,4868.4977,1460.0774,0.0,0.0,568.0700499999999,0.0,568.0700499999999,0.0,0.0,7710.524878518516,7079.335934074072,0.8601,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T06:40:00,2025-04-09T06:50:00,39,B0,Q2V2-SW2-REC5,4716.06795,1712.60154,4915.0904,1739.2014,0.0,0.0,529.3148333333334,0.0,529.3148333333334,0.0,0.0,7079.335934074072,6491.208341481479,0.8442,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T06:50:00,2025-04-09T07:00:00,40,B0,Q2V2-SW2-REC5,4669.12,2005.3349999999998,4976.03,1997.1,0.0,0.0,496.4883333333333,0.0,496.4883333333333,0.0,0.0,6491.208341481479,5939.5546377777755,0.8334,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T07:00:00,2025-04-09T07:10:00,41,B0,Q2V2-SW2-REC5,4580.87805,2352.94356,4650.825,2190.1376,0.0,0.0,410.11456666666663,0.0,410.11456666666663,0.0,0.0,5939.5546377777755,5483.871785925924,0.8092,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T07:10:00,2025-04-09T07:20:00,42,B0,Q2V2-SW2-REC5,4688.6411499999995,2646.5481200000004,4598.8654,2404.0709,0.0,0.0,365.7990833333332,0.0,365.7990833333332,0.0,0.0,5483.871785925924,5077.428359999998,0.7972,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T07:20:00,2025-04-09T07:30:00,43,B0,Q2V2-SW2-REC5,4835.795,2902.425,4742.26,2710.6875,0.0,0.0,338.59541666666667,0.0,338.59541666666667,0.0,0.0,5077.428359999998,4701.211230370369,0.7644,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T07:30:00,2025-04-09T07:40:00,44,B0,Q2V2-SW2-REC5,4739.1292,3239.1133999999997,4517.3432,3087.3529,34.20304999999996,0.0,204.12866666666673,0.0,204.12866666666673,0.0,0.0,4701.211230370369,4474.401600740739,0.6899,23.596684194999973,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T07:40:00,2025-04-09T07:50:00,45,B0,Q2V2-SW2-REC5,5415.3142,3539.6072199999994,5344.8997,3337.6313,0.0,0.0,334.5447333333333,0.0,334.5447333333333,0.0,0.0,4474.401600740739,4102.685230370369,0.86,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T07:50:00,2025-04-09T08:00:00,46,B0,Q2V2-SW2-REC5,6560.139999999999,3813.9674999999997,6736.99,3594.8625,0.0,0.0,523.6879166666665,0.0,523.6879166666665,0.0,0.0,4102.685230370369,3520.809767407406,1.1617,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T08:00:00,2025-04-09T08:10:00,47,B0,Q2V2-SW2-REC5,6746.048699999999,4189.04486,6644.6723,4152.3711,0.0,0.0,415.38353333333316,0.0,415.38353333333316,0.0,0.0,3520.809767407406,3059.272508148147,1.1683,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T08:10:00,2025-04-09T08:20:00,48,B0,Q2V2-SW2-REC5,6622.6942,4515.1243,6372.4108,4487.6205,0.0,0.0,314.13171666666665,0.0,314.13171666666665,0.0,0.0,3059.272508148147,2710.2372674074063,1.0956,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T08:20:00,2025-04-09T08:30:00,49,B0,Q2V2-SW2-REC5,6616.27,4736.565,6582.17,4667.2125,0.0,0.0,319.15958333333333,0.0,319.15958333333333,0.0,0.0,2710.2372674074063,2355.615508148147,1.0849,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T08:30:00,2025-04-09T08:40:00,50,B0,Q2V2-SW2-REC5,6504.00365,4960.80206,6604.3482,5238.3838,0.0,0.0,227.66073333333338,0.0,227.66073333333338,0.0,0.0,2355.615508148147,2102.659137777777,1.061,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T08:40:00,2025-04-09T08:50:00,51,B0,Q2V2-SW2-REC5,6495.7668,5280.3830800000005,6471.452,5521.4675,0.0,0.0,158.33074999999997,0.0,158.33074999999997,0.0,0.0,2102.659137777777,1926.7360822222213,1.043,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T08:50:00,2025-04-09T09:00:00,52,B0,Q2V2-SW2-REC5,6574.025,5644.110000000001,6380.26,5416.65,0.0,0.0,160.6016666666667,0.0,160.6016666666667,0.0,0.0,1926.7360822222213,1748.289785925925,1.036,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T09:00:00,2025-04-09T09:10:00,53,B0,Q2V2-SW2-REC5,6494.83695,5923.92624,6427.2253,5543.9204,0.0,0.0,147.21748333333323,0.0,147.21748333333323,0.0,0.0,1748.289785925925,1584.7148044444434,1.0147,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T09:10:00,2025-04-09T09:20:00,54,B0,Q2V2-SW2-REC5,6472.1031,6230.3582799999995,6428.2883,5824.7802,0.0,0.0,100.58468333333337,0.0,100.58468333333337,0.0,0.0,1584.7148044444434,1472.9540451851842,0.9922,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T09:20:00,2025-04-09T09:30:00,55,B0,Q2V2-SW2-REC5,6559.37,6580.08,6345.84,6079.5375,0.0,0.0,44.38374999999985,0.0,44.38374999999985,0.0,0.0,1472.9540451851842,1423.6387674074067,0.97,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T09:30:00,2025-04-09T09:40:00,56,B0,Q2V2-SW2-REC5,6579.518050000001,6855.8405,6323.9698,6261.1907,0.0,0.0,10.46318333333329,0.0,10.46318333333329,0.0,0.0,1423.6387674074067,1412.0130081481475,0.9422,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T09:40:00,2025-04-09T09:50:00,57,B0,Q2V2-SW2-REC5,6547.5495,7028.835959999999,6367.1486,6513.6764,0.0,24.421299999999974,0.0,24.421299999999974,0.0,0.0,0.0,1412.0130081481475,1433.9921781481476,0.9569,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T09:50:00,2025-04-09T10:00:00,58,B0,Q2V2-SW2-REC5,6538.945,7186.852499999999,6412.58,6874.0875,0.0,76.91791666666654,0.0,76.91791666666654,0.0,0.0,0.0,1433.9921781481476,1503.2183031481475,0.9977,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T10:00:00,2025-04-09T10:10:00,59,B0,Q2V2-SW2-REC5,6583.8728,7444.63182,6397.692,7172.5874,0.0,129.1492333333333,0.0,129.1492333333333,0.0,0.0,0.0,1503.2183031481475,1619.4526131481475,0.9919,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T10:10:00,2025-04-09T10:20:00,60,B0,Q2V2-SW2-REC5,6506.75615,7660.145920000001,6378.3709,7055.0593,0.0,112.78140000000008,0.0,112.78140000000008,0.0,0.0,0.0,1619.4526131481475,1720.9558731481475,0.9588,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T10:20:00,2025-04-09T10:30:00,61,B0,Q2V2-SW2-REC5,6377.41,7774.2074999999995,6386.13,6777.8625,0.0,65.28874999999994,0.0,65.28874999999994,0.0,0.0,0.0,1720.9558731481475,1779.7157481481474,0.9549,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T10:30:00,2025-04-09T10:40:00,62,B0,Q2V2-SW2-REC5,6435.968150000001,7861.602320000001,6403.7824,6984.6807,0.0,96.8163833333333,0.0,96.8163833333333,0.0,0.0,0.0,1779.7157481481474,1866.8504931481475,0.9839,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T10:40:00,2025-04-09T10:50:00,63,B0,Q2V2-SW2-REC5,6431.9298,7940.991,6434.8373,7266.5453,0.0,138.61799999999994,0.0,138.61799999999994,0.0,0.0,0.0,1866.8504931481475,1991.6066931481475,0.799,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T10:50:00,2025-04-09T11:00:00,64,B0,Q2V2-SW2-REC5,6348.655000000001,8019.764999999999,6448.31,7341.8625,0.0,148.9254166666667,0.0,148.9254166666667,0.0,0.0,0.0,1991.6066931481475,2125.6395681481476,0.5025,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T11:00:00,2025-04-09T11:10:00,65,B0,Q2V2-SW2-REC5,6415.23415,8116.383599999999,6402.143,7313.2567,393.8922816666666,545.744565,0.0,545.744565,0.0,0.0,0.0,2125.6395681481476,2616.8096766481476,0.4662,183.63258171299995,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T11:10:00,2025-04-09T11:20:00,66,B0,Q2V2-SW2-REC5,6418.52405,8271.58994,6369.3402,7232.0619,0.0,143.78694999999993,0.0,143.78694999999993,0.0,0.0,0.0,2616.8096766481476,2746.2179316481474,0.5007,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T11:20:00,2025-04-09T11:30:00,67,B0,Q2V2-SW2-REC5,6348.795,8430.817500000001,6413.25,7195.575,0.0,130.38749999999982,0.0,130.38749999999982,0.0,0.0,0.0,2746.2179316481474,2863.566681648147,0.4827,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T11:30:00,2025-04-09T11:40:00,68,B0,Q2V2-SW2-REC5,6397.89685,8465.16324,6486.5607,7290.0289,0.0,133.9113666666667,0.0,133.9113666666667,0.0,0.0,0.0,2863.566681648147,2984.086911648147,0.4785,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T11:40:00,2025-04-09T11:50:00,69,B0,Q2V2-SW2-REC5,6309.161899999999,8359.34142,6277.6838,7322.2653,85.57314390946254,259.6700605761291,0.0,259.6700605761291,0.0,0.0,0.0,2984.086911648147,3217.7899661666634,0.4662,39.894199690591435,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T11:50:00,2025-04-09T12:00:00,70,B0,Q2V2-SW2-REC5,6094.005,8301.27,5930.68,7426.5375,522.4729166666667,771.7824999999998,0.0,771.7824999999998,0.0,0.0,0.0,3217.7899661666634,3912.394216166663,0.4432,231.55999666666668,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T12:00:00,2025-04-09T12:10:00,71,B0,Q2V2-SW2-REC5,6042.73855,8496.10122,5929.7896,7897.1483,477.16751333333355,805.0606300000002,0.0,805.0606300000002,0.0,0.0,0.0,3912.394216166663,4636.948783166663,0.4411,210.47859013133342,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T12:10:00,2025-04-09T12:20:00,72,B0,Q2V2-SW2-REC5,6032.45735,8545.744419999999,6041.7495,8105.8317,474.33726499999966,818.3509649999996,0.0,818.3509649999996,0.0,0.0,0.0,4636.948783166663,5373.464651666663,0.4551,215.87088930149986,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T12:20:00,2025-04-09T12:30:00,73,B0,Q2V2-SW2-REC5,5969.629999999999,8413.1625,6006.15,7850.1375,447.9612500000003,755.2925000000002,0.0,755.2925000000002,0.0,0.0,0.0,5373.464651666663,6053.227901666663,0.4463,199.92510587500013,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T12:30:00,2025-04-09T12:40:00,74,B0,Q2V2-SW2-REC5,5912.2135,8436.290559999998,5831.2915,7516.1874,367.39115166666716,648.2071350000003,0.0,648.2071350000003,0.0,0.0,0.0,6053.227901666663,6636.614323166663,0.4113,151.1079806805002,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T12:40:00,2025-04-09T12:50:00,75,B0,Q2V2-SW2-REC5,5970.33675,8411.83876,5942.1349,7202.0,0.0,209.9775166666666,0.0,209.9775166666666,0.0,0.0,0.0,6636.614323166663,6825.594088166663,0.5682,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T12:50:00,2025-04-09T13:00:00,76,B0,Q2V2-SW2-REC5,6124.545,8313.57,6266.7,6947.5875,0.0,113.48125000000005,0.0,113.48125000000005,0.0,0.0,0.0,6825.594088166663,6927.727213166663,0.8279,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T13:00:00,2025-04-09T13:10:00,77,B0,Q2V2-SW2-REC5,6239.28705,8320.12302,6300.8255,6829.4646,0.0,88.10651666666672,0.0,88.10651666666672,0.0,0.0,0.0,6927.727213166663,7007.023078166663,0.8636,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T13:10:00,2025-04-09T13:20:00,78,B0,Q2V2-SW2-REC5,6281.38205,8173.4162400000005,6203.1176,6972.1367,0.0,128.16985000000022,0.0,128.16985000000022,0.0,0.0,0.0,7007.023078166663,7122.375943166663,0.8416,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T13:20:00,2025-04-09T13:30:00,79,B0,Q2V2-SW2-REC5,6296.35,7862.047500000001,6168.09,7218.525,0.0,175.0725,0.0,175.0725,0.0,0.0,0.0,7122.375943166663,7279.941193166663,0.8618,0.0,0.0
2025-04-09,2025-04-09T00:00:00,2025-04-09T13:30:00,2025-04-09T13:40:00,80,B0,Q2V2-SW2-REC5,6339.4798,7649.01182,6210.6566,7195.7689,0.0,164.18538333333322,0.0,164.18538333333322,0.0,0.0,0.0,7279.941193166663,7427.708038166663,0.8623,0.0,0.0
