normal_cost,adjustment_cost,emergency_cost,cash_cost,emergency_kwh,surplus_kwh,end_energy_kwh,adjustment_up_kwh,adjustment_down_kwh,date,alpha,pv_updates,adjustment,gate_passes,gate_expected_net,scenario,policy,split
47816.67601166178,1735.017149767253,389.3188986816755,49941.01206011071,57.74803777921829,4257.037582991539,6376.298147370603,1395.8293946564672,0.0,2025-06-18,0.7,1,1,1,640.7121938017418,q3,adaptive_rolling,development
45740.723939557094,0.0,3531.2995298973074,49272.023469454405,523.3651624324713,2832.480317301546,6245.823969956902,0.0,0.0,2025-06-19,0.7,1,1,0,0.0,q3,adaptive_rolling,development
21162.682843933977,0.0,0.0,21162.682843933977,0.0,10050.616898213122,7211.676489261038,0.0,0.0,2025-06-20,0.7,1,1,0,0.0,q3,adaptive_rolling,development
20492.56356753699,0.0,0.0,20492.56356753699,0.0,12477.558969657543,7670.369926735073,0.0,0.0,2025-06-21,0.7,1,1,0,0.0,q3,adaptive_rolling,development
45691.33000584485,0.0,1489.3524974605984,47180.68250330545,213.90677157728305,4143.235299931928,6339.87994933638,0.0,0.0,2025-06-22,0.7,1,1,0,0.0,q3,adaptive_rolling,development
47629.24015460421,124.53982440188709,0.0,47753.779979006096,0.0,5360.207705240431,6702.513594021288,81.00795858941405,0.0,2025-06-23,0.7,1,1,1,130.5105936113449,q3,adaptive_rolling,development
49727.35585416153,1383.241970917134,4704.2473259824565,55814.84515106112,978.4517749461437,1054.0922836080097,6683.437094458748,1041.6486562226164,0.0,2025-06-24,0.7,1,1,2,1679.364671192322,q3,adaptive_rolling,development
47442.90595446795,0.0,396.70211767011546,47839.608072138064,58.791419709581305,2444.3563710827443,6675.266540517886,0.0,0.0,2025-06-25,0.7,1,1,0,0.0,q3,adaptive_rolling,development
47520.0617497631,0.0,360.77554970362553,47880.83729946673,53.55621738346042,4234.496663965832,6958.919459394093,0.0,0.0,2025-06-26,0.7,1,1,0,0.0,q3,adaptive_rolling,development
20778.613222869222,0.0,0.0,20778.613222869222,0.0,12338.376514719097,7557.868644841666,0.0,0.0,2025-06-27,0.7,1,1,0,0.0,q3,adaptive_rolling,development
19741.316622384104,703.4282775071879,0.0,20444.74489989129,0.0,10270.437017017735,7282.413856170938,586.4602442718462,0.0,2025-06-28,0.7,1,1,1,181.10861609623083,q3,adaptive_rolling,development
45291.92989177948,0.0,123.944241274343,45415.874133053825,18.40196562650158,269.2374048463482,6288.866314446951,0.0,0.0,2025-06-29,0.7,1,1,0,0.0,q3,adaptive_rolling,development
48417.8290085435,181.1671228866286,811.185370482295,49410.18150191242,120.37364312963018,4110.676821902087,5561.232129196146,108.35531248594816,75.6435568434355,2025-06-30,0.7,1,1,1,303.63415879299583,q3,adaptive_rolling,development
51931.05861151724,8109.538684808284,73.33416205953506,60113.931458385065,10.88306042080228,5002.383047876401,6605.652616527295,6084.968527418157,0.0,2025-07-01,0.7,1,1,2,6978.233855960338,q3,adaptive_rolling,audit
52657.5362707398,5140.508841450779,1145.132059183037,58943.177171373616,169.9484516157113,10766.903674168017,6818.683159914704,3923.246307358512,0.0,2025-07-02,0.7,1,1,2,3573.990295485868,q3,adaptive_rolling,audit
57858.1743041192,4927.18910996084,349.0982252401141,63134.46163932016,50.608731059041816,10607.946796368451,6909.282560443971,3635.252954942969,0.0,2025-07-03,0.7,1,1,2,4844.286230180413,q3,adaptive_rolling,audit
24133.671523091623,2103.907801601902,4652.891091140751,30890.470415834276,1096.5113560190493,10932.682576432127,6947.992988374418,1506.9413607271406,0.0,2025-07-04,0.7,1,1,1,1817.6198459704315,q3,adaptive_rolling,audit
26626.94308498643,35.931877798912716,0.0,26662.874962785343,0.0,12312.584529638494,6410.980492489959,18.181267350289307,3.9267544511069445,2025-07-05,0.7,1,1,1,13.586713670686809,q3,adaptive_rolling,audit
59314.507421764196,4987.304114446859,973.9449313841437,65275.7564675952,144.42164092134647,13646.8200341267,6207.77602092984,3856.884642365019,0.0,2025-07-06,0.7,1,1,2,5237.1773183845235,q3,adaptive_rolling,audit
61224.323285330785,212.52201891805132,647.2547571589079,62084.10006140775,95.98038012563347,18674.318465879478,6327.266001455448,130.32009488075184,181.10929997804672,2025-07-07,0.7,1,1,1,56.18318500322113,q3,adaptive_rolling,audit
65651.77776175189,661.1979742731651,0.0,66312.97573602505,0.0,21944.28488910841,7747.309508667313,468.6097710126942,0.0,2025-07-08,0.7,1,1,1,499.85335500138535,q3,adaptive_rolling,audit
63548.821797039345,610.7848157071534,19.558556241780394,64179.165168988286,2.9012172723845424,21642.416806785666,7943.283914506023,432.32695510279336,0.0,2025-07-09,0.7,1,1,1,464.77442842934903,q3,adaptive_rolling,audit
59390.054741473345,2370.5874890860905,0.0,61760.64223055943,0.0,16864.74490148657,7688.073444059471,1499.431664096356,907.9288662272156,2025-07-10,0.7,1,1,2,2381.318160633379,q3,adaptive_rolling,audit
27080.17723155894,421.2767356379138,0.0,27501.453967196856,0.0,10493.430834616382,6549.762786278814,360.2573613033167,0.0,2025-07-11,0.7,1,1,1,120.82046372256418,q3,adaptive_rolling,audit
27240.18280009902,0.0,1071.218003204568,28311.40080330359,271.19478432835,10224.859644554626,6663.1751382755365,0.0,0.0,2025-07-12,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
60418.147120638314,1195.077432029231,210.6660063370602,61823.890559004605,31.337449808413567,21201.676976314884,7362.077666620006,852.8477484541753,0.0,2025-07-13,0.7,1,1,1,937.4908077822167,q3,adaptive_rolling,audit
58238.25291565742,1938.6542098393038,0.0,60176.90712549672,0.0,17276.92571103823,7846.748039238271,1388.0068242108218,0.0,2025-07-14,0.7,1,1,1,1429.1877229778838,q3,adaptive_rolling,audit
59214.17144283164,378.1032306099306,0.0,59592.27467344157,0.0,16916.87632414394,7672.90535484612,264.8638689196108,0.0,2025-07-15,0.7,1,1,1,321.9361651334463,q3,adaptive_rolling,audit
58074.30912181611,1287.6958299053676,0.0,59362.00495172148,0.0,15431.32419886335,7897.260942228996,919.5060649651232,0.0,2025-07-16,0.7,1,1,1,1104.1351785706468,q3,adaptive_rolling,audit
56547.066435437926,394.72263312121186,0.0,56941.78906855914,0.0,13041.52338736937,7135.007004562426,276.82500642818,0.0,2025-07-17,0.7,1,1,1,367.75174423466376,q3,adaptive_rolling,audit
25822.545894424562,0.0,0.0,25822.545894424562,0.0,9562.979089454937,6668.302344622338,0.0,0.0,2025-07-18,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
27255.500433736765,316.68382152602493,0.0,27572.18425526279,0.0,15127.955002711833,6270.149472919322,235.61981347041365,0.0,2025-07-19,0.7,1,1,1,209.64090250683643,q3,adaptive_rolling,audit
56721.3815592232,703.9316644598015,0.0,57425.313223683,0.0,13976.065518536328,7214.039399020984,499.3656025911148,0.0,2025-07-20,0.7,1,1,1,663.2737152475064,q3,adaptive_rolling,audit
57143.97450829704,256.41580065942674,0.0,57400.39030895647,0.0,12335.399868661043,7212.4187356541015,177.2843015004855,0.0,2025-07-21,0.7,1,1,1,245.98583155515402,q3,adaptive_rolling,audit
55727.56307097814,2246.504739409407,0.0,57974.06781038755,0.0,11761.716113906252,7513.972924010637,2093.524673009132,0.0,2025-07-22,0.7,1,1,2,1404.98324286076,q3,adaptive_rolling,audit
57637.032463170006,529.2499795589606,0.0,58166.28244272897,0.0,13226.536955768575,7276.975275113356,373.64558035149366,0.0,2025-07-23,0.7,1,1,1,551.7379634744424,q3,adaptive_rolling,audit
56933.381637815735,164.35560972303261,0.0,57097.73724753877,0.0,12390.52333733255,7482.017689502154,111.0277316804887,0.0,2025-07-24,0.7,1,1,1,178.87199639501992,q3,adaptive_rolling,audit
24972.811398339465,0.0,136.98793572287633,25109.79933406234,30.13691207812885,13827.195419766085,6406.85785996035,0.0,0.0,2025-07-25,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
26349.061131211223,28.391949050385694,0.0,26377.45308026161,0.0,13010.949876263647,6492.248402044469,22.345308555316933,0.0,2025-07-26,0.7,1,1,1,24.99310437839588,q3,adaptive_rolling,audit
52926.54609466689,180.77451612750167,0.0,53107.32061079439,0.0,5803.035655133836,7080.5131925674705,122.84457028890856,0.0,2025-07-27,0.7,1,1,1,208.35250407403143,q3,adaptive_rolling,audit
53160.92356590917,1435.6880648645893,0.0,54596.61163077376,0.0,3042.253917468876,7062.463910965198,965.6347629858236,266.74248608145456,2025-07-28,0.7,1,1,2,1463.3017471304672,q3,adaptive_rolling,audit
52805.42941758654,1662.1746753345317,171.96560714547334,54639.569700066546,25.5407109973969,4667.81477432388,7302.455624601096,1309.1819581998072,0.0,2025-07-29,0.7,1,1,2,2009.0873067448415,q3,adaptive_rolling,audit
50055.51387302626,1194.5567395635726,0.0,51250.070612589836,0.0,2184.7450065031976,6892.711438428587,825.4839056293065,78.10258618893619,2025-07-30,0.7,1,1,2,1408.0655454625698,q3,adaptive_rolling,audit
51469.97068508053,954.1927797547662,38.33235478268574,52462.49581961799,5.6864493076228655,3681.806977721599,7042.537268871748,668.1208345707645,54.64060282478181,2025-07-31,0.7,1,1,2,1521.3426176876617,q3,adaptive_rolling,audit
26197.064709382706,53.83436560799453,0.0,26250.899074990703,0.0,19979.522305497754,7349.354694748165,42.3692472910393,0.0,2025-08-01,0.7,1,1,1,33.73950497601636,q3,adaptive_rolling,audit
25642.70621278592,0.0,0.0,25642.70621278592,0.0,19707.374999006246,6965.664700641707,0.0,0.0,2025-08-02,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
43920.05522008856,0.0,3527.3675227378885,47447.42274282645,590.0548602939112,3649.0092294981414,5933.656516616472,0.0,0.0,2025-08-03,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
45384.235341428735,656.6987460982534,108.51861617204325,46149.45270369903,16.11742405644486,2087.903642516546,6049.2800525624525,476.29845107596697,0.0,2025-08-04,0.7,1,1,1,773.1960826089617,q3,adaptive_rolling,audit
44996.10877282692,0.0,108.64589774273826,45104.75467056966,16.121470457452006,1934.6288504596005,5704.417324837613,0.0,0.0,2025-08-05,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
47675.24745548912,798.9838643808696,59.45629885397655,48533.68761872397,8.522978620122785,2758.1545789333713,6253.773210698838,510.07127849903753,48.927150035564694,2025-08-06,0.7,1,1,1,1505.3123087582524,q3,adaptive_rolling,audit
47276.38786509085,0.0,136.45235604222827,47412.84022113308,20.203768744272566,7951.201808083144,6525.641232525355,0.0,0.0,2025-08-07,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
25178.61985589084,0.0,0.0,25178.61985589084,0.0,23913.016306209967,7298.308030949032,0.0,0.0,2025-08-08,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
24511.48693492725,0.0,0.0,24511.48693492725,0.0,20340.83599099071,6926.007029236671,0.0,0.0,2025-08-09,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
44164.032268304145,1170.5375620155278,1234.0907830533642,46568.66061337303,182.62122942334193,1898.4266380987422,6079.459679461853,758.4596914451702,0.0,2025-08-10,0.7,1,1,2,1711.6254429697285,q3,adaptive_rolling,audit
43695.179330858155,0.0,2607.5536778325795,46302.73300869073,385.10945696118586,1169.2776460019193,5850.297646286486,0.0,0.0,2025-08-11,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
45307.96085608313,154.11855209197932,5334.368697663316,50796.44810583843,787.2098056481943,1055.6758359668524,5973.990049651025,91.25374013401824,47.32141694422381,2025-08-12,0.7,1,1,1,316.6693406718015,q3,adaptive_rolling,audit
44937.945198253634,0.0,378.62595024841596,45316.57114850205,58.608637593678125,1069.8598046873058,6327.190184577294,0.0,0.0,2025-08-13,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
45863.57142991091,0.0,571.8536703163734,46435.42510022728,83.06745565186543,1955.566884841741,6280.193542568468,0.0,0.0,2025-08-14,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
25508.915905528724,40.66140383030027,0.0,25549.577309359025,0.0,22265.72143250182,7191.561748594232,31.3298179714011,0.0,2025-08-15,0.7,1,1,1,78.18594592693678,q3,adaptive_rolling,audit
25049.234996790183,35.732479545087386,0.0,25084.96747633527,0.0,22304.562774999045,6858.132050747198,27.348727216782663,0.0,2025-08-16,0.7,1,1,1,83.0366125507029,q3,adaptive_rolling,audit
44710.820200251794,0.0,3171.184020771395,47882.00422102319,464.1107643473109,5019.363695669065,6165.720225937673,0.0,0.0,2025-08-17,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
44858.85162176608,355.30043211482973,1311.4029515185618,46525.555005399474,193.35769559968696,2245.5313940057295,6317.269537846004,259.3793003447968,0.0,2025-08-18,0.7,1,1,1,357.3644596020122,q3,adaptive_rolling,audit
44336.734915781984,0.0,2196.2826588531507,46533.01757463514,345.61261703519307,2250.1996718585883,5948.414526138273,0.0,0.0,2025-08-19,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
46425.770706296826,462.54006211041417,10753.171154348369,57641.48192275561,1636.4704240180815,610.6528647957804,6160.746857411199,245.04310043786674,378.27116031196965,2025-08-20,0.7,1,1,1,776.1685590468156,q3,adaptive_rolling,audit
45899.57773406933,0.0,293.2917417684382,46192.86947583777,44.67766134791884,2956.808972611523,6334.409211483046,0.0,0.0,2025-08-21,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
24897.034338878,101.50839279752557,0.0,24998.542731675523,0.0,17620.15518646506,6883.111046930584,77.6642446137843,0.0,2025-08-22,0.7,1,1,1,225.1506443793916,q3,adaptive_rolling,audit
23970.877308919145,0.0,0.0,23970.877308919145,0.0,15981.627068358908,6506.624492210222,0.0,0.0,2025-08-23,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
44277.43654487477,0.0,1397.2502347477614,45674.686779622534,226.36182561646976,1964.27583309924,6069.627904946139,0.0,0.0,2025-08-24,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
48362.73495372443,0.0,1913.8660000565696,50276.600953781,276.2478150687639,2631.8575615125383,6048.604447421768,0.0,0.0,2025-08-25,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
45411.30354525807,39.788638955000025,580.7113382282787,46031.80352244135,86.04681592626628,1164.4953188988334,6338.702647454107,30.36740499229154,0.5058933317757806,2025-08-26,0.7,1,1,1,92.46647102059535,q3,adaptive_rolling,audit
45823.39667010418,0.0,5071.851893309886,50895.24856341406,727.1882091298085,863.1799017604155,6165.699867457679,0.0,0.0,2025-08-27,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
45095.1327248456,0.0,25906.718929434337,71001.85165427993,3814.3011711386034,695.6263472521988,6267.255590914408,0.0,0.0,2025-08-28,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
25648.0142593115,0.0,0.0,25648.0142593115,0.0,17012.210362598846,7125.403815428183,0.0,0.0,2025-08-29,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
24056.95437689846,294.0718017673721,0.0,24351.02617866583,0.0,19958.303304328914,6595.854557428222,215.31248948621425,0.0,2025-08-30,0.7,1,1,1,305.1203476678494,q3,adaptive_rolling,audit
44194.02305371566,2022.0348793548524,5549.789930653333,51765.847863723844,801.4086048010554,915.2080630970626,6399.580008197385,1351.0414229179055,19.2866529949653,2025-08-31,0.7,1,1,1,689.7674463728828,q3,adaptive_rolling,audit
44310.680645718734,0.0,0.0,44310.680645718734,0.0,9389.827808667189,9400.094445895953,0.0,0.0,2025-09-01,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
40291.267896848556,0.0,0.0,40291.267896848556,0.0,4682.261946101815,8941.30090799135,0.0,0.0,2025-09-02,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
38828.8005277365,0.0,0.0,38828.8005277365,0.0,2212.7023591972284,7903.159187193069,0.0,0.0,2025-09-03,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
36892.5899209459,254.07394866841486,1189.7693897378786,38336.4332593522,172.33629077915225,1974.8040318693622,6432.2679925158545,196.73541814849065,0.0,2025-09-04,0.7,1,1,1,586.4880164314992,q3,adaptive_rolling,audit
18599.75705429791,71.63890074637885,0.0,18671.39595504429,0.0,22817.677343706495,7000.423330396899,55.94396481948161,0.0,2025-09-05,0.7,1,1,1,43.08620133773069,q3,adaptive_rolling,audit
19109.835381751564,0.0,0.0,19109.835381751564,0.0,22434.147448564112,7650.308932713194,0.0,0.0,2025-09-06,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
35370.67046804783,2084.0979976865265,1954.9126621762616,39409.68112791062,280.2340398761843,411.71272655811674,6479.358496821713,1599.0218703764053,0.0,2025-09-07,0.7,1,1,2,1457.564179812795,q3,adaptive_rolling,audit
34267.88685449475,2820.9124478950907,32298.780184619245,69387.57948700909,4798.868161502542,84.13750086849905,6004.833273382747,2167.666018670428,0.0,2025-09-08,0.7,1,1,2,1942.215872119563,q3,adaptive_rolling,audit
34331.38597337377,1284.6966911445406,13547.514202773587,49163.5968672919,1986.7365327103955,1448.6357707006273,5856.760356431741,922.2093962556794,0.0,2025-09-09,0.7,1,1,1,1023.0352971367291,q3,adaptive_rolling,audit
36364.3975899379,160.4893020187793,38181.083898501354,74705.97079045803,5883.257453681988,98.94657730160316,5964.155346682483,113.10695347201579,0.0,2025-09-10,0.7,1,1,1,135.1868061618715,q3,adaptive_rolling,audit
37851.99084582871,617.2290066468981,40.929105000000334,38510.14895747561,6.071666666666715,2561.7179456774834,6556.186803018168,453.171274033312,0.0,2025-09-11,0.7,1,1,1,1361.8648182395234,q3,adaptive_rolling,audit
19061.113881622176,0.0,0.0,19061.113881622176,0.0,18013.64148414987,7601.633667158048,0.0,0.0,2025-09-12,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
18574.280729394202,0.0,0.0,18574.280729394202,0.0,21719.66617444358,7456.188293405587,0.0,0.0,2025-09-13,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
38913.450695443935,401.7827858694151,5302.510744105792,44617.74422541914,771.5946425575166,547.5275085803319,6058.619242411654,286.7681027401698,0.0,2025-09-14,0.7,1,1,1,334.68077768628206,q3,adaptive_rolling,audit
36860.22765105277,96.94609614347675,8362.819770980816,45319.99351817706,1339.302529728072,1197.5365647129388,6164.839099147655,63.27190332160716,0.0,2025-09-15,0.7,1,1,1,197.38624969686003,q3,adaptive_rolling,audit
38015.71466752887,730.9184313232081,6890.030566028157,45636.66366488024,996.4251663304758,82.24622449973094,5888.982594978477,589.0731860759237,0.0,2025-09-16,0.7,1,1,2,557.9732738686585,q3,adaptive_rolling,audit
38585.25426567311,1179.659411901266,7522.733402145064,47287.64707971944,1149.926059831686,339.26814321262043,5911.860586772052,911.4133080833604,0.0,2025-09-17,0.7,1,1,2,1176.0403333900877,q3,adaptive_rolling,audit
37478.813227633436,313.8234611314421,19426.517220084534,57219.15390884941,3087.2286407560223,480.90375224755815,6024.1047102408065,223.46296420479695,0.0,2025-09-18,0.7,1,1,1,278.8568824024123,q3,adaptive_rolling,audit
18476.85832886501,256.3245433873785,415.1512040063557,19148.334076258747,110.59924233988026,13126.637805884966,7071.237378017515,182.08046195997812,0.0,2025-09-19,0.7,1,1,1,370.9108740860685,q3,adaptive_rolling,audit
18322.755984561212,0.0,244.24054588471805,18566.99653044593,68.2284093882354,13970.897865042158,6943.485208369448,0.0,0.0,2025-09-20,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
39985.73006995057,180.0054411085339,0.0,40165.73551105911,0.0,2574.9641346899325,6167.130043277994,127.1528990546237,0.0,2025-09-21,0.7,1,1,1,157.99212341253147,q3,adaptive_rolling,audit
40462.91656678144,741.8328858379743,1632.5568789318872,42837.3063315513,312.7215906667361,1337.4075160120892,5833.287246799337,517.3923253649514,108.48617983407956,2025-09-22,0.7,1,1,2,1080.583061635715,q3,adaptive_rolling,audit
40862.20951722708,979.3387910462761,4226.84581255476,46068.39412082812,649.6601691871915,543.0329248785717,6108.688750115326,702.1123571058988,89.56307753422075,2025-09-23,0.7,1,1,2,946.8048040285114,q3,adaptive_rolling,audit
38859.051437216374,342.1832060744269,16494.5007632976,55695.7354065884,2554.757387281137,234.5720379292568,6000.398528541383,243.87373461250073,0.0,2025-09-24,0.7,1,1,1,295.7742425992305,q3,adaptive_rolling,audit
40785.92006348072,518.1819343341667,1160.4058272955422,42464.50782511043,224.90795672825823,1624.0039900371892,5835.790034811669,426.61703388907404,0.0,2025-09-25,0.7,1,1,1,529.9495710240728,q3,adaptive_rolling,audit
19165.934851621132,0.0,0.0,19165.934851621132,0.0,12721.626756817737,6697.423998396664,0.0,0.0,2025-09-26,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
18636.337968933687,507.0220954190503,0.0,19143.36006435274,0.0,13185.766591065947,6278.889033133491,362.50980596780266,0.0,2025-09-27,0.7,1,1,1,693.7064639578197,q3,adaptive_rolling,audit
41557.17407542336,2426.8938975378587,0.0,43984.06797296122,0.0,1216.5526141645653,6243.089515537029,2002.6995424780716,0.0,2025-09-28,0.7,1,1,2,1221.8981916666196,q3,adaptive_rolling,audit
42591.19218849358,631.5151857861474,2022.0993634552365,45244.806737734965,294.53126227324094,1904.8652871257232,6060.693667792585,396.6346507996289,339.84512918782275,2025-09-29,0.7,1,1,2,489.7495544091734,q3,adaptive_rolling,audit
42286.31748978266,2684.6715956334583,2389.0202505940274,47360.009336010145,362.832114485226,459.6311804867994,6025.852551200579,2075.226722740944,0.0,2025-09-30,0.7,1,1,2,1543.5526766476783,q3,adaptive_rolling,audit
43279.35147405289,0.0,0.0,43279.35147405289,0.0,15262.572485541912,7824.565483651582,0.0,0.0,2025-10-01,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
43932.48362756238,0.0,0.0,43932.48362756238,0.0,14874.518911956071,7992.111915843626,0.0,0.0,2025-10-02,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
16657.615272826624,0.0,0.0,16657.615272826624,0.0,20120.750820394525,7894.222137280595,0.0,0.0,2025-10-03,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
17116.81848314969,0.0,0.0,17116.81848314969,0.0,16494.14678059523,7207.153853525159,0.0,0.0,2025-10-04,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
41115.8287619532,137.0014384544431,0.0,41252.83020040764,0.0,10169.472310621484,6299.813382294363,97.72668511867685,0.0,2025-10-05,0.7,1,1,1,125.52351476800997,q3,adaptive_rolling,audit
39668.59162824239,2479.068194779041,1354.5289285105544,43502.18875153199,194.1698578713524,5950.179097394436,6333.593669236841,1864.8780987481962,0.0,2025-10-06,0.7,1,1,2,685.3492854298418,q3,adaptive_rolling,audit
41067.70338600695,1102.9283596237833,0.0,42170.63174563073,0.0,6215.294396261772,6580.372301790516,752.2131411649443,176.93241720128952,2025-10-07,0.7,1,1,2,1023.3033972199139,q3,adaptive_rolling,audit
38093.02535980796,539.5890676220378,8056.60159720718,46689.21602463718,1216.9309811468474,6083.335933209905,6226.6796081601815,387.47272072096166,0.0,2025-10-08,0.7,1,1,1,586.6367768667859,q3,adaptive_rolling,audit
40300.894079748934,674.446254814361,7468.2716675887605,48443.61200215206,1123.6830750920449,9515.191083865579,6145.20082480337,484.53068408223635,0.0,2025-10-09,0.7,1,1,1,697.7412276964535,q3,adaptive_rolling,audit
17066.9272599444,744.8139771987529,0.0,17811.741237143153,0.0,19510.420996157267,7258.686503334585,535.1749839018714,0.0,2025-10-10,0.7,1,1,1,1041.0869843824835,q3,adaptive_rolling,audit
17557.454695075176,68.57978775945861,0.0,17626.034482834635,0.0,15632.554505763066,7254.504503994279,48.482991070683255,0.0,2025-10-11,0.7,1,1,1,95.72169636979395,q3,adaptive_rolling,audit
40477.89010113214,0.0,3378.15810175727,43856.04820288941,484.2543150454802,5965.844111826934,6033.041948680287,0.0,0.0,2025-10-12,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
41620.32609019658,1444.3648000112198,1819.4625427188155,44884.153432926614,294.3366149074828,8740.713930069285,6168.915361889203,978.7515853442753,315.5237219377902,2025-10-13,0.7,1,1,2,1765.1680709263708,q3,adaptive_rolling,audit
41846.27955822309,1143.9299412427083,2117.9538916295933,45108.16339109539,329.32246777235616,4898.956826512411,6067.224872449036,700.4158675598445,544.5501640996624,2025-10-14,0.7,1,1,1,1587.6492659739708,q3,adaptive_rolling,audit
41317.34684200407,347.8739787766459,6077.407482811571,47742.62830359229,950.7321385451926,3553.0739494313393,6141.841445369245,210.4457020650167,133.75434201549308,2025-10-15,0.7,1,1,2,370.73553047942113,q3,adaptive_rolling,audit
41111.03557906349,2095.3047421052433,6906.565064076847,50112.90538524558,1001.0172636914399,2987.589967227631,6203.648814019983,1591.2869472367713,0.0,2025-10-16,0.7,1,1,2,941.1825208155263,q3,adaptive_rolling,audit
17813.204055186885,141.139541569328,0.0,17954.343596756215,0.0,12632.73627472397,7407.566720222481,100.70491615605499,0.0,2025-10-17,0.7,1,1,1,190.282898844584,q3,adaptive_rolling,audit
18575.86134171665,410.8290909062255,0.0,18986.690432622876,0.0,13312.463514461751,8515.636996936195,294.802976062419,0.0,2025-10-18,0.7,1,1,1,536.1795583266659,q3,adaptive_rolling,audit
41151.5016982844,483.7483453586824,5288.696191338388,46923.94623498147,771.6443612626499,2284.3940302026162,6067.931766848372,333.81540854812323,108.31706065504738,2025-10-19,0.7,1,1,2,221.7895686027203,q3,adaptive_rolling,audit
43003.745729275724,0.0,3289.354842056996,46293.10057133272,513.475914523592,2208.9546996672175,5791.791014883135,0.0,0.0,2025-10-20,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
43044.32096510407,1805.2870128101586,1583.0013850678413,46432.60936298207,231.56771205421228,1432.3853221468055,5821.89468615373,1365.8841842423185,0.0,2025-10-21,0.7,1,1,1,1717.7592675020398,q3,adaptive_rolling,audit
42899.4359911665,376.4998195363027,5483.846255148398,48759.7820658512,868.8004097122415,1719.4353551052236,5967.307168927071,270.0958823419372,0.0,2025-10-22,0.7,1,1,1,375.4043763455893,q3,adaptive_rolling,audit
45140.809040348446,376.30097412826984,480.34305366692615,45997.453068143644,68.85651572060294,5948.404468487091,6090.463519499711,269.9527714649478,0.0,2025-10-23,0.7,1,1,1,329.60621740273893,q3,adaptive_rolling,audit
19087.211029986207,1362.2778501851178,0.0,20449.488880171324,0.0,12184.58025391896,8246.344810386763,981.7872034448601,0.0,2025-10-24,0.7,1,1,2,1760.9462937786834,q3,adaptive_rolling,audit
18053.35978047002,1096.6107914506224,0.0,19149.97057192064,0.0,11143.876399073313,8064.188064767507,789.2409165141767,0.0,2025-10-25,0.7,1,1,1,1385.0177778542686,q3,adaptive_rolling,audit
42778.17214983924,459.23520080772806,855.227014087866,44092.63436473484,137.50313246779717,3130.402146357589,6007.323859956641,330.51581619182264,0.0,2025-10-26,0.7,1,1,1,458.4660956861203,q3,adaptive_rolling,audit
42801.40151298288,0.0,4089.637543765783,46891.03905674866,623.5476924599633,2726.3269608329756,6052.211284282183,0.0,0.0,2025-10-27,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
42933.407251818295,0.0,5169.8431578123755,48103.25040963067,773.5705756732875,622.5041054038645,6137.17712399023,0.0,0.0,2025-10-28,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
44377.53259521408,2254.7654428650326,2841.9618322037154,49474.259870282825,414.85606582605317,846.4102549776363,6216.283895821397,1766.7701189650302,19.73760818675646,2025-10-29,0.7,1,1,2,1747.7162597897782,q3,adaptive_rolling,audit
43106.92445400701,538.344601238053,313.88582250703973,43959.154877752095,44.99510070341739,1195.9884096178932,6106.251304774502,387.45158245208745,0.0,2025-10-30,0.7,1,1,1,476.04436125037097,q3,adaptive_rolling,audit
21464.356436893933,0.0,0.0,21464.356436893933,0.0,7465.777668193135,9022.516066200906,0.0,0.0,2025-10-31,0.7,1,1,0,0.0,q3,adaptive_rolling,audit
