plan_day,cash_cost_yuan,ordinary_cost_yuan,emergency_cost_yuan,emergency_kwh,unused_supply_kwh,end_soc_kwh
2025-11-03,51446.13471684068,51446.13471684068,0.0,0.0,981.7120083984864,5701.874424923303
2025-11-04,51387.83687050178,50116.95271440928,1270.8841560925036,207.28454606597208,765.2198826310757,5250.772390968749
2025-11-05,51723.02734133685,51048.66330696643,674.3640343704135,124.77187827083276,417.9386582393229,5615.543423467852
2025-11-06,53160.68964361967,53160.68964361967,0.0,0.0,1387.2095273491113,5289.643870999088
2025-11-07,16337.290636888252,15771.308968300862,565.98166858739,112.43353779166544,7350.203329049212,8588.415268888888
2025-11-08,14365.263471012242,14365.263471012242,0.0,0.0,6523.091773611101,8610.335520685187
2025-11-09,52783.95495163509,52783.95495163509,0.0,0.0,2208.310222757208,7679.218719953181
2025-11-10,59114.281073130456,59114.281073130456,0.0,0.0,1846.497611322874,7849.090318961484
2025-11-11,51418.585761525195,51418.585761525195,0.0,0.0,2096.011836643351,4068.920478350944
2025-11-12,54129.06507882092,54112.88676923758,16.178309583333533,3.144166666666706,1801.9943210065164,5055.506237016208
2025-11-13,54031.13052520162,54031.13052520162,0.0,0.0,449.21888876416483,4331.405215119598
2025-11-14,16746.1356225503,16746.1356225503,0.0,0.0,3913.4857185185165,10049.54135839141
2025-11-15,15250.410151710157,15250.410151710157,0.0,0.0,3346.6020491358054,9296.782540815584
2025-11-16,56820.633813033994,56820.633813033994,0.0,0.0,1326.0865913703406,8387.788579748149
2025-11-17,54675.54640920236,54675.54640920236,0.0,0.0,1417.4626172882363,7698.425299786265
2025-11-18,55171.008518185445,55171.008518185445,0.0,0.0,945.7028034216296,6585.84994633333
2025-11-19,60700.65994712795,60700.65994712795,0.0,0.0,2158.4303469612905,7762.799654436112
2025-11-20,55900.46640097932,55900.46640097932,0.0,0.0,758.3949834773695,7584.787931292854
2025-11-21,16947.850170679678,16947.850170679678,0.0,0.0,4122.239172645887,9774.228262296303
2025-11-22,16717.15062995497,16717.15062995497,0.0,0.0,2818.3844642961285,9909.08513417593
2025-11-23,57840.17662707384,57840.17662707384,0.0,0.0,1172.6068460245233,7947.617394121915
2025-11-24,56598.805373215655,56598.805373215655,0.0,0.0,2975.9972602160515,7687.140949814819
2025-11-25,57758.68463964803,57758.68463964803,0.0,0.0,1834.9727580084034,6506.609493274808
2025-11-26,58019.72523270209,58019.72523270209,0.0,0.0,817.2257212821397,4598.582332097995
2025-11-27,58992.16463061232,58992.16463061232,0.0,0.0,754.2867323311038,6796.755964276945
2025-11-28,16893.10825570188,16893.10825570188,0.0,0.0,2339.8682179030334,9773.310502069136
2025-11-29,17635.314094603807,17635.314094603807,0.0,0.0,1005.9564282462926,9532.140071034724
2025-11-30,60966.06795127015,60966.06795127015,0.0,0.0,594.3832443955821,7699.390652355513
2025-12-01,77206.33370227409,77206.33370227409,0.0,0.0,2970.4721829183823,4803.84774561111
2025-12-02,83308.84063726364,82968.26649628134,340.57414098228855,48.00077645833289,2375.9228484535656,6407.788545842599
2025-12-03,76331.89109840008,76331.89109840008,0.0,0.0,2258.927293888723,5875.903087277777
2025-12-04,75977.08675297722,75884.98809613056,92.09865684666563,13.015638333333186,2353.3505867238364,6071.428214331017
2025-12-05,24871.62896968491,24871.62896968491,0.0,0.0,2742.87361912552,9684.824920607227
2025-12-06,25273.37857656846,25273.37857656846,0.0,0.0,1875.438587143352,9178.865697685189
2025-12-07,75052.98499330736,75052.98499330736,0.0,0.0,2209.6271126962665,6364.362662901237
2025-12-08,73664.46880248937,73664.46880248937,0.0,0.0,2748.7640093355926,5477.4970053773195
2025-12-09,70295.80039021623,69984.70334563039,311.09704458583207,42.06572166666649,1888.5728395010285,3241.6689895077225
2025-12-10,74249.72170629202,74249.72170629202,0.0,0.0,2209.5667134002047,4617.235341064043
2025-12-11,73257.32808298482,73257.32808298482,0.0,0.0,3423.0222402186146,7004.663324091049
2025-12-12,26016.801629450347,26016.801629450347,0.0,0.0,3450.970069790065,10481.81021601852
2025-12-13,24309.55936202048,24309.55936202048,0.0,0.0,3126.6872782354294,10479.449382785777
2025-12-14,71131.56826813205,71131.56826813205,0.0,0.0,3004.7360252085173,4129.972280613866
2025-12-15,78588.0924902278,78588.0924902278,0.0,0.0,6821.2909229230845,5449.445542733111
2025-12-16,79420.39597637246,79420.39597637246,0.0,0.0,7564.881914764602,8886.248430545867
2025-12-17,74425.59716206606,74201.73321913273,223.86394293333205,30.649985416666482,3078.653733503942,5852.610886797472
2025-12-18,76641.72763592753,76641.72763592753,0.0,0.0,8449.893446867905,8012.704499783699
2025-12-19,26097.27825685329,26097.27825685329,0.0,0.0,5289.594671628087,9952.215830956791
2025-12-20,25098.936934143494,25098.936934143494,0.0,0.0,4041.1050500308625,10341.704110556693
2025-12-21,74606.65265902567,74606.65265902567,0.0,0.0,5797.6799781662,7952.300164537033
2025-12-22,74594.39722195483,72957.84747530223,1636.5497466525958,259.28416316736383,1410.7566937294243,4987.4685059259255
2025-12-23,74436.3498475537,74436.3498475537,0.0,0.0,5260.759105751028,7090.15932388889
2025-12-24,76192.18777111602,76192.18777111602,0.0,0.0,6120.668061892993,9586.195494074076
2025-12-25,72005.02412507506,72005.02412507506,0.0,0.0,4458.056376059677,6394.202187388889
2025-12-26,24452.58827881825,24452.58827881825,0.0,0.0,2236.7060386059793,10800.0
2025-12-27,22488.91592255015,22488.91592255015,0.0,0.0,1497.7867609789132,10591.039647233076
2025-12-28,70806.93547768687,70397.4399233916,409.4955542952746,54.71137951388846,1124.2823705864175,5821.633552647776
2025-12-29,74595.7409311898,72609.11925668703,1986.6216745027627,306.6179935636833,1920.9036280667005,5674.999004567128
2025-12-30,71644.31919321093,70350.69072191582,1293.6284712951215,202.12235567445768,913.5358945035933,6303.026500648148
2025-12-31,71942.860334647,71942.860334647,0.0,0.0,1138.5977003292114,7174.897846148145
