plan_day,time_index,issue_time,interval_start,interval_end,price_source_completed_at,price_model_id,selected_candidate,forecast_model_id,time_mapping,battery_interpretation,settlement_rule,residual_history_cutoff,planned_initial_energy_kwh,executed_initial_energy_kwh,planned_initial_source,load_actual_kw,pv_actual_kw,planned_grid_kwh,final_grid_kwh,up_kwh,down_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_supply_kwh,actual_soc_before_kwh,actual_soc_after_kwh,price_forecast_yuan_per_kwh,price_actual_yuan_per_kwh,base_cost_yuan,up_cost_yuan,down_cost_yuan,emergency_cost_yuan,ordinary_cost_yuan,cash_cost_yuan,confirmation_count,load_forecast_kw,pv_forecast_kw,release_used,natural_day,block_index
2025-05-04,112,2025-05-04T00:00:00,2025-05-04 18:50:00,2025-05-04 19:00:00,2025-04-27 19:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.05,Q2V2-SW2-REC5,A,A,A,2025-05-04T00:00:00,8368.32800314815,8396.35724388889,previous_confirmed_final_slot_and_issued_load_pv_forecast,5035.9817,0.0,0.0,0.0,0.0,0.0,0.0,833.3333333333334,5.99694999999997,0.0,9029.186056722223,8103.260130796297,1.2695,1.3282,0.0,0.0,0.0,39.8257449499998,0.0,39.8257449499998,1,4250.05775,0.0,18,2025-05-04,4
2025-05-05,123,2025-05-05T00:00:00,2025-05-05 20:40:00,2025-05-05 20:50:00,2025-04-28 20:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.05,Q2V2-SW2-REC5,A,A,A,2025-05-05T00:00:00,6873.408858203703,6945.337228574073,previous_confirmed_final_slot_and_issued_load_pv_forecast,4496.4406,0.0,0.0,0.0,0.0,0.0,0.0,358.90139166666404,390.5053750000026,0.0,1598.7793240740712,1200.0,1.3403,1.3463,0.0,0.0,0.0,2628.6869318125173,0.0,2628.6869318125173,1,4371.6201,0.0,18,2025-05-05,5
2025-05-05,124,2025-05-05T00:00:00,2025-05-05 20:50:00,2025-05-05 21:00:00,2025-04-28 21:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.05,Q2V2-SW2-REC5,A,A,A,2025-05-05T00:00:00,6873.408858203703,6945.337228574073,previous_confirmed_final_slot_and_issued_load_pv_forecast,4635.7546,0.0,769.0766500000002,769.0766500000002,0.0,0.0,0.0,0.0,3.549116666666464,0.0,1200.0,1200.0,1.1903,1.2163,935.4279293950002,0.0,0.0,21.583953008332102,935.4279293950002,957.0118824033323,1,4426.967500000001,0.0,18,2025-05-05,5
2025-05-05,125,2025-05-05T00:00:00,2025-05-05 21:00:00,2025-05-05 21:10:00,2025-04-28 21:10:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.05,Q2V2-SW2-REC5,A,A,A,2025-05-05T00:00:00,6873.408858203703,6945.337228574073,previous_confirmed_final_slot_and_issued_load_pv_forecast,4824.28,0.0,801.4391666666666,801.4391666666666,0.0,0.0,0.0,0.0,2.6075000000000728,0.0,1200.0,1200.0,0.9573,1.0132,812.0181636666666,0.0,0.0,13.20959500000037,812.0181636666666,825.227758666667,1,4441.5,0.0,18,2025-05-05,5
2025-05-07,124,2025-05-07T00:00:00,2025-05-07 20:50:00,2025-05-07 21:00:00,2025-04-30 21:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.02,Q2V2-SW2-REC5,A,A,A,2025-05-07T00:00:00,7875.722223611109,7888.24891861111,previous_confirmed_final_slot_and_issued_load_pv_forecast,4764.2897,0.0,747.9125399166652,747.9125399166652,0.0,0.0,0.0,11.771100500000125,34.36464291666798,0.0,1213.0790005555557,1200.0,1.2148,1.1925,891.8857038506231,0.0,0.0,204.89918339063283,891.8857038506231,1096.784887241256,1,4350.77595,0.0,18,2025-05-07,5
2025-05-07,126,2025-05-07T00:00:00,2025-05-07 21:10:00,2025-05-07 21:20:00,2025-04-30 21:20:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.02,Q2V2-SW2-REC5,A,A,A,2025-05-07T00:00:00,7875.722223611109,7888.24891861111,previous_confirmed_final_slot_and_issued_load_pv_forecast,4875.1297,0.0,768.0920666666666,768.0920666666666,0.0,0.0,0.0,4.9997249999998985,39.429825000000164,0.0,1205.55525,1200.0,0.9076,0.9578,735.6785814533332,0.0,0.0,188.82943192500076,735.6785814533332,924.508013378334,1,4531.3067,0.0,18,2025-05-07,5
2025-05-07,127,2025-05-07T00:00:00,2025-05-07 21:20:00,2025-05-07 21:30:00,2025-04-30 21:30:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.02,Q2V2-SW2-REC5,A,A,A,2025-05-07T00:00:00,7875.722223611109,7888.24891861111,previous_confirmed_final_slot_and_issued_load_pv_forecast,4949.2253,0.0,741.4128333333331,741.4128333333331,0.0,0.0,0.0,0.0,83.45805000000018,0.0,1200.0,1200.0,0.9299,0.9955,738.0764755833331,0.0,0.0,415.4124438750009,738.0764755833331,1153.488919458334,1,4477.96155,0.0,18,2025-05-07,5
2025-05-07,128,2025-05-07T00:00:00,2025-05-07 21:30:00,2025-05-07 21:40:00,2025-04-30 21:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.02,Q2V2-SW2-REC5,A,A,A,2025-05-07T00:00:00,7875.722223611109,7888.24891861111,previous_confirmed_final_slot_and_issued_load_pv_forecast,4864.49,0.0,717.596818416667,717.596818416667,0.0,0.0,0.0,0.0,93.1515149166662,0.0,1200.0,1200.0,0.9967,0.9688,695.207797682067,0.0,0.0,451.2259382563311,695.207797682067,1146.433735938398,1,4381.610000000001,0.0,18,2025-05-07,5
2025-05-07,129,2025-05-07T00:00:00,2025-05-07 21:40:00,2025-05-07 21:50:00,2025-04-30 21:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.02,Q2V2-SW2-REC5,A,A,A,2025-05-07T00:00:00,7875.722223611109,7888.24891861111,previous_confirmed_final_slot_and_issued_load_pv_forecast,4734.7172,0.0,753.7830416666663,753.7830416666663,0.0,0.0,0.0,0.0,35.336491666666916,0.0,1200.0,1200.0,0.9915,0.9661,728.2297965541663,0.0,0.0,170.69292299583452,728.2297965541663,898.9227195500009,1,4546.0237,0.0,18,2025-05-07,5
2025-05-07,130,2025-05-07T00:00:00,2025-05-07 21:50:00,2025-05-07 22:00:00,2025-04-30 22:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.02,Q2V2-SW2-REC5,A,A,A,2025-05-07T00:00:00,7875.722223611109,7888.24891861111,previous_confirmed_final_slot_and_issued_load_pv_forecast,4311.6641,0.0,683.6351499999998,683.6351499999998,0.0,0.0,0.0,0.0,34.97553333333349,0.0,1200.0,1200.0,0.7233,0.7735,528.7917885249999,0.0,0.0,135.26787516666727,528.7917885249999,664.0596636916672,1,4073.20275,0.0,18,2025-05-07,5
2025-05-11,112,2025-05-11T00:00:00,2025-05-11 18:50:00,2025-05-11 19:00:00,2025-05-04 19:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.02,Q2V2-SW2-REC5,A,A,A,2025-05-11T00:00:00,9435.579235277779,9446.605452870372,previous_confirmed_final_slot_and_issued_load_pv_forecast,5110.0133,0.0,0.0,0.0,0.0,0.0,0.0,833.3333333333334,18.3355499999999,0.0,9613.382284773663,8687.456358847738,1.3282,1.3567,0.0,0.0,0.0,124.37920342499932,0.0,124.37920342499932,1,4693.67405,0.0,18,2025-05-11,4
2025-05-11,115,2025-05-11T00:00:00,2025-05-11 19:20:00,2025-05-11 19:30:00,2025-05-04 19:30:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.02,Q2V2-SW2-REC5,A,A,A,2025-05-11T00:00:00,9435.579235277779,9446.605452870372,previous_confirmed_final_slot_and_issued_load_pv_forecast,5081.7143,0.0,0.0,0.0,0.0,0.0,0.0,833.3333333333334,13.619049999999902,0.0,6933.474266255145,6007.548340329219,1.3222,1.302,0.0,0.0,0.0,88.66001549999936,0.0,88.66001549999936,1,4499.665800000001,0.0,18,2025-05-11,4
2025-05-11,116,2025-05-11T00:00:00,2025-05-11 19:30:00,2025-05-11 19:40:00,2025-05-04 19:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.02,Q2V2-SW2-REC5,A,A,A,2025-05-11T00:00:00,9435.579235277779,9446.605452870372,previous_confirmed_final_slot_and_issued_load_pv_forecast,5165.37,0.0,0.0,0.0,0.0,0.0,0.0,833.3333333333334,27.56166666666661,0.0,6007.548340329219,5081.622414403293,1.3114,1.3322,0.0,0.0,0.0,183.5882616666663,0.0,183.5882616666663,1,4391.005,0.0,18,2025-05-11,4
2025-06-01,119,2025-06-01T00:00:00,2025-06-01 20:00:00,2025-06-01 20:10:00,2025-05-25 20:10:00,PRICE-LAG7-COMPLETED,nocvar_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-01T00:00:00,10800.0,10707.299074074073,previous_confirmed_final_slot_and_issued_load_pv_forecast,5441.07,0.0,18.983333333333462,62.225720208333314,43.24238687499985,0.0,0.0,833.3333333333334,11.285946458333228,0.0,5208.060263284723,4282.134337358797,1.3296,1.3869,26.32798500000018,89.95929953540595,0.0,78.26239571531177,116.28728453540613,194.5496802507179,1,4692.63,0.0,18,2025-06-01,5
2025-06-01,120,2025-06-01T00:00:00,2025-06-01 20:10:00,2025-06-01 20:20:00,2025-05-25 20:20:00,PRICE-LAG7-COMPLETED,nocvar_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-01T00:00:00,10800.0,10707.299074074073,previous_confirmed_final_slot_and_issued_load_pv_forecast,5412.0054,0.0,13.259824999999864,44.86456479166668,31.604739791666816,0.0,0.0,833.3333333333334,23.80300187499995,0.0,4282.134337358797,3356.208411432871,1.3062,1.352,17.92728339999982,64.0944122975003,0.0,160.90829267499967,82.02169569750012,242.9299883724998,1,4581.3741,0.0,18,2025-06-01,5
2025-06-02,116,2025-06-02T00:00:00,2025-06-02 19:30:00,2025-06-02 19:40:00,2025-05-26 19:40:00,PRICE-LAG7-COMPLETED,nocvar_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-02T00:00:00,4160.670818437501,4148.065031400464,previous_confirmed_final_slot_and_issued_load_pv_forecast,5513.44,0.0,46.88833333333321,53.77792895833329,6.889595625000084,0.0,0.0,833.3333333333334,31.795404374999862,0.0,4556.538632322525,3630.6127063965987,1.3065,1.3556,63.56182466666649,14.009303743875169,0.0,215.50925085374905,77.57112841054166,293.08037926429074,1,4506.965,0.0,18,2025-06-02,4
2025-06-04,123,2025-06-04T00:00:00,2025-06-04 20:40:00,2025-06-04 20:50:00,2025-05-28 20:50:00,PRICE-LAG7-COMPLETED,cvar_t0.95_r0.20_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-04T00:00:00,4490.628235188932,4489.832878938932,previous_confirmed_final_slot_and_issued_load_pv_forecast,5447.674,0.0,59.56262500000025,59.56262500000025,0.0,0.0,0.0,833.3333333333334,15.049708333333001,0.0,3010.176558407409,2084.250632481483,1.3351,1.4049,83.67953186250035,0.0,0.0,105.71667618749767,83.67953186250035,189.39620804999802,1,4713.15105,0.0,18,2025-06-04,5
2025-06-05,114,2025-06-05T00:00:00,2025-06-05 19:10:00,2025-06-05 19:20:00,2025-05-29 19:20:00,PRICE-LAG7-COMPLETED,cvar_t0.95_r0.20_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-05T00:00:00,4510.110087111113,4494.020466740742,previous_confirmed_final_slot_and_issued_load_pv_forecast,5590.6968,0.0,34.43139999999994,66.56906333333313,32.137663333333194,0.0,0.0,833.3333333333334,31.880403333333447,0.0,7958.168402531695,7032.242476605769,1.3387,1.3945,48.01458729999992,67.22395727749972,0.0,222.28611224166747,115.23854457749964,337.5246568191671,1,4726.0059,0.0,18,2025-06-05,4
2025-06-09,122,2025-06-09T00:00:00,2025-06-09 20:30:00,2025-06-09 20:40:00,2025-06-02 20:40:00,PRICE-LAG7-COMPLETED,cvar_t0.95_r0.20_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-09T00:00:00,5943.739708731476,5948.484620768513,previous_confirmed_final_slot_and_issued_load_pv_forecast,5686.74,0.0,110.07333333333327,110.07333333333327,0.0,0.0,0.0,833.3333333333334,4.383333333333326,0.0,4959.887335185184,4033.9614092592583,1.3761,1.4137,155.61067133333324,0.0,0.0,30.983591666666616,155.61067133333324,186.59426299999987,1,5020.299999999999,0.0,18,2025-06-09,5
2025-06-11,62,2025-06-11T00:00:00,2025-06-11 10:30:00,2025-06-11 10:40:00,2025-06-04 10:40:00,PRICE-LAG7-COMPLETED,cvar_t0.95_r0.20_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-11T00:00:00,5324.516070473483,5302.655415473482,previous_confirmed_final_slot_and_issued_load_pv_forecast,6402.39,5435.85,0.0,0.0,0.0,0.0,0.0,107.38614564999959,53.70385435000044,0.0,1319.3179396111107,1200.0,0.9369,1.025,0.0,0.0,0.0,275.2322535437523,0.0,275.2322535437523,1,6465.05,6594.840000000001,6,2025-06-11,2
2025-06-11,63,2025-06-11T00:00:00,2025-06-11 10:40:00,2025-06-11 10:50:00,2025-06-04 10:50:00,PRICE-LAG7-COMPLETED,cvar_t0.95_r0.20_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-11T00:00:00,5324.516070473483,5302.655415473482,previous_confirmed_final_slot_and_issued_load_pv_forecast,6591.8952,6017.6236,0.0,0.0,0.0,0.0,0.0,0.0,95.71193333333326,0.0,1200.0,1200.0,0.9736,1.0736,0.0,0.0,0.0,513.7816581333329,0.0,513.7816581333329,1,6400.591899999999,6725.05116,6,2025-06-11,2
2025-06-11,64,2025-06-11T00:00:00,2025-06-11 10:50:00,2025-06-11 11:00:00,2025-06-04 11:00:00,PRICE-LAG7-COMPLETED,cvar_t0.95_r0.20_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-11T00:00:00,5324.516070473483,5302.655415473482,previous_confirmed_final_slot_and_issued_load_pv_forecast,6514.4706,6486.5389,0.0,0.0,0.0,0.0,0.0,0.0,4.655283333333273,0.0,1200.0,1200.0,0.8171,0.8974,0.0,0.0,0.0,20.888256316666396,0.0,20.888256316666396,1,6369.66945,6768.56612,6,2025-06-11,2
2025-07-02,114,2025-07-02T00:00:00,2025-07-02 19:10:00,2025-07-02 19:20:00,2025-06-25 19:20:00,PRICE-LAG7-COMPLETED,nocvar_g0.05,Q2V2-SW2-REC5,A,A,A,2025-07-02T00:00:00,2923.621262657278,2922.4374964072776,previous_confirmed_final_slot_and_issued_load_pv_forecast,6132.0983,0.0,162.29060781116308,165.90564145833306,3.61503364716998,0.0,0.0,833.3333333333334,22.777408541666773,0.0,8032.258810493829,7106.3328845679025,1.3485,1.7114,277.7441462080245,9.280152875650057,0.0,194.9062848910426,287.0242990836746,481.93058397471714,1,5108.5309,0.0,18,2025-07-02,4
2025-07-02,115,2025-07-02T00:00:00,2025-07-02 19:20:00,2025-07-02 19:30:00,2025-06-25 19:30:00,PRICE-LAG7-COMPLETED,nocvar_g0.05,Q2V2-SW2-REC5,A,A,A,2025-07-02T00:00:00,2923.621262657278,2922.4374964072776,previous_confirmed_final_slot_and_issued_load_pv_forecast,6153.3931,5.2939,136.0041966666664,173.35811361111095,37.35391694444456,0.0,0.0,833.3333333333334,17.99175305555559,0.0,7106.3328845679025,6180.406958641976,1.357,1.6968,230.77192090399953,95.07318940700031,0.0,152.64203292333363,325.84511031099987,478.48714323433353,1,5137.348,4.44186,18,2025-07-02,4
2025-07-03,112,2025-07-03T00:00:00,2025-07-03 18:50:00,2025-07-03 19:00:00,2025-06-26 19:00:00,PRICE-LAG7-COMPLETED,cvar_t0.95_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-07-03T00:00:00,2496.998738559709,2520.253036059709,previous_confirmed_final_slot_and_issued_load_pv_forecast,6335.7991,148.0325,115.79609666666693,118.70080722222212,2.904710555555198,0.0,0.0,833.3333333333334,79.26029277777786,0.0,10386.594999903546,9460.66907397762,1.3661,1.5637,181.0703563576671,6.813143843582496,0.0,619.6965990830562,187.8835002012496,807.5800992843058,1,5050.66615,141.81352,18,2025-07-03,4
2025-07-03,122,2025-07-03T00:00:00,2025-07-03 20:30:00,2025-07-03 20:40:00,2025-06-26 20:40:00,PRICE-LAG7-COMPLETED,cvar_t0.95_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-07-03T00:00:00,2496.998738559709,2520.253036059709,previous_confirmed_final_slot_and_issued_load_pv_forecast,6067.64,0.0,134.91416666666646,174.4249179166667,39.510751250000226,0.0,0.0,833.3333333333334,3.5150820833332546,0.0,3619.5831948259874,2693.6572689000614,1.3766,1.6181,218.304613083333,95.89851989643806,0.0,28.438771595207697,314.20313297977106,342.64190457497875,1,5186.475,0.0,18,2025-07-03,5
2025-07-03,123,2025-07-03T00:00:00,2025-07-03 20:40:00,2025-07-03 20:50:00,2025-06-26 20:50:00,PRICE-LAG7-COMPLETED,cvar_t0.95_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-07-03T00:00:00,2496.998738559709,2520.253036059709,previous_confirmed_final_slot_and_issued_load_pv_forecast,6179.1011,0.0,143.77447500000017,177.92889770833312,34.15442270833296,0.0,0.0,833.3333333333334,18.58795229166674,0.0,2693.6572689000614,1767.7313429741353,1.417,1.7936,257.8738983600003,91.889058854499,0.0,166.6967561516673,349.7629572144993,516.4597133661666,1,5210.35935,0.0,18,2025-07-03,5
2025-07-04,18,2025-07-04T00:00:00,2025-07-04 03:10:00,2025-07-04 03:20:00,2025-06-27 03:20:00,PRICE-LAG7-COMPLETED,cvar_t0.95_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-07-04T00:00:00,2936.400186707398,2995.033334207398,previous_confirmed_final_slot_and_issued_load_pv_forecast,3427.8134,0.0017,497.9751716666666,497.9751716666666,0.0,0.0,0.0,35.107386869992006,38.219391463341374,0.0,1239.0082076333244,1200.0,0.3485,0.4185,208.40260934249997,0.0,0.0,79.97407663704182,208.40260934249997,288.3766859795418,0,2718.06925,0.0017399999999999998,0,2025-07-04,0
2025-07-04,19,2025-07-04T00:00:00,2025-07-04 03:20:00,2025-07-04 03:30:00,2025-06-27 03:30:00,PRICE-LAG7-COMPLETED,cvar_t0.95_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-07-04T00:00:00,2936.400186707398,2995.033334207398,previous_confirmed_final_slot_and_issued_load_pv_forecast,3328.1718,0.0,458.47084166666673,458.47084166666673,0.0,0.0,0.0,0.0,96.22445833333325,0.0,1200.0,1200.0,0.3547,0.3813,174.8149319275,0.0,0.0,183.45192981249983,174.8149319275,358.26686173999985,0,2717.6455,0.0,0,2025-07-04,0
2025-07-04,20,2025-07-04T00:00:00,2025-07-04 03:30:00,2025-07-04 03:40:00,2025-06-27 03:40:00,PRICE-LAG7-COMPLETED,cvar_t0.95_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-07-04T00:00:00,2936.400186707398,2995.033334207398,previous_confirmed_final_slot_and_issued_load_pv_forecast,3229.64,0.0,422.94333333333344,422.94333333333344,0.0,0.0,0.0,0.0,115.32999999999987,0.0,1200.0,1200.0,0.3615,0.3652,154.45890533333338,0.0,0.0,210.59257999999977,154.45890533333338,365.0514853333332,0,2638.26,0.0,0,2025-07-04,0
2025-07-04,21,2025-07-04T00:00:00,2025-07-04 03:40:00,2025-07-04 03:50:00,2025-06-27 03:50:00,PRICE-LAG7-COMPLETED,cvar_t0.95_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-07-04T00:00:00,2936.400186707398,2995.033334207398,previous_confirmed_final_slot_and_issued_load_pv_forecast,3347.2914,0.024,433.15321333333316,433.15321333333316,0.0,0.0,0.0,0.0,124.7246866666668,0.0,1200.0,1200.0,0.3442,0.4164,180.36499803199993,0.0,0.0,259.67679764000025,180.36499803199993,440.04179567200015,0,2694.7075999999997,0.02404,0,2025-07-04,0
2025-07-04,22,2025-07-04T00:00:00,2025-07-04 03:50:00,2025-07-04 04:00:00,2025-06-27 04:00:00,PRICE-LAG7-COMPLETED,cvar_t0.95_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-07-04T00:00:00,2936.400186707398,2995.033334207398,previous_confirmed_final_slot_and_issued_load_pv_forecast,3460.8373,0.0,462.4331,462.4331,0.0,0.0,0.0,0.0,114.37311666666659,0.0,1200.0,1200.0,0.3547,0.4407,203.79426717,0.0,0.0,252.02116257499983,203.79426717,455.81542974499985,0,2798.32125,0.0,0,2025-07-04,0
2025-07-04,23,2025-07-04T00:00:00,2025-07-04 04:00:00,2025-07-04 04:10:00,2025-06-27 04:10:00,PRICE-LAG7-COMPLETED,cvar_t0.95_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-07-04T00:00:00,2936.400186707398,2995.033334207398,previous_confirmed_final_slot_and_issued_load_pv_forecast,3371.43,0.0,481.4766666666666,481.4766666666666,0.0,0.0,0.0,0.0,80.4283333333334,0.0,1200.0,1200.0,0.3674,0.4075,196.2017416666666,0.0,0.0,163.87272916666677,196.2017416666666,360.0744708333334,0,2787.865,0.0,0,2025-07-04,1
2025-07-04,27,2025-07-04T00:00:00,2025-07-04 04:40:00,2025-07-04 04:50:00,2025-06-27 04:50:00,PRICE-LAG7-COMPLETED,cvar_t0.95_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-07-04T00:00:00,2936.400186707398,2995.033334207398,previous_confirmed_final_slot_and_issued_load_pv_forecast,3298.4681,4.6565,0.0,0.0,0.0,0.0,0.0,18.773521746675762,530.1950782533243,0.0,1220.8594686074175,1200.0,0.4084,0.4362,0.0,0.0,0.0,1156.3554656705003,0.0,1156.3554656705003,0,2735.1030499999997,4.66654,0,2025-07-04,1
2025-07-04,28,2025-07-04T00:00:00,2025-07-04 04:50:00,2025-07-04 05:00:00,2025-06-27 05:00:00,PRICE-LAG7-COMPLETED,cvar_t0.95_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-07-04T00:00:00,2936.400186707398,2995.033334207398,previous_confirmed_final_slot_and_issued_load_pv_forecast,3257.6252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.9375333333332,0.0,1200.0,1200.0,0.3993,0.4344,0.0,0.0,0.0,1179.2603224,0.0,1179.2603224,0,2709.42835,0.0,0,2025-07-04,1
2025-07-04,29,2025-07-04T00:00:00,2025-07-04 05:00:00,2025-07-04 05:10:00,2025-06-27 05:10:00,PRICE-LAG7-COMPLETED,cvar_t0.95_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-07-04T00:00:00,2936.400186707398,2995.033334207398,previous_confirmed_final_slot_and_issued_load_pv_forecast,3184.54,0.0,452.0954166666666,452.0954166666666,0.0,0.0,0.0,0.0,78.66125000000005,0.0,1200.0,1200.0,0.3818,0.4281,193.54204787499998,0.0,0.0,168.3744056250001,193.54204787499998,361.9164535000001,0,2682.205,0.8325000000000001,0,2025-07-04,1
2025-07-05,26,2025-07-05T00:00:00,2025-07-05 04:30:00,2025-07-05 04:40:00,2025-06-28 04:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-05T00:00:00,6622.818607849072,6629.224702849072,previous_confirmed_final_slot_and_issued_load_pv_forecast,3463.81,0.0,446.99833333333345,446.99833333333345,0.0,0.0,0.0,71.60132781666641,58.70200551666676,0.0,1279.5570309074071,1200.0,0.3364,0.4068,181.83892200000005,0.0,0.0,119.39987922090017,181.83892200000005,301.2388012209002,0,2618.715,0.0,0,2025-07-05,1
2025-07-05,27,2025-07-05T00:00:00,2025-07-05 04:40:00,2025-07-05 04:50:00,2025-06-28 04:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-05T00:00:00,6622.818607849072,6629.224702849072,previous_confirmed_final_slot_and_issued_load_pv_forecast,3328.523,4.5877,0.0,0.0,0.0,0.0,0.0,0.0,553.9892166666666,0.0,1200.0,1200.0,0.4091,0.4541,0.0,0.0,0.0,1257.8325164416667,0.0,1257.8325164416667,0,2728.8844,4.72778,0,2025-07-05,1
2025-07-05,28,2025-07-05T00:00:00,2025-07-05 04:50:00,2025-07-05 05:00:00,2025-06-28 05:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-05T00:00:00,6622.818607849072,6629.224702849072,previous_confirmed_final_slot_and_issued_load_pv_forecast,3275.2212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.8702,0.0,1200.0,1200.0,0.4249,0.4583,0.0,0.0,0.0,1250.8615633,0.0,1250.8615633,0,2872.0478999999996,0.0,0,2025-07-05,1
2025-07-05,29,2025-07-05T00:00:00,2025-07-05 05:00:00,2025-07-05 05:10:00,2025-06-28 05:10:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-05T00:00:00,6622.818607849072,6629.224702849072,previous_confirmed_final_slot_and_issued_load_pv_forecast,3355.32,0.0,470.2008333333334,470.2008333333334,0.0,0.0,0.0,0.0,89.01916666666665,0.0,1200.0,1200.0,0.3429,0.403,189.49093583333337,0.0,0.0,179.37362083333332,189.49093583333337,368.86455666666666,0,2859.715,0.26999999999999996,0,2025-07-05,1
2025-07-06,117,2025-07-06T00:00:00,2025-07-06 19:40:00,2025-07-06 19:50:00,2025-06-29 19:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-06T00:00:00,6665.794607158068,6673.175162713624,previous_confirmed_final_slot_and_issued_load_pv_forecast,6080.4058,0.0,141.4953916666667,141.4953916666667,0.0,0.0,0.0,833.3333333333334,38.57224166666663,0.0,6972.417488888889,6046.491562962963,1.3648,1.6847,238.37728634083342,0.0,0.0,324.91327767916636,238.37728634083342,563.2905640199998,1,5183.56025,0.0,18,2025-07-06,4
2025-07-06,121,2025-07-06T00:00:00,2025-07-06 20:20:00,2025-07-06 20:30:00,2025-06-29 20:30:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-06T00:00:00,6665.794607158068,6673.175162713624,previous_confirmed_final_slot_and_issued_load_pv_forecast,6239.4259,0.0221,163.4919933333333,163.4919933333333,0.0,0.0,0.0,833.3333333333334,43.075306666666506,0.0,3810.645899074071,2884.719973148145,1.3814,1.6852,275.5167071653333,0.0,0.0,362.952533973332,275.5167071653333,638.4692411386652,1,5142.10595,0.02554,18,2025-07-06,5
2025-07-06,123,2025-07-06T00:00:00,2025-07-06 20:40:00,2025-07-06 20:50:00,2025-06-29 20:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-06T00:00:00,6665.794607158068,6673.175162713624,previous_confirmed_final_slot_and_issued_load_pv_forecast,5955.5182,0.0,153.93542500000012,153.93542500000012,0.0,0.0,0.0,833.3333333333334,5.317608333333169,0.0,2664.269047222219,1738.3431212962928,1.373,1.7731,272.9429020675002,0.0,0.0,47.143256679165205,272.9429020675002,320.08615874666543,1,5186.12885,0.0,18,2025-07-06,5
