plan_day,cash_cost_yuan,ordinary_cost_yuan,emergency_cost_yuan,emergency_kwh,unused_supply_kwh,end_soc_kwh
2025-11-02,48143.78124715642,48143.78124715642,0.0,0.0,2083.3858800756943,5862.748035572704
2025-11-03,50320.43048539568,50320.43048539568,0.0,0.0,876.1918518724236,5752.951728401296
2025-11-04,49641.36488951092,49536.05786151926,105.3070279916673,21.977883333333466,3296.734481111117,5361.94138381882
2025-11-05,51208.28785368509,51208.28785368509,0.0,0.0,1908.733262165573,5738.691976269549
2025-11-06,51725.42362277315,50944.23053785221,781.19308492094,152.68138220000122,196.4256466666676,5134.251397128716
2025-11-07,16536.32080790521,15961.888970369379,574.431837535829,114.23431966666574,7832.704548343209,8588.415268888888
2025-11-08,14361.776403910158,14361.776403910158,0.0,0.0,6511.714719444437,8610.335520685187
2025-11-09,54605.95763436731,51381.66992230845,3224.2877120588646,518.3268179333302,2211.9880571193485,7437.0795750000025
2025-11-10,60328.361061882824,52584.937447468044,7743.423614414774,1260.8244444104723,0.0,7477.185081296296
2025-11-11,50595.72990043089,50595.72990043089,0.0,0.0,957.9208028628784,4071.207028073165
2025-11-12,53817.9193298074,53801.74102022407,16.17830958333412,3.1441666666668198,3132.3360475514382,5520.4739069814805
2025-11-13,54716.537959502224,54716.537959502224,0.0,0.0,2406.081553128867,4889.244919258073
2025-11-14,16539.073482862277,16539.073482862277,0.0,0.0,3894.066044897117,10049.54135839141
2025-11-15,15428.679121269144,14924.724281120129,503.9548401490157,108.41092805000335,3151.895747109054,9363.369849444445
2025-11-16,54167.988892932015,54167.988892932015,0.0,0.0,139.07428666666715,7997.838711562958
2025-11-17,54374.497477114026,54374.497477114026,0.0,0.0,1961.5851895061667,8024.8398347037055
2025-11-18,54621.68065185671,54621.68065185671,0.0,0.0,966.1587855108311,6500.492271808869
2025-11-19,57766.44122635202,57766.44122635202,0.0,0.0,1663.2815130246936,7762.799654436112
2025-11-20,55903.469922570875,55903.469922570875,0.0,0.0,766.2060534362214,7584.787931292851
2025-11-21,16142.566882125218,16142.566882125218,0.0,0.0,2996.2087672703747,9774.228262296303
2025-11-22,15768.855197070761,15768.855197070761,0.0,0.0,2204.0092024264604,9595.41770111574
2025-11-23,55999.47719561109,55999.47719561109,0.0,0.0,863.1576569063911,8698.15264425926
2025-11-24,56253.30343464076,56253.30343464076,0.0,0.0,2984.8782440123487,7687.140949814819
2025-11-25,56417.815500007324,56417.815500007324,0.0,0.0,803.5964061316919,6506.609493274808
2025-11-26,57748.19526639411,57748.19526639411,0.0,0.0,156.99678255144147,5823.043287462958
2025-11-27,58229.86190026395,57045.67788991492,1184.1840103490317,184.19002702694672,1598.1748100617228,6427.567435277777
2025-11-28,16628.899728902878,16628.899728902878,0.0,0.0,2278.8403170781767,9549.767555630558
2025-11-29,22542.91485894464,15698.137220655404,6844.777638289238,1249.288988989693,30.022483333333298,9002.32372675926
2025-11-30,65590.37403406341,57935.64454679351,7654.729487269891,1164.6094559040093,9.563333333333276,7361.25810962963
2025-12-01,101451.22948444092,62458.80948818202,38992.4199962589,5867.840759807283,1016.2023117366277,4179.419541018518
2025-12-02,109290.71814293286,67462.73213629278,41827.98600664009,6033.113973999993,169.82002999999963,6073.476103814817
2025-12-03,71222.9360345789,71222.9360345789,0.0,0.0,279.9880259670771,5909.731274592589
2025-12-04,73226.27612627627,73134.1774694296,92.09865684666643,13.0156383333333,1021.9314933333326,7266.522555092595
2025-12-05,22341.257960007053,20930.045765444305,1411.212194562747,286.5609113166627,736.5463175925918,9240.359664111571
2025-12-06,34252.267523522394,20788.178518053297,13464.089005469095,2046.1473661166674,70.65379999999993,8560.994586870373
2025-12-07,70255.1714825254,69009.05007024604,1246.1214122793656,164.63565588420767,40.054186666666624,6071.911345092592
2025-12-08,73414.49192081393,73414.49192081393,0.0,0.0,4704.585283914198,5787.604393740741
2025-12-09,70886.44084808667,70575.34380350084,311.09704458583286,42.065721666666605,2226.422880828944,4289.88219005875
2025-12-10,74407.96350884337,74407.96350884337,0.0,0.0,3069.156015679011,5471.768357766472
2025-12-11,74918.8792065459,74918.8792065459,0.0,0.0,7931.499528436204,7609.698722611112
2025-12-12,23920.27155563646,23920.27155563646,0.0,0.0,2006.557130329834,10481.81021601852
2025-12-13,23077.599110590683,23077.599110590683,0.0,0.0,1834.6828464814866,10385.68152506356
2025-12-14,70804.15483050648,70804.15483050648,0.0,0.0,2933.534158623411,4129.972280613866
2025-12-15,79512.65285158031,79512.65285158031,0.0,0.0,6815.483006256421,6824.853684111107
2025-12-16,79258.4719909754,79258.4719909754,0.0,0.0,7558.506498097939,9763.935760100738
2025-12-17,78215.551206307,78215.551206307,0.0,0.0,9879.887705165836,7578.060533640837
2025-12-18,75786.41609009614,75786.41609009614,0.0,0.0,8450.42400242346,8012.704499783699
2025-12-19,26014.410990822646,26014.410990822646,0.0,0.0,7010.412320149587,10266.234930518522
2025-12-20,25196.67051497376,25196.67051497376,0.0,0.0,6973.690808539092,10625.78375755555
2025-12-21,74466.11190811555,74466.11190811555,0.0,0.0,5785.952143804063,7952.300164537033
2025-12-22,74615.9284071723,74615.9284071723,0.0,0.0,4230.682756348563,6087.960168518521
2025-12-23,73893.74992183062,73893.74992183062,0.0,0.0,5229.099346028806,7090.15932388889
2025-12-24,76187.56972243392,76187.56972243392,0.0,0.0,6111.623704897109,9586.195494074076
2025-12-25,72005.71954985584,72005.71954985584,0.0,0.0,4459.816780226343,6394.202187388889
2025-12-26,24495.464569930744,24495.464569930744,0.0,0.0,2335.6952689094733,10800.0
2025-12-27,23225.589755184476,23225.589755184476,0.0,0.0,4476.763154690318,10541.873896388886
2025-12-28,73112.56074058377,73112.56074058377,0.0,0.0,7619.395450398143,6818.124391480348
2025-12-29,73976.88820049996,73976.88820049996,0.0,0.0,4464.3453695679045,7506.994588174208
2025-12-30,71336.46792414828,71336.46792414828,0.0,0.0,3912.2537342592595,7678.66644384202
2025-12-31,71221.98566265847,71221.98566265847,0.0,0.0,1123.076079135798,7174.897846148145
