plan_day,time_index,issue_time,interval_start,interval_end,price_source_completed_at,price_model_id,selected_candidate,forecast_model_id,time_mapping,battery_interpretation,settlement_rule,residual_history_cutoff,planned_initial_energy_kwh,executed_initial_energy_kwh,planned_initial_source,load_actual_kw,pv_actual_kw,planned_grid_kwh,final_grid_kwh,up_kwh,down_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_supply_kwh,actual_soc_before_kwh,actual_soc_after_kwh,price_forecast_yuan_per_kwh,price_actual_yuan_per_kwh,base_cost_yuan,up_cost_yuan,down_cost_yuan,emergency_cost_yuan,ordinary_cost_yuan,cash_cost_yuan,load_forecast_kw,pv_forecast_kw
2025-06-21,3,2025-06-21T00:00:00,2025-06-21 00:40:00,2025-06-21 00:50:00,2025-06-14 00:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,3063.5261,0.0,0.0,0.0,0.0,0.0,0.0,510.5876833333333,0.0,0.0,9005.641537037038,8438.32188888889,0.3729,0.409,0.0,0.0,0.0,0.0,0.0,0.0,3119.7482,0.0
2025-06-21,4,2025-06-21T00:00:00,2025-06-21 00:50:00,2025-06-21 01:00:00,2025-06-14 01:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2820.2572,0.0,523.1206333333332,523.1206333333332,0.0,0.0,53.07776666666655,0.0,0.0,0.0,8438.32188888889,8486.09187888889,0.3393,0.3618,189.26504513999996,0.0,0.0,0.0,189.26504513999996,189.26504513999996,3138.2828,0.0
2025-06-21,5,2025-06-21T00:00:00,2025-06-21 01:00:00,2025-06-21 01:10:00,2025-06-14 01:10:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2883.38,0.0,534.2225,534.2225,0.0,0.0,53.659166666666636,0.0,0.0,0.0,8486.09187888889,8534.38512888889,0.3622,0.3786,202.25663849999998,0.0,0.0,0.0,202.25663849999998,202.25663849999998,3168.29,0.0
2025-06-21,6,2025-06-21T00:00:00,2025-06-21 01:10:00,2025-06-21 01:20:00,2025-06-14 01:20:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2869.9796,0.0,0.0,0.0,0.0,0.0,0.0,478.3299333333333,0.0,0.0,8534.38512888889,8002.907425185187,0.38,0.3988,0.0,0.0,0.0,0.0,0.0,0.0,3109.1713,0.0
2025-06-21,7,2025-06-21T00:00:00,2025-06-21 01:20:00,2025-06-21 01:30:00,2025-06-14 01:30:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2985.8287,0.0,0.0,0.0,0.0,0.0,0.0,497.63811666666663,0.0,0.0,8002.907425185187,7449.9761844444465,0.3731,0.4164,0.0,0.0,0.0,0.0,0.0,0.0,2959.99725,0.0
2025-06-21,8,2025-06-21T00:00:00,2025-06-21 01:30:00,2025-06-21 01:40:00,2025-06-14 01:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,3164.18,0.0,436.86749999999995,436.86749999999995,0.0,0.0,0.0,90.49583333333328,0.0,0.0,7449.9761844444465,7349.42525851852,0.3581,0.4254,185.84343449999997,0.0,0.0,0.0,185.84343449999997,185.84343449999997,2865.55,0.0
2025-06-21,9,2025-06-21T00:00:00,2025-06-21 01:40:00,2025-06-21 01:50:00,2025-06-14 01:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,3064.8457,0.0,492.2749750000001,492.2749750000001,0.0,0.0,0.0,18.532641666666507,0.0,0.0,7349.42525851852,7328.8334344444465,0.3623,0.4165,205.03252708750003,0.0,0.0,0.0,205.03252708750003,205.03252708750003,2976.03605,0.0
2025-06-21,10,2025-06-21T00:00:00,2025-06-21 01:50:00,2025-06-21 02:00:00,2025-06-14 02:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2954.0459,0.0,509.7639083333334,509.7639083333334,0.0,0.0,17.422925000000077,0.0,0.0,0.0,7328.8334344444465,7344.514066944446,0.363,0.4295,218.9435986291667,0.0,0.0,0.0,218.9435986291667,218.9435986291667,3000.84605,0.0
2025-06-21,11,2025-06-21T00:00:00,2025-06-21 02:00:00,2025-06-21 02:10:00,2025-06-14 02:10:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2994.62,0.0,0.0,0.0,0.0,0.0,0.0,499.1033333333333,0.0,0.0,7344.514066944446,6789.954807685187,0.3815,0.4451,0.0,0.0,0.0,0.0,0.0,0.0,2933.175,0.0
2025-06-21,12,2025-06-21T00:00:00,2025-06-21 02:10:00,2025-06-21 02:20:00,2025-06-14 02:20:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,3072.4014,0.0,0.0,0.0,0.0,0.0,0.0,512.0669,0.0,0.0,6789.954807685187,6220.991585462964,0.4507,0.405,0.0,0.0,0.0,0.0,0.0,0.0,3016.3017499999996,0.0
2025-06-21,13,2025-06-21T00:00:00,2025-06-21 02:20:00,2025-06-21 02:30:00,2025-06-14 02:30:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,3013.1015,0.0,0.0,0.0,0.0,0.0,0.0,502.18358333333333,0.0,0.0,6220.991585462964,5663.009826203705,0.4334,0.3784,0.0,0.0,0.0,0.0,0.0,0.0,2935.3471,0.0
2025-06-21,14,2025-06-21T00:00:00,2025-06-21 02:30:00,2025-06-21 02:40:00,2025-06-14 02:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2838.75,0.0,449.65833333333336,449.65833333333336,0.0,0.0,0.0,23.46666666666664,0.0,0.0,5663.009826203705,5636.9357521296315,0.3501,0.3917,176.13116916666667,0.0,0.0,0.0,176.13116916666667,176.13116916666667,2750.52,0.0
2025-06-21,15,2025-06-21T00:00:00,2025-06-21 02:40:00,2025-06-21 02:50:00,2025-06-14 02:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2749.9199,0.0,454.4410666666666,454.4410666666666,0.0,0.0,0.0,3.8789166666667256,0.0,0.0,5636.9357521296315,5632.625844722224,0.3548,0.3964,180.1404388266666,0.0,0.0,0.0,180.1404388266666,180.1404388266666,2841.10265,0.0
2025-06-21,16,2025-06-21T00:00:00,2025-06-21 02:50:00,2025-06-21 03:00:00,2025-06-14 03:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2820.5847,0.0,450.78478333333317,450.78478333333317,0.0,0.0,0.0,19.312666666666814,0.0,0.0,5632.625844722224,5611.167326203706,0.339,0.3495,157.54928177499994,0.0,0.0,0.0,157.54928177499994,157.54928177499994,2812.5609999999997,0.0
2025-06-21,17,2025-06-21T00:00:00,2025-06-21 03:00:00,2025-06-21 03:10:00,2025-06-14 03:10:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2936.24,0.0,462.1691666666668,462.1691666666668,0.0,0.0,0.0,27.20416666666648,0.0,0.0,5611.167326203706,5580.940474351854,0.3062,0.3048,140.86916200000005,0.0,0.0,0.0,140.86916200000005,140.86916200000005,2657.67,0.0
2025-06-21,18,2025-06-21T00:00:00,2025-06-21 03:10:00,2025-06-21 03:20:00,2025-06-14 03:20:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2920.1894,0.0012,0.0,0.0,0.0,0.0,0.0,486.69803333333334,0.0,0.0,5580.940474351854,5040.164881759261,0.3749,0.3585,0.0,0.0,0.0,0.0,0.0,0.0,2771.93415,0.00134
2025-06-21,19,2025-06-21T00:00:00,2025-06-21 03:20:00,2025-06-21 03:30:00,2025-06-14 03:30:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2951.0328,0.0,0.0,0.0,0.0,0.0,0.0,491.8388,0.0,0.0,5040.164881759261,4493.677326203706,0.4107,0.4058,0.0,0.0,0.0,0.0,0.0,0.0,2836.05315,0.0
2025-06-21,20,2025-06-21T00:00:00,2025-06-21 03:30:00,2025-06-21 03:40:00,2025-06-14 03:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2977.51,0.0,89.77878526666564,89.77878526666564,0.0,0.0,0.0,406.47288140000103,0.0,0.0,4493.677326203706,4042.040791314816,0.3685,0.4053,36.38734166857958,0.0,0.0,0.0,36.38734166857958,36.38734166857958,2803.81,0.0
2025-06-21,21,2025-06-21T00:00:00,2025-06-21 03:40:00,2025-06-21 03:50:00,2025-06-14 03:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2780.298,0.0162,473.8125033333334,473.8125033333334,0.0,0.0,10.432203333333462,0.0,0.0,0.0,4042.040791314816,4051.4297743148163,0.3403,0.4087,193.64717011233336,0.0,0.0,0.0,193.64717011233336,193.64717011233336,2943.89615,0.0187
2025-06-21,22,2025-06-21T00:00:00,2025-06-21 03:50:00,2025-06-21 04:00:00,2025-06-14 04:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2728.3059,0.0,472.9339749999999,472.9339749999999,0.0,0.0,18.216324999999983,0.0,0.0,0.0,4051.4297743148163,4067.8244668148163,0.3482,0.3866,182.83627473499996,0.0,0.0,0.0,182.83627473499996,182.83627473499996,2968.1938499999997,0.0
2025-06-21,23,2025-06-21T00:00:00,2025-06-21 04:00:00,2025-06-21 04:10:00,2025-06-14 04:10:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2862.19,0.0,473.205,473.205,0.0,0.0,0.0,3.826666666666654,0.0,0.0,4067.8244668148163,4063.5726149629645,0.3631,0.3566,168.744903,0.0,0.0,0.0,168.744903,168.744903,2819.135,0.0
2025-06-21,24,2025-06-21T00:00:00,2025-06-21 04:10:00,2025-06-21 04:20:00,2025-06-14 04:20:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2845.9182,0.2263,444.6892883333334,444.6892883333334,0.0,0.0,0.0,29.592694999999935,0.0,0.0,4063.5726149629645,4030.6918427407422,0.3454,0.3708,164.89078811400003,0.0,0.0,0.0,164.89078811400003,164.89078811400003,2747.01365,0.26074
2025-06-21,25,2025-06-21T00:00:00,2025-06-21 04:20:00,2025-06-21 04:30:00,2025-06-14 04:30:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2748.951,0.0,449.011425,449.011425,0.0,0.0,0.0,9.14707500000003,0.0,0.0,4030.6918427407422,4020.5284260740755,0.3401,0.3532,158.59083531,0.0,0.0,0.0,158.59083531,158.59083531,2736.0446,0.0
2025-06-21,26,2025-06-21T00:00:00,2025-06-21 04:30:00,2025-06-21 04:40:00,2025-06-14 04:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2677.31,0.0,460.88999999999993,460.88999999999993,0.0,0.0,14.671666666666624,0.0,0.0,0.0,4020.5284260740755,4033.7329260740753,0.3651,0.3096,142.69154399999996,0.0,0.0,0.0,142.69154399999996,142.69154399999996,2736.705,0.0
2025-06-21,27,2025-06-21T00:00:00,2025-06-21 04:40:00,2025-06-21 04:50:00,2025-06-14 04:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2660.8713,3.1516,0.0,0.0,0.0,0.0,0.0,442.9532833333333,0.0,0.0,4033.7329260740753,3541.5626112592604,0.3877,0.3237,0.0,0.0,0.0,0.0,0.0,0.0,2733.9947,3.6316199999999994
2025-06-21,28,2025-06-21T00:00:00,2025-06-21 04:50:00,2025-06-21 05:00:00,2025-06-14 05:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2702.3205,0.0,0.0,0.0,0.0,0.0,0.0,450.38674999999995,0.0,0.0,3541.5626112592604,3041.1328890370382,0.3697,0.3321,0.0,0.0,0.0,0.0,0.0,0.0,2705.01565,0.0
2025-06-21,29,2025-06-21T00:00:00,2025-06-21 05:00:00,2025-06-21 05:10:00,2025-06-14 05:10:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2732.32,7.275,392.36999999999983,392.36999999999983,0.0,0.0,0.0,61.804166666666845,0.0,0.0,3041.1328890370382,2972.4615927407417,0.3313,0.3143,123.32189099999995,0.0,0.0,0.0,123.32189099999995,123.32189099999995,2661.17,6.959999999999999
2025-06-21,30,2025-06-21T00:00:00,2025-06-21 05:10:00,2025-06-21 05:20:00,2025-06-14 05:20:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2664.7178,116.7655,394.8991216666666,394.8991216666666,0.0,0.0,0.0,29.759595000000047,0.0,0.0,2972.4615927407417,2939.395376074075,0.3311,0.3191,126.01230972383331,0.0,0.0,0.0,126.01230972383331,126.01230972383331,2645.41355,129.8686
2025-06-21,31,2025-06-21T00:00:00,2025-06-21 05:20:00,2025-06-21 05:30:00,2025-06-14 05:30:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2606.871,263.9703,372.9283866666666,372.9283866666666,0.0,0.0,0.0,17.555063333333408,0.0,0.0,2939.395376074075,2919.8897501481492,0.3418,0.3488,130.0774212693333,0.0,0.0,0.0,130.0774212693333,130.0774212693333,2680.5382,300.60008
2025-06-21,32,2025-06-21T00:00:00,2025-06-21 05:30:00,2025-06-21 05:40:00,2025-06-14 05:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2642.15,417.075,334.735,334.735,0.0,0.0,0.0,36.110833333333346,0.0,0.0,2919.8897501481492,2879.766602000001,0.3206,0.3395,113.64253250000002,0.0,0.0,0.0,113.64253250000002,113.64253250000002,2791.67,473.38500000000005
2025-06-21,33,2025-06-21T00:00:00,2025-06-21 05:40:00,2025-06-21 05:50:00,2025-06-14 05:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2745.0641,587.5961,1173.3599749999998,1173.3599749999998,0.0,0.0,813.781975,0.0,0.0,0.0,2879.766602000001,3612.170379500001,0.2836,0.2621,307.5376494475,0.0,0.0,0.0,307.5376494475,307.5376494475,2958.39035,653.2726399999999
2025-06-21,34,2025-06-21T00:00:00,2025-06-21 05:50:00,2025-06-21 06:00:00,2025-06-14 06:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2758.042,735.8325,0.0,0.0,0.0,0.0,0.0,337.0349166666666,0.0,0.0,3612.170379500001,3237.6871387592605,0.443,0.4169,0.0,0.0,0.0,0.0,0.0,0.0,2959.91215,852.976
2025-06-21,35,2025-06-21T00:00:00,2025-06-21 06:00:00,2025-06-21 06:10:00,2025-06-14 06:10:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2741.64,890.7,0.0,0.0,0.0,0.0,0.0,308.48999999999995,0.0,0.0,3237.6871387592605,2894.920472092594,0.7178,0.7087,0.0,0.0,0.0,0.0,0.0,0.0,2819.26,1062.945
2025-06-21,36,2025-06-21T00:00:00,2025-06-21 06:10:00,2025-06-21 06:20:00,2025-06-14 06:20:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2888.7304,1136.9554,0.0,0.0,0.0,0.0,0.0,291.9625,0.0,0.0,2894.920472092594,2570.5176943148163,0.7798,0.7158,0.0,0.0,0.0,0.0,0.0,0.0,2779.78545,1256.54658
2025-06-21,37,2025-06-21T00:00:00,2025-06-21 06:20:00,2025-06-21 06:30:00,2025-06-14 06:30:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2932.231,1453.4028,0.0,0.0,0.0,0.0,0.0,246.47136666666668,0.0,0.0,2570.5176943148163,2296.660620240742,0.6862,0.6144,0.0,0.0,0.0,0.0,0.0,0.0,2791.6893,1434.17042
2025-06-21,38,2025-06-21T00:00:00,2025-06-21 06:30:00,2025-06-21 06:40:00,2025-06-14 06:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2764.02,1765.9125,0.0,0.0,0.0,0.0,0.0,166.35125,0.0,0.0,2296.660620240742,2111.8258980185196,0.5853,0.5732,0.0,0.0,0.0,0.0,0.0,0.0,2762.75,1620.8775
2025-06-21,39,2025-06-21T00:00:00,2025-06-21 06:40:00,2025-06-21 06:50:00,2025-06-14 06:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2606.6137,2022.3026,0.0,0.0,0.0,0.0,0.0,97.38518333333332,0.0,0.0,2111.8258980185196,2003.6201387592605,0.5782,0.586,0.0,0.0,0.0,0.0,0.0,0.0,2693.8543,1852.11358
2025-06-21,40,2025-06-21T00:00:00,2025-06-21 06:50:00,2025-06-21 07:00:00,2025-06-14 07:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,2867.7649,2350.4923,0.0,0.0,0.0,0.0,0.0,86.21210000000008,0.0,0.0,2003.6201387592605,1907.8289165370381,0.6113,0.6004,0.0,0.0,0.0,0.0,0.0,0.0,2808.52505,2132.60048
2025-06-21,41,2025-06-21T00:00:00,2025-06-21 07:00:00,2025-06-21 07:10:00,2025-06-14 07:10:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,3304.27,2699.25,0.0,0.0,0.0,0.0,0.0,100.83666666666659,0.0,0.0,1907.8289165370381,1795.7881757962975,0.6275,0.5991,0.0,0.0,0.0,0.0,0.0,0.0,3080.455,2421.8475
2025-06-21,42,2025-06-21T00:00:00,2025-06-21 07:10:00,2025-06-21 07:20:00,2025-06-14 07:20:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,3254.3169,2874.6231,0.0,0.0,0.0,0.0,0.0,63.282299999999964,0.0,0.0,1795.7881757962975,1725.4745091296309,0.6147,0.598,0.0,0.0,0.0,0.0,0.0,0.0,3241.0873,2659.8750800000003
2025-06-21,43,2025-06-21T00:00:00,2025-06-21 07:20:00,2025-06-21 07:30:00,2025-06-14 07:30:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,3137.5948,3006.0287,0.0,0.0,0.0,0.0,0.0,21.927683333333334,0.0,0.0,1725.4745091296309,1701.1104165370382,0.5999,0.5678,0.0,0.0,0.0,0.0,0.0,0.0,3274.4816,2858.9655
2025-06-21,44,2025-06-21T00:00:00,2025-06-21 07:30:00,2025-06-21 07:40:00,2025-06-14 07:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,3174.85,3224.8875,0.0,0.0,0.0,0.0,8.33958333333328,0.0,0.0,0.0,1701.1104165370382,1708.6160415370382,0.5856,0.5032,0.0,0.0,0.0,0.0,0.0,0.0,3257.55,3069.6150000000002
2025-06-21,45,2025-06-21T00:00:00,2025-06-21 07:40:00,2025-06-21 07:50:00,2025-06-14 07:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,3159.7263,3537.527,0.0,0.0,0.0,0.0,62.9667833333333,0.0,0.0,0.0,1708.6160415370382,1765.2861465370381,0.5668,0.4634,0.0,0.0,0.0,0.0,0.0,0.0,3256.37365,3337.34582
2025-06-21,46,2025-06-21T00:00:00,2025-06-21 07:50:00,2025-06-21 08:00:00,2025-06-14 08:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,3087.5763,3785.3986,0.0,0.0,0.0,0.0,116.30371666666667,0.0,0.0,0.0,1765.2861465370381,1869.959491537038,0.6381,0.6087,0.0,0.0,0.0,0.0,0.0,0.0,3196.4461,3611.5512800000006
2025-06-21,47,2025-06-21T00:00:00,2025-06-21 08:00:00,2025-06-21 08:10:00,2025-06-14 08:10:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,3062.36,4003.425,0.0,0.0,0.0,0.0,156.84416666666664,0.0,0.0,0.0,1869.959491537038,2011.119241537038,0.7683,0.8359,0.0,0.0,0.0,0.0,0.0,0.0,3152.52,3879.2700000000004
2025-06-21,48,2025-06-21T00:00:00,2025-06-21 08:10:00,2025-06-21 08:20:00,2025-06-14 08:20:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,3162.0197,4334.7324,0.0,0.0,0.0,0.0,195.4521166666667,0.0,0.0,0.0,2011.119241537038,2187.026146537038,0.8108,0.8537,0.0,0.0,0.0,0.0,0.0,0.0,3266.5627000000004,4166.60188
2025-06-21,49,2025-06-21T00:00:00,2025-06-21 08:20:00,2025-06-21 08:30:00,2025-06-14 08:30:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,3160.9922,4441.8035,0.0,0.0,0.0,0.0,213.46854999999994,0.0,0.0,0.0,2187.026146537038,2379.147841537038,0.7652,0.7708,0.0,0.0,0.0,0.0,0.0,0.0,3229.7866999999997,4411.9322
2025-06-21,50,2025-06-21T00:00:00,2025-06-21 08:30:00,2025-06-21 08:40:00,2025-06-14 08:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-06-21T00:00:00,10800.0,10800.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,3037.59,4358.7,0.0,0.0,0.0,0.0,220.18499999999995,0.0,0.0,0.0,2379.147841537038,2577.3143415370378,0.7141,0.7264,0.0,0.0,0.0,0.0,0.0,0.0,3054.8050000000003,4613.317499999999
