day_index,release_hour,time_index,issue_time,source_completed_at,price_forecast_yuan_per_kwh,price_model_id
78,6,70,2025-03-20 06:00:00,2025-03-13 12:00:00,0.617,PRICE-LAG7-COMPLETED
78,6,71,2025-03-20 06:00:00,2025-03-13 12:10:00,0.5693,PRICE-LAG7-COMPLETED
78,6,72,2025-03-20 06:00:00,2025-03-13 12:20:00,0.5736,PRICE-LAG7-COMPLETED
78,6,73,2025-03-20 06:00:00,2025-03-13 12:30:00,0.5913,PRICE-LAG7-COMPLETED
78,6,74,2025-03-20 06:00:00,2025-03-13 12:40:00,0.5669,PRICE-LAG7-COMPLETED
78,6,75,2025-03-20 06:00:00,2025-03-13 12:50:00,0.5229,PRICE-LAG7-COMPLETED
78,6,76,2025-03-20 06:00:00,2025-03-13 13:00:00,0.7128,PRICE-LAG7-COMPLETED
78,6,77,2025-03-20 06:00:00,2025-03-13 13:10:00,1.0018,PRICE-LAG7-COMPLETED
78,6,78,2025-03-20 06:00:00,2025-03-13 13:20:00,0.9837,PRICE-LAG7-COMPLETED
78,6,79,2025-03-20 06:00:00,2025-03-13 13:30:00,0.9339,PRICE-LAG7-COMPLETED
78,6,80,2025-03-20 06:00:00,2025-03-13 13:40:00,0.9852,PRICE-LAG7-COMPLETED
78,6,81,2025-03-20 06:00:00,2025-03-13 13:50:00,0.9918,PRICE-LAG7-COMPLETED
78,6,82,2025-03-20 06:00:00,2025-03-13 14:00:00,0.9685,PRICE-LAG7-COMPLETED
78,6,83,2025-03-20 06:00:00,2025-03-13 14:10:00,0.9668,PRICE-LAG7-COMPLETED
78,6,84,2025-03-20 06:00:00,2025-03-13 14:20:00,1.0039,PRICE-LAG7-COMPLETED
78,6,85,2025-03-20 06:00:00,2025-03-13 14:30:00,0.994,PRICE-LAG7-COMPLETED
78,6,86,2025-03-20 06:00:00,2025-03-13 14:40:00,0.9803,PRICE-LAG7-COMPLETED
78,6,87,2025-03-20 06:00:00,2025-03-13 14:50:00,1.0568,PRICE-LAG7-COMPLETED
78,6,88,2025-03-20 06:00:00,2025-03-13 15:00:00,0.9218,PRICE-LAG7-COMPLETED
78,6,89,2025-03-20 06:00:00,2025-03-13 15:10:00,0.668,PRICE-LAG7-COMPLETED
78,6,90,2025-03-20 06:00:00,2025-03-13 15:20:00,0.7085,PRICE-LAG7-COMPLETED
78,6,91,2025-03-20 06:00:00,2025-03-13 15:30:00,0.775,PRICE-LAG7-COMPLETED
78,6,92,2025-03-20 06:00:00,2025-03-13 15:40:00,0.7636,PRICE-LAG7-COMPLETED
78,6,93,2025-03-20 06:00:00,2025-03-13 15:50:00,0.8314,PRICE-LAG7-COMPLETED
78,6,94,2025-03-20 06:00:00,2025-03-13 16:00:00,0.8272,PRICE-LAG7-COMPLETED
78,6,95,2025-03-20 06:00:00,2025-03-13 16:10:00,0.7665,PRICE-LAG7-COMPLETED
78,6,96,2025-03-20 06:00:00,2025-03-13 16:20:00,0.8333,PRICE-LAG7-COMPLETED
78,6,97,2025-03-20 06:00:00,2025-03-13 16:30:00,0.9029,PRICE-LAG7-COMPLETED
78,6,98,2025-03-20 06:00:00,2025-03-13 16:40:00,0.9329,PRICE-LAG7-COMPLETED
78,6,99,2025-03-20 06:00:00,2025-03-13 16:50:00,1.0017,PRICE-LAG7-COMPLETED
78,6,100,2025-03-20 06:00:00,2025-03-13 17:00:00,1.0284,PRICE-LAG7-COMPLETED
78,6,101,2025-03-20 06:00:00,2025-03-13 17:10:00,1.0246,PRICE-LAG7-COMPLETED
78,6,102,2025-03-20 06:00:00,2025-03-13 17:20:00,1.0836,PRICE-LAG7-COMPLETED
78,6,103,2025-03-20 06:00:00,2025-03-13 17:30:00,1.0967,PRICE-LAG7-COMPLETED
78,6,104,2025-03-20 06:00:00,2025-03-13 17:40:00,1.0571,PRICE-LAG7-COMPLETED
78,6,105,2025-03-20 06:00:00,2025-03-13 17:50:00,1.0788,PRICE-LAG7-COMPLETED
78,6,106,2025-03-20 06:00:00,2025-03-13 18:00:00,1.1433,PRICE-LAG7-COMPLETED
78,6,107,2025-03-20 06:00:00,2025-03-13 18:10:00,1.2202,PRICE-LAG7-COMPLETED
78,6,108,2025-03-20 06:00:00,2025-03-13 18:20:00,1.2895,PRICE-LAG7-COMPLETED
78,6,109,2025-03-20 06:00:00,2025-03-13 18:30:00,1.2853,PRICE-LAG7-COMPLETED
78,6,110,2025-03-20 06:00:00,2025-03-13 18:40:00,1.2484,PRICE-LAG7-COMPLETED
78,6,111,2025-03-20 06:00:00,2025-03-13 18:50:00,1.2881,PRICE-LAG7-COMPLETED
78,6,112,2025-03-20 06:00:00,2025-03-13 19:00:00,1.3195,PRICE-LAG7-COMPLETED
78,6,113,2025-03-20 06:00:00,2025-03-13 19:10:00,1.3074,PRICE-LAG7-COMPLETED
78,6,114,2025-03-20 06:00:00,2025-03-13 19:20:00,1.3017,PRICE-LAG7-COMPLETED
78,6,115,2025-03-20 06:00:00,2025-03-13 19:30:00,1.2918,PRICE-LAG7-COMPLETED
78,6,116,2025-03-20 06:00:00,2025-03-13 19:40:00,1.2868,PRICE-LAG7-COMPLETED
78,6,117,2025-03-20 06:00:00,2025-03-13 19:50:00,1.3144,PRICE-LAG7-COMPLETED
78,6,118,2025-03-20 06:00:00,2025-03-13 20:00:00,1.3317,PRICE-LAG7-COMPLETED
78,6,119,2025-03-20 06:00:00,2025-03-13 20:10:00,1.3127,PRICE-LAG7-COMPLETED
78,6,120,2025-03-20 06:00:00,2025-03-13 20:20:00,1.2726,PRICE-LAG7-COMPLETED
78,6,121,2025-03-20 06:00:00,2025-03-13 20:30:00,1.2521,PRICE-LAG7-COMPLETED
78,6,122,2025-03-20 06:00:00,2025-03-13 20:40:00,1.2695,PRICE-LAG7-COMPLETED
78,6,123,2025-03-20 06:00:00,2025-03-13 20:50:00,1.2862,PRICE-LAG7-COMPLETED
78,6,124,2025-03-20 06:00:00,2025-03-13 21:00:00,1.1604,PRICE-LAG7-COMPLETED
78,6,125,2025-03-20 06:00:00,2025-03-13 21:10:00,0.9507,PRICE-LAG7-COMPLETED
78,6,126,2025-03-20 06:00:00,2025-03-13 21:20:00,0.8725,PRICE-LAG7-COMPLETED
78,6,127,2025-03-20 06:00:00,2025-03-13 21:30:00,0.8714,PRICE-LAG7-COMPLETED
78,6,128,2025-03-20 06:00:00,2025-03-13 21:40:00,0.913,PRICE-LAG7-COMPLETED
78,6,129,2025-03-20 06:00:00,2025-03-13 21:50:00,0.9772,PRICE-LAG7-COMPLETED
78,6,130,2025-03-20 06:00:00,2025-03-13 22:00:00,0.7619,PRICE-LAG7-COMPLETED
78,6,131,2025-03-20 06:00:00,2025-03-13 22:10:00,0.4153,PRICE-LAG7-COMPLETED
78,6,132,2025-03-20 06:00:00,2025-03-13 22:20:00,0.4105,PRICE-LAG7-COMPLETED
78,6,133,2025-03-20 06:00:00,2025-03-13 22:30:00,0.449,PRICE-LAG7-COMPLETED
78,6,134,2025-03-20 06:00:00,2025-03-13 22:40:00,0.3939,PRICE-LAG7-COMPLETED
78,6,135,2025-03-20 06:00:00,2025-03-13 22:50:00,0.4077,PRICE-LAG7-COMPLETED
78,6,136,2025-03-20 06:00:00,2025-03-13 23:00:00,0.4156,PRICE-LAG7-COMPLETED
78,6,137,2025-03-20 06:00:00,2025-03-13 23:10:00,0.4004,PRICE-LAG7-COMPLETED
78,6,138,2025-03-20 06:00:00,2025-03-13 23:20:00,0.4324,PRICE-LAG7-COMPLETED
78,6,139,2025-03-20 06:00:00,2025-03-13 23:30:00,0.4533,PRICE-LAG7-COMPLETED
78,6,140,2025-03-20 06:00:00,2025-03-13 23:40:00,0.4439,PRICE-LAG7-COMPLETED
78,6,141,2025-03-20 06:00:00,2025-03-13 23:50:00,0.4386,PRICE-LAG7-COMPLETED
78,6,142,2025-03-20 06:00:00,2025-03-14 00:00:00,0.3972,PRICE-LAG7-COMPLETED
78,6,143,2025-03-20 06:00:00,2025-03-14 00:10:00,0.3312,PRICE-LAG7-COMPLETED
78,12,71,2025-03-20 12:00:00,2025-03-13 12:10:00,0.5693,PRICE-LAG7-COMPLETED
78,12,72,2025-03-20 12:00:00,2025-03-13 12:20:00,0.5736,PRICE-LAG7-COMPLETED
78,12,73,2025-03-20 12:00:00,2025-03-13 12:30:00,0.5913,PRICE-LAG7-COMPLETED
78,12,74,2025-03-20 12:00:00,2025-03-13 12:40:00,0.5669,PRICE-LAG7-COMPLETED
78,12,75,2025-03-20 12:00:00,2025-03-13 12:50:00,0.5229,PRICE-LAG7-COMPLETED
78,12,76,2025-03-20 12:00:00,2025-03-13 13:00:00,0.7128,PRICE-LAG7-COMPLETED
78,12,77,2025-03-20 12:00:00,2025-03-13 13:10:00,1.0018,PRICE-LAG7-COMPLETED
78,12,78,2025-03-20 12:00:00,2025-03-13 13:20:00,0.9837,PRICE-LAG7-COMPLETED
78,12,79,2025-03-20 12:00:00,2025-03-13 13:30:00,0.9339,PRICE-LAG7-COMPLETED
78,12,80,2025-03-20 12:00:00,2025-03-13 13:40:00,0.9852,PRICE-LAG7-COMPLETED
78,12,81,2025-03-20 12:00:00,2025-03-13 13:50:00,0.9918,PRICE-LAG7-COMPLETED
78,12,82,2025-03-20 12:00:00,2025-03-13 14:00:00,0.9685,PRICE-LAG7-COMPLETED
78,12,83,2025-03-20 12:00:00,2025-03-13 14:10:00,0.9668,PRICE-LAG7-COMPLETED
78,12,84,2025-03-20 12:00:00,2025-03-13 14:20:00,1.0039,PRICE-LAG7-COMPLETED
78,12,85,2025-03-20 12:00:00,2025-03-13 14:30:00,0.994,PRICE-LAG7-COMPLETED
78,12,86,2025-03-20 12:00:00,2025-03-13 14:40:00,0.9803,PRICE-LAG7-COMPLETED
78,12,87,2025-03-20 12:00:00,2025-03-13 14:50:00,1.0568,PRICE-LAG7-COMPLETED
78,12,88,2025-03-20 12:00:00,2025-03-13 15:00:00,0.9218,PRICE-LAG7-COMPLETED
78,12,89,2025-03-20 12:00:00,2025-03-13 15:10:00,0.668,PRICE-LAG7-COMPLETED
78,12,90,2025-03-20 12:00:00,2025-03-13 15:20:00,0.7085,PRICE-LAG7-COMPLETED
78,12,91,2025-03-20 12:00:00,2025-03-13 15:30:00,0.775,PRICE-LAG7-COMPLETED
78,12,92,2025-03-20 12:00:00,2025-03-13 15:40:00,0.7636,PRICE-LAG7-COMPLETED
78,12,93,2025-03-20 12:00:00,2025-03-13 15:50:00,0.8314,PRICE-LAG7-COMPLETED
78,12,94,2025-03-20 12:00:00,2025-03-13 16:00:00,0.8272,PRICE-LAG7-COMPLETED
78,12,95,2025-03-20 12:00:00,2025-03-13 16:10:00,0.7665,PRICE-LAG7-COMPLETED
78,12,96,2025-03-20 12:00:00,2025-03-13 16:20:00,0.8333,PRICE-LAG7-COMPLETED
78,12,97,2025-03-20 12:00:00,2025-03-13 16:30:00,0.9029,PRICE-LAG7-COMPLETED
78,12,98,2025-03-20 12:00:00,2025-03-13 16:40:00,0.9329,PRICE-LAG7-COMPLETED
78,12,99,2025-03-20 12:00:00,2025-03-13 16:50:00,1.0017,PRICE-LAG7-COMPLETED
78,12,100,2025-03-20 12:00:00,2025-03-13 17:00:00,1.0284,PRICE-LAG7-COMPLETED
78,12,101,2025-03-20 12:00:00,2025-03-13 17:10:00,1.0246,PRICE-LAG7-COMPLETED
78,12,102,2025-03-20 12:00:00,2025-03-13 17:20:00,1.0836,PRICE-LAG7-COMPLETED
78,12,103,2025-03-20 12:00:00,2025-03-13 17:30:00,1.0967,PRICE-LAG7-COMPLETED
78,12,104,2025-03-20 12:00:00,2025-03-13 17:40:00,1.0571,PRICE-LAG7-COMPLETED
78,12,105,2025-03-20 12:00:00,2025-03-13 17:50:00,1.0788,PRICE-LAG7-COMPLETED
78,12,106,2025-03-20 12:00:00,2025-03-13 18:00:00,1.1433,PRICE-LAG7-COMPLETED
78,12,107,2025-03-20 12:00:00,2025-03-13 18:10:00,1.2202,PRICE-LAG7-COMPLETED
78,12,108,2025-03-20 12:00:00,2025-03-13 18:20:00,1.2895,PRICE-LAG7-COMPLETED
78,12,109,2025-03-20 12:00:00,2025-03-13 18:30:00,1.2853,PRICE-LAG7-COMPLETED
78,12,110,2025-03-20 12:00:00,2025-03-13 18:40:00,1.2484,PRICE-LAG7-COMPLETED
78,12,111,2025-03-20 12:00:00,2025-03-13 18:50:00,1.2881,PRICE-LAG7-COMPLETED
78,12,112,2025-03-20 12:00:00,2025-03-13 19:00:00,1.3195,PRICE-LAG7-COMPLETED
78,12,113,2025-03-20 12:00:00,2025-03-13 19:10:00,1.3074,PRICE-LAG7-COMPLETED
78,12,114,2025-03-20 12:00:00,2025-03-13 19:20:00,1.3017,PRICE-LAG7-COMPLETED
78,12,115,2025-03-20 12:00:00,2025-03-13 19:30:00,1.2918,PRICE-LAG7-COMPLETED
78,12,116,2025-03-20 12:00:00,2025-03-13 19:40:00,1.2868,PRICE-LAG7-COMPLETED
78,12,117,2025-03-20 12:00:00,2025-03-13 19:50:00,1.3144,PRICE-LAG7-COMPLETED
78,12,118,2025-03-20 12:00:00,2025-03-13 20:00:00,1.3317,PRICE-LAG7-COMPLETED
78,12,119,2025-03-20 12:00:00,2025-03-13 20:10:00,1.3127,PRICE-LAG7-COMPLETED
78,12,120,2025-03-20 12:00:00,2025-03-13 20:20:00,1.2726,PRICE-LAG7-COMPLETED
78,12,121,2025-03-20 12:00:00,2025-03-13 20:30:00,1.2521,PRICE-LAG7-COMPLETED
78,12,122,2025-03-20 12:00:00,2025-03-13 20:40:00,1.2695,PRICE-LAG7-COMPLETED
78,12,123,2025-03-20 12:00:00,2025-03-13 20:50:00,1.2862,PRICE-LAG7-COMPLETED
78,12,124,2025-03-20 12:00:00,2025-03-13 21:00:00,1.1604,PRICE-LAG7-COMPLETED
78,12,125,2025-03-20 12:00:00,2025-03-13 21:10:00,0.9507,PRICE-LAG7-COMPLETED
78,12,126,2025-03-20 12:00:00,2025-03-13 21:20:00,0.8725,PRICE-LAG7-COMPLETED
78,12,127,2025-03-20 12:00:00,2025-03-13 21:30:00,0.8714,PRICE-LAG7-COMPLETED
78,12,128,2025-03-20 12:00:00,2025-03-13 21:40:00,0.913,PRICE-LAG7-COMPLETED
78,12,129,2025-03-20 12:00:00,2025-03-13 21:50:00,0.9772,PRICE-LAG7-COMPLETED
78,12,130,2025-03-20 12:00:00,2025-03-13 22:00:00,0.7619,PRICE-LAG7-COMPLETED
78,12,131,2025-03-20 12:00:00,2025-03-13 22:10:00,0.4153,PRICE-LAG7-COMPLETED
78,12,132,2025-03-20 12:00:00,2025-03-13 22:20:00,0.4105,PRICE-LAG7-COMPLETED
78,12,133,2025-03-20 12:00:00,2025-03-13 22:30:00,0.449,PRICE-LAG7-COMPLETED
78,12,134,2025-03-20 12:00:00,2025-03-13 22:40:00,0.3939,PRICE-LAG7-COMPLETED
78,12,135,2025-03-20 12:00:00,2025-03-13 22:50:00,0.4077,PRICE-LAG7-COMPLETED
78,12,136,2025-03-20 12:00:00,2025-03-13 23:00:00,0.4156,PRICE-LAG7-COMPLETED
78,12,137,2025-03-20 12:00:00,2025-03-13 23:10:00,0.4004,PRICE-LAG7-COMPLETED
78,12,138,2025-03-20 12:00:00,2025-03-13 23:20:00,0.4324,PRICE-LAG7-COMPLETED
78,12,139,2025-03-20 12:00:00,2025-03-13 23:30:00,0.4533,PRICE-LAG7-COMPLETED
78,12,140,2025-03-20 12:00:00,2025-03-13 23:40:00,0.4439,PRICE-LAG7-COMPLETED
78,12,141,2025-03-20 12:00:00,2025-03-13 23:50:00,0.4386,PRICE-LAG7-COMPLETED
78,12,142,2025-03-20 12:00:00,2025-03-14 00:00:00,0.3972,PRICE-LAG7-COMPLETED
78,12,143,2025-03-20 12:00:00,2025-03-14 00:10:00,0.3312,PRICE-LAG7-COMPLETED
78,18,107,2025-03-20 18:00:00,2025-03-13 18:10:00,1.2202,PRICE-LAG7-COMPLETED
78,18,108,2025-03-20 18:00:00,2025-03-13 18:20:00,1.2895,PRICE-LAG7-COMPLETED
78,18,109,2025-03-20 18:00:00,2025-03-13 18:30:00,1.2853,PRICE-LAG7-COMPLETED
78,18,110,2025-03-20 18:00:00,2025-03-13 18:40:00,1.2484,PRICE-LAG7-COMPLETED
78,18,111,2025-03-20 18:00:00,2025-03-13 18:50:00,1.2881,PRICE-LAG7-COMPLETED
78,18,112,2025-03-20 18:00:00,2025-03-13 19:00:00,1.3195,PRICE-LAG7-COMPLETED
78,18,113,2025-03-20 18:00:00,2025-03-13 19:10:00,1.3074,PRICE-LAG7-COMPLETED
78,18,114,2025-03-20 18:00:00,2025-03-13 19:20:00,1.3017,PRICE-LAG7-COMPLETED
78,18,115,2025-03-20 18:00:00,2025-03-13 19:30:00,1.2918,PRICE-LAG7-COMPLETED
78,18,116,2025-03-20 18:00:00,2025-03-13 19:40:00,1.2868,PRICE-LAG7-COMPLETED
78,18,117,2025-03-20 18:00:00,2025-03-13 19:50:00,1.3144,PRICE-LAG7-COMPLETED
78,18,118,2025-03-20 18:00:00,2025-03-13 20:00:00,1.3317,PRICE-LAG7-COMPLETED
78,18,119,2025-03-20 18:00:00,2025-03-13 20:10:00,1.3127,PRICE-LAG7-COMPLETED
78,18,120,2025-03-20 18:00:00,2025-03-13 20:20:00,1.2726,PRICE-LAG7-COMPLETED
78,18,121,2025-03-20 18:00:00,2025-03-13 20:30:00,1.2521,PRICE-LAG7-COMPLETED
78,18,122,2025-03-20 18:00:00,2025-03-13 20:40:00,1.2695,PRICE-LAG7-COMPLETED
78,18,123,2025-03-20 18:00:00,2025-03-13 20:50:00,1.2862,PRICE-LAG7-COMPLETED
78,18,124,2025-03-20 18:00:00,2025-03-13 21:00:00,1.1604,PRICE-LAG7-COMPLETED
78,18,125,2025-03-20 18:00:00,2025-03-13 21:10:00,0.9507,PRICE-LAG7-COMPLETED
78,18,126,2025-03-20 18:00:00,2025-03-13 21:20:00,0.8725,PRICE-LAG7-COMPLETED
78,18,127,2025-03-20 18:00:00,2025-03-13 21:30:00,0.8714,PRICE-LAG7-COMPLETED
78,18,128,2025-03-20 18:00:00,2025-03-13 21:40:00,0.913,PRICE-LAG7-COMPLETED
78,18,129,2025-03-20 18:00:00,2025-03-13 21:50:00,0.9772,PRICE-LAG7-COMPLETED
78,18,130,2025-03-20 18:00:00,2025-03-13 22:00:00,0.7619,PRICE-LAG7-COMPLETED
78,18,131,2025-03-20 18:00:00,2025-03-13 22:10:00,0.4153,PRICE-LAG7-COMPLETED
78,18,132,2025-03-20 18:00:00,2025-03-13 22:20:00,0.4105,PRICE-LAG7-COMPLETED
78,18,133,2025-03-20 18:00:00,2025-03-13 22:30:00,0.449,PRICE-LAG7-COMPLETED
78,18,134,2025-03-20 18:00:00,2025-03-13 22:40:00,0.3939,PRICE-LAG7-COMPLETED
78,18,135,2025-03-20 18:00:00,2025-03-13 22:50:00,0.4077,PRICE-LAG7-COMPLETED
78,18,136,2025-03-20 18:00:00,2025-03-13 23:00:00,0.4156,PRICE-LAG7-COMPLETED
78,18,137,2025-03-20 18:00:00,2025-03-13 23:10:00,0.4004,PRICE-LAG7-COMPLETED
78,18,138,2025-03-20 18:00:00,2025-03-13 23:20:00,0.4324,PRICE-LAG7-COMPLETED
78,18,139,2025-03-20 18:00:00,2025-03-13 23:30:00,0.4533,PRICE-LAG7-COMPLETED
78,18,140,2025-03-20 18:00:00,2025-03-13 23:40:00,0.4439,PRICE-LAG7-COMPLETED
78,18,141,2025-03-20 18:00:00,2025-03-13 23:50:00,0.4386,PRICE-LAG7-COMPLETED
78,18,142,2025-03-20 18:00:00,2025-03-14 00:00:00,0.3972,PRICE-LAG7-COMPLETED
78,18,143,2025-03-20 18:00:00,2025-03-14 00:10:00,0.3312,PRICE-LAG7-COMPLETED
79,6,35,2025-03-21 06:00:00,2025-03-14 06:10:00,0.807,PRICE-LAG7-COMPLETED
79,6,36,2025-03-21 06:00:00,2025-03-14 06:20:00,0.7907,PRICE-LAG7-COMPLETED
79,6,37,2025-03-21 06:00:00,2025-03-14 06:30:00,0.7165,PRICE-LAG7-COMPLETED
79,6,38,2025-03-21 06:00:00,2025-03-14 06:40:00,0.6864,PRICE-LAG7-COMPLETED
79,6,39,2025-03-21 06:00:00,2025-03-14 06:50:00,0.6538,PRICE-LAG7-COMPLETED
79,6,40,2025-03-21 06:00:00,2025-03-14 07:00:00,0.6497,PRICE-LAG7-COMPLETED
79,6,41,2025-03-21 06:00:00,2025-03-14 07:10:00,0.6904,PRICE-LAG7-COMPLETED
79,6,42,2025-03-21 06:00:00,2025-03-14 07:20:00,0.7415,PRICE-LAG7-COMPLETED
79,6,43,2025-03-21 06:00:00,2025-03-14 07:30:00,0.7152,PRICE-LAG7-COMPLETED
79,6,44,2025-03-21 06:00:00,2025-03-14 07:40:00,0.6145,PRICE-LAG7-COMPLETED
79,6,45,2025-03-21 06:00:00,2025-03-14 07:50:00,0.559,PRICE-LAG7-COMPLETED
79,6,46,2025-03-21 06:00:00,2025-03-14 08:00:00,0.7061,PRICE-LAG7-COMPLETED
79,6,47,2025-03-21 06:00:00,2025-03-14 08:10:00,0.9179,PRICE-LAG7-COMPLETED
79,6,48,2025-03-21 06:00:00,2025-03-14 08:20:00,0.8835,PRICE-LAG7-COMPLETED
79,6,49,2025-03-21 06:00:00,2025-03-14 08:30:00,0.8041,PRICE-LAG7-COMPLETED
79,6,50,2025-03-21 06:00:00,2025-03-14 08:40:00,0.7964,PRICE-LAG7-COMPLETED
79,6,51,2025-03-21 06:00:00,2025-03-14 08:50:00,0.7871,PRICE-LAG7-COMPLETED
79,6,52,2025-03-21 06:00:00,2025-03-14 09:00:00,0.8016,PRICE-LAG7-COMPLETED
79,6,53,2025-03-21 06:00:00,2025-03-14 09:10:00,0.8312,PRICE-LAG7-COMPLETED
79,6,54,2025-03-21 06:00:00,2025-03-14 09:20:00,0.8211,PRICE-LAG7-COMPLETED
79,6,55,2025-03-21 06:00:00,2025-03-14 09:30:00,0.7794,PRICE-LAG7-COMPLETED
79,6,56,2025-03-21 06:00:00,2025-03-14 09:40:00,0.7315,PRICE-LAG7-COMPLETED
79,6,57,2025-03-21 06:00:00,2025-03-14 09:50:00,0.701,PRICE-LAG7-COMPLETED
79,6,58,2025-03-21 06:00:00,2025-03-14 10:00:00,0.6977,PRICE-LAG7-COMPLETED
79,6,59,2025-03-21 06:00:00,2025-03-14 10:10:00,0.6911,PRICE-LAG7-COMPLETED
79,6,60,2025-03-21 06:00:00,2025-03-14 10:20:00,0.6401,PRICE-LAG7-COMPLETED
79,6,61,2025-03-21 06:00:00,2025-03-14 10:30:00,0.6065,PRICE-LAG7-COMPLETED
79,6,62,2025-03-21 06:00:00,2025-03-14 10:40:00,0.6363,PRICE-LAG7-COMPLETED
79,6,63,2025-03-21 06:00:00,2025-03-14 10:50:00,0.6839,PRICE-LAG7-COMPLETED
79,6,64,2025-03-21 06:00:00,2025-03-14 11:00:00,0.5187,PRICE-LAG7-COMPLETED
79,6,65,2025-03-21 06:00:00,2025-03-14 11:10:00,0.2508,PRICE-LAG7-COMPLETED
79,6,66,2025-03-21 06:00:00,2025-03-14 11:20:00,0.2341,PRICE-LAG7-COMPLETED
79,6,67,2025-03-21 06:00:00,2025-03-14 11:30:00,0.259,PRICE-LAG7-COMPLETED
79,6,68,2025-03-21 06:00:00,2025-03-14 11:40:00,0.2056,PRICE-LAG7-COMPLETED
79,6,69,2025-03-21 06:00:00,2025-03-14 11:50:00,0.1698,PRICE-LAG7-COMPLETED
79,6,70,2025-03-21 06:00:00,2025-03-14 12:00:00,0.1712,PRICE-LAG7-COMPLETED
79,6,71,2025-03-21 06:00:00,2025-03-14 12:10:00,0.2135,PRICE-LAG7-COMPLETED
79,6,72,2025-03-21 06:00:00,2025-03-14 12:20:00,0.2833,PRICE-LAG7-COMPLETED
79,6,73,2025-03-21 06:00:00,2025-03-14 12:30:00,0.2835,PRICE-LAG7-COMPLETED
79,6,74,2025-03-21 06:00:00,2025-03-14 12:40:00,0.2036,PRICE-LAG7-COMPLETED
79,6,75,2025-03-21 06:00:00,2025-03-14 12:50:00,0.1602,PRICE-LAG7-COMPLETED
79,6,76,2025-03-21 06:00:00,2025-03-14 13:00:00,0.3327,PRICE-LAG7-COMPLETED
79,6,77,2025-03-21 06:00:00,2025-03-14 13:10:00,0.5877,PRICE-LAG7-COMPLETED
79,6,78,2025-03-21 06:00:00,2025-03-14 13:20:00,0.5998,PRICE-LAG7-COMPLETED
79,6,79,2025-03-21 06:00:00,2025-03-14 13:30:00,0.5782,PRICE-LAG7-COMPLETED
79,6,80,2025-03-21 06:00:00,2025-03-14 13:40:00,0.6467,PRICE-LAG7-COMPLETED
79,6,81,2025-03-21 06:00:00,2025-03-14 13:50:00,0.7152,PRICE-LAG7-COMPLETED
79,6,82,2025-03-21 06:00:00,2025-03-14 14:00:00,0.7325,PRICE-LAG7-COMPLETED
79,6,83,2025-03-21 06:00:00,2025-03-14 14:10:00,0.7185,PRICE-LAG7-COMPLETED
79,6,84,2025-03-21 06:00:00,2025-03-14 14:20:00,0.7351,PRICE-LAG7-COMPLETED
79,6,85,2025-03-21 06:00:00,2025-03-14 14:30:00,0.7737,PRICE-LAG7-COMPLETED
79,6,86,2025-03-21 06:00:00,2025-03-14 14:40:00,0.8022,PRICE-LAG7-COMPLETED
79,6,87,2025-03-21 06:00:00,2025-03-14 14:50:00,0.7845,PRICE-LAG7-COMPLETED
79,6,88,2025-03-21 06:00:00,2025-03-14 15:00:00,0.6903,PRICE-LAG7-COMPLETED
79,6,89,2025-03-21 06:00:00,2025-03-14 15:10:00,0.55,PRICE-LAG7-COMPLETED
79,6,90,2025-03-21 06:00:00,2025-03-14 15:20:00,0.452,PRICE-LAG7-COMPLETED
79,6,91,2025-03-21 06:00:00,2025-03-14 15:30:00,0.4744,PRICE-LAG7-COMPLETED
79,6,92,2025-03-21 06:00:00,2025-03-14 15:40:00,0.5571,PRICE-LAG7-COMPLETED
79,6,93,2025-03-21 06:00:00,2025-03-14 15:50:00,0.5646,PRICE-LAG7-COMPLETED
79,6,94,2025-03-21 06:00:00,2025-03-14 16:00:00,0.5914,PRICE-LAG7-COMPLETED
79,6,95,2025-03-21 06:00:00,2025-03-14 16:10:00,0.6466,PRICE-LAG7-COMPLETED
79,6,96,2025-03-21 06:00:00,2025-03-14 16:20:00,0.6407,PRICE-LAG7-COMPLETED
79,6,97,2025-03-21 06:00:00,2025-03-14 16:30:00,0.6654,PRICE-LAG7-COMPLETED
79,6,98,2025-03-21 06:00:00,2025-03-14 16:40:00,0.7168,PRICE-LAG7-COMPLETED
79,6,99,2025-03-21 06:00:00,2025-03-14 16:50:00,0.6911,PRICE-LAG7-COMPLETED
79,6,100,2025-03-21 06:00:00,2025-03-14 17:00:00,0.6508,PRICE-LAG7-COMPLETED
79,6,101,2025-03-21 06:00:00,2025-03-14 17:10:00,0.6473,PRICE-LAG7-COMPLETED
79,6,102,2025-03-21 06:00:00,2025-03-14 17:20:00,0.6788,PRICE-LAG7-COMPLETED
79,6,103,2025-03-21 06:00:00,2025-03-14 17:30:00,0.7472,PRICE-LAG7-COMPLETED
79,6,104,2025-03-21 06:00:00,2025-03-14 17:40:00,0.7772,PRICE-LAG7-COMPLETED
79,6,105,2025-03-21 06:00:00,2025-03-14 17:50:00,0.7116,PRICE-LAG7-COMPLETED
79,6,106,2025-03-21 06:00:00,2025-03-14 18:00:00,0.8574,PRICE-LAG7-COMPLETED
79,6,107,2025-03-21 06:00:00,2025-03-14 18:10:00,1.1502,PRICE-LAG7-COMPLETED
79,6,108,2025-03-21 06:00:00,2025-03-14 18:20:00,1.1955,PRICE-LAG7-COMPLETED
