plan_day,cash_cost_yuan,ordinary_cost_yuan,emergency_cost_yuan,emergency_kwh,unused_supply_kwh,end_soc_kwh
2025-11-10,58982.911902984684,58287.53212915616,695.3797738285178,165.04469868991998,3494.633033286954,7477.185081296296
2025-11-11,51599.23946862233,51599.23946862233,0.0,0.0,2085.156725570345,4071.207028073165
2025-11-12,55045.79444360653,55029.61613402319,16.178309583333533,3.144166666666706,4164.765321861284,5520.4739069814805
2025-11-13,54720.85779330722,54720.85779330722,0.0,0.0,2410.725777820223,4889.244919258073
2025-11-14,16544.94082583728,16544.94082583728,0.0,0.0,3909.90232823045,10049.54135839141
2025-11-15,15319.108285764873,15319.108285764873,0.0,0.0,3499.494825938787,9363.369849444445
2025-11-16,56619.73308376574,56619.73308376574,0.0,0.0,1991.3870864420524,8264.15343576667
2025-11-17,55495.58999038633,55495.58999038633,0.0,0.0,3117.8532298439545,8024.8398347037055
2025-11-18,55105.783354025305,55105.783354025305,0.0,0.0,1170.572646571612,6585.84994633333
2025-11-19,61483.47534219177,61483.47534219177,0.0,0.0,4727.467490792733,7762.799654436112
2025-11-20,55900.46640097932,55900.46640097932,0.0,0.0,758.3949834773695,7584.787931292854
2025-11-21,16947.850170679678,16947.850170679678,0.0,0.0,4122.239172645887,9774.228262296303
2025-11-22,16748.435871761107,16748.435871761107,0.0,0.0,2925.5701656001397,9909.08513417593
2025-11-23,59221.33771949171,59221.33771949171,0.0,0.0,3779.258890242287,8698.15264425926
2025-11-24,56251.22356648242,56251.22356648242,0.0,0.0,2979.211198179015,7687.140949814819
2025-11-25,57759.76348062322,57759.76348062322,0.0,0.0,1838.46584842507,6506.609493274808
2025-11-26,59075.85926697174,59075.85926697174,0.0,0.0,824.2986128099175,6435.565495152404
2025-11-27,58725.387851790045,58725.387851790045,0.0,0.0,2586.2640122796624,6796.755964276943
2025-11-28,16918.076708612185,16918.076708612185,0.0,0.0,2428.2958704192242,9773.310502069136
2025-11-29,17640.523735424715,17640.523735424715,0.0,0.0,1020.286327204626,9548.477612222223
2025-11-30,61093.84698049515,61093.84698049515,0.0,0.0,974.1621479178623,7699.390652355513
2025-12-01,77387.4969705118,77387.4969705118,0.0,0.0,3637.006318281033,4803.84774561111
2025-12-02,84280.1951687941,83939.62102781182,340.57414098228855,48.00077645833289,2415.4464280368984,7918.872741851854
2025-12-03,77332.12842626784,77332.12842626784,0.0,0.0,2910.0722212695528,8245.63130424074
2025-12-04,76379.68028938562,76287.58163253896,92.09865684666563,13.015638333333186,3088.345046376612,8009.0645342963
2025-12-05,24317.676744088538,24317.676744088538,0.0,0.0,3996.3231377700686,9684.824920607227
2025-12-06,25251.62840850461,25251.62840850461,0.0,0.0,2003.9534986839878,9178.865697685189
2025-12-07,75895.00702468077,75895.00702468077,0.0,0.0,2209.6271126962665,8306.707164711246
2025-12-08,74218.73754842115,74218.73754842115,0.0,0.0,5545.628069741979,6263.737888588334
2025-12-09,70910.17257258558,70599.07552799974,311.09704458583207,42.06572166666649,2297.082462055405,4381.111379989312
2025-12-10,74835.75258413244,74835.75258413244,0.0,0.0,3121.1286921373435,5723.175312147376
2025-12-11,74806.12367455523,74806.12367455523,0.0,0.0,7948.658636769536,7609.698722611112
2025-12-12,26120.747718783663,26120.747718783663,0.0,0.0,4558.50190197947,10481.81021601852
2025-12-13,24309.55936202048,24309.55936202048,0.0,0.0,3126.6872782354294,10479.449382785777
2025-12-14,71251.22983931177,71251.22983931177,0.0,0.0,3255.7089545846784,4129.972280613866
2025-12-15,79515.38954191364,79515.38954191364,0.0,0.0,6821.2909229230845,6824.853684111107
2025-12-16,79261.48310026707,79261.48310026707,0.0,0.0,7564.881914764603,9763.935760100738
2025-12-17,78216.03485757826,78216.03485757826,0.0,0.0,9880.882667665835,7578.060533640837
2025-12-18,75786.17611981837,75786.17611981837,0.0,0.0,8449.893446867905,8012.704499783699
2025-12-19,26012.804857155978,26012.804857155978,0.0,0.0,7006.1889868162525,10266.234930518522
2025-12-20,25197.356718932093,25197.356718932093,0.0,0.0,6975.607579372424,10625.78375755555
2025-12-21,74471.14666740721,74471.14666740721,0.0,0.0,5797.679978166199,7952.300164537033
2025-12-22,74609.2516859073,74609.2516859073,0.0,0.0,4216.732231348562,6087.960168518521
2025-12-23,73891.90707102687,73891.90707102687,0.0,0.0,5224.702183528806,7090.15932388889
2025-12-24,76192.18777111602,76192.18777111602,0.0,0.0,6120.668061892993,9586.195494074076
2025-12-25,72005.02412507506,72005.02412507506,0.0,0.0,4458.056376059677,6394.202187388889
2025-12-26,24494.735332020744,24494.735332020744,0.0,0.0,2333.587035576137,10800.0
2025-12-27,23267.201122139817,23267.201122139817,0.0,0.0,4476.763154690316,10591.039647233076
2025-12-28,73092.55630103593,73092.55630103593,0.0,0.0,7627.983925398141,6818.124391480348
2025-12-29,73974.2409549833,73974.2409549833,0.0,0.0,4457.995536234569,7506.994588174208
2025-12-30,71330.04746571078,71330.04746571078,0.0,0.0,3895.6848092592572,7678.66644384202
2025-12-31,71213.5305419126,71213.5305419126,0.0,0.0,1105.9777560905295,7174.897846148145
