plan_day,time_index,issue_time,interval_start,interval_end,price_source_completed_at,price_model_id,selected_candidate,forecast_model_id,time_mapping,battery_interpretation,settlement_rule,residual_history_cutoff,planned_initial_energy_kwh,executed_initial_energy_kwh,planned_initial_source,load_actual_kw,pv_actual_kw,planned_grid_kwh,final_grid_kwh,up_kwh,down_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_supply_kwh,actual_soc_before_kwh,actual_soc_after_kwh,price_forecast_yuan_per_kwh,price_actual_yuan_per_kwh,base_cost_yuan,up_cost_yuan,down_cost_yuan,emergency_cost_yuan,ordinary_cost_yuan,cash_cost_yuan,confirmation_count,load_forecast_kw,pv_forecast_kw,release_used
2025-01-01,105,2025-01-01T00:00:00,2025-01-01 17:40:00,2025-01-01 17:50:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,6464.5067,0.0,826.08325,826.08325,0.0,0.0,0.0,0.0,251.3345333333333,0.0,1200.0,1200.0,0.976,1.1206,925.7088899500001,0.0,-0.0,1408.2273902666664,925.7088899500001,2333.9362802166665,1,5621.7308,665.2313,12
2025-01-01,106,2025-01-01T00:00:00,2025-01-01 17:50:00,2025-01-01 18:00:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,5764.0309,0.4277,762.4227999999999,762.4227999999999,0.0,0.0,0.0,0.0,198.17773333333332,0.0,1200.0,1200.0,1.0742,1.2125,924.4376449999999,0.0,-0.0,1201.4525083333333,924.4376449999999,2125.8901533333333,1,5091.2126,516.6758,12
2025-01-01,107,2025-01-01T00:00:00,2025-01-01 18:00:00,2025-01-01 18:10:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,4529.45,0.0,636.9826166666667,636.9826166666667,0.0,0.0,0.0,0.0,117.92571666666663,0.0,1200.0,1200.0,1.2313,1.3246,843.7471740366667,0.0,-0.0,781.0220214833331,843.7471740366667,1624.7691955199998,1,4208.5688,386.6731,18
2025-01-01,108,2025-01-01T00:00:00,2025-01-01 18:10:00,2025-01-01 18:20:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,4490.5328,0.0,531.8940499999999,531.8940499999999,0.0,0.0,0.0,0.0,216.52808333333337,0.0,1200.0,1200.0,1.2561,1.3543,720.3441119149999,0.0,-0.0,1466.219916291667,720.3441119149999,2186.564028206667,1,4122.7611,275.7933,18
2025-01-01,109,2025-01-01T00:00:00,2025-01-01 18:20:00,2025-01-01 18:30:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,4644.0206,0.0307,678.8305333333333,678.8305333333333,0.0,0.0,0.0,0.0,95.16778333333332,0.0,1200.0,1200.0,1.2447,1.2951,879.1534237199999,0.0,-0.0,616.2589809749999,879.1534237199999,1495.4124046949996,1,4255.9358,182.9526,18
2025-01-01,110,2025-01-01T00:00:00,2025-01-01 18:30:00,2025-01-01 18:40:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,4469.21,0.0,686.2684999999999,686.2684999999999,0.0,0.0,0.0,0.0,58.599833333333436,0.0,1200.0,1200.0,1.2545,1.2214,838.2083458999999,0.0,-0.0,357.8691821666673,838.2083458999999,1196.0775280666671,1,4225.9524,108.3414,18
2025-01-01,111,2025-01-01T00:00:00,2025-01-01 18:40:00,2025-01-01 18:50:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,4470.465,0.0,696.5043833333333,696.5043833333333,0.0,0.0,0.0,0.0,48.57311666666669,0.0,1200.0,1200.0,1.2522,1.2363,861.0883691149999,0.0,-0.0,300.25472067500016,861.0883691149999,1161.34308979,1,4233.3384,54.3121,18
2025-01-01,112,2025-01-01T00:00:00,2025-01-01 18:50:00,2025-01-01 19:00:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,4510.8756,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,751.8122333333333,0.0,1200.0,1200.0,1.2881,1.3339,0.0,0.0,-0.0,5014.211690216667,0.0,5014.211690216667,1,4246.4625,18.6569,18
2025-01-01,113,2025-01-01T00:00:00,2025-01-01 19:00:00,2025-01-01 19:10:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,4486.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.6949999999999,0.0,1200.0,1200.0,1.3466,1.4613,0.0,0.0,-0.0,5463.033517499999,0.0,5463.033517499999,1,4239.1795,0.2753,18
2025-01-01,114,2025-01-01T00:00:00,2025-01-01 19:10:00,2025-01-01 19:20:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,4471.7293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.2882166666666,0.0,1200.0,1200.0,1.3523,1.5521,0.0,0.0,-0.0,5783.809205441667,0.0,5783.809205441667,1,4244.6684,0.2296,18
2025-01-01,115,2025-01-01T00:00:00,2025-01-01 19:20:00,2025-01-01 19:30:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,4439.8235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.9705833333334,0.0,1200.0,1200.0,1.3445,1.5622,0.0,0.0,-0.0,5779.910226416667,0.0,5779.910226416667,1,4251.9187,0.6007,18
2025-01-01,116,2025-01-01T00:00:00,2025-01-01 19:30:00,2025-01-01 19:40:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,4387.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.1983333333333,0.0,1200.0,1200.0,1.3483,1.5218,0.0,0.0,-0.0,5563.688118333333,0.0,5563.688118333333,1,4256.6813,0.0,18
2025-01-01,117,2025-01-01T00:00:00,2025-01-01 19:40:00,2025-01-01 19:50:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,4347.9765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.66275,0.0,1200.0,1200.0,1.349,1.5047,0.0,0.0,-0.0,5452.000199624999,0.0,5452.000199624999,1,4267.3947,0.0,18
2025-01-01,118,2025-01-01T00:00:00,2025-01-01 19:50:00,2025-01-01 20:00:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,4300.6345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.7724166666667,0.0,1200.0,1200.0,1.3473,1.4843,0.0,0.0,-0.0,5319.526490291667,0.0,5319.526490291667,1,4269.975,0.0,18
2025-01-01,119,2025-01-01T00:00:00,2025-01-01 20:00:00,2025-01-01 20:10:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,4315.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.3316666666666,0.0,1200.0,1200.0,1.3482,1.4695,0.0,0.0,-0.0,5285.289420833333,0.0,5285.289420833333,1,4268.6702,0.0,18
2025-01-01,120,2025-01-01T00:00:00,2025-01-01 20:10:00,2025-01-01 20:20:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,4483.2744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.2124,0.0,1200.0,1200.0,1.3513,1.4993,0.0,0.0,-0.0,5601.4777566,0.0,5601.4777566,1,4282.2245,0.0,18
2025-01-01,121,2025-01-01T00:00:00,2025-01-01 20:20:00,2025-01-01 20:30:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,4551.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.6176666666667,0.0,1200.0,1200.0,1.34,1.4946,0.0,0.0,-0.0,5669.149823,0.0,5669.149823,1,4291.7049,0.0,18
2025-01-01,122,2025-01-01T00:00:00,2025-01-01 20:30:00,2025-01-01 20:40:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,4499.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.9666666666667,0.0,1200.0,1200.0,1.3489,1.5029,0.0,0.0,-0.0,5635.624516666667,0.0,5635.624516666667,1,4291.3611,0.0,18
2025-01-01,123,2025-01-01T00:00:00,2025-01-01 20:40:00,2025-01-01 20:50:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,4535.0935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.8489166666666,0.0,1200.0,1200.0,1.3952,1.5993,0.0,0.0,-0.0,6044.1458621249985,0.0,6044.1458621249985,1,4293.9182,0.0,18
2025-01-01,124,2025-01-01T00:00:00,2025-01-01 20:50:00,2025-01-01 21:00:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,4528.916,0.0,715.8689166666666,715.8689166666666,0.0,0.0,0.0,0.0,38.9504166666668,0.0,1200.0,1200.0,1.2226,1.3716,981.8858060999999,0.0,-0.0,267.12195750000086,981.8858060999999,1249.0077636000008,1,4295.2135,0.0,18
2025-01-01,125,2025-01-01T00:00:00,2025-01-01 21:00:00,2025-01-01 21:10:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,4483.51,0.0,717.0051166666667,717.0051166666667,0.0,0.0,0.0,0.0,30.246549999999957,0.0,1200.0,1200.0,0.9332,0.9601,688.3966125116667,0.0,-0.0,145.19856327499977,688.3966125116667,833.5951757866665,1,4302.0307,0.0,18
2025-01-01,126,2025-01-01T00:00:00,2025-01-01 21:10:00,2025-01-01 21:20:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,4548.2302,0.0,720.1603,720.1603,0.0,0.0,0.0,0.0,37.878066666666655,0.0,1200.0,1200.0,0.9068,0.9485,683.07204455,0.0,-0.0,179.6367311666666,683.07204455,862.7087757166667,1,4320.9618,0.0,18
2025-01-01,127,2025-01-01T00:00:00,2025-01-01 21:20:00,2025-01-01 21:30:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,4595.6841,0.0,717.0548666666666,717.0548666666666,0.0,0.0,0.0,0.0,48.892483333333416,0.0,1200.0,1200.0,0.9371,1.0064,721.6440178133332,0.0,-0.0,246.02697613333376,721.6440178133332,967.670993946667,1,4302.3292,0.0,18
2025-01-01,128,2025-01-01T00:00:00,2025-01-01 21:30:00,2025-01-01 21:40:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,4620.9,0.0,720.4459666666667,720.4459666666667,0.0,0.0,0.0,0.0,49.7040333333332,0.0,1200.0,1200.0,0.9371,0.9622,693.2131091266667,0.0,-0.0,239.12610436666603,693.2131091266667,932.3392134933327,1,4322.6758,0.0,18
2025-01-01,129,2025-01-01T00:00:00,2025-01-01 21:40:00,2025-01-01 21:50:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,4653.7148,0.0,738.1347166666666,738.1347166666666,0.0,0.0,0.0,0.0,37.484416666666675,0.0,1200.0,1200.0,0.9871,0.947,699.0135766833332,0.0,-0.0,177.48871291666669,699.0135766833332,876.5022895999999,1,4428.8083,0.0,18
2025-01-01,130,2025-01-01T00:00:00,2025-01-01 21:50:00,2025-01-01 22:00:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,4131.9845,0.0,671.6935666666666,671.6935666666666,0.0,0.0,0.0,0.0,16.97051666666664,0.0,1200.0,1200.0,0.7764,0.7428,498.93398131999993,0.0,-0.0,63.0284988999999,498.93398131999993,561.9624802199999,1,4030.1614,0.0,18
2025-01-01,131,2025-01-01T00:00:00,2025-01-01 22:00:00,2025-01-01 22:10:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,3363.0,0.0,1393.7903166666665,1393.7903166666665,0.0,0.0,833.2903166666665,0.0,0.0,0.0,1200.0,1949.9612849999999,0.4209,0.4482,624.69681993,0.0,-0.0,0.0,624.69681993,624.69681993,1,3362.7419,0.0,18
2025-01-01,132,2025-01-01T00:00:00,2025-01-01 22:10:00,2025-01-01 22:20:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,3305.7588,0.0,1384.8989,1384.8989,0.0,0.0,833.3333333333334,0.0,0.0,0.6057666666665682,1949.9612849999999,2699.961285,0.3859,0.4243,587.61260327,0.0,-0.0,0.0,587.61260327,587.61260327,1,3309.3934,0.0,18
2025-01-01,133,2025-01-01T00:00:00,2025-01-01 22:20:00,2025-01-01 22:30:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,3470.932,0.0,568.8260499999999,568.8260499999999,0.0,0.0,0.0,9.662616666666736,0.0,0.0,2699.961285,2689.225044259259,0.4368,0.4595,261.37556997499996,0.0,-0.0,0.0,261.37556997499996,261.37556997499996,1,3412.9563,0.0,18
2025-01-01,134,2025-01-01T00:00:00,2025-01-01 22:30:00,2025-01-01 22:40:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,3521.37,0.0,1396.98855,1396.98855,0.0,0.0,810.09355,0.0,0.0,0.0,2689.225044259259,3418.309239259259,0.4198,0.4384,612.4397803200001,0.0,-0.0,0.0,612.4397803200001,612.4397803200001,1,3381.9313,0.0,18
2025-01-01,135,2025-01-01T00:00:00,2025-01-01 22:40:00,2025-01-01 22:50:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,3561.5279,0.0,1397.7598666666665,1397.7598666666665,0.0,0.0,804.1718833333332,0.0,0.0,0.0,3418.309239259259,4142.0639342592585,0.4186,0.4506,629.83059592,0.0,-0.0,0.0,629.83059592,629.83059592,1,3386.5592,0.0,18
2025-01-01,136,2025-01-01T00:00:00,2025-01-01 22:50:00,2025-01-01 23:00:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,3386.068,0.0,566.7474333333332,566.7474333333332,0.0,0.0,2.4027666666665937,0.0,0.0,0.0,4142.0639342592585,4144.226424259258,0.4241,0.4362,247.21523041999993,0.0,-0.0,0.0,247.21523041999993,247.21523041999993,1,3400.4846,0.0,18
2025-01-01,137,2025-01-01T00:00:00,2025-01-01 23:00:00,2025-01-01 23:10:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,3289.99,0.0,566.5404333333333,566.5404333333333,0.0,0.0,18.208766666666747,0.0,0.0,0.0,4144.226424259258,4160.614314259258,0.4237,0.4111,232.90477214333336,0.0,-0.0,0.0,232.90477214333336,232.90477214333336,1,3399.2426,0.0,18
2025-01-01,138,2025-01-01T00:00:00,2025-01-01 23:10:00,2025-01-01 23:20:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,3774.2552,0.0,567.83015,567.83015,0.0,0.0,0.0,61.212383333333264,0.0,0.0,4160.614314259258,4092.600554999999,0.4248,0.459,260.63403885,0.0,-0.0,0.0,260.63403885,260.63403885,1,3406.9809,0.0,18
2025-01-01,139,2025-01-01T00:00:00,2025-01-01 23:20:00,2025-01-01 23:30:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,3883.62,0.0,569.3586333333333,569.3586333333333,0.0,0.0,0.0,77.91136666666671,0.0,0.0,4092.600554999999,4006.032369814814,0.424,0.4759,270.9577736033333,0.0,-0.0,0.0,270.9577736033333,270.9577736033333,1,3416.1518,0.0,18
2025-01-01,140,2025-01-01T00:00:00,2025-01-01 23:30:00,2025-01-01 23:40:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,3525.14,0.0,570.3301833333333,570.3301833333333,0.0,0.0,0.0,17.19315000000006,0.0,0.0,4006.032369814814,3986.928869814814,0.422,0.4314,246.04044108999997,0.0,-0.0,0.0,246.04044108999997,246.04044108999997,1,3421.9811,0.0,18
2025-01-01,141,2025-01-01T00:00:00,2025-01-01 23:40:00,2025-01-01 23:50:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,3553.5909,0.0,571.6153833333333,571.6153833333333,0.0,0.0,0.0,20.649766666666665,0.0,0.0,3986.928869814814,3963.9846846296286,0.424,0.4038,230.81829179,0.0,-0.0,0.0,230.81829179,230.81829179,1,3429.6923,0.0,18
2025-01-01,142,2025-01-01T00:00:00,2025-01-01 23:50:00,2025-01-02 00:00:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,3697.1141,0.0,573.1768333333333,573.1768333333333,0.0,0.0,0.0,43.00884999999994,0.0,0.0,3963.9846846296286,3916.1970735185178,0.4271,0.4179,239.53059865,0.0,-0.0,0.0,239.53059865,239.53059865,1,3439.061,0.0,18
2025-01-01,143,2025-01-01T00:00:00,2025-01-02 00:00:00,2025-01-02 00:10:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-01T00:00:00,6000.0,6000.0,previous_confirmed_final_slot_and_issued_load_pv_forecast,3696.7,0.0,574.1209833333332,574.1209833333332,0.0,0.0,0.0,41.99568333333332,0.0,0.0,3916.1970735185178,3869.5352031481475,0.4276,0.4284,245.95342925999995,0.0,-0.0,0.0,245.95342925999995,245.95342925999995,1,3444.7259,0.0,18
2025-01-02,0,2025-01-02T00:00:00,2025-01-02 00:10:00,2025-01-02 00:20:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-02T00:00:00,3783.278582777777,3869.5352031481475,previous_confirmed_final_slot_and_issued_load_pv_forecast,3622.5509,0.0,1406.6410999999998,1406.6410999999998,0.0,0.0,802.8826166666665,0.0,0.0,0.0,3869.5352031481475,4592.129558148147,0.4248,0.3809,535.78959499,0.0,-0.0,0.0,535.78959499,535.78959499,0,3439.8466,0.0,0
2025-01-02,1,2025-01-02T00:00:00,2025-01-02 00:20:00,2025-01-02 00:30:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-02T00:00:00,3783.278582777777,3869.5352031481475,previous_confirmed_final_slot_and_issued_load_pv_forecast,3622.7611,0.0,1406.3298666666665,1406.3298666666665,0.0,0.0,802.5363499999999,0.0,0.0,0.0,4592.129558148147,5314.4122731481475,0.4245,0.3964,557.4691591466666,0.0,-0.0,0.0,557.4691591466666,557.4691591466666,0,3437.9792,0.0,0
2025-01-02,2,2025-01-02T00:00:00,2025-01-02 00:30:00,2025-01-02 00:40:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-02T00:00:00,3783.278582777777,3869.5352031481475,previous_confirmed_final_slot_and_issued_load_pv_forecast,3708.23,0.0,1407.38385,1407.38385,0.0,0.0,789.3455166666666,0.0,0.0,0.0,5314.4122731481475,6024.8232381481475,0.4269,0.4654,654.99644379,0.0,-0.0,0.0,654.99644379,654.99644379,0,3444.3031,0.0,0
2025-01-02,3,2025-01-02T00:00:00,2025-01-02 00:40:00,2025-01-02 00:50:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-02T00:00:00,3783.278582777777,3869.5352031481475,previous_confirmed_final_slot_and_issued_load_pv_forecast,3750.5226,0.0,1409.07395,1409.07395,0.0,0.0,783.98685,0.0,0.0,0.0,6024.8232381481475,6730.411403148148,0.4272,0.4542,640.00138809,0.0,-0.0,0.0,640.00138809,640.00138809,0,3454.4437,0.0,0
2025-01-02,4,2025-01-02T00:00:00,2025-01-02 00:50:00,2025-01-02 01:00:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-02T00:00:00,3783.278582777777,3869.5352031481475,previous_confirmed_final_slot_and_issued_load_pv_forecast,3684.9038,0.0,1409.8045499999998,1409.8045499999998,0.0,0.0,795.6539166666665,0.0,0.0,0.0,6730.411403148148,7446.499928148148,0.4271,0.4299,606.074976045,0.0,-0.0,0.0,606.074976045,606.074976045,0,3458.8273,0.0,0
2025-01-02,5,2025-01-02T00:00:00,2025-01-02 01:00:00,2025-01-02 01:10:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-02T00:00:00,3783.278582777777,3869.5352031481475,previous_confirmed_final_slot_and_issued_load_pv_forecast,3644.14,0.0,1409.9733499999998,1409.9733499999998,0.0,0.0,802.6166833333332,0.0,0.0,0.0,7446.499928148148,8168.854943148148,0.4285,0.4477,631.2450687949998,0.0,-0.0,0.0,631.2450687949998,631.2450687949998,0,3459.8401,0.0,0
2025-01-02,6,2025-01-02T00:00:00,2025-01-02 01:10:00,2025-01-02 01:20:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-02T00:00:00,3783.278582777777,3869.5352031481475,previous_confirmed_final_slot_and_issued_load_pv_forecast,3809.298,0.0,577.8597,577.8597,0.0,0.0,0.0,57.02329999999995,0.0,0.0,8168.854943148148,8105.4957209259255,0.4311,0.4859,280.78202823,0.0,-0.0,0.0,280.78202823,280.78202823,0,3467.1582,0.0,0
2025-01-02,7,2025-01-02T00:00:00,2025-01-02 01:20:00,2025-01-02 01:30:00,2024-12-31,ATTACHMENT1-DECLARED-PRIOR,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,B,2025-01-02T00:00:00,3783.278582777777,3869.5352031481475,previous_confirmed_final_slot_and_issued_load_pv_forecast,3855.1226,0.0,577.9938666666667,577.9938666666667,0.0,0.0,0.0,64.52656666666667,0.0,0.0,8105.4957209259255,8033.79953574074,0.4302,0.4752,274.66268544,0.0,-0.0,0.0,274.66268544,274.66268544,0,3467.9632,0.0,0
