interval_start,interval_end,plan_day,step,phase,decision_time,price_forecast_yuan_per_kwh,price_actual_yuan_per_kwh,price_max_source_time,load_actual_kwh,pv_actual_kwh,load_forecast_kwh,pv_forecast_kwh,plan_grid_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_supply_kwh,soc_before_kwh,soc_after_kwh,plan_cost_actual_yuan,emergency_cost_actual_yuan
2025-01-10 03:50:00,2025-01-10 04:00:00,2025-01-10 00:00:00,22,dynamic,2025-01-10 00:00:00,0.4294,0.3669,2025-01-04 00:00:00,499.49885,0.0,534.0349333333334,0.0,615.2346666666667,0.0,0.0,0.0,115.73581666666672,10800.0,10800.0,225.72959920000002,0.0
2025-01-10 04:00:00,2025-01-10 04:10:00,2025-01-10 00:00:00,23,dynamic,2025-01-10 00:00:00,0.4312,0.4189,2025-01-04 00:00:00,546.1949999999999,0.0,525.8566666666666,0.0,620.8291666666667,0.0,0.0,0.0,74.63416666666672,10800.0,10800.0,260.06533791666664,0.0
2025-01-10 04:10:00,2025-01-10 04:20:00,2025-01-10 00:00:00,24,dynamic,2025-01-10 00:00:00,0.4266,0.3989,2025-01-04 00:00:00,544.9945499999999,0.0,578.3907166666667,0.0,682.02085,0.0,0.0,0.0,137.0263000000001,10800.0,10800.0,272.058117065,0.0
2025-01-10 04:20:00,2025-01-10 04:30:00,2025-01-10 00:00:00,25,dynamic,2025-01-10 00:00:00,0.4067,0.3598,2025-01-04 00:00:00,512.7320333333332,0.0,561.9044333333333,0.0,664.9253833333332,0.0,0.0,0.0,152.19335,10800.0,10800.0,239.2401529233333,0.0
2025-01-10 04:30:00,2025-01-10 04:40:00,2025-01-10 00:00:00,26,dynamic,2025-01-10 00:00:00,0.3821,0.3704,2025-01-04 00:00:00,505.65166666666664,0.0,490.92999999999995,0.0,585.1028,0.0,0.0,0.0,79.45113333333336,10800.0,10800.0,216.72207712,0.0
2025-01-10 04:40:00,2025-01-10 04:50:00,2025-01-10 00:00:00,27,dynamic,2025-01-10 00:00:00,0.3764,0.4355,2025-01-04 00:00:00,561.8098166666666,0.0,512.4968166666666,0.0,1446.2936699999998,0.0,0.0,0.0,884.4838533333332,10800.0,10800.0,629.8608932849999,0.0
2025-01-10 04:50:00,2025-01-10 05:00:00,2025-01-10 00:00:00,28,dynamic,2025-01-10 00:00:00,0.391,0.4338,2025-01-04 00:00:00,586.9613499999999,0.0,557.1438333333333,0.0,645.6197499999998,0.0,0.0,0.0,58.658399999999915,10800.0,10800.0,280.06984754999996,0.0
2025-01-10 05:00:00,2025-01-10 05:10:00,2025-01-10 00:00:00,29,dynamic,2025-01-10 00:00:00,0.4065,0.3701,2025-01-04 00:00:00,566.5133333333333,0.0,556.925,0.0,661.7673666666667,0.0,0.0,0.0,95.25403333333338,10800.0,10800.0,244.92010240333335,0.0
2025-01-10 05:10:00,2025-01-10 05:20:00,2025-01-10 00:00:00,30,dynamic,2025-01-10 00:00:00,0.4053,0.367,2025-01-04 00:00:00,573.4412666666666,0.0,521.7393999999999,0.00015999999999999999,633.7044699999999,0.0,0.0,0.0,60.26320333333331,10800.0,10800.0,232.56954048999995,0.0
2025-01-10 05:20:00,2025-01-10 05:30:00,2025-01-10 00:00:00,31,dynamic,2025-01-10 00:00:00,0.432,0.3925,2025-01-04 00:00:00,580.8068666666666,0.0,537.3937833333333,0.0,645.48088,0.0,0.0,0.0,64.67401333333339,10800.0,10800.0,253.35124539999998,0.0
2025-01-10 05:30:00,2025-01-10 05:40:00,2025-01-10 00:00:00,32,dynamic,2025-01-10 00:00:00,0.4612,0.3826,2025-01-04 00:00:00,568.0233333333333,0.0,601.3083333333333,0.0,686.91125,0.0,0.0,0.0,118.88791666666668,10800.0,10800.0,262.81224425,0.0
2025-01-10 05:40:00,2025-01-10 05:50:00,2025-01-10 00:00:00,33,dynamic,2025-01-10 00:00:00,0.4479,0.3435,2025-01-04 00:00:00,550.0466666666666,0.0017666666666666666,622.2831833333332,0.003166666666666666,728.5466779999999,0.0,0.0,0.0,178.50177799999994,10800.0,10800.0,250.255783893,0.0
2025-01-10 05:50:00,2025-01-10 06:00:00,2025-01-10 00:00:00,34,dynamic,2025-01-10 00:00:00,0.5953,0.509,2025-01-04 00:00:00,552.3874833333333,0.0,583.8952999999999,0.0,722.47433,0.0,0.0,0.0,170.0868466666667,10800.0,10800.0,367.73943397,0.0
2025-01-10 06:00:00,2025-01-10 06:10:00,2025-01-10 00:00:00,35,dynamic,2025-01-10 00:00:00,0.8394,0.7997,2025-01-04 00:00:00,572.4733333333334,0.0,542.7966666666666,0.0,707.9708833333334,0.0,0.0,0.0,135.49755000000005,10800.0,10800.0,566.1643154016667,0.0
2025-01-10 06:10:00,2025-01-10 06:20:00,2025-01-10 00:00:00,36,dynamic,2025-01-10 00:00:00,0.8855,0.8764,2025-01-04 00:00:00,582.7121166666666,0.024566666666666667,570.2083333333333,0.044113333333333324,0.0,0.0,582.6875499999999,0.0,0.0,10800.0,10152.569388888889,0.0,0.0
2025-01-10 06:20:00,2025-01-10 06:30:00,2025-01-10 00:00:00,37,dynamic,2025-01-10 00:00:00,0.8344,0.8415,2025-01-04 00:00:00,577.2782333333333,0.0,586.61005,0.0,761.65877,184.38053666666667,0.0,0.0,0.0,10152.569388888889,10318.51187188889,640.935854955,0.0
2025-01-10 06:30:00,2025-01-10 06:40:00,2025-01-10 00:00:00,38,dynamic,2025-01-10 00:00:00,0.801,0.8322,2025-01-04 00:00:00,564.99,0.0,560.9833333333333,0.0,740.0011666666664,175.01116666666644,0.0,0.0,0.0,10318.51187188889,10476.021921888889,615.8289708999998,0.0
2025-01-10 06:40:00,2025-01-10 06:50:00,2025-01-10 00:00:00,39,dynamic,2025-01-10 00:00:00,0.8053,0.8801,2025-01-04 00:00:00,562.3919999999999,0.3421166666666667,545.6809999999999,0.6144433333333332,728.51434,166.4644566666667,0.0,0.0,0.0,10476.021921888889,10625.839932888888,641.1654706339999,0.0
2025-01-10 06:50:00,2025-01-10 07:00:00,2025-01-10 00:00:00,40,dynamic,2025-01-10 00:00:00,0.8421,0.9142,2025-01-04 00:00:00,580.9321833333333,0.0,577.0283166666666,0.0,747.7428433333332,166.81065999999987,0.0,0.0,0.0,10625.839932888888,10775.969526888888,683.5865073753332,0.0
2025-01-10 07:00:00,2025-01-10 07:10:00,2025-01-10 00:00:00,41,dynamic,2025-01-10 00:00:00,0.8647,0.9027,2025-01-04 00:00:00,618.685,9.212499999999999,631.2016666666666,4.8025,716.6125875,26.700525679013175,0.0,0.0,80.43956182098688,10775.969526888888,10800.0,646.88618273625,0.0
2025-01-10 07:10:00,2025-01-10 07:20:00,2025-01-10 00:00:00,42,dynamic,2025-01-10 00:00:00,0.8348,0.8745,2025-01-04 00:00:00,659.9798166666667,46.965450000000004,649.1770333333333,36.34747333333333,758.4765146666666,0.0,0.0,0.0,145.46214799999996,10800.0,10800.0,663.287712076,0.0
2025-01-10 07:20:00,2025-01-10 07:30:00,2025-01-10 00:00:00,43,dynamic,2025-01-10 00:00:00,0.8811,0.8486,2025-01-04 00:00:00,682.7775166666667,98.23768333333334,650.8262166666666,77.91705666666667,0.0,0.0,584.5398333333333,0.0,0.0,10800.0,10150.511296296296,0.0,0.0
2025-01-10 07:30:00,2025-01-10 07:40:00,2025-01-10 00:00:00,44,dynamic,2025-01-10 00:00:00,0.9268,0.8038,2025-01-04 00:00:00,677.335,151.48125,652.3216666666666,120.17875,0.0,0.0,525.85375,0.0,0.0,10150.511296296296,9566.22935185185,0.0,0.0
2025-01-10 07:40:00,2025-01-10 07:50:00,2025-01-10 00:00:00,45,dynamic,2025-01-10 00:00:00,0.7983,0.7393,2025-01-04 00:00:00,652.8473833333333,205.55499999999998,649.5451166666667,166.20050999999998,601.3735733333333,154.08119,0.0,0.0,0.0,9566.22935185185,9704.90242285185,444.59548276533326,0.0
2025-01-10 07:50:00,2025-01-10 08:00:00,2025-01-10 00:00:00,46,dynamic,2025-01-10 00:00:00,0.9003,0.8665,2025-01-04 00:00:00,638.0857833333333,256.79285,653.0534666666666,211.78611,0.0,0.0,381.29293333333334,0.0,0.0,9704.90242285185,9281.243608037035,0.0,0.0
2025-01-10 08:00:00,2025-01-10 08:10:00,2025-01-10 00:00:00,47,dynamic,2025-01-10 00:00:00,1.1821,1.0831,2025-01-04 00:00:00,640.3466666666666,304.48125,670.93,259.075,0.0,0.0,335.8654166666666,0.0,0.0,9281.243608037035,8908.059811740739,0.0,0.0
2025-01-10 08:10:00,2025-01-10 08:20:00,2025-01-10 00:00:00,48,dynamic,2025-01-10 00:00:00,1.1654,1.0606,2025-01-04 00:00:00,646.0638166666666,350.64553333333333,691.0543833333332,313.92341999999996,0.0,0.0,295.4182833333333,0.0,0.0,8908.059811740739,8579.817274703702,0.0,0.0
2025-01-10 08:20:00,2025-01-10 08:30:00,2025-01-10 00:00:00,49,dynamic,2025-01-10 00:00:00,1.0647,1.0202,2025-01-04 00:00:00,662.0704666666666,393.64071666666666,651.01695,364.3610733333333,0.0,0.0,268.4297499999999,0.0,0.0,8579.817274703702,8281.561996925924,0.0,0.0
2025-01-10 08:30:00,2025-01-10 08:40:00,2025-01-10 00:00:00,50,dynamic,2025-01-10 00:00:00,1.034,1.0493,2025-01-04 00:00:00,677.3783333333333,435.32499999999993,587.3699999999999,406.20624999999995,0.0,0.0,242.0533333333334,0.0,0.0,8281.561996925924,8012.613848777776,0.0,0.0
2025-01-10 08:40:00,2025-01-10 08:50:00,2025-01-10 00:00:00,51,dynamic,2025-01-10 00:00:00,1.0118,1.0154,2025-01-04 00:00:00,675.0169,479.96556666666663,614.941,447.7310933333333,0.0,0.0,195.05133333333333,0.0,0.0,8012.613848777776,7795.890145074072,0.0,0.0
2025-01-10 08:50:00,2025-01-10 09:00:00,2025-01-10 00:00:00,52,dynamic,2025-01-10 00:00:00,1.032,1.0028,2025-01-04 00:00:00,703.6926833333333,523.7297833333333,714.1223833333333,497.05237666666665,0.0,0.0,179.9629,0.0,0.0,7795.890145074072,7595.931367296294,0.0,0.0
2025-01-10 09:00:00,2025-01-10 09:10:00,2025-01-10 00:00:00,53,dynamic,2025-01-10 00:00:00,1.0652,1.0292,2025-01-04 00:00:00,755.2583333333333,563.2125,792.2566666666667,547.9,0.0,0.0,192.04583333333335,0.0,0.0,7595.931367296294,7382.547108037035,0.0,0.0
2025-01-10 09:10:00,2025-01-10 09:20:00,2025-01-10 00:00:00,54,dynamic,2025-01-10 00:00:00,1.0285,1.0149,2025-01-04 00:00:00,769.4231,599.2222833333333,765.2096333333334,585.1912633333334,0.0,0.0,170.2008166666667,0.0,0.0,7382.547108037035,7193.435089518517,0.0,0.0
2025-01-10 09:20:00,2025-01-10 09:30:00,2025-01-10 00:00:00,55,dynamic,2025-01-10 00:00:00,0.9814,0.9821,2025-01-04 00:00:00,770.0717333333333,639.0937166666666,731.9296999999999,615.3573233333333,0.0,0.0,130.9780166666667,0.0,0.0,7193.435089518517,7047.903959888888,0.0,0.0
2025-01-10 09:30:00,2025-01-10 09:40:00,2025-01-10 00:00:00,56,dynamic,2025-01-10 00:00:00,0.9601,0.9641,2025-01-04 00:00:00,771.91,684.4187499999999,749.3733333333332,648.41625,0.0,0.0,87.49125000000004,0.0,0.0,7047.903959888888,6950.691459888888,0.0,0.0
2025-01-10 09:40:00,2025-01-10 09:50:00,2025-01-10 00:00:00,57,dynamic,2025-01-10 00:00:00,0.9565,0.9838,2025-01-04 00:00:00,764.4136666666666,729.2405833333333,778.8889333333333,688.9816866666666,0.0,0.0,35.17308333333324,0.0,0.0,6950.691459888888,6911.610256185184,0.0,0.0
2025-01-10 09:50:00,2025-01-10 10:00:00,2025-01-10 00:00:00,58,dynamic,2025-01-10 00:00:00,1.0177,1.0824,2025-01-04 00:00:00,759.5386666666666,766.9171833333332,756.3689666666667,728.1005833333332,0.0,7.3785166666666555,0.0,0.0,0.0,6911.610256185184,6918.250921185184,0.0,0.0
2025-01-10 10:00:00,2025-01-10 10:10:00,2025-01-10 00:00:00,59,dynamic,2025-01-10 00:00:00,1.0918,1.18,2025-01-04 00:00:00,758.7533333333333,793.51875,708.915,759.3625,0.0,34.765416666666624,0.0,0.0,0.0,6918.250921185184,6949.539796185184,0.0,0.0
2025-01-10 10:10:00,2025-01-10 10:20:00,2025-01-10 00:00:00,60,dynamic,2025-01-10 00:00:00,1.0725,1.142,2025-01-04 00:00:00,752.6044166666667,809.1539833333333,725.8533,785.5538366666665,0.0,56.54956666666658,0.0,0.0,0.0,6949.539796185184,7000.434406185184,0.0,0.0
2025-01-10 10:20:00,2025-01-10 10:30:00,2025-01-10 00:00:00,61,dynamic,2025-01-10 00:00:00,1.0839,1.1127,2025-01-04 00:00:00,752.6700833333332,819.1947499999999,760.2572833333334,821.48488,0.0,66.52466666666669,0.0,0.0,0.0,7000.434406185184,7060.306606185184,0.0,0.0
2025-01-10 10:30:00,2025-01-10 10:40:00,2025-01-10 00:00:00,62,dynamic,2025-01-10 00:00:00,1.1421,1.1577,2025-01-04 00:00:00,751.4616666666667,837.5874999999999,758.835,859.6137499999999,0.0,86.12583333333316,0.0,0.0,0.0,7060.306606185184,7137.819856185184,0.0,0.0
2025-01-10 10:40:00,2025-01-10 10:50:00,2025-01-10 00:00:00,63,dynamic,2025-01-10 00:00:00,1.1022,1.1608,2025-01-04 00:00:00,729.2148833333333,876.0233499999999,714.9560333333334,877.7897766666667,0.0,146.80846666666662,0.0,0.0,0.0,7137.819856185184,7269.947476185184,0.0,0.0
2025-01-10 10:50:00,2025-01-10 11:00:00,2025-01-10 00:00:00,64,dynamic,2025-01-10 00:00:00,0.8505,0.8933,2025-01-04 00:00:00,713.8183333333333,909.2961166666666,691.0286833333332,895.28599,20.115803999999855,215.59358733333318,0.0,0.0,0.0,7269.947476185184,7463.981704785184,17.96944771319987,0.0
2025-01-10 11:00:00,2025-01-10 11:10:00,2025-01-10 00:00:00,65,dynamic,2025-01-10 00:00:00,0.5512,0.5201,2025-01-04 00:00:00,716.5466666666666,932.0749999999999,707.9533333333334,912.1175,841.4662166666667,833.3333333333333,0.0,0.0,223.66121666666663,7463.981704785184,8213.981704785183,437.6465792883333,0.0
2025-01-10 11:10:00,2025-01-10 11:20:00,2025-01-10 00:00:00,66,dynamic,2025-01-10 00:00:00,0.5128,0.4627,2025-01-04 00:00:00,720.7586833333332,956.381,729.41995,911.0887033333332,856.7675018333333,833.3333333333333,0.0,0.0,259.0564851666668,8213.981704785183,8963.981704785183,396.4263230982833,0.0
2025-01-10 11:20:00,2025-01-10 11:30:00,2025-01-10 00:00:00,67,dynamic,2025-01-10 00:00:00,0.5524,0.5007,2025-01-04 00:00:00,714.02145,949.3862999999999,726.0421333333334,923.9621333333332,856.0789526666669,833.3333333333333,0.0,0.0,258.11046933333364,8963.981704785183,9713.981704785183,428.6387316002001,0.0
2025-01-10 11:30:00,2025-01-10 11:40:00,2025-01-10 00:00:00,68,dynamic,2025-01-10 00:00:00,0.5338,0.4731,2025-01-04 00:00:00,700.8716666666666,922.76875,715.375,954.8924999999999,802.8768208333331,833.3333333333333,0.0,0.0,191.44057083333314,9713.981704785183,10463.981704785183,379.84102393624994,0.0
2025-01-10 11:40:00,2025-01-10 11:50:00,2025-01-10 00:00:00,69,dynamic,2025-01-10 00:00:00,0.485,0.4372,2025-01-04 00:00:00,696.4780666666667,926.44135,738.6277,975.6465033333332,793.1824726666667,373.3536613497967,0.0,0.0,649.7920946502036,10463.981704785183,10800.0,346.7793770498667,0.0
2025-01-10 11:50:00,2025-01-10 12:00:00,2025-01-10 00:00:00,70,dynamic,2025-01-10 00:00:00,0.4077,0.4253,2025-01-04 00:00:00,696.2294833333333,939.7617666666666,754.7856166666667,988.5792366666667,804.6627586666666,0.0,0.0,0.0,1048.195042,10800.0,10800.0,342.2230712609333,0.0
2025-01-10 12:00:00,2025-01-10 12:10:00,2025-01-10 00:00:00,71,dynamic,2025-01-10 00:00:00,0.3623,0.4394,2025-01-04 00:00:00,692.5916666666667,938.8062499999999,734.4033333333333,991.32125,763.0797166666665,0.0,0.0,0.0,1009.2942999999996,10800.0,10800.0,335.29722750333326,0.0
2025-01-10 12:10:00,2025-01-10 12:20:00,2025-01-10 00:00:00,72,dynamic,2025-01-10 00:00:00,0.4249,0.4634,2025-01-04 00:00:00,684.9471833333333,922.0930166666667,693.5735166666666,976.66189,709.7991353333334,0.0,0.0,0.0,946.9449686666668,10800.0,10800.0,328.9209193134667,0.0
2025-01-10 12:20:00,2025-01-10 12:30:00,2025-01-10 00:00:00,73,dynamic,2025-01-10 00:00:00,0.4701,0.4937,2025-01-04 00:00:00,690.1724999999999,916.4926499999999,695.9230666666667,967.9769699999999,692.8753460000001,0.0,0.0,0.0,919.195496,10800.0,10800.0,342.0725583202001,0.0
2025-01-10 12:30:00,2025-01-10 12:40:00,2025-01-10 00:00:00,74,dynamic,2025-01-10 00:00:00,0.4408,0.4898,2025-01-04 00:00:00,697.6533333333333,921.1499999999999,722.0049999999999,966.825,720.8386666666665,0.0,0.0,0.0,944.3353333333331,10800.0,10800.0,353.0667789333333,0.0
2025-01-10 12:40:00,2025-01-10 12:50:00,2025-01-10 00:00:00,75,dynamic,2025-01-10 00:00:00,0.4295,0.435,2025-01-04 00:00:00,683.0025999999999,912.763,692.8008499999999,953.7086733333333,695.2908599999997,0.0,0.0,0.0,925.0512599999998,10800.0,10800.0,302.45152409999986,0.0
2025-01-10 12:50:00,2025-01-10 13:00:00,2025-01-10 00:00:00,76,dynamic,2025-01-10 00:00:00,0.6314,0.5519,2025-01-04 00:00:00,690.9398166666666,915.3335333333332,666.4078,942.3998233333332,683.4374266666666,0.0,0.0,0.0,907.8311433333332,10800.0,10800.0,377.18911577733326,0.0
2025-01-10 13:00:00,2025-01-10 13:10:00,2025-01-10 00:00:00,77,dynamic,2025-01-10 00:00:00,0.9,0.7835,2025-01-04 00:00:00,711.8599999999999,930.81875,668.125,934.2324999999998,0.0,0.0,0.0,0.0,218.95875000000012,10800.0,10800.0,0.0,0.0
2025-01-10 13:10:00,2025-01-10 13:20:00,2025-01-10 00:00:00,78,dynamic,2025-01-10 00:00:00,0.8765,0.837,2025-01-04 00:00:00,687.6421666666666,931.5779333333332,666.7382166666666,915.1285999999998,0.0,0.0,0.0,0.0,243.9357666666666,10800.0,10800.0,0.0,0.0
2025-01-10 13:20:00,2025-01-10 13:30:00,2025-01-10 00:00:00,79,dynamic,2025-01-10 00:00:00,0.8044,0.8279,2025-01-04 00:00:00,653.0483333333333,908.6945166666666,675.4760666666666,893.24857,0.0,0.0,0.0,0.0,255.64618333333328,10800.0,10800.0,0.0,0.0
2025-01-10 13:30:00,2025-01-10 13:40:00,2025-01-10 00:00:00,80,dynamic,2025-01-10 00:00:00,0.7991,0.8421,2025-01-04 00:00:00,647.355,860.81875,674.615,872.6674999999999,0.0,0.0,0.0,0.0,213.46375,10800.0,10800.0,0.0,0.0
2025-01-10 13:40:00,2025-01-10 13:50:00,2025-01-10 00:00:00,81,dynamic,2025-01-10 00:00:00,0.7672,0.855,2025-01-04 00:00:00,672.2253166666667,796.0541833333333,631.4917833333333,847.1005033333333,0.0,0.0,0.0,0.0,123.82886666666661,10800.0,10800.0,0.0,0.0
2025-01-10 13:50:00,2025-01-10 14:00:00,2025-01-10 00:00:00,82,dynamic,2025-01-10 00:00:00,0.8981,0.9361,2025-01-04 00:00:00,661.0276666666666,748.4467666666666,635.4636499999999,809.0925766666667,0.0,0.0,0.0,0.0,87.41909999999996,10800.0,10800.0,0.0,0.0
2025-01-10 14:00:00,2025-01-10 14:10:00,2025-01-10 00:00:00,83,dynamic,2025-01-10 00:00:00,1.1161,1.066,2025-01-04 00:00:00,625.155,716.78125,682.5116666666667,768.3687499999999,0.0,0.0,0.0,0.0,91.62625000000003,10800.0,10800.0,0.0,0.0
2025-01-10 14:10:00,2025-01-10 14:20:00,2025-01-10 00:00:00,84,dynamic,2025-01-10 00:00:00,1.1201,1.1326,2025-01-04 00:00:00,642.4182166666667,671.2728166666666,677.3462999999999,742.4606733333333,0.0,0.0,0.0,0.0,28.85459999999989,10800.0,10800.0,0.0,0.0
2025-01-10 14:20:00,2025-01-10 14:30:00,2025-01-10 00:00:00,85,dynamic,2025-01-10 00:00:00,1.0592,1.1123,2025-01-04 00:00:00,677.2823333333333,633.3479333333332,655.4356833333333,711.6230833333332,0.0,0.0,43.934400000000096,0.0,0.0,10800.0,10751.184,0.0,0.0
2025-01-10 14:30:00,2025-01-10 14:40:00,2025-01-10 00:00:00,86,dynamic,2025-01-10 00:00:00,1.0922,1.1231,2025-01-04 00:00:00,676.6316666666667,606.1374999999999,648.6683333333333,668.27,0.0,0.0,70.49416666666673,0.0,0.0,10751.184,10672.857148148147,0.0,0.0
2025-01-10 14:40:00,2025-01-10 14:50:00,2025-01-10 00:00:00,87,dynamic,2025-01-10 00:00:00,1.1903,1.2525,2025-01-04 00:00:00,627.2036666666667,570.7039333333332,650.14445,624.3203933333333,0.0,0.0,56.49973333333344,0.0,0.0,10672.857148148147,10610.079666666665,0.0,0.0
2025-01-10 14:50:00,2025-01-10 15:00:00,2025-01-10 00:00:00,88,dynamic,2025-01-10 00:00:00,1.0195,1.0288,2025-01-04 00:00:00,622.1830166666666,544.88685,648.44385,582.9031599999998,0.0,0.0,77.29616666666664,0.0,0.0,10610.079666666665,10524.195037037036,0.0,0.0
2025-01-10 15:00:00,2025-01-10 15:10:00,2025-01-10 00:00:00,89,dynamic,2025-01-10 00:00:00,0.6815,0.5878,2025-01-04 00:00:00,649.935,529.30625,633.4566666666666,541.69625,215.79809999999992,95.1693499999999,0.0,0.0,0.0,10524.195037037036,10609.847452037036,126.84612317999995,0.0
2025-01-10 15:10:00,2025-01-10 15:20:00,2025-01-10 00:00:00,90,dynamic,2025-01-10 00:00:00,0.63,0.5724,2025-01-04 00:00:00,616.15545,503.0187833333333,608.3562166666666,497.42484333333323,1079.4687173333332,211.2806088477373,0.0,0.0,755.0514418189293,10609.847452037036,10800.0,617.8878938016,0.0
2025-01-10 15:20:00,2025-01-10 15:30:00,2025-01-10 00:00:00,91,dynamic,2025-01-10 00:00:00,0.6917,0.6745,2025-01-04 00:00:00,614.9143166666667,466.07219999999995,618.06835,454.7395266666666,280.55391700000007,0.0,0.0,0.0,131.71180033333337,10800.0,10800.0,189.23361701650003,0.0
2025-01-10 15:30:00,2025-01-10 15:40:00,2025-01-10 00:00:00,92,dynamic,2025-01-10 00:00:00,0.7013,0.6769,2025-01-04 00:00:00,648.8133333333333,428.63749999999993,643.4883333333332,412.91875,324.9829666666665,0.0,0.0,0.0,104.80713333333324,10800.0,10800.0,219.98097013666654,0.0
2025-01-10 15:40:00,2025-01-10 15:50:00,2025-01-10 00:00:00,93,dynamic,2025-01-10 00:00:00,0.679,0.6817,2025-01-04 00:00:00,625.8107333333332,397.23181666666665,622.6913,366.46191999999996,683.6407821728419,0.0,0.0,0.0,455.0618655061753,10800.0,10800.0,466.0379212072263,0.0
2025-01-10 15:50:00,2025-01-10 16:00:00,2025-01-10 00:00:00,94,dynamic,2025-01-10 00:00:00,0.7045,0.722,2025-01-04 00:00:00,629.7744666666666,347.02406666666667,616.6646166666667,319.96553333333327,412.31862666666666,0.0,0.0,0.0,129.56822666666665,10800.0,10800.0,297.6940484533333,0.0
2025-01-10 16:00:00,2025-01-10 16:10:00,2025-01-10 00:00:00,95,dynamic,2025-01-10 00:00:00,0.7784,0.7796,2025-01-04 00:00:00,664.1816666666666,281.54999999999995,636.1999999999999,273.04875,451.4515708333333,0.0,0.0,0.0,68.81990416666667,10800.0,10800.0,351.9516446216666,0.0
2025-01-10 16:10:00,2025-01-10 16:20:00,2025-01-10 00:00:00,96,dynamic,2025-01-10 00:00:00,0.8201,0.8118,2025-01-04 00:00:00,639.1021833333333,230.39991666666666,625.32535,220.9799133333333,505.2702696666665,0.0,0.0,0.0,96.56800299999986,10800.0,10800.0,410.1784049153998,0.0
2025-01-10 16:20:00,2025-01-10 16:30:00,2025-01-10 00:00:00,97,dynamic,2025-01-10 00:00:00,0.7953,0.7968,2025-01-04 00:00:00,593.8299833333333,183.02401666666665,588.8597333333332,171.57925666666665,521.4467046666666,0.0,0.0,0.0,110.64073799999994,10800.0,10800.0,415.48873427839993,0.0
2025-01-10 16:30:00,2025-01-10 16:40:00,2025-01-10 00:00:00,98,dynamic,2025-01-10 00:00:00,0.7609,0.7748,2025-01-04 00:00:00,583.7516666666667,133.4125,567.71,127.34124999999999,534.6437166666667,0.0,0.0,0.0,84.30455000000006,10800.0,10800.0,414.2419516733334,0.0
2025-01-10 16:40:00,2025-01-10 16:50:00,2025-01-10 00:00:00,99,dynamic,2025-01-10 00:00:00,0.806,0.8036,2025-01-04 00:00:00,614.28685,87.93736666666666,590.6936,83.19269666666665,607.0838633333333,0.0,0.0,0.0,80.73437999999999,10800.0,10800.0,487.85259257466663,0.0
2025-01-10 16:50:00,2025-01-10 17:00:00,2025-01-10 00:00:00,100,dynamic,2025-01-10 00:00:00,0.8384,0.7956,2025-01-04 00:00:00,568.9919333333332,43.26338333333334,564.2552666666666,38.48340333333333,644.7987733333333,0.0,0.0,0.0,119.07022333333339,10800.0,10800.0,513.001904064,0.0
2025-01-10 17:00:00,2025-01-10 17:10:00,2025-01-10 00:00:00,101,dynamic,2025-01-10 00:00:00,0.8291,0.7584,2025-01-04 00:00:00,474.4333333333333,8.456249999999999,499.4233333333333,5.261249999999999,633.4020999999998,0.0,0.0,0.0,167.42501666666647,10800.0,10800.0,480.3721526399998,0.0
2025-01-10 17:10:00,2025-01-10 17:20:00,2025-01-10 00:00:00,102,dynamic,2025-01-10 00:00:00,0.8362,0.7928,2025-01-04 00:00:00,474.0867333333333,0.0,499.08248333333336,0.0,627.8802766666666,0.0,0.0,0.0,153.79354333333333,10800.0,10800.0,497.7834833413333,0.0
2025-01-10 17:20:00,2025-01-10 17:30:00,2025-01-10 00:00:00,103,dynamic,2025-01-10 00:00:00,0.8309,0.8434,2025-01-04 00:00:00,489.8739833333333,0.3374,496.1341666666666,0.6177833333333334,610.1806279999998,0.0,0.0,0.0,120.64404466666656,10800.0,10800.0,514.6263416551999,0.0
2025-01-10 17:30:00,2025-01-10 17:40:00,2025-01-10 00:00:00,104,dynamic,2025-01-10 00:00:00,0.7971,0.8326,2025-01-04 00:00:00,476.03,0.0,474.53666666666663,0.0,594.1983666666664,0.0,0.0,0.0,118.16836666666643,10800.0,10800.0,494.7295600866664,0.0
2025-01-10 17:40:00,2025-01-10 17:50:00,2025-01-10 00:00:00,105,dynamic,2025-01-10 00:00:00,0.7805,0.7666,2025-01-04 00:00:00,469.9139333333333,0.0,488.4798666666666,0.0,606.5705199999998,0.0,0.0,0.0,136.65658666666644,10800.0,10800.0,464.9969606319998,0.0
2025-01-10 17:50:00,2025-01-10 18:00:00,2025-01-10 00:00:00,106,dynamic,2025-01-10 00:00:00,0.9189,0.8976,2025-01-04 00:00:00,481.69668333333334,0.024216666666666668,495.12386666666663,0.044353333333333335,595.1449576666666,0.0,0.0,0.0,113.47249099999999,10800.0,10800.0,534.2021140016,0.0
2025-01-10 18:00:00,2025-01-10 18:10:00,2025-01-10 00:00:00,107,dynamic,2025-01-10 00:00:00,1.1145,1.1441,2025-01-04 00:00:00,485.05333333333334,0.0,476.505,0.0,0.0,0.0,485.05333333333334,0.0,0.0,10800.0,10261.051851851851,0.0,0.0
2025-01-10 18:10:00,2025-01-10 18:20:00,2025-01-10 00:00:00,108,dynamic,2025-01-10 00:00:00,1.1198,1.1572,2025-01-04 00:00:00,448.63766666666663,0.0,461.31109999999995,0.0,0.0,0.0,448.63766666666663,0.0,0.0,10261.051851851851,9762.565555555555,0.0,0.0
