date,block_index,time_period,charge_kwh,discharge_kwh,soc_0000_kwh,soc_2400_kwh
2025-04-23,5,20:00-24:00,3720.534149999999,2939.7240916666665,4411.294185252855,5110.893691517608
2025-04-24,0,0:00-4:00,5303.829523313767,79.921066666667,5110.893691517608,4340.41005
2025-04-24,1,4:00-8:00,1083.4201212378068,5013.938633333332,5110.893691517608,4340.41005
2025-04-24,2,8:00-12:00,5927.144207854561,1077.0290499999994,5110.893691517608,4340.41005
2025-04-24,3,12:00-16:00,1625.2165520804656,0.0,5110.893691517608,4340.41005
2025-04-24,4,16:00-20:00,0.0,5677.839231355361,5110.893691517608,4340.41005
2025-04-24,5,20:00-24:00,3553.6884500000006,3014.2793681446424,5110.893691517608,4340.41005
2025-04-25,0,0:00-4:00,203.28056666666674,172.9305833333333,4340.41005,4550.645593518523
2025-04-25,1,4:00-8:00,582.394125,2186.1329416833346,4340.41005,4550.645593518523
2025-04-25,2,8:00-12:00,9304.071579958847,0.0,4340.41005,4550.645593518523
2025-04-25,3,12:00-16:00,0.0,0.0,4340.41005,4550.645593518523
2025-04-25,4,16:00-20:00,0.0,6007.374101625514,4340.41005,4550.645593518523
2025-04-25,5,20:00-24:00,3453.094825,2414.0516724578174,4340.41005,4550.645593518523
2025-04-26,0,0:00-4:00,132.28428166666703,430.0036166666666,4550.645593518523,4219.413860092593
2025-04-26,1,4:00-8:00,899.12319,2522.5657375000037,4550.645593518523,4219.413860092593
2025-04-26,2,8:00-12:00,9557.466997469139,0.0,4550.645593518523,4219.413860092593
2025-04-26,3,12:00-16:00,0.0,0.0,4550.645593518523,4219.413860092593
2025-04-26,4,16:00-20:00,0.0,6441.931458633333,4550.645593518523,4219.413860092593
2025-04-26,5,20:00-24:00,3462.739075,2285.414718033333,4550.645593518523,4219.413860092593
2025-04-27,0,0:00-4:00,4863.299419465019,56.501839999999675,4219.413860092593,4243.263929814815
2025-04-27,1,4:00-8:00,956.817423333333,6007.124708333333,4219.413860092593,4243.263929814815
2025-04-27,2,8:00-12:00,5463.75985,1368.1405684166662,4219.413860092593,4243.263929814815
2025-04-27,3,12:00-16:00,5202.9068166666675,369.5236916666664,4219.413860092593,4243.263929814815
2025-04-27,4,16:00-20:00,44.944702016458564,6539.5735404333345,4219.413860092593,4243.263929814815
2025-04-27,5,20:00-24:00,3534.363391666666,1891.204786949996,4219.413860092593,4243.263929814815
2025-04-28,0,0:00-4:00,5202.846730740744,196.85500833333322,4243.263929814815,4418.804314907407
2025-04-28,1,4:00-8:00,1139.1320433333335,5661.899416666666,4243.263929814815,4418.804314907407
2025-04-28,2,8:00-12:00,1210.4283833333332,2017.1859188333383,4243.263929814815,4418.804314907407
2025-04-28,3,12:00-16:00,2605.1647000000007,413.01687833333403,4243.263929814815,4418.804314907407
2025-04-28,4,16:00-20:00,200.68292858333564,2840.1666913191702,4243.263929814815,4418.804314907407
2025-04-28,5,20:00-24:00,3584.6910083333332,6.67583333333323,4243.263929814815,4418.804314907407
2025-04-29,0,0:00-4:00,5662.104580761312,148.0947000000001,4418.804314907407,4905.747313629635
2025-04-29,1,4:00-8:00,951.9509750000003,5221.387328333333,4418.804314907407,4905.747313629635
2025-04-29,2,8:00-12:00,5595.506716666667,748.4452499999998,4418.804314907407,4905.747313629635
2025-04-29,3,12:00-16:00,2481.3017387037007,222.47755333333328,4418.804314907407,4905.747313629635
2025-04-29,4,16:00-20:00,184.6064500000009,5413.6836603333295,4418.804314907407,4905.747313629635
2025-04-29,5,20:00-24:00,3833.043066666666,2961.5587666666665,4418.804314907407,4905.747313629635
2025-04-30,0,0:00-4:00,6127.234966666666,262.6158416666667,4905.747313629635,4729.228461173504
2025-04-30,1,4:00-8:00,866.2298967901173,5165.215563333333,4905.747313629635,4729.228461173504
2025-04-30,2,8:00-12:00,6542.283043045265,583.3332666666663,4905.747313629635,4729.228461173504
2025-04-30,3,12:00-16:00,434.6126976954737,0.0,4905.747313629635,4729.228461173504
2025-04-30,4,16:00-20:00,24.769901666666556,5429.318872543849,4905.747313629635,4729.228461173504
2025-04-30,5,20:00-24:00,3619.710391666667,2986.4045499999993,4905.747313629635,4729.228461173504
2025-05-01,0,0:00-4:00,5161.7062898328795,175.49069999999995,4729.228461173504,3513.766445092593
2025-05-01,1,4:00-8:00,923.3341166666668,6371.509396666666,4729.228461173504,3513.766445092593
2025-05-01,2,8:00-12:00,5867.914133333333,1362.2728999999997,4729.228461173504,3513.766445092593
2025-05-01,3,12:00-16:00,4556.881733760344,0.0,4729.228461173504,3513.766445092593
2025-05-01,4,16:00-20:00,0.0,6874.291617331306,4729.228461173504,3513.766445092593
2025-05-01,5,20:00-24:00,2903.6703916666665,2035.291599335358,4729.228461173504,3513.766445092593
2025-05-02,0,0:00-4:00,223.57427500000017,325.16566666666654,3513.766445092593,3669.482684722222
2025-05-02,1,4:00-8:00,337.14248,1990.3749834666683,3513.766445092593,3669.482684722222
2025-05-02,2,8:00-12:00,10393.790466666665,0.0,3513.766445092593,3669.482684722222
2025-05-02,3,12:00-16:00,0.0,0.0,3513.766445092593,3669.482684722222
2025-05-02,4,16:00-20:00,0.0,7847.478475833334,3513.766445092593,3669.482684722222
2025-05-02,5,20:00-24:00,2969.345791666666,975.1571991666642,3513.766445092593,3669.482684722222
2025-05-03,0,0:00-4:00,423.51883333333296,363.4987416666661,3669.482684722222,4173.493064367175
2025-05-03,1,4:00-8:00,487.88212324561675,2185.9631761622827,3669.482684722222,4173.493064367175
2025-05-03,2,8:00-12:00,10158.879909567902,0.0,3669.482684722222,4173.493064367175
2025-05-03,3,12:00-16:00,0.0,0.0,3669.482684722222,4173.493064367175
2025-05-03,4,16:00-20:00,30.94412010288022,6244.753028436211,3669.482684722222,4173.493064367175
2025-05-03,5,20:00-24:00,3406.2155749999993,2503.2025666666664,3669.482684722222,4173.493064367175
2025-05-04,0,0:00-4:00,6524.804283707254,273.6301833333333,4173.493064367175,3926.248951666666
2025-05-04,1,4:00-8:00,987.6025150000004,4492.768191666667,4173.493064367175,3926.248951666666
2025-05-04,2,8:00-12:00,6777.687378744857,844.7216666666668,4173.493064367175,3926.248951666666
2025-05-04,3,12:00-16:00,0.0,0.0,4173.493064367175,3926.248951666666
2025-05-04,4,16:00-20:00,0.0,6125.627501345922,4173.493064367175,3926.248951666666
2025-05-04,5,20:00-24:00,3122.301575,2589.8127179040807,4173.493064367175,3926.248951666666
2025-05-05,0,0:00-4:00,6799.0961916666665,94.90502000000004,3926.248951666666,4135.411558425924
2025-05-05,1,4:00-8:00,1007.3107673868346,6572.394139999999,3926.248951666666,4135.411558425924
2025-05-05,2,8:00-12:00,3914.481233333334,1729.9067333333332,3926.248951666666,4135.411558425924
2025-05-05,3,12:00-16:00,4856.747178168713,0.0,3926.248951666666,4135.411558425924
2025-05-05,4,16:00-20:00,237.75289666666686,6252.395037433335,3926.248951666666,4135.411558425924
2025-05-05,5,20:00-24:00,3424.0937583333325,1556.1331638499887,3926.248951666666,4135.411558425924
2025-05-06,0,0:00-4:00,6440.74137829218,133.31910833333325,4135.411558425924,3802.767032037039
2025-05-06,1,4:00-8:00,948.3019500000001,6322.6865216666665,4135.411558425924,3802.767032037039
2025-05-06,2,8:00-12:00,4712.9334499999995,1829.3643166666668,4135.411558425924,3802.767032037039
2025-05-06,3,12:00-16:00,5609.068308024686,141.13217166666664,4135.411558425924,3802.767032037039
2025-05-06,4,16:00-20:00,107.71221707819093,5739.034826249999,4135.411558425924,3802.767032037039
2025-05-06,5,20:00-24:00,2849.3705499999996,2875.0266904166665,4135.411558425924,3802.767032037039
2025-05-07,0,0:00-4:00,6372.107617736619,34.010183333333316,3802.767032037039,3858.744120740741
2025-05-07,1,4:00-8:00,977.2790050000002,5035.288796783332,3802.767032037039,3858.744120740741
2025-05-07,2,8:00-12:00,6245.413793333333,1466.8686666666663,3802.767032037039,3858.744120740741
2025-05-07,3,12:00-16:00,2249.24565547325,569.2125826166657,3802.767032037039,3858.744120740741
2025-05-07,4,16:00-20:00,125.83417833333294,6191.104390083337,3802.767032037039,3858.744120740741
2025-05-07,5,20:00-24:00,3126.3548666666666,2121.0864450833283,3802.767032037039,3858.744120740741
2025-05-08,0,0:00-4:00,6860.591995843619,11.62413333333336,3858.744120740741,4189.674000925926
2025-05-08,1,4:00-8:00,924.0492316666666,5707.967978333333,3858.744120740741,4189.674000925926
2025-05-08,2,8:00-12:00,3505.6876999999995,1345.9257333333333,3858.744120740741,4189.674000925926
2025-05-08,3,12:00-16:00,4070.337893518518,1013.7781450000009,3858.744120740741,4189.674000925926
2025-05-08,4,16:00-20:00,777.7512133333338,5335.4654993333315,3858.744120740741,4189.674000925926
2025-05-08,5,20:00-24:00,3349.0893499999997,2072.282599833336,3858.744120740741,4189.674000925926
2025-05-09,0,0:00-4:00,87.8812166666666,445.7792309649165,4189.674000925926,6162.933729988072
2025-05-09,1,4:00-8:00,374.6583566666667,2343.5504507684172,4189.674000925926,6162.933729988072
2025-05-09,2,8:00-12:00,10325.883983333333,0.0,4189.674000925926,6162.933729988072
2025-05-09,3,12:00-16:00,0.0,0.0,4189.674000925926,6162.933729988072
2025-05-09,4,16:00-20:00,1.4907061968356743,5070.595094530169,4189.674000925926,6162.933729988072
2025-05-09,5,20:00-24:00,3863.366116666666,2233.298575,4189.674000925926,6162.933729988072
2025-05-10,0,0:00-4:00,405.82257333333297,166.22605000000027,6162.933729988072,5475.734704833332
2025-05-10,1,4:00-8:00,171.78309999999988,4145.853640322598,6162.933729988072,5475.734704833332
2025-05-10,2,8:00-12:00,9898.245355473255,0.0,6162.933729988072,5475.734704833332
2025-05-10,3,12:00-16:00,0.0,0.0,6162.933729988072,5475.734704833332
2025-05-10,4,16:00-20:00,128.71810999999997,5450.517928333335,6162.933729988072,5475.734704833332
2025-05-10,5,20:00-24:00,3498.8556916666666,2279.655616666667,6162.933729988072,5475.734704833332
2025-05-11,0,0:00-4:00,5094.020714629631,370.4201816666663,5475.734704833332,5364.353567632361
2025-05-11,1,4:00-8:00,988.5606316666667,4771.747015000001,5475.734704833332,5364.353567632361
2025-05-11,2,8:00-12:00,6479.40112,1309.3334666666667,5475.734704833332,5364.353567632361
2025-05-11,3,12:00-16:00,1555.371314341559,191.7171333333332,5475.734704833332,5364.353567632361
2025-05-11,4,16:00-20:00,0.0,5478.115746630871,5475.734704833332,5364.353567632361
2025-05-11,5,20:00-24:00,3798.3432499999994,2490.624075,5475.734704833332,5364.353567632361
2025-05-12,0,0:00-4:00,4912.904217075152,132.3476333333332,5364.353567632361,5254.304466620945
2025-05-12,1,4:00-8:00,1016.5298733333334,4126.897313333333,5364.353567632361,5254.304466620945
2025-05-12,2,8:00-12:00,5935.024584078367,533.2459833333335,5364.353567632361,5254.304466620945
2025-05-12,3,12:00-16:00,91.80394172410564,0.0,5364.353567632361,5254.304466620945
2025-05-12,4,16:00-20:00,24.1462250000003,5663.6032767078195,5364.353567632361,5254.304466620945
2025-05-12,5,20:00-24:00,3706.1377050411525,2349.052686666667,5364.353567632361,5254.304466620945
2025-05-13,0,0:00-4:00,5045.81784431006,14.73583333333329,5254.304466620945,5744.20699283333
2025-05-13,1,4:00-8:00,1154.0431647325152,4695.490388449999,5254.304466620945,5744.20699283333
2025-05-13,2,8:00-12:00,6257.955526069956,1461.5088166666662,5254.304466620945,5744.20699283333
2025-05-13,3,12:00-16:00,1323.4933642592578,0.0,5254.304466620945,5744.20699283333
2025-05-13,4,16:00-20:00,124.00108205761163,4981.139045083335,5254.304466620945,5744.20699283333
2025-05-13,5,20:00-24:00,3619.301708333333,2601.1499215833337,5254.304466620945,5744.20699283333
2025-05-14,0,0:00-4:00,4828.184345740739,124.18132666666645,5744.20699283333,5167.892142870368
2025-05-14,1,4:00-8:00,882.1821949999998,5196.324173333333,5744.20699283333,5167.892142870368
2025-05-14,2,8:00-12:00,5333.05044442387,933.5707999999998,5744.20699283333,5167.892142870368
2025-05-14,3,12:00-16:00,2295.212652427986,133.6094583333337,5744.20699283333,5167.892142870368
2025-05-14,4,16:00-20:00,195.52078395061903,5263.07362141667,5744.20699283333,5167.892142870368
2025-05-14,5,20:00-24:00,3482.3355249999995,2651.2776019166663,5744.20699283333,5167.892142870368
2025-05-15,0,0:00-4:00,5298.805190699591,149.0125499999997,5167.892142870368,5782.533367255834
2025-05-15,1,4:00-8:00,985.3298916666671,5944.664141666666,5167.892142870368,5782.533367255834
2025-05-15,2,8:00-12:00,4763.1387315470165,858.7055833333334,5167.892142870368,5782.533367255834
2025-05-15,3,12:00-16:00,3793.811798946816,704.1970751197539,5167.892142870368,5782.533367255834
2025-05-15,4,16:00-20:00,460.10491166666634,4989.706305633332,5167.892142870368,5782.533367255834
2025-05-15,5,20:00-24:00,3905.800683333333,2358.2001206666673,5167.892142870368,5782.533367255834
2025-05-16,0,0:00-4:00,192.5824271929793,218.18823166666635,5782.533367255834,6835.872613548693
2025-05-16,1,4:00-8:00,768.1550500000002,3482.28171272323,5782.533367255834,6835.872613548693
2025-05-16,2,8:00-12:00,9182.70686090535,0.0,5782.533367255834,6835.872613548693
2025-05-16,3,12:00-16:00,0.0,0.0,5782.533367255834,6835.872613548693
2025-05-16,4,16:00-20:00,0.0,4384.640771639509,5782.533367255834,6835.872613548693
2025-05-16,5,20:00-24:00,3727.841716666666,2202.6256666666663,5782.533367255834,6835.872613548693
2025-05-17,0,0:00-4:00,87.07702499999965,928.5727888604889,6835.872613548693,6612.141690074072
2025-05-17,1,4:00-8:00,973.7826149999996,3821.555361666666,6835.872613548693,6612.141690074072
2025-05-17,2,8:00-12:00,9208.082086337445,0.0,6835.872613548693,6612.141690074072
2025-05-17,3,12:00-16:00,0.0,0.0,6835.872613548693,6612.141690074072
2025-05-17,4,16:00-20:00,20.49962333333326,4866.666518333334,6835.872613548693,6612.141690074072
2025-05-17,5,20:00-24:00,4106.110116666666,2244.95985,6835.872613548693,6612.141690074072
2025-05-18,0,0:00-4:00,3325.6517941769584,136.0477666666668,6612.141690074072,6101.090223440783
2025-05-18,1,4:00-8:00,885.7800716666665,5661.756876666666,6612.141690074072,6101.090223440783
2025-05-18,2,8:00-12:00,3765.8223000000007,1330.2297166666667,6612.141690074072,6101.090223440783
2025-05-18,3,12:00-16:00,3766.5010900000016,0.0,6612.141690074072,6101.090223440783
2025-05-18,4,16:00-20:00,1244.3495427366242,5028.609499403292,6612.141690074072,6101.090223440783
2025-05-18,5,20:00-24:00,4332.985258333333,2333.3854066666668,6612.141690074072,6101.090223440783
2025-05-19,0,0:00-4:00,4136.189711176909,6.747833333333347,6101.090223440783,6359.498672870367
2025-05-19,1,4:00-8:00,1099.3454479629602,4619.1858250000005,6101.090223440783,6359.498672870367
2025-05-19,2,8:00-12:00,5250.5868880864255,855.9666999999997,6101.090223440783,6359.498672870367
2025-05-19,3,12:00-16:00,1502.6670357818875,30.293750000000276,6101.090223440783,6359.498672870367
2025-05-19,4,16:00-20:00,296.45890123456985,5044.274158333336,6101.090223440783,6359.498672870367
2025-05-19,5,20:00-24:00,4122.985558333334,2501.6332983333336,6101.090223440783,6359.498672870367
2025-05-20,0,0:00-4:00,4298.398455144037,211.33635500000048,6359.498672870367,6080.025278939416
2025-05-20,1,4:00-8:00,944.1191983333331,4773.588345,6359.498672870367,6080.025278939416
2025-05-20,2,8:00-12:00,5931.908255561137,976.4611333333332,6359.498672870367,6080.025278939416
2025-05-20,3,12:00-16:00,1166.570041249562,708.5185722211937,6359.498672870367,6080.025278939416
2025-05-20,4,16:00-20:00,718.3463616666662,4718.955630249998,6359.498672870367,6080.025278939416
2025-05-20,5,20:00-24:00,3763.5986666666668,2489.248211416667,6359.498672870367,6080.025278939416
2025-05-21,0,0:00-4:00,4603.31124014962,164.6476583333333,6080.025278939416,4873.099017126824
2025-05-21,1,4:00-8:00,889.375406666667,4662.161245,6080.025278939416,4873.099017126824
2025-05-21,2,8:00-12:00,3532.5532833333323,833.2733666666661,6080.025278939416,4873.099017126824
2025-05-21,3,12:00-16:00,3206.9323154732424,1086.1810889506166,6080.025278939416,4873.099017126824
2025-05-21,4,16:00-20:00,300.38834000000065,5133.410750451909,6080.025278939416,4873.099017126824
2025-05-21,5,20:00-24:00,3677.2912544238675,2336.539516666667,6080.025278939416,4873.099017126824
2025-05-22,0,0:00-4:00,4952.615972822041,125.43803333333312,4873.099017126824,7035.497231506172
2025-05-22,1,4:00-8:00,1072.352373371653,5113.193045,4873.099017126824,7035.497231506172
2025-05-22,2,8:00-12:00,4031.629000000001,942.0986999999997,4873.099017126824,7035.497231506172
2025-05-22,3,12:00-16:00,4159.378780867035,0.0,4873.099017126824,7035.497231506172
2025-05-22,4,16:00-20:00,136.50541557612877,4793.445203927776,4873.099017126824,7035.497231506172
2025-05-22,5,20:00-24:00,4336.510566666666,2217.750233333333,4873.099017126824,7035.497231506172
2025-05-23,0,0:00-4:00,83.85490833333358,1393.6456533555565,7035.497231506172,5412.193832487042
2025-05-23,1,4:00-8:00,783.142475,3895.3088966666664,7035.497231506172,5412.193832487042
2025-05-23,2,8:00-12:00,9845.35698909465,0.0,7035.497231506172,5412.193832487042
2025-05-23,3,12:00-16:00,0.0,0.0,7035.497231506172,5412.193832487042
2025-05-23,4,16:00-20:00,10.889589999999885,5912.042789999997,7035.497231506172,5412.193832487042
2025-05-23,5,20:00-24:00,3966.3244605,2158.5261416666663,7035.497231506172,5412.193832487042
2025-05-24,0,0:00-4:00,42.639125000000035,718.2879749999997,5412.193832487042,5706.6736201741
2025-05-24,1,4:00-8:00,741.2810677192948,3053.956798790968,5412.193832487042,5706.6736201741
2025-05-24,2,8:00-12:00,9859.623417839506,0.0,5412.193832487042,5706.6736201741
2025-05-24,3,12:00-16:00,0.0,0.0,5412.193832487042,5706.6736201741
2025-05-24,4,16:00-20:00,0.0,5668.14498450998,5412.193832487042,5706.6736201741
2025-05-24,5,20:00-24:00,4019.5584666666664,2171.6911153333326,5412.193832487042,5706.6736201741
2025-05-25,0,0:00-4:00,4791.560714813787,64.23830833333386,5706.6736201741,6663.870510412335
2025-05-25,1,4:00-8:00,879.06787,4754.349435,5706.6736201741,6663.870510412335
2025-05-25,2,8:00-12:00,4888.210683333333,773.8803166666663,5706.6736201741,6663.870510412335
2025-05-25,3,12:00-16:00,2004.6938205483227,0.0,5706.6736201741,6663.870510412335
2025-05-25,4,16:00-20:00,98.80625666666674,4854.0894437788975,5706.6736201741,6663.870510412335
2025-05-25,5,20:00-24:00,4273.140191666666,2409.70372,5706.6736201741,6663.870510412335
2025-05-26,0,0:00-4:00,3845.0334562085163,37.94182499999977,6663.870510412335,4571.950593166682
2025-05-26,1,4:00-8:00,877.9417462139916,5524.687098333333,6663.870510412335,4571.950593166682
2025-05-26,2,8:00-12:00,1755.7724912139993,1396.1616333333332,6663.870510412335,4571.950593166682
2025-05-26,3,12:00-16:00,4596.569253333332,128.46840666666594,6663.870510412335,4571.950593166682
2025-05-26,4,16:00-20:00,295.5972016666674,4718.5885657499975,6663.870510412335,4571.950593166682
2025-05-26,5,20:00-24:00,3803.016408333334,2367.764147583333,6663.870510412335,4571.950593166682
2025-05-27,0,0:00-4:00,5951.435399814795,205.84321,4571.950593166682,5860.609683696851
2025-05-27,1,4:00-8:00,909.1746883333333,4826.970176666667,4571.950593166682,5860.609683696851
2025-05-27,2,8:00-12:00,4557.403033333334,949.3682166666664,4571.950593166682,5860.609683696851
2025-05-27,3,12:00-16:00,2887.4511618312818,229.34703333333334,4571.950593166682,5860.609683696851
2025-05-27,4,16:00-20:00,420.84943697242863,5185.236524370498,4571.950593166682,5860.609683696851
2025-05-27,5,20:00-24:00,3816.5104083333326,2463.1292016666666,4571.950593166682,5860.609683696851
2025-05-28,0,0:00-4:00,4120.570279225721,52.507105000000024,5860.609683696851,6407.39379604582
2025-05-28,1,4:00-8:00,990.2935566666665,5540.288,5860.609683696851,6407.39379604582
2025-05-28,2,8:00-12:00,1875.4489103297194,1132.4931666666664,5860.609683696851,6407.39379604582
2025-05-28,3,12:00-16:00,6689.339861666666,26.58083333333332,5860.609683696851,6407.39379604582
2025-05-28,4,16:00-20:00,243.19967236625712,4961.3326607499985,5860.609683696851,6407.39379604582
2025-05-28,5,20:00-24:00,3942.513092416667,2262.398485,5860.609683696851,6407.39379604582
2025-05-29,0,0:00-4:00,2539.222743858553,41.21534999999983,6407.39379604582,4856.2795187037045
2025-05-29,1,4:00-8:00,845.9049683333329,5788.789321666666,6407.39379604582,4856.2795187037045
2025-05-29,2,8:00-12:00,2066.1283833333337,1543.4904833333326,6407.39379604582,4856.2795187037045
2025-05-29,3,12:00-16:00,5259.184790329219,27.372916666666924,6407.39379604582,4856.2795187037045
2025-05-29,4,16:00-20:00,80.01992316316921,5309.461686496503,6407.39379604582,4856.2795187037045
2025-05-29,5,20:00-24:00,4069.465349999999,722.2132802490029,6407.39379604582,4856.2795187037045
2025-05-30,0,0:00-4:00,208.6654833333331,391.42892500000016,4856.2795187037045,4836.097251944441
2025-05-30,1,4:00-8:00,620.7196366666661,2620.4743368333334,4856.2795187037045,4836.097251944441
2025-05-30,2,8:00-12:00,9493.147836790124,0.0,4856.2795187037045,4836.097251944441
2025-05-30,3,12:00-16:00,0.0,0.0,4856.2795187037045,4836.097251944441
2025-05-30,4,16:00-20:00,42.70107166666679,6762.626668833512,4856.2795187037045,4836.097251944441
2025-05-30,5,20:00-24:00,4040.108057716048,1911.9611992164907,4856.2795187037045,4836.097251944441
2025-05-31,0,0:00-4:00,241.40962833333333,326.09093500000006,4836.097251944441,5627.127746127388
2025-05-31,1,4:00-8:00,688.1342783333332,3178.927843416663,4836.097251944441,5627.127746127388
2025-05-31,2,8:00-12:00,10024.198379341562,0.0,4836.097251944441,5627.127746127388
2025-05-31,3,12:00-16:00,0.0,0.0,4836.097251944441,5627.127746127388
2025-05-31,4,16:00-20:00,0.0,5677.411346625511,4836.097251944441,5627.127746127388
2025-05-31,5,20:00-24:00,4041.07043597551,2251.4407349999997,4836.097251944441,5627.127746127388
2025-06-01,0,0:00-4:00,3734.5236406609292,672.5669150000001,5627.127746127388,3248.49778287037
2025-06-01,1,4:00-8:00,1010.1951699999996,5170.004118350004,5627.127746127388,3248.49778287037
2025-06-01,2,8:00-12:00,518.7156517283893,2085.533905199996,5627.127746127388,3248.49778287037
2025-06-01,3,12:00-16:00,2476.9177233333326,1990.3422299999986,5627.127746127388,3248.49778287037
2025-06-01,4,16:00-20:00,0.0,335.65307340000044,5627.127746127388,3248.49778287037
2025-06-01,5,20:00-24:00,2875.244625,485.3001416666667,5627.127746127388,3248.49778287037
2025-06-02,0,0:00-4:00,5888.635358333333,555.3283083333338,3248.49778287037,3151.058815740741
2025-06-02,1,4:00-8:00,1205.9256260082311,5803.660458333333,3248.49778287037,3151.058815740741
2025-06-02,2,8:00-12:00,5537.446732881932,1231.2536352333334,3248.49778287037,3151.058815740741
2025-06-02,3,12:00-16:00,2838.3095700000003,3056.3823018929993,3248.49778287037,3151.058815740741
2025-06-02,4,16:00-20:00,0.0,3727.9803034413644,3248.49778287037,3151.058815740741
2025-06-02,5,20:00-24:00,2715.3634166666666,443.49143333333313,3248.49778287037,3151.058815740741
2025-06-03,0,0:00-4:00,6635.645496399176,593.0754850000002,3151.058815740741,3968.690397685185
2025-06-03,1,4:00-8:00,1598.59723,5874.237886666666,3151.058815740741,3968.690397685185
2025-06-03,2,8:00-12:00,2343.5169166666665,1958.3761708833354,3151.058815740741,3968.690397685185
2025-06-03,3,12:00-16:00,5998.26031,873.3189866666678,3151.058815740741,3968.690397685185
2025-06-03,4,16:00-20:00,0.0,5883.520566933332,3151.058815740741,3968.690397685185
2025-06-03,5,20:00-24:00,3222.6582183333335,118.53179893333318,3151.058815740741,3968.690397685185
2025-06-04,0,0:00-4:00,6465.015701934156,1011.5431883333332,3968.690397685185,3751.879661851852
2025-06-04,1,4:00-8:00,875.1212449999998,5162.8547966666665,3968.690397685185,3751.879661851852
2025-06-04,2,8:00-12:00,4512.043278333332,2124.881533333333,3968.690397685185,3751.879661851852
2025-06-04,3,12:00-16:00,3802.0425894444425,1475.8361833333324,3968.690397685185,3751.879661851852
2025-06-04,4,16:00-20:00,42.655185000000984,5431.1768360166625,3968.690397685185,3751.879661851852
2025-06-04,5,20:00-24:00,3055.8283333333325,178.529254333333,3968.690397685185,3751.879661851852
2025-06-05,0,0:00-4:00,6634.462511666667,271.90480000000014,3751.879661851852,3454.973374351852
2025-06-05,1,4:00-8:00,1190.364105843622,4925.842311666666,3751.879661851852,3454.973374351852
2025-06-05,2,8:00-12:00,6149.441123333333,2830.1653499999993,3751.879661851852,3454.973374351852
2025-06-05,3,12:00-16:00,4965.626144176962,1638.4706033333327,3751.879661851852,3454.973374351852
2025-06-05,4,16:00-20:00,272.6746283333341,5851.689375000001,3751.879661851852,3454.973374351852
2025-06-05,5,20:00-24:00,2859.210025,2627.2838348166697,3751.879661851852,3454.973374351852
2025-06-06,0,0:00-4:00,581.4512216666658,288.4278733333337,3454.973374351852,3753.1991122222207
2025-06-06,1,4:00-8:00,357.8141866666665,2182.1603419166654,3454.973374351852,3753.1991122222207
2025-06-06,2,8:00-12:00,8222.73265,0.0,3454.973374351852,3753.1991122222207
2025-06-06,3,12:00-16:00,2049.2515445473246,622.9066833333335,3454.973374351852,3753.1991122222207
2025-06-06,4,16:00-20:00,0.0,7441.342736666668,3454.973374351852,3753.1991122222207
2025-06-06,5,20:00-24:00,3140.8413666666665,821.952886000002,3454.973374351852,3753.1991122222207
2025-06-07,0,0:00-4:00,651.4995349999996,211.757081666666,3753.1991122222207,4072.522928518519
2025-06-07,1,4:00-8:00,320.2091366666668,2106.856946234566,3753.1991122222207,4072.522928518519
2025-06-07,2,8:00-12:00,6138.388383333332,0.0,3753.1991122222207,4072.522928518519
2025-06-07,3,12:00-16:00,3582.1681633965877,19.681666666667184,3753.1991122222207,4072.522928518519
2025-06-07,4,16:00-20:00,0.0,6567.93933833333,3753.1991122222207,4072.522928518519
2025-06-07,5,20:00-24:00,3227.2524,2081.182803333337,3753.1991122222207,4072.522928518519
2025-06-08,0,0:00-4:00,7187.8081133333335,153.01691499999993,4072.522928518519,6140.279278506815
2025-06-08,1,4:00-8:00,1439.292690473249,3403.954288916666,4072.522928518519,6140.279278506815
2025-06-08,2,8:00-12:00,4133.910432716047,724.7185333333337,4072.522928518519,6140.279278506815
2025-06-08,3,12:00-16:00,747.1615020576124,605.2008166666664,4072.522928518519,6140.279278506815
2025-06-08,4,16:00-20:00,68.15123965777376,4910.245161666664,4072.522928518519,6140.279278506815
2025-06-08,5,20:00-24:00,3698.9298866666663,2334.8392,4072.522928518519,6140.279278506815
2025-06-09,0,0:00-4:00,4663.979221391604,290.5272500000003,6140.279278506815,5145.852167499991
2025-06-09,1,4:00-8:00,1708.0760316872438,3949.4433149999995,6140.279278506815,5145.852167499991
2025-06-09,2,8:00-12:00,6534.425794999999,2292.610966666666,6140.279278506815,5145.852167499991
2025-06-09,3,12:00-16:00,1527.4349984362086,965.141816666667,6140.279278506815,5145.852167499991
2025-06-09,4,16:00-20:00,133.56304833333252,5617.375575000002,6140.279278506815,5145.852167499991
2025-06-09,5,20:00-24:00,3703.2286933333326,2579.1587849999996,6140.279278506815,5145.852167499991
2025-06-10,0,0:00-4:00,5846.20776722223,91.93910000000005,5145.852167499991,6016.428833222219
2025-06-10,1,4:00-8:00,1809.8962738888893,3565.16233166667,5145.852167499991,6016.428833222219
2025-06-10,2,8:00-12:00,6632.227051666667,3020.463083333333,5145.852167499991,6016.428833222219
2025-06-10,3,12:00-16:00,1638.2912581481569,1134.2665400000005,5145.852167499991,6016.428833222219
2025-06-10,4,16:00-20:00,7.938239999999951,5051.665695000001,5145.852167499991,6016.428833222219
