day,issue_time,schedule,release_hour,block_start,block_end_exclusive,soc_kwh,accepted,keep_score_yuan,new_score_yuan,changed_intervals,risk_days,risk_day_first,risk_day_last,gate_days,gate_day_first,gate_day_last,load_source_max,load_correction_source_max,anchor_source,lp_residual_kwh,solve_seconds,planned_mutex_violations,solver_fallback_keep_contract
2025-04-15 00:00:00,2025-04-15 06:00:00,M1,6,35,71,9707.310520567902,False,-4927.508477890238,-4866.702042063239,0,14,2025-04-01 00:00:00,2025-04-14 00:00:00,14,2025-03-18 00:00:00,2025-03-31 00:00:00,2025-04-15 00:10:00,2025-04-15 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0028055999999878622,0,False
2025-04-16 00:00:00,2025-04-16 06:00:00,M1,6,35,71,10800.0,False,-3867.652436611031,-3854.6016216279604,0,14,2025-04-02 00:00:00,2025-04-15 00:00:00,14,2025-03-19 00:00:00,2025-04-01 00:00:00,2025-04-16 00:10:00,2025-04-16 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0025160000000141736,0,False
2025-04-17 00:00:00,2025-04-17 06:00:00,M1,6,35,71,8469.291115635802,True,-1115.0813671715603,-1811.0043576676303,11,14,2025-04-03 00:00:00,2025-04-16 00:00:00,14,2025-03-20 00:00:00,2025-04-02 00:00:00,2025-04-17 00:10:00,2025-04-17 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.002818600000011884,0,False
2025-04-18 00:00:00,2025-04-18 06:00:00,M1,6,35,71,3040.5303996944444,True,-7230.610099608186,-7395.118937768262,3,14,2025-04-04 00:00:00,2025-04-17 00:00:00,14,2025-03-21 00:00:00,2025-04-03 00:00:00,2025-04-18 00:10:00,2025-04-18 06:00:00,frozen_current_point_measurement_proxy,0.0,0.002232399999968493,0,False
2025-04-19 00:00:00,2025-04-19 06:00:00,M1,6,35,71,3350.868302061728,False,-7817.122584776357,-7817.122584776357,0,14,2025-04-05 00:00:00,2025-04-18 00:00:00,14,2025-03-22 00:00:00,2025-04-04 00:00:00,2025-04-19 00:10:00,2025-04-19 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0022063000000116517,0,False
2025-04-20 00:00:00,2025-04-20 06:00:00,M1,6,35,71,9786.031748629637,False,-3398.688138928013,-3147.028732942275,0,14,2025-04-06 00:00:00,2025-04-19 00:00:00,14,2025-03-23 00:00:00,2025-04-05 00:00:00,2025-04-20 00:10:00,2025-04-20 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.002600099999995109,0,False
2025-04-21 00:00:00,2025-04-21 06:00:00,M1,6,35,71,9903.921359074075,False,-5480.02443444665,-5480.02443444665,0,14,2025-04-07 00:00:00,2025-04-20 00:00:00,14,2025-03-24 00:00:00,2025-04-06 00:00:00,2025-04-21 00:10:00,2025-04-21 06:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.002986099999986891,0,False
2025-04-22 00:00:00,2025-04-22 06:00:00,M1,6,35,71,9616.72718705556,False,-3883.7908529587353,-3537.0949946947026,0,14,2025-04-08 00:00:00,2025-04-21 00:00:00,14,2025-03-25 00:00:00,2025-04-07 00:00:00,2025-04-22 00:10:00,2025-04-22 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0024189000000092165,0,False
2025-04-23 00:00:00,2025-04-23 06:00:00,M1,6,35,71,7819.599377296296,True,240.73512182550365,-1826.879752585059,11,14,2025-04-09 00:00:00,2025-04-22 00:00:00,14,2025-03-26 00:00:00,2025-04-08 00:00:00,2025-04-23 00:10:00,2025-04-23 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0026575999999636224,0,False
2025-04-24 00:00:00,2025-04-24 06:00:00,M1,6,35,71,9062.743687388884,False,-5171.835853311199,-5171.835853311199,0,14,2025-04-10 00:00:00,2025-04-23 00:00:00,14,2025-03-27 00:00:00,2025-04-09 00:00:00,2025-04-24 00:10:00,2025-04-24 06:00:00,frozen_current_point_measurement_proxy,1.8189894035458565e-12,0.003700199999968845,0,False
2025-04-25 00:00:00,2025-04-25 06:00:00,M1,6,35,71,2937.371386719135,False,-7847.441999999998,-7847.441999999998,0,14,2025-04-11 00:00:00,2025-04-24 00:00:00,14,2025-03-28 00:00:00,2025-04-10 00:00:00,2025-04-25 00:10:00,2025-04-25 06:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.0022830999999996493,0,False
2025-04-26 00:00:00,2025-04-26 06:00:00,M1,6,35,71,2550.6834794166653,False,-7809.939429719816,-7809.939429719816,0,14,2025-04-12 00:00:00,2025-04-25 00:00:00,14,2025-03-29 00:00:00,2025-04-11 00:00:00,2025-04-26 00:10:00,2025-04-26 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.002361000000007607,0,False
2025-04-27 00:00:00,2025-04-27 06:00:00,M1,6,35,71,7963.806356154323,True,-676.5876594238414,-2274.7551352840183,8,14,2025-04-13 00:00:00,2025-04-26 00:00:00,14,2025-03-30 00:00:00,2025-04-12 00:00:00,2025-04-27 00:10:00,2025-04-27 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0026991999999950167,0,False
2025-04-28 00:00:00,2025-04-28 06:00:00,M1,6,35,71,10800.0,False,-3066.7034107997965,-2846.5029059847034,0,14,2025-04-14 00:00:00,2025-04-27 00:00:00,14,2025-03-31 00:00:00,2025-04-13 00:00:00,2025-04-28 00:10:00,2025-04-28 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0026523000000224783,0,False
2025-04-29 00:00:00,2025-04-29 06:00:00,M1,6,35,71,8083.296826882717,False,-4501.084711753772,-4501.084711753772,0,14,2025-04-15 00:00:00,2025-04-28 00:00:00,14,2025-04-01 00:00:00,2025-04-14 00:00:00,2025-04-29 00:10:00,2025-04-29 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.002780799999982264,0,False
2025-04-30 00:00:00,2025-04-30 06:00:00,M1,6,35,71,6779.131471154322,True,-4008.146555458595,-4283.502864703519,4,14,2025-04-16 00:00:00,2025-04-29 00:00:00,14,2025-04-02 00:00:00,2025-04-15 00:00:00,2025-04-30 00:10:00,2025-04-30 06:00:00,frozen_current_point_measurement_proxy,1.8189894035458565e-12,0.002507100000002538,0,False
2025-05-01 00:00:00,2025-05-01 06:00:00,M1,6,35,71,8117.790498749997,True,4539.637061651206,-1953.420411812529,5,14,2025-04-17 00:00:00,2025-04-30 00:00:00,14,2025-04-03 00:00:00,2025-04-16 00:00:00,2025-05-01 00:10:00,2025-05-01 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0027819000000022243,0,False
2025-05-02 00:00:00,2025-05-02 06:00:00,M1,6,35,71,3235.7104957623433,False,-7255.45196383756,-7255.45196383756,0,14,2025-04-18 00:00:00,2025-05-01 00:00:00,14,2025-04-04 00:00:00,2025-04-17 00:00:00,2025-05-02 00:10:00,2025-05-02 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0023145000000113214,0,False
2025-05-03 00:00:00,2025-05-03 06:00:00,M1,6,35,71,3063.9768290030856,False,-7845.768963598736,-7845.768963598736,0,14,2025-04-19 00:00:00,2025-05-02 00:00:00,14,2025-04-05 00:00:00,2025-04-18 00:00:00,2025-05-03 00:10:00,2025-05-03 06:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.002860499999997046,0,False
2025-05-04 00:00:00,2025-05-04 06:00:00,M1,6,35,71,9966.72007970679,False,-6866.334425605105,-6866.334425605105,0,14,2025-04-20 00:00:00,2025-05-03 00:00:00,14,2025-04-06 00:00:00,2025-04-19 00:00:00,2025-05-04 00:10:00,2025-05-04 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.002721399999984442,0,False
2025-05-05 00:00:00,2025-05-05 06:00:00,M1,6,35,71,10800.0,False,-3731.0277527284684,-3588.6931250771668,0,14,2025-04-21 00:00:00,2025-05-04 00:00:00,14,2025-04-07 00:00:00,2025-04-20 00:00:00,2025-05-05 00:10:00,2025-05-05 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0028952999999773965,0,False
2025-05-06 00:00:00,2025-05-06 06:00:00,M1,6,35,71,6918.323807287041,True,8699.880694576335,-81.1556465399339,12,14,2025-04-22 00:00:00,2025-05-05 00:00:00,14,2025-04-08 00:00:00,2025-04-21 00:00:00,2025-05-06 00:10:00,2025-05-06 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.002712499999972806,0,False
2025-05-07 00:00:00,2025-05-07 06:00:00,M1,6,35,71,8174.816754487654,True,2098.7506918605263,-1136.3189510322104,10,14,2025-04-23 00:00:00,2025-05-06 00:00:00,14,2025-04-09 00:00:00,2025-04-22 00:00:00,2025-05-07 00:10:00,2025-05-07 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0027190000000132386,0,False
2025-05-08 00:00:00,2025-05-08 06:00:00,M1,6,35,71,10800.0,False,-4281.975382331106,-3567.74714428616,0,14,2025-04-24 00:00:00,2025-05-07 00:00:00,14,2025-04-10 00:00:00,2025-04-23 00:00:00,2025-05-08 00:10:00,2025-05-08 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.0029157999999824824,0,False
2025-05-09 00:00:00,2025-05-09 06:00:00,M1,6,35,71,2811.691938503087,True,-7238.147255968656,-7329.344335668182,3,14,2025-04-25 00:00:00,2025-05-08 00:00:00,14,2025-04-11 00:00:00,2025-04-24 00:00:00,2025-05-09 00:10:00,2025-05-09 06:00:00,frozen_current_point_measurement_proxy,0.0,0.0023590000000126565,0,False
2025-05-10 00:00:00,2025-05-10 06:00:00,M1,6,35,71,3089.4061954691347,False,-7663.041045406112,-7663.041045406112,0,14,2025-04-26 00:00:00,2025-05-09 00:00:00,14,2025-04-12 00:00:00,2025-04-25 00:00:00,2025-05-10 00:10:00,2025-05-10 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0023549000000002707,0,False
2025-05-11 00:00:00,2025-05-11 06:00:00,M1,6,35,71,10549.98786183642,False,-3893.0435798224594,-3876.7773944399764,0,14,2025-04-27 00:00:00,2025-05-10 00:00:00,14,2025-04-13 00:00:00,2025-04-26 00:00:00,2025-05-11 00:10:00,2025-05-11 06:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.002810900000042693,0,False
2025-05-12 00:00:00,2025-05-12 06:00:00,M1,6,35,71,7802.027474314813,False,-4301.7059088787655,-3943.3156251442047,0,14,2025-04-28 00:00:00,2025-05-11 00:00:00,14,2025-04-14 00:00:00,2025-04-27 00:00:00,2025-05-12 00:10:00,2025-05-12 06:00:00,frozen_current_point_measurement_proxy,5.684341886080802e-14,0.0026636999999709587,0,False
2025-05-13 00:00:00,2025-05-13 06:00:00,M1,6,35,71,10779.442618518518,False,-5623.823366412945,-4719.307869569279,0,14,2025-04-29 00:00:00,2025-05-12 00:00:00,14,2025-04-15 00:00:00,2025-04-28 00:00:00,2025-05-13 00:10:00,2025-05-13 06:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.00272610000001805,0,False
2025-05-14 00:00:00,2025-05-14 06:00:00,M1,6,35,71,10185.214648148149,False,-3695.667095057072,-3557.893146635779,0,14,2025-04-30 00:00:00,2025-05-13 00:00:00,14,2025-04-16 00:00:00,2025-04-29 00:00:00,2025-05-14 00:10:00,2025-05-14 06:00:00,frozen_current_point_measurement_proxy,1.8189894035458565e-12,0.0026963999999907173,0,False
2025-05-15 00:00:00,2025-05-15 06:00:00,M1,6,35,71,9379.890468141979,False,-4445.026374189891,-4220.489306018001,0,14,2025-05-01 00:00:00,2025-05-14 00:00:00,14,2025-04-17 00:00:00,2025-04-30 00:00:00,2025-05-15 00:10:00,2025-05-15 06:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.002953300000001491,0,False
2025-05-16 00:00:00,2025-05-16 06:00:00,M1,6,35,71,2354.4282071018533,False,-7797.590615501029,-7797.590615501029,0,14,2025-05-02 00:00:00,2025-05-15 00:00:00,14,2025-04-18 00:00:00,2025-05-01 00:00:00,2025-05-16 00:10:00,2025-05-16 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0024551000000201384,0,False
2025-05-17 00:00:00,2025-05-17 06:00:00,M1,6,35,71,2006.2041016635808,True,-7132.274045105752,-7307.717586164427,4,14,2025-05-03 00:00:00,2025-05-16 00:00:00,14,2025-04-19 00:00:00,2025-05-02 00:00:00,2025-05-17 00:10:00,2025-05-17 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0023755000000278415,0,False
2025-05-18 00:00:00,2025-05-18 06:00:00,M1,6,35,71,10640.225073296295,False,-4410.053232914213,-3584.4771470681567,0,14,2025-05-04 00:00:00,2025-05-17 00:00:00,14,2025-04-20 00:00:00,2025-05-03 00:00:00,2025-05-18 00:10:00,2025-05-18 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.003072999999972126,0,False
2025-05-19 00:00:00,2025-05-19 06:00:00,M1,6,35,71,10211.982018518518,False,-5296.7632234967605,-5296.7632234967605,0,14,2025-05-05 00:00:00,2025-05-18 00:00:00,14,2025-04-21 00:00:00,2025-05-04 00:00:00,2025-05-19 00:10:00,2025-05-19 06:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.002813699999990149,0,False
2025-05-20 00:00:00,2025-05-20 06:00:00,M1,6,35,71,10200.813685185185,False,-5359.350660000162,-5320.003044759528,0,14,2025-05-06 00:00:00,2025-05-19 00:00:00,14,2025-04-22 00:00:00,2025-05-05 00:00:00,2025-05-20 00:10:00,2025-05-20 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.002633800000012343,0,False
2025-05-21 00:00:00,2025-05-21 06:00:00,M1,6,35,71,7028.68957011728,True,-972.5891607674173,-1250.6843746044262,9,14,2025-05-07 00:00:00,2025-05-20 00:00:00,14,2025-04-23 00:00:00,2025-05-06 00:00:00,2025-05-21 00:10:00,2025-05-21 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0030244000000152482,0,False
2025-05-22 00:00:00,2025-05-22 06:00:00,M1,6,35,71,8857.57401266666,False,-4073.0208938120245,-4073.0208938120245,0,14,2025-05-08 00:00:00,2025-05-21 00:00:00,14,2025-04-24 00:00:00,2025-05-07 00:00:00,2025-05-22 00:10:00,2025-05-22 06:00:00,frozen_current_point_measurement_proxy,1.8189894035458565e-12,0.0027530000000410837,0,False
2025-05-23 00:00:00,2025-05-23 06:00:00,M1,6,35,71,2284.288566148148,False,-7822.184219294075,-7822.184219294075,0,14,2025-05-09 00:00:00,2025-05-22 00:00:00,14,2025-04-25 00:00:00,2025-05-08 00:00:00,2025-05-23 00:10:00,2025-05-23 06:00:00,frozen_current_point_measurement_proxy,0.0,0.0023081999999590153,0,False
2025-05-24 00:00:00,2025-05-24 06:00:00,M1,6,35,71,1964.8608401882711,False,-7671.320909070293,-7655.205665881638,0,14,2025-05-10 00:00:00,2025-05-23 00:00:00,14,2025-04-26 00:00:00,2025-05-09 00:00:00,2025-05-24 00:10:00,2025-05-24 06:00:00,frozen_current_point_measurement_proxy,1.8189894035458565e-12,0.003146700000002056,0,False
2025-05-25 00:00:00,2025-05-25 06:00:00,M1,6,35,71,10205.315740740742,False,-5741.850623701115,-5741.850623701115,0,14,2025-05-11 00:00:00,2025-05-24 00:00:00,14,2025-04-27 00:00:00,2025-05-10 00:00:00,2025-05-25 00:10:00,2025-05-25 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.002478899999971418,0,False
2025-05-26 00:00:00,2025-05-26 06:00:00,M1,6,35,71,9270.99721626852,False,-836.7829347947281,-600.3255020156695,0,14,2025-05-12 00:00:00,2025-05-25 00:00:00,14,2025-04-28 00:00:00,2025-05-11 00:00:00,2025-05-26 00:10:00,2025-05-26 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.002929600000015853,0,False
2025-05-27 00:00:00,2025-05-27 06:00:00,M1,6,35,71,6166.495408567902,True,-1623.9623667601866,-1979.7747953098537,12,14,2025-05-13 00:00:00,2025-05-26 00:00:00,14,2025-04-29 00:00:00,2025-05-12 00:00:00,2025-05-27 00:10:00,2025-05-27 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0028297000000065964,0,False
2025-05-28 00:00:00,2025-05-28 06:00:00,M1,6,35,71,10800.0,False,-3487.3520183845903,-3312.7818475181957,0,14,2025-05-14 00:00:00,2025-05-27 00:00:00,14,2025-04-30 00:00:00,2025-05-13 00:00:00,2025-05-28 00:10:00,2025-05-28 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.002562099999977363,0,False
2025-05-29 00:00:00,2025-05-29 06:00:00,M1,6,35,71,10602.131471574072,False,-2302.4663925634677,-2047.8570941899413,0,14,2025-05-15 00:00:00,2025-05-28 00:00:00,14,2025-05-01 00:00:00,2025-05-14 00:00:00,2025-05-29 00:10:00,2025-05-29 06:00:00,frozen_current_point_measurement_proxy,1.8189894035458565e-12,0.002586300000018582,0,False
2025-05-30 00:00:00,2025-05-30 06:00:00,M1,6,35,71,2546.9344955056467,False,-7847.441999999998,-7847.441999999998,0,14,2025-05-16 00:00:00,2025-05-29 00:00:00,14,2025-05-02 00:00:00,2025-05-15 00:00:00,2025-05-30 00:10:00,2025-05-30 06:00:00,frozen_current_point_measurement_proxy,2.842170943040401e-14,0.0025394000000460437,0,False
2025-05-31 00:00:00,2025-05-31 06:00:00,M1,6,35,71,3086.294285802468,False,-7847.441999999998,-7847.441999999998,0,14,2025-05-17 00:00:00,2025-05-30 00:00:00,14,2025-05-03 00:00:00,2025-05-16 00:00:00,2025-05-31 00:10:00,2025-05-31 06:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.002361000000007607,0,False
2025-06-01 00:00:00,2025-06-01 06:00:00,M1,6,35,71,9268.169146833336,True,7084.686048705815,3508.7548741802784,13,14,2025-05-18 00:00:00,2025-05-31 00:00:00,14,2025-05-04 00:00:00,2025-05-17 00:00:00,2025-06-01 00:10:00,2025-06-01 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.002641799999992145,0,False
2025-06-02 00:00:00,2025-06-02 06:00:00,M1,6,35,71,9089.033542583331,False,-1800.483364261787,-983.8922879201309,0,14,2025-05-19 00:00:00,2025-06-01 00:00:00,14,2025-05-05 00:00:00,2025-05-18 00:00:00,2025-06-02 00:10:00,2025-06-02 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.002519600000027822,0,False
2025-06-03 00:00:00,2025-06-03 06:00:00,M1,6,35,71,9243.62319499383,True,5594.192740197124,2139.820858926264,11,14,2025-05-20 00:00:00,2025-06-02 00:00:00,14,2025-05-06 00:00:00,2025-05-19 00:00:00,2025-06-03 00:10:00,2025-06-03 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0034081000000014683,0,False
2025-06-04 00:00:00,2025-06-04 06:00:00,M1,6,35,71,8600.72535944136,False,527.4948897940689,2922.823593916481,0,14,2025-05-21 00:00:00,2025-06-03 00:00:00,14,2025-05-07 00:00:00,2025-05-20 00:00:00,2025-06-04 00:10:00,2025-06-04 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.002399400000001606,0,False
2025-06-05 00:00:00,2025-06-05 06:00:00,M1,6,35,71,8924.068157845684,True,9270.152743899935,1799.941345397259,12,14,2025-05-22 00:00:00,2025-06-04 00:00:00,14,2025-05-08 00:00:00,2025-05-21 00:00:00,2025-06-05 00:10:00,2025-06-05 06:00:00,frozen_current_point_measurement_proxy,1.8189894035458565e-12,0.002636300000006031,0,False
2025-06-06 00:00:00,2025-06-06 06:00:00,M1,6,35,71,1781.232119672382,True,-649.480985160429,-4434.448506504831,9,14,2025-05-23 00:00:00,2025-06-05 00:00:00,14,2025-05-09 00:00:00,2025-05-22 00:00:00,2025-06-06 00:10:00,2025-06-06 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.0024607999999943786,0,False
2025-06-07 00:00:00,2025-06-07 06:00:00,M1,6,35,71,4602.925056697536,False,-6366.5862450710165,-6366.5862450710165,0,14,2025-05-24 00:00:00,2025-06-06 00:00:00,14,2025-05-10 00:00:00,2025-05-23 00:00:00,2025-06-07 00:10:00,2025-06-07 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.002407699999992019,0,False
2025-06-08 00:00:00,2025-06-08 06:00:00,M1,6,35,71,10603.320398407408,False,-4261.3213833642085,-3240.3840787880376,0,14,2025-05-25 00:00:00,2025-06-07 00:00:00,14,2025-05-11 00:00:00,2025-05-24 00:00:00,2025-06-08 00:10:00,2025-06-08 06:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.0026495999999838205,0,False
2025-06-09 00:00:00,2025-06-09 06:00:00,M1,6,35,71,10068.56933738889,False,-1605.5110011764916,-75.42091102673268,0,14,2025-05-26 00:00:00,2025-06-08 00:00:00,14,2025-05-12 00:00:00,2025-05-25 00:00:00,2025-06-09 00:10:00,2025-06-09 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.0029347999999913554,0,False
2025-06-10 00:00:00,2025-06-10 06:00:00,M1,6,35,71,10273.326719043214,True,-125.08297439572559,-1401.420995681298,9,14,2025-05-27 00:00:00,2025-06-09 00:00:00,14,2025-05-13 00:00:00,2025-05-26 00:00:00,2025-06-10 00:10:00,2025-06-10 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.002939299999979994,0,False
2025-06-11 00:00:00,2025-06-11 06:00:00,M1,6,35,71,10767.274456759258,True,4598.391767896993,1393.7574744719968,7,14,2025-05-28 00:00:00,2025-06-10 00:00:00,14,2025-05-14 00:00:00,2025-05-27 00:00:00,2025-06-11 00:10:00,2025-06-11 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.002494200000001001,0,False
2025-06-12 00:00:00,2025-06-12 06:00:00,M1,6,35,71,10800.0,False,-3011.562931826403,-2591.434913791891,0,14,2025-05-29 00:00:00,2025-06-11 00:00:00,14,2025-05-15 00:00:00,2025-05-28 00:00:00,2025-06-12 00:10:00,2025-06-12 06:00:00,frozen_current_point_measurement_proxy,1.4210854715202004e-14,0.002826600000048529,0,False
2025-06-13 00:00:00,2025-06-13 06:00:00,M1,6,35,71,3446.637896858026,True,-4739.662218786606,-4907.130423089927,2,14,2025-05-30 00:00:00,2025-06-12 00:00:00,14,2025-05-16 00:00:00,2025-05-29 00:00:00,2025-06-13 00:10:00,2025-06-13 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.0034148999999956686,0,False
2025-06-14 00:00:00,2025-06-14 06:00:00,M1,6,35,71,2718.418404648147,False,-7439.389860542119,-7439.389860542119,0,14,2025-05-31 00:00:00,2025-06-13 00:00:00,14,2025-05-17 00:00:00,2025-05-30 00:00:00,2025-06-14 00:10:00,2025-06-14 06:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.0025024999999914144,0,False
2025-06-15 00:00:00,2025-06-15 06:00:00,M1,6,35,71,10800.0,False,-2073.174847310119,-1102.0323353004526,0,14,2025-06-01 00:00:00,2025-06-14 00:00:00,14,2025-05-18 00:00:00,2025-05-31 00:00:00,2025-06-15 00:10:00,2025-06-15 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.003458899999998266,0,False
2025-06-16 00:00:00,2025-06-16 06:00:00,M1,6,35,71,10759.976885185186,False,-944.6361378620721,-799.4048557341105,0,14,2025-06-02 00:00:00,2025-06-15 00:00:00,14,2025-05-19 00:00:00,2025-06-01 00:00:00,2025-06-16 00:10:00,2025-06-16 06:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.002733400000010988,0,False
2025-06-17 00:00:00,2025-06-17 06:00:00,M1,6,35,71,10800.0,False,-1882.0345829615364,-1481.0253020347116,0,14,2025-06-03 00:00:00,2025-06-16 00:00:00,14,2025-05-20 00:00:00,2025-06-02 00:00:00,2025-06-17 00:10:00,2025-06-17 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.002838199999985136,0,False
2025-06-18 00:00:00,2025-06-18 06:00:00,M1,6,35,71,10800.0,False,-1677.2292563559695,-1293.7964343225624,0,14,2025-06-04 00:00:00,2025-06-17 00:00:00,14,2025-05-21 00:00:00,2025-06-03 00:00:00,2025-06-18 00:10:00,2025-06-18 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.003196500000001379,0,False
2025-06-19 00:00:00,2025-06-19 06:00:00,M1,6,35,71,10797.15471111111,False,-2933.5697623216915,-2149.0547567090944,0,14,2025-06-05 00:00:00,2025-06-18 00:00:00,14,2025-05-22 00:00:00,2025-06-04 00:00:00,2025-06-19 00:10:00,2025-06-19 06:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.0025633999999854495,0,False
2025-06-20 00:00:00,2025-06-20 06:00:00,M1,6,35,71,3782.766157987656,False,-7818.415877385682,-7818.415877385682,0,14,2025-06-06 00:00:00,2025-06-19 00:00:00,14,2025-05-23 00:00:00,2025-06-05 00:00:00,2025-06-20 00:10:00,2025-06-20 06:00:00,frozen_current_point_measurement_proxy,1.8189894035458565e-12,0.0023508999999535263,0,False
2025-06-21 00:00:00,2025-06-21 06:00:00,M1,6,35,71,3652.4852899938282,False,-7790.301210393562,-7790.301210393562,0,14,2025-06-07 00:00:00,2025-06-20 00:00:00,14,2025-05-24 00:00:00,2025-06-06 00:00:00,2025-06-21 00:10:00,2025-06-21 06:00:00,frozen_current_point_measurement_proxy,0.0,0.0027466999999887776,0,False
2025-06-22 00:00:00,2025-06-22 06:00:00,M1,6,35,71,10798.53738271605,False,-5099.265902147542,-4616.142428830821,0,14,2025-06-08 00:00:00,2025-06-21 00:00:00,14,2025-05-25 00:00:00,2025-06-07 00:00:00,2025-06-22 00:10:00,2025-06-22 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.002985000000023774,0,False
2025-06-23 00:00:00,2025-06-23 06:00:00,M1,6,35,71,10800.0,False,-4176.585206118151,-4176.585206118151,0,14,2025-06-09 00:00:00,2025-06-22 00:00:00,14,2025-05-26 00:00:00,2025-06-08 00:00:00,2025-06-23 00:10:00,2025-06-23 06:00:00,frozen_current_point_measurement_proxy,0.0,0.002917799999977433,0,False
2025-06-24 00:00:00,2025-06-24 06:00:00,M1,6,35,71,10790.964727777779,False,503.9796420109546,1255.0953723701084,0,14,2025-06-10 00:00:00,2025-06-23 00:00:00,14,2025-05-27 00:00:00,2025-06-09 00:00:00,2025-06-24 00:10:00,2025-06-24 06:00:00,frozen_current_point_measurement_proxy,1.8189894035458565e-12,0.002744200000051933,0,False
2025-06-25 00:00:00,2025-06-25 06:00:00,M1,6,35,71,10800.0,False,-1146.245726257966,-1110.6838773878214,0,14,2025-06-11 00:00:00,2025-06-24 00:00:00,14,2025-05-28 00:00:00,2025-06-10 00:00:00,2025-06-25 00:10:00,2025-06-25 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0030375999999705527,0,False
2025-06-26 00:00:00,2025-06-26 06:00:00,M1,6,35,71,10800.0,False,-1633.1920265986075,-1243.6073067332115,0,14,2025-06-12 00:00:00,2025-06-25 00:00:00,14,2025-05-29 00:00:00,2025-06-11 00:00:00,2025-06-26 00:10:00,2025-06-26 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.002612499999997908,0,False
