interval_start,interval_end,decision_time,plan_day,natural_day,step,template_label,input_time_label,strategy,load_model,pv_model,alpha,terminal_mode,load_actual_kw,pv_actual_kw,load_actual_kwh,pv_actual_kwh,load_forecast_kwh,pv_forecast_kwh,net_forecast_kwh,residual_margin_kwh,plan_grid_kwh,emergency_grid_kwh,charge_kwh,discharge_kwh,soc_before_kwh,soc_after_kwh,unused_supply_kwh,price_yuan_per_kwh,plan_cost_yuan,emergency_cost_yuan,forecast_source_max_timestamp,residual_source_max_timestamp,residual_history_days
2025-01-02 00:50:00,2025-01-02 01:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,4,0:50-1:00,00:50,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,3684.9038,0.0,614.1506333333333,0.0,576.4712166666666,0.0,576.4712166666666,0.0,576.4712166666666,0.0,0.0,37.679416666666725,9853.796738703704,9811.930720185186,0.0,0.4271,246.2108566383333,0.0,2025-01-02 00:00:00,,0
2025-01-02 01:00:00,2025-01-02 01:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,5,1:00-1:10,01:00,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,3644.14,0.0,607.3566666666666,0.0,576.6400166666666,0.0,576.6400166666666,0.0,576.6400166666666,0.0,0.0,30.71664999999996,9811.930720185186,9777.801109074075,0.0,0.4285,247.09024714166665,0.0,2025-01-02 00:00:00,,0
2025-01-02 01:10:00,2025-01-02 01:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,6,1:10-1:20,01:10,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,3809.298,0.0,634.8829999999999,0.0,577.8597,0.0,577.8597,0.0,577.8597,0.0,0.0,57.02329999999995,9777.801109074075,9714.441886851853,0.0,0.4311,249.11531666999997,0.0,2025-01-02 00:00:00,,0
2025-01-02 01:20:00,2025-01-02 01:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,7,1:20-1:30,01:20,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,3855.1226,0.0,642.5204333333334,0.0,577.9938666666667,0.0,577.9938666666667,0.0,577.9938666666667,0.0,0.0,64.52656666666667,9714.441886851853,9642.745701666669,0.0,0.4302,248.65296144,0.0,2025-01-02 00:00:00,,0
2025-01-02 01:30:00,2025-01-02 01:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,8,1:30-1:40,01:30,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,3783.78,0.0,630.63,0.0,577.82805,0.0,577.82805,0.0,577.82805,0.0,0.0,52.80195000000003,9642.745701666669,9584.076868333335,0.0,0.4279,247.252622595,0.0,2025-01-02 00:00:00,,0
2025-01-02 01:40:00,2025-01-02 01:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,9,1:40-1:50,01:40,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,3907.3849,0.0,651.2308166666667,0.0,580.41545,0.0,580.41545,0.0,580.41545,0.0,0.0,70.8153666666667,9584.076868333335,9505.393127592595,0.0,0.4312,250.27514204,0.0,2025-01-02 00:00:00,,0
2025-01-02 01:50:00,2025-01-02 02:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,10,1:50-2:00,01:50,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,3968.2398,0.0,661.3733,0.0,582.5140166666666,0.0,582.5140166666666,0.0,582.5140166666666,0.0,0.0,78.85928333333334,9505.393127592595,9417.771701666668,0.0,0.4333,252.40332342166667,0.0,2025-01-02 00:00:00,,0
2025-01-02 02:00:00,2025-01-02 02:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,11,2:00-2:10,02:00,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,3886.77,0.0,647.795,0.0,583.0740499999999,0.0,583.0740499999999,0.0,583.0740499999999,0.0,0.0,64.72095000000002,9417.771701666668,9345.859535000001,0.0,0.4311,251.36322295499997,0.0,2025-01-02 00:00:00,,0
2025-01-02 02:10:00,2025-01-02 02:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,12,2:10-2:20,02:10,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,3865.3901,0.0,644.2316833333333,0.0,584.2049166666666,0.0,584.2049166666666,0.0,584.2049166666666,0.0,0.0,60.02676666666673,9345.859535000001,9279.163127592594,0.0,0.4293,250.79917072499998,0.0,2025-01-02 00:00:00,,0
2025-01-02 02:20:00,2025-01-02 02:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,13,2:20-2:30,02:20,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,3931.6861,0.0,655.2810166666666,0.0,585.4397833333333,0.0,585.4397833333333,0.0,585.4397833333333,0.0,0.0,69.84123333333332,9279.163127592594,9201.561757222224,0.0,0.4324,253.1441623133333,0.0,2025-01-02 00:00:00,,0
2025-01-02 02:30:00,2025-01-02 02:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,14,2:30-2:40,02:30,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4055.98,0.0,675.9966666666667,0.0,586.1447499999999,0.0,586.1447499999999,0.0,586.1447499999999,0.0,0.0,89.85191666666674,9201.561757222224,9101.72629425926,0.0,0.4367,255.96941232499995,0.0,2025-01-02 00:00:00,,0
2025-01-02 02:40:00,2025-01-02 02:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,15,2:40-2:50,02:40,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4164.982,0.0,694.1636666666666,0.0,586.3207666666666,0.0,586.3207666666666,0.0,586.3207666666666,0.0,0.0,107.84289999999999,9101.72629425926,8981.900849814816,0.0,0.4348,254.93226934666666,0.0,2025-01-02 00:00:00,,0
2025-01-02 02:50:00,2025-01-02 03:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,16,2:50-3:00,02:50,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4067.4326,0.0,677.9054333333333,0.0,586.4253,0.0,586.4253,0.0,586.4253,0.0,0.0,91.48013333333336,8981.900849814816,8880.256257222223,0.0,0.4335,254.21536755,0.0,2025-01-02 00:00:00,,0
2025-01-02 03:00:00,2025-01-02 03:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,17,3:00-3:10,03:00,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,3919.44,0.0,653.24,0.0,586.8496,0.0,586.8496,0.0,586.8496,0.0,0.0,66.3904,8880.256257222223,8806.489146111113,0.0,0.4357,255.69037072,0.0,2025-01-02 00:00:00,,0
2025-01-02 03:10:00,2025-01-02 03:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,18,3:10-3:20,03:10,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4068.323,0.0,678.0538333333333,0.0,587.8210166666667,0.0,587.8210166666667,0.0,587.8210166666667,0.0,0.0,90.23281666666662,8806.489146111113,8706.230460925928,0.0,0.4374,257.11291269,0.0,2025-01-02 00:00:00,,0
2025-01-02 03:20:00,2025-01-02 03:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,19,3:20-3:30,03:20,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4140.4792,0.0,690.0798666666666,0.0,589.5475666666666,0.0,589.5475666666666,0.0,589.5475666666666,0.0,0.0,100.53229999999996,8706.230460925928,8594.527905370373,0.0,0.4371,257.69124138999996,0.0,2025-01-02 00:00:00,,0
2025-01-02 03:30:00,2025-01-02 03:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,20,3:30-3:40,03:30,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4061.12,0.0,676.8533333333332,0.0,590.8134666666666,0.0,590.8134666666666,0.0,590.8134666666666,0.0,0.0,86.03986666666663,8594.527905370373,8498.92805351852,0.0,0.4356,257.35834608,0.0,2025-01-02 00:00:00,,0
2025-01-02 03:40:00,2025-01-02 03:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,21,3:40-3:50,03:40,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4138.7041,0.0,689.7840166666666,0.0,590.2131166666666,0.0,590.2131166666666,0.0,590.2131166666666,0.0,0.0,99.57090000000005,8498.92805351852,8388.293720185187,0.0,0.4353,256.91976968499995,0.0,2025-01-02 00:00:00,,0
2025-01-02 03:50:00,2025-01-02 04:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,22,3:50-4:00,03:50,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4283.3011,0.0,713.8835166666665,0.0,591.0662666666666,0.0,591.0662666666666,0.0,591.0662666666666,0.0,0.0,122.81724999999994,8388.293720185187,8251.830109074077,0.0,0.436,257.70489226666666,0.0,2025-01-02 00:00:00,,0
2025-01-02 04:00:00,2025-01-02 04:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,23,4:00-4:10,04:00,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4330.98,0.0,721.8299999999999,0.0,593.3678333333332,0.0,593.3678333333332,0.0,593.3678333333332,0.0,0.0,128.4621666666667,8251.830109074077,8109.094368333336,0.0,0.4378,259.7764374333333,0.0,2025-01-02 00:00:00,,0
2025-01-02 04:10:00,2025-01-02 04:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,24,4:10-4:20,04:10,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4225.1585,0.0,704.1930833333332,0.0,593.6596833333333,0.0,593.6596833333333,0.0,593.6596833333333,0.0,0.0,110.53339999999992,8109.094368333336,7986.279479444447,0.0,0.4401,261.269626635,0.0,2025-01-02 00:00:00,,0
2025-01-02 04:20:00,2025-01-02 04:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,25,4:20-4:30,04:20,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4201.989,0.0,700.3314999999999,0.0,592.7863833333333,0.0,592.7863833333333,0.0,592.7863833333333,0.0,0.0,107.54511666666656,7986.279479444447,7866.784905370373,0.0,0.4389,260.173943645,0.0,2025-01-02 00:00:00,,0
2025-01-02 04:30:00,2025-01-02 04:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,26,4:30-4:40,04:30,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4273.9,0.0,712.3166666666666,0.0,593.3378666666666,0.0,593.3378666666666,0.0,593.3378666666666,0.0,0.0,118.97879999999998,7866.784905370373,7734.586238703707,0.0,0.4364,258.93264501333334,0.0,2025-01-02 00:00:00,,0
2025-01-02 04:40:00,2025-01-02 04:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,27,4:40-4:50,04:40,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4219.0352,0.0,703.1725333333334,0.0,596.7756666666667,0.0,596.7756666666667,0.0,596.7756666666667,0.0,0.0,106.39686666666671,7734.586238703707,7616.367497962966,0.0,0.4393,262.1635503666667,0.0,2025-01-02 00:00:00,,0
2025-01-02 04:50:00,2025-01-02 05:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,28,4:50-5:00,04:50,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4069.3885,0.0,678.2314166666666,0.0,597.8193333333334,0.0,597.8193333333334,0.0,597.8193333333334,0.0,0.0,80.41208333333327,7616.367497962966,7527.020738703707,0.0,0.4422,264.3557092,0.0,2025-01-02 00:00:00,,0
2025-01-02 05:00:00,2025-01-02 05:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,29,5:00-5:10,05:00,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4030.95,0.0,671.8249999999999,0.0,595.2105833333333,0.0,595.2105833333333,0.0,595.2105833333333,0.0,0.0,76.61441666666667,7527.020738703707,7441.893609074077,0.0,0.4395,261.59505137499997,0.0,2025-01-02 00:00:00,,0
2025-01-02 05:10:00,2025-01-02 05:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,30,5:10-5:20,05:10,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4262.9553,0.0022,710.4925499999999,0.00036666666666666667,593.7195166666667,0.00034999999999999994,593.7191666666666,0.0,593.7191666666666,0.0,0.0,116.77301666666665,7441.893609074077,7312.1458127777805,0.0,0.4333,257.2585149166667,0.0,2025-01-02 00:00:00,,0
2025-01-02 05:20:00,2025-01-02 05:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,31,5:20-5:30,05:20,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4330.5086,0.0,721.7514333333334,0.0,598.5634833333334,0.0,598.5634833333334,0.0,598.5634833333334,0.0,0.0,123.18795,7312.1458127777805,7175.27031277778,0.0,0.4439,265.7023302516667,0.0,2025-01-02 00:00:00,,0
2025-01-02 05:30:00,2025-01-02 05:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,32,5:30-5:40,05:30,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4149.13,0.0,691.5216666666666,0.0,596.6174166666666,0.0,596.6174166666666,0.0,596.6174166666666,0.0,0.0,94.90425000000005,7175.27031277778,7069.821146111114,0.0,0.4301,256.6051509083333,0.0,2025-01-02 00:00:00,,0
2025-01-02 05:40:00,2025-01-02 05:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,33,5:40-5:50,05:40,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4130.3346,0.0307,688.3891,0.005116666666666667,581.0198333333333,0.004983333333333333,581.0148499999999,0.0,1414.348183333333,0.0,725.9641999999998,0.0,7069.821146111114,7723.188926111114,0.0,0.3713,525.1474804716665,0.0,2025-01-02 00:00:00,,0
2025-01-02 05:50:00,2025-01-02 06:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,34,5:50-6:00,05:50,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4641.7286,0.0,773.6214333333334,0.0,637.3165666666666,0.0,637.3165666666666,0.0,637.3165666666666,0.0,0.0,136.30486666666673,7723.188926111114,7571.7390742592615,0.0,0.5708,363.7802962533333,0.0,2025-01-02 00:00:00,,0
2025-01-02 06:00:00,2025-01-02 06:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,35,6:00-6:10,06:00,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,5411.59,0.0,901.9316666666666,0.0,733.0121166666665,0.0,733.0121166666665,0.0,0.0,68.59833333333336,0.0,833.3333333333333,7571.7390742592615,6645.813148333335,0.0,0.9099,0.0,312.0881175000001,2025-01-02 00:00:00,,0
2025-01-02 06:10:00,2025-01-02 06:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,36,6:10-6:20,06:10,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,5738.8011,0.4279,956.4668499999999,0.07131666666666667,742.3353833333333,0.06948333333333333,742.2659,0.0,0.0,123.06219999999996,0.0,833.3333333333333,6645.813148333335,5719.887222407409,0.0,0.9368,0.0,576.4233447999999,2025-01-02 00:00:00,,0
2025-01-02 06:20:00,2025-01-02 06:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,37,6:20-6:30,06:20,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,5695.3891,0.0,949.2315166666667,0.0,728.6319833333333,0.0,728.6319833333333,0.0,58.16495000000259,57.73323333333087,0.0,833.3333333333333,5719.887222407409,4793.961296481483,0.0,0.8758,50.94086321000227,252.81382876665592,2025-01-02 00:00:00,,0
2025-01-02 06:30:00,2025-01-02 06:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,38,6:30-6:40,06:30,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,5537.66,0.0,922.9433333333333,0.0,732.1588333333334,0.0,732.1588333333334,0.0,0.0,89.61000000000001,0.0,833.3333333333333,4793.961296481483,3868.035370555557,0.0,0.8759,0.0,392.4469950000001,2025-01-02 00:00:00,,0
2025-01-02 06:40:00,2025-01-02 06:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,39,6:40-6:50,06:40,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,5461.5746,5.9596,910.2624333333333,0.9932666666666666,730.7659333333332,0.9676999999999999,729.7982333333332,0.0,729.7982333333332,0.0,0.0,179.4709333333335,3868.035370555557,3668.623222407409,0.0,0.8601,627.6994604899999,0.0,2025-01-02 00:00:00,,0
2025-01-02 06:50:00,2025-01-02 07:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,40,6:50-7:00,06:50,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,5483.6005,0.0,913.9334166666665,0.0,739.1292833333333,0.0,739.1292833333333,0.0,739.1292833333333,0.0,0.0,174.8041333333332,3668.623222407409,3474.396407592594,0.0,0.8442,623.97294099,0.0,2025-01-02 00:00:00,,0
2025-01-02 07:00:00,2025-01-02 07:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,41,7:0-7:10,07:00,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,5540.88,6.6375,923.48,1.10625,753.90935,0.5125,753.39685,0.0,753.39685,0.0,0.0,168.9769,3474.396407592594,3286.6442964814833,0.0,0.8334,627.88093479,0.0,2025-01-02 00:00:00,,0
2025-01-02 07:10:00,2025-01-02 07:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,42,7:10-7:20,07:10,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,5575.3367,192.5583,929.2227833333333,32.09305,754.0120166666667,29.299216666666666,724.7128,0.0,724.7128,0.0,0.0,172.4169333333333,3286.6442964814833,3095.069926111113,0.0,0.8092,586.43759776,0.0,2025-01-02 00:00:00,,0
2025-01-02 07:20:00,2025-01-02 07:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,43,7:20-7:30,07:20,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,5669.9633,445.6222,944.9938833333333,74.27036666666666,757.6477833333333,70.24933333333333,687.39845,0.0,687.39845,0.0,0.0,183.32506666666666,3095.069926111113,2891.3754075925945,0.0,0.7972,547.9940443400001,0.0,2025-01-02 00:00:00,,0
2025-01-02 07:30:00,2025-01-02 07:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,44,7:30-7:40,07:30,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,5566.66,701.3625,927.7766666666666,116.89374999999998,753.8736333333333,112.85,641.0236333333332,0.0,641.0236333333332,0.0,0.0,169.85928333333345,2891.3754075925945,2702.6428705555572,0.0,0.7644,489.9984653199999,0.0,2025-01-02 00:00:00,,0
2025-01-02 07:40:00,2025-01-02 07:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,45,7:40-7:50,07:40,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,5081.9454,976.5695,846.9908999999999,162.7615833333333,730.5594333333333,158.4685333333333,572.0909,0.0,1405.4242333333332,0.0,721.1949166666667,0.0,2702.6428705555572,3351.7182955555572,0.0,0.6899,969.6021785766665,0.0,2025-01-02 00:00:00,,0
2025-01-02 07:50:00,2025-01-02 08:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,46,7:50-8:00,07:50,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,5737.5547,1257.8499,956.2591166666666,209.64164999999997,818.4099833333332,209.26175,609.1482333333332,0.0,609.1482333333332,0.0,0.0,137.46923333333348,3351.7182955555572,3198.9747029629643,0.0,0.86,523.8674806666666,0.0,2025-01-02 00:00:00,,0
2025-01-02 08:00:00,2025-01-02 08:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,47,8:00-8:10,08:00,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,7205.75,1536.3375,1200.9583333333333,256.05625,966.6221166666666,265.38124999999997,701.2408666666665,0.0,0.0,111.56875000000002,0.0,833.3333333333333,3198.9747029629643,2273.0487770370382,0.0,1.1617,0.0,648.047084375,2025-01-02 00:00:00,,0
2025-01-02 08:10:00,2025-01-02 08:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,48,8:10-8:20,08:10,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,7519.6199,1820.2924,1253.2699833333331,303.3820666666667,980.8043333333333,322.92019999999997,657.8841333333332,0.0,0.0,116.5545833333332,0.0,833.3333333333333,2273.0487770370382,1347.1228511111124,0.0,1.1683,0.0,680.8535985416659,2025-01-02 00:00:00,,0
2025-01-02 08:20:00,2025-01-02 08:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,49,8:20-8:30,08:20,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,7253.8265,2132.9788,1208.9710833333334,355.4964666666666,958.0118833333332,370.85434999999995,587.1575333333333,0.0,0.0,721.0640506666656,0.0,132.41056600000113,1347.1228511111124,1200.0,0.0,1.0956,0.0,3949.988869551994,2025-01-02 00:00:00,,0
2025-01-02 08:30:00,2025-01-02 08:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,50,8:30-8:40,08:30,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,7156.62,2471.7375,1192.77,411.95625,961.5096833333333,415.01875,546.4909333333333,0.0,0.0,780.81375,0.0,0.0,1200.0,1200.0,0.0,1.0849,0.0,4235.524186875,2025-01-02 00:00:00,,0
2025-01-02 08:40:00,2025-01-02 08:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,51,8:40-8:50,08:40,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,7351.5694,2797.3932,1225.2615666666666,466.2322,959.0350833333333,471.05243333333334,487.98265,0.0,0.0,759.0293666666666,0.0,0.0,1200.0,1200.0,0.0,1.061,0.0,4026.6507901666664,2025-01-02 00:00:00,,0
2025-01-02 08:50:00,2025-01-02 09:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,52,8:50-9:00,08:50,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,7430.2399,3047.7556,1238.3733166666666,507.9592666666666,970.6967833333333,520.35525,450.34153333333336,0.0,0.0,730.41405,0.0,0.0,1200.0,1200.0,0.0,1.043,0.0,3809.1092707499997,2025-01-02 00:00:00,,0
2025-01-02 09:00:00,2025-01-02 09:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,53,9:00-9:10,09:00,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,7295.25,3267.2625,1215.875,544.5437499999999,992.3766833333334,558.49375,433.8829333333334,0.0,0.0,671.3312500000001,0.0,0.0,1200.0,1200.0,0.0,1.036,0.0,3477.495875,2025-01-02 00:00:00,,0
2025-01-02 09:10:00,2025-01-02 09:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,54,9:10-9:20,09:10,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,7207.6569,3546.8485,1201.27615,591.1414166666666,993.1616,600.2996166666667,392.86198333333334,0.0,0.0,610.1347333333333,0.0,0.0,1200.0,1200.0,0.0,1.0147,0.0,3095.518569566666,2025-01-02 00:00:00,,0
2025-01-02 09:20:00,2025-01-02 09:30:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,55,9:20-9:30,09:20,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,7113.8825,3726.689,1185.6470833333333,621.1148333333333,988.2592333333333,645.9392,342.3200333333333,0.0,0.0,564.53225,0.0,0.0,1200.0,1200.0,0.0,0.9922,0.0,2800.64449225,2025-01-02 00:00:00,,0
2025-01-02 09:30:00,2025-01-02 09:40:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,56,9:30-9:40,09:30,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,7023.12,3844.2375,1170.52,640.70625,987.2971333333332,691.6374999999999,295.6596333333333,0.0,0.0,529.81375,0.0,0.0,1200.0,1200.0,0.0,0.97,0.0,2569.5966875,2025-01-02 00:00:00,,0
2025-01-02 09:40:00,2025-01-02 09:50:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,57,9:40-9:50,09:40,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,7047.9517,4096.3408,1174.6586166666666,682.7234666666666,984.5976666666667,733.9133666666667,250.6843,0.0,0.0,491.93515,0.0,0.0,1200.0,1200.0,0.0,0.9422,0.0,2317.50649165,2025-01-02 00:00:00,,0
2025-01-02 09:50:00,2025-01-02 10:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,58,9:50-10:00,09:50,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,7129.0191,4283.6623,1188.16985,713.9437166666667,983.1877,770.79175,212.39594999999997,0.0,0.0,474.22613333333334,0.0,0.0,1200.0,1200.0,0.0,0.9569,0.0,2268.9349349333334,2025-01-02 00:00:00,,0
2025-01-02 10:00:00,2025-01-02 10:10:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,59,10:00-10:10,10:00,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,7151.1,4356.1125,1191.85,726.01875,983.7032666666667,806.1062499999999,177.59701666666672,0.0,0.0,465.83124999999995,0.0,0.0,1200.0,1200.0,0.0,0.9977,0.0,2323.799190625,2025-01-02 00:00:00,,0
2025-01-02 10:10:00,2025-01-02 10:20:00,2025-01-02 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,60,10:10-10:20,10:10,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,7053.4551,4491.6281,1175.57585,748.6046833333332,982.9132166666666,846.7837333333333,136.12948333333327,0.0,0.0,426.9711666666667,0.0,0.0,1200.0,1200.0,0.0,0.9919,0.0,2117.5635010833334,2025-01-02 00:00:00,,0
