plan_day,total_cash_B_yuan,ordinary_cost_B_yuan,emergency_cost_yuan,emergency_kwh,unused_supply_kwh,qfinal_kwh,start_soc_kwh,end_soc_kwh,asset_adjusted_cost_B_yuan,schedule
2025-11-23,54408.090079974885,49548.91369068116,4859.176389293721,1009.8825635166656,384.8369751303196,79214.0233762183,8712.58173501852,8768.18627968519,54367.68698375191,M0
2025-11-24,54285.1886980988,48653.43293475774,5631.755763341058,826.9978973888934,266.8923092592638,77870.19731439643,8768.18627968519,8582.854728703704,54419.85338301521,M0
2025-11-25,56804.14031025641,56804.14031025641,0.0,0.0,9028.362857626895,89538.19714963649,8582.854728703704,8717.764354277777,56706.1129526699,M0
2025-11-26,53142.50284879154,52987.962856124876,154.53999266666654,32.99316666666664,2930.5241306790076,84530.7373653635,8717.764354277777,8910.560043388892,53002.414609148065,M0
2025-11-27,50719.39906265573,50719.39906265573,0.0,0.0,1196.812405082307,80323.33349012869,8910.560043388892,7797.71120674076,51528.01172009681,M0
2025-11-28,20056.915081813826,19229.754639235303,827.1604425785247,135.31170334999587,2065.7827296570595,36396.725000644736,7797.71120674076,7712.190103000036,20119.05599860839,M0
2025-11-29,24357.30885840485,24357.30885840485,0.0,0.0,7749.961475898487,47313.12052327156,7712.190103000036,8749.612473814814,23603.50220243527,M0
2025-11-30,59188.31727491148,53314.55001753972,5873.7672573717655,847.2820808888871,918.1995571604974,84929.47179823044,8749.612473814814,8704.491580259257,59221.102792982354,M0
2025-12-01,75153.60135454108,55821.74550963878,19331.855844902304,3960.5325190333415,959.4186001714718,87798.8009079561,8704.491580259257,8499.535737685186,75302.52534409304,M0
2025-12-02,80759.3195541365,57747.512590129954,23011.80696400654,4579.745350122221,2340.932451673524,91172.30112220849,8499.535737685186,8572.3086005,80706.4417004223,M0
2025-12-03,107168.07079988523,51393.37213815536,55774.69866172987,9357.285891422222,51.18466166666644,81658.53005481481,8572.3086005,8543.197589611113,107189.22329706226,M0
2025-12-04,81599.91702227233,56798.91413639167,24801.00288588066,4978.55138597777,2472.656513813441,89013.40156484224,8543.197589611113,8592.830871462964,81563.85273517955,M0
2025-12-05,43285.99784148537,21564.009853447445,21721.987988037923,3593.984678211114,58.85298333333333,41364.72984791495,8592.830871462964,8485.761235203703,43363.79624523589,M0
2025-12-06,43005.595032040816,23125.244506705647,19880.35052533517,3366.5623764944403,195.92506611111082,44340.45244688614,8485.761235203703,8606.898010351853,42917.57523416654,M0
2025-12-07,72312.68431939806,58965.80032513455,13346.883994263506,2623.679677738891,2686.6900390123446,92530.95987600136,8606.898010351853,8647.612654166667,72283.10044848255,M0
2025-12-08,61497.15458020372,61435.784140054275,61.370440149445,10.550378888888986,3391.7117163580187,96135.8937598491,8647.612654166667,8793.268627055553,61391.31876546307,M0
2025-12-09,62534.203198180425,60772.97068106359,1761.2325171168357,281.1072062333323,3134.0399757887567,95067.2272481207,8793.268627055553,8813.2552215,62519.680638858175,M0
2025-12-10,71046.55621870558,57717.58915856138,13328.967060144194,2355.402056222217,396.32758055555576,90764.08282609053,8813.2552215,8572.273094333334,71221.65744703678,M0
2025-12-11,60452.484276346666,60411.32272833,41.16154801666632,7.086433333333275,3992.018350658428,94724.71643397804,8572.273094333334,8692.272982425926,60365.290557660264,M0
2025-12-12,26965.199039202384,24677.268861880242,2287.9301773221396,399.20593134443857,417.0489166666663,47775.261679807954,8692.272982425926,8637.575031611112,27004.94339073369,M0
2025-12-13,26803.536716979845,25216.397152174723,1587.139564805122,274.6067250555573,1208.1251963168838,48808.57250709877,8637.575031611112,8709.797098833333,26751.05907960517,M0
2025-12-14,75283.39086702043,57518.940331475875,17764.450535544544,3009.6984739111185,269.5051091358014,90600.65946407407,8709.797098833333,8686.617508092593,75300.2335053465,M0
2025-12-15,71201.70993961547,59815.63481582329,11386.075123792187,1810.2741340500033,1716.6645779355285,94066.6267345816,8686.617508092593,8858.161177499998,71077.063736269,M0
2025-12-16,64266.29813343127,64266.29813343127,0.0,0.0,5561.254791666664,99470.93154277776,8858.161177499998,8885.455558611111,64246.46562670022,M0
2025-12-17,63708.58093256449,63708.58093256449,0.0,0.0,6963.135125432093,99500.86310237995,8885.455558611111,8822.974689722221,63753.98046911219,M0
2025-12-18,61155.77506434283,61155.77506434283,0.0,0.0,3070.288152544576,95159.04132030864,8822.974689722221,8914.017201981482,61089.622209297566,M0
2025-12-19,25519.094689754038,25519.094689754038,0.0,0.0,1939.432083360774,48460.97080727709,8914.017201981482,8709.367732166662,25667.796064263533,M0
2025-12-20,27296.167495859765,27296.167495859765,0.0,0.0,4965.896476344302,51778.90312881344,8709.367732166662,8854.265222975311,27190.88280557584,M0
2025-12-21,62608.691064384555,62608.691064384555,0.0,0.0,4028.609752757195,97738.6904785048,8854.265222975311,8941.660174462966,62545.18858170935,M0
2025-12-22,62156.88224293637,61106.14712670474,1050.735116231638,185.87907338333403,2105.4405542661116,95259.71387434156,8941.660174462966,8711.022004722221,62324.46739664254,M0
2025-12-23,62812.63471968057,62812.63471968057,0.0,0.0,5965.457258285321,97912.87522485596,8711.022004722221,8947.540154981481,62640.77708392994,M0
2025-12-24,62678.599985454544,61936.775203267876,741.8247821866651,106.33956166666644,4172.950841906712,96369.40255008229,8947.540154981481,8819.632542,62771.53957566108,M0
2025-12-25,66314.49740973691,59051.64002166499,7262.857388071918,1051.81818328889,1570.5262464403272,92808.40389277777,8819.632542,8723.08864188889,66384.64765571615,M0
2025-12-26,25468.652717824738,25468.652717824738,0.0,0.0,1285.2644535048114,48746.847771310015,8723.08864188889,9183.09452817284,25134.405540762524,M0
2025-12-27,26136.06188482877,26136.06188482877,0.0,0.0,3264.9639951440377,50227.28072994464,9183.09452817284,8904.209350271603,26338.704038369477,M0
2025-12-28,61496.767648780165,61496.767648780165,0.0,0.0,4693.385543497939,95977.58283392318,8904.209350271603,8892.365724370366,61505.37340501439,M0
2025-12-29,60355.82419548441,60355.82419548441,0.0,0.0,3027.503085816181,95094.49756690672,8892.365724370366,8738.517502166667,60467.612621460954,M0
2025-12-30,61743.992416817135,61247.39957912908,496.5928376880599,102.00462666666752,5187.401277489708,96041.23795644718,8738.517502166667,8851.85379398148,61661.640567140115,M0
2025-12-31,61329.500976059884,60977.8391338994,351.6618421604849,76.24175674999677,4650.697331502058,94652.87707718107,8851.85379398148,5931.286004851852,63451.62934015831,M0
2025-02-01,23367.92089616138,23367.92089616138,0.0,0.0,6140.266754355279,44400.718870172146,9152.704917024075,9364.7729506358,23213.829081918597,M1
2025-02-02,57013.70578284197,57013.70578284197,0.0,0.0,7959.084128055557,90391.294471238,9364.7729506358,9233.066603018518,57109.405590615905,M1
2025-02-03,58843.183516200304,58843.183516200304,0.0,0.0,8810.685742966394,93193.905571286,9233.066603018518,9168.582155129632,58890.03888330309,M1
2025-02-04,60324.57864093126,60324.57864093126,0.0,0.0,9454.3583409225,94896.9841168004,9168.582155129632,9091.196908444446,60380.80792195141,M1
2025-02-05,56368.95088740032,56307.09429281865,61.85659458166721,10.649323333333427,4048.3880902194724,89375.00713206446,9091.196908444446,9174.14911241358,56308.67657171329,M1
2025-02-06,59986.15154670745,59986.15154670745,0.0,0.0,10069.417974554179,94555.1664839849,9174.14911241358,9122.844229944445,60023.43044388276,M1
2025-02-07,22815.780329080735,22791.008767184067,24.771561896665137,5.463511666666329,8877.951070613854,44052.402738226265,9122.844229944445,8797.60499601852,23052.10403503982,M1
2025-02-08,22454.352041931594,19038.411665090003,3415.940376841591,548.6931357666654,2373.383778072707,37139.61776128258,8797.60499601852,8923.34722531482,22362.985851991463,M1
2025-02-09,55458.69632495061,55458.69632495061,0.0,0.0,4643.047733251035,88317.40342377913,8923.34722531482,8780.290610006177,55562.6434074831,M1
2025-02-10,52726.03175361859,52686.95154861859,39.08020499999911,8.589999999999804,6177.900312513706,84521.28896981823,8780.290610006177,8706.663755666663,52779.5301303845,M1
2025-02-11,54294.200180959764,53516.36537321718,777.8348077425849,138.34074119999784,5779.364777482846,85384.1911694491,8706.663755666663,8775.0461265,54244.5125245767,M1
2025-02-12,54383.70257791505,53005.23758046191,1378.4649974531453,223.14978561111593,5720.729778456789,84996.26562668037,8775.0461265,8744.611996499998,54405.816473285,M1
2025-02-13,49134.47827144599,48945.96530373112,188.51296771486187,41.80682313333227,4788.723201958162,78997.52837305558,8744.611996499998,7671.563785000032,49914.17119764503,M1
2025-02-14,20131.413688603476,17769.88728532368,2361.526403279797,395.6304407555561,3394.43503807613,34483.79527762351,7671.563785000032,5971.272571259345,21366.870788875665,M1
2025-02-15,21912.286886821854,20025.063982713524,1887.222904108327,363.3589083333319,3270.602918323045,38414.608353776246,5971.272571259345,8523.181629240742,20058.031486656702,M1
2025-02-16,53864.66978902689,51902.40844394876,1962.2613450781291,329.2658126222231,4087.3460961248365,83575.18329128256,8523.181629240742,8588.793216796297,53816.99542533521,M1
2025-02-17,53493.208840206724,51703.016532292924,1790.1923079138041,273.1914985388874,9138.08627102538,83855.86307939299,8588.793216796297,8571.972316222222,53505.431158877356,M1
2025-02-18,57242.58001680367,49329.15555114341,7913.424465660261,1148.1757050388926,2392.2105975720183,77216.74026381344,8571.972316222222,8673.221384055558,57169.01092537995,M1
2025-02-19,64444.17347229937,45530.37871493941,18913.794757359963,3004.433833950012,122.87334944444478,73837.76563029492,8673.221384055558,8398.421747888888,64643.847009932615,M1
2025-02-20,49062.77183844666,46653.08717200782,2409.684666438835,371.2207092611096,2519.533947369678,74591.15087009841,8398.421747888888,5925.169210462898,50859.87423092844,M1
2025-02-21,19069.149036960076,17983.442383167392,1085.7066537926828,190.9319420000026,5795.937734807952,34349.58251004773,5925.169210462898,5765.6850128826445,19185.032647184853,M1
2025-02-22,20702.047804389396,19424.639065541403,1277.4087388479957,222.4069820666654,3438.346642894375,37461.62564542888,5765.6850128826445,8504.464314425926,18712.009682198524,M1
2025-02-23,51433.127663192856,49740.966024916364,1692.161638276493,271.12477537777534,3460.967979591898,78992.73772910061,8504.464314425926,8551.011893777779,51399.30549382211,M1
2025-02-24,46366.72470231378,45018.94732226377,1347.7773800500088,234.68059575000123,527.2740369272972,72877.91105542523,8551.011893777779,8673.220034240741,46277.92643433129,M1
2025-02-25,47416.78561092265,46395.82954560371,1020.956065318941,202.21643112777264,6349.710269252396,75812.95389754458,8673.220034240741,8503.963517925926,47539.76993452474,M1
2025-02-26,54186.01437110178,45658.153139963084,8527.861231138702,1240.2734800833323,628.0612633813412,72429.18300124831,8503.963517925926,8697.090775296296,54045.68520898761,M1
2025-02-27,54030.91731955844,41596.59520555118,12434.322114007262,1945.09388225,473.6305694958845,66742.24421151188,8697.090775296296,6026.608684740719,55971.32966378748,M1
2025-02-28,18190.38905635415,17869.100928347558,321.28812800659284,74.19323138333021,7314.0042041529505,33641.14961648306,6026.608684740719,5957.6132532407255,18240.522171813518,M1
2025-03-01,19171.451905492675,19171.451905492675,0.0,0.0,7849.141089890255,37714.748696652954,5957.6132532407255,8706.838894351848,17173.823316276717,M1
2025-03-02,50216.83958487401,48988.566098546835,1228.2734863271808,218.00356673889246,2182.533327884085,78693.77719700806,8706.838894351848,8613.12957809259,50284.93017970773,M1
2025-03-03,55938.493850274164,49785.03412341264,6153.459726861525,929.3977756333346,5615.573979506168,80864.31763045267,8613.12957809259,8567.875089944444,55971.37644017993,M1
2025-03-04,49572.14167057275,46030.695622762716,3541.446047810041,527.3888138833344,1163.924998453354,73832.24732251093,8567.875089944444,8477.809576888889,49637.584623341616,M1
2025-03-05,47017.29230182,46741.612266219316,275.68003560068695,39.71989400000291,6125.366142170775,76514.80130103024,8477.809576888889,8746.042306648147,46822.39037688598,M1
2025-03-06,42264.49670371643,42162.38495883203,102.11174488440203,18.948147944446625,1232.2189900377166,68249.79502792523,8746.042306648147,5887.295120185184,44341.70529060822,M1
2025-03-07,16712.556270919304,16712.556270919304,0.0,0.0,9261.871077633745,31728.971494341575,5887.295120185184,4578.931682481485,17663.232770206378,M1
2025-03-08,18321.068456647055,18321.068456647055,0.0,0.0,9342.270844471881,36119.51254045143,4578.931682481485,8811.041996006172,15245.953621185316,M1
2025-03-09,45021.87953041955,45016.424676084695,5.4548543348624765,1.1690643666657685,6792.108779358706,74120.46093724621,8811.041996006172,8696.239548037038,45105.296711150644,M1
2025-03-10,46357.83861513,45763.48506634919,594.3535487808069,85.199763300001,1439.4115287547595,73579.78608389187,8696.239548037038,8741.81143774074,46324.72539649295,M1
2025-03-11,47842.676569296855,44557.510196091906,3285.16637320495,470.9240787277738,1976.0434377434913,69305.25943662209,8741.81143774074,8764.086721722224,47826.49101382665,M1
2025-03-12,44063.574967204586,43774.91559803124,288.6593691733404,41.37892333333434,5722.557292414268,72083.92359685185,8764.086721722224,8647.724057259256,44148.12582464334,M1
2025-03-13,44518.53036638076,41730.9178029026,2787.6125634781574,400.6300727166701,883.613692558298,67398.61514054867,8647.724057259256,4397.356260333311,47606.9113631441,M1
2025-03-14,16628.93794077384,15565.189602391978,1063.7483383818621,174.0141237333326,11436.165252102195,30497.103859756524,4397.356260333311,4588.09663376542,16490.34312433247,M1
2025-03-15,20051.7536158546,17227.55756467034,2824.1960511842603,566.1883855055561,6698.30744333333,34425.96125218633,4588.09663376542,8522.221423481482,17193.15953177506,M1
2025-03-16,44326.01990317895,44318.558723178954,7.461180000000455,1.6400000000001,3088.638159574763,70888.321627261,8522.221423481482,9010.351103129631,43971.33755600141,M1
2025-03-17,42345.55569585458,38037.354570080664,4308.201125773913,684.1287963082967,2385.703569224964,63569.39419899176,9010.351103129631,8908.740828,42419.3872459179,M1
2025-03-18,44035.690133312106,44035.690133312106,0.0,0.0,7662.991084108369,72565.28369149519,8908.740828,8842.582042981481,44083.762098888335,M1
2025-03-19,40280.78231476662,40235.36820774939,45.414107017232745,6.510049744442767,307.5448509567881,63691.33205696896,8842.582042981481,8749.652918425925,40348.30601060556,M1
2025-03-20,48170.83288830202,38635.51250372388,9535.320384578139,1524.0826587055583,758.7477924691373,58996.48921047078,8749.652918425925,2988.938335073988,52356.65451528429,M1
2025-03-21,15994.355595551131,15592.83203410002,401.52356145111094,69.41851906111057,14696.994017722907,29278.032163551634,2988.938335073988,2790.365100833269,16138.641886148951,M1
2025-03-22,18579.829946007132,18579.829946007132,0.0,0.0,11234.922754220985,36859.73712407702,2790.365100833269,9052.559160154316,14029.62580959357,M1
2025-03-23,42235.08494925322,41645.870996784084,589.21395246914,87.01497963333436,6351.945298806584,68649.3551630384,9052.559160154316,8776.5942195,42435.60521460676,M1
2025-03-24,40138.25406861668,38872.95024274823,1265.303825868452,181.3795621944455,3071.5881770576057,64808.00670306584,8776.5942195,8564.189113777777,40292.590804511034,M1
2025-03-25,43979.28549492254,43180.61445558568,798.6710393368571,122.53608196666532,6844.217568511661,71736.42574699588,8564.189113777777,8626.401796203703,43934.080826681624,M1
2025-03-26,40353.76178918078,40189.569797109674,164.19199207110506,23.536696111110246,5002.345225233191,64556.047618059594,8626.401796203703,8641.453479537038,40342.82501029553,M1
2025-03-27,36877.91436029034,36877.91436029034,0.0,0.0,2660.5930622565093,58999.41883137864,8641.453479537038,2912.429225401279,41040.709318709196,M1
2025-03-28,14741.45218498493,14741.45218498493,0.0,0.0,15301.371334437586,29079.5224624278,2912.429225401279,2961.0680567529666,14706.110480542324,M1
2025-03-29,19464.795272741438,17046.380718478766,2418.4145542626684,397.18681812221917,18330.799716886144,34831.54790185987,2961.0680567529666,8741.327915999998,15264.771755114656,M1
2025-03-30,38326.096734728715,38114.682718195385,211.4140165333273,30.305908333332468,3050.7944936762665,62388.58520602852,8741.327915999998,8755.071573814814,38316.1103868056,M1
2025-03-31,44413.576947758454,40147.90336517325,4265.673582585203,619.6248681995166,2008.9621018484297,61851.31245361779,8755.071573814814,8780.877805500002,44394.82575272252,M1
2025-04-01,45513.43011531157,40799.24358324977,4714.186532061791,692.2923811333334,4901.961867081615,68077.01364941635,8780.877805500002,8741.949537,45541.71597912769,M1
2025-04-02,45344.629813238855,42102.83807712811,3241.791736110743,465.06767740000134,4477.046190982817,68037.70961810216,8741.949537,8690.73198511111,45381.8452547046,M1
2025-04-03,37177.63979439782,37104.900538563284,72.73925583453203,11.819700133333116,5944.625616076811,59184.56515052808,8690.73198511111,2853.8432895740416,41418.81067390549,M1
2025-04-04,13786.265770442738,13786.265770442738,0.0,0.0,18372.96438017147,27708.224229986306,2853.8432895740416,2977.7734659752964,13696.21624531694,M1
2025-04-05,18351.930305885744,16501.621886917732,1850.308418968013,351.23336778888785,13111.664620685868,33811.08337399202,2977.7734659752964,8674.09120174074,14212.900394312535,M1
2025-04-06,38115.75384294637,36813.23072568588,1302.5231172604888,206.71224755554832,4301.427666748977,62631.02328523319,8674.09120174074,8722.792989,38080.36639379698,M1
2025-04-07,48141.42208181746,32550.92070468366,15590.501377133796,2294.6323736416666,66.92452999999978,54655.76327138888,8722.792989,8634.618472166669,48205.491008366305,M1
2025-04-08,39351.7830472134,38406.00044826335,945.7825989500528,145.76752878333616,5974.059802681758,64065.59896010973,8634.618472166669,8602.239860777778,39375.30983192774,M1
2025-04-09,43940.31877953466,37238.74280461081,6701.575974923856,976.5643465777828,267.93914959190056,62376.24917587448,8602.239860777778,8645.162556462963,43909.13050500937,M1
2025-04-10,34013.04259498226,33777.15379130586,235.8888036764049,52.10315117222124,1420.3188659670827,53665.456167621516,8645.162556462963,3001.4400235555377,38113.856043230786,M1
2025-04-11,15600.419443507439,13168.600654333797,2431.8187891736416,504.5621082166674,19150.931820349997,26248.46408035691,3001.4400235555377,2703.1522384815103,15817.159822459003,M1
2025-04-12,16743.979267071125,16743.979267071125,0.0,0.0,15923.550122201648,34251.20988159119,2703.1522384815103,8795.210401592592,12317.398424882165,M1
2025-04-13,41104.30700501316,34293.20762060062,6811.0993844125405,1013.5206615111138,619.5074685596687,57663.78241025802,8795.210401592592,8761.614337074074,41128.718409433284,M1
2025-04-14,37644.5357162132,36221.36766650041,1423.168049712791,206.345086111113,4480.669606083674,60533.37431924554,8761.614337074074,8677.443612518517,37705.69542723613,M1
2025-04-15,41018.53482320567,31734.36061079912,9284.174212406551,1361.6412059388963,417.5252212894402,53053.430368203015,8677.443612518517,8772.078500259258,40949.77169424993,M1
2025-04-16,40184.40003972013,34677.55267154574,5506.847368174394,812.1658784555492,510.0924577469099,59133.15351800068,8772.078500259258,8605.07002125926,40305.750905688714,M1
2025-04-17,34309.17369030765,34058.00063742007,251.1730528875831,36.05215767777861,1666.6450090547978,51965.987829547485,8605.07002125926,3042.8225300555564,38350.78615112863,M1
2025-04-18,13195.105113621239,13195.105113621239,0.0,0.0,17357.900467949898,26420.732295089812,3042.8225300555564,3195.252446808642,13084.347249659695,M1
2025-04-19,15548.031710608462,15158.32875597356,389.70295463490197,78.95916414444372,16890.226424389573,32208.42066341893,3195.252446808642,8607.663596333336,11615.292583196577,M1
2025-04-20,42265.237404326544,32724.125827857737,9541.111576468807,1390.190902633327,126.37514000000044,54544.64956569958,8607.663596333336,8729.154674574072,42176.96016451065,M1
2025-04-21,34901.398411508984,34487.78478188077,413.6136296282149,80.2692778055545,6053.527283388205,58169.8859998491,8729.154674574072,8661.447267296297,34950.59562924813,M1
2025-04-22,47143.121621796236,31798.553360132675,15344.568261663559,2267.9960648499928,113.92265166666664,53391.78806707133,8661.447267296297,8591.887904166666,47193.66449843667,M1
2025-04-23,37255.26993232355,34462.025908713906,2793.24402360964,414.15283794444264,1017.6023540774905,55766.91297656669,8591.887904166666,8749.60337837037,37140.671503035024,M1
2025-04-24,29118.989875647898,28551.486977794484,567.502897853414,86.73244591111154,1504.941016213989,45553.263518683125,8749.60337837037,2754.988038981482,33474.76730047796,M1
2025-04-25,12335.481207126075,12335.481207126075,0.0,0.0,21243.65976812414,24856.108030325784,2754.988038981482,1982.2519156790142,12896.962865359497,M1
2025-04-26,15643.923028849757,15571.302033300117,72.62099554963991,16.813240483329594,22933.675179441012,32831.2134441598,1982.2519156790142,8617.850080833332,10822.397868076152,M1
2025-04-27,38667.2123425959,33222.73027707201,5444.482065523886,782.8812233546672,2522.04631676955,53998.46843173888,8617.850080833332,8642.050015592593,38649.6283070008,M1
2025-04-28,36524.25813405173,36439.52657500442,84.73155904730379,18.442419050000808,2412.435791008226,61756.510979053244,8642.050015592593,7662.421050147924,37236.071234778305,M1
2025-04-29,37138.72251618097,32122.729495846776,5015.993020334193,719.0356967222181,2225.036616111114,53722.9092409056,7662.421050147924,8881.500899166667,36252.920811686214,M1
2025-04-30,37642.07869942695,31099.055656075798,6543.023043351153,1040.2476443999922,155.3229766666666,50786.77063010069,8881.500899166667,8690.031169129628,37781.20347731782,M1
2025-05-01,43275.812106377016,30878.651670930838,12397.160435446174,2021.8008963500015,2338.1704028293875,46652.48690932459,8690.031169129628,1200.0,48718.181104334144,M1
2025-05-02,22457.52227062691,13798.107785466731,8659.41448516018,1543.0943612999981,12089.335187328528,27649.518658851164,1200.0,1309.6109919629625,22377.87727970174,M1
2025-05-03,26259.281915338684,16172.475687391881,10086.806227946801,1822.097496949999,16848.66782195816,34270.576697575445,1309.6109919629625,8388.072385314814,21115.96569000833,M1
2025-05-04,44631.0253016127,33800.74883975604,10830.276461856663,1737.2277001499983,3996.6461398250995,57302.15875859739,8388.072385314814,8229.321467759259,44746.376099572335,M1
2025-05-05,43350.76683408594,35626.947782459276,7723.819051626664,1202.7106669666637,1733.7753401611822,59508.47836554527,8229.321467759259,8253.476009685184,43333.215781604435,M1
2025-05-06,49611.66369203147,35710.459574331464,13901.204117700008,2151.4709483333345,2132.708576529493,56307.46948529722,8253.476009685184,8082.179752888888,49736.13012166351,M1
2025-05-07,47444.54401784559,36374.19983050645,11070.344187339135,1700.2685356055504,1272.4558691186528,58475.50407269636,8082.179752888888,8235.437088351853,47333.18493903817,M1
2025-05-08,40624.446340510716,33450.12854332814,7174.31779718258,1124.0551376888866,3340.111187523997,54674.50682930041,8235.437088351853,1863.4222300925924,45254.44791674477,M1
2025-05-09,18396.278246258815,13796.825651122155,4599.452595136661,772.6796883333325,16560.766465740737,27229.44101843707,1863.4222300925924,2247.228505222222,18117.3988496555,M1
2025-05-10,20959.063987384943,16710.28856657236,4248.7754208125825,713.3145189666673,13405.469400274345,34246.20493992455,2247.228505222222,8504.921537296299,16412.130364884437,M1
2025-05-11,43448.6893972397,35411.053870156844,8037.6355270828535,1164.4614069055556,1709.649702109053,59691.622853844296,8504.921537296299,8535.480948777778,43426.484470466086,M1
2025-05-12,52259.08909395236,31867.544432783747,20391.544661168617,3007.685278505555,82.69143999999983,52274.83855795555,8535.480948777778,8777.168013407407,52083.4756474865,M1
2025-05-13,43003.45153590989,36398.22938779076,6605.2221481191345,980.48893233889,6417.306654979428,62095.79086899177,8777.168013407407,8798.085387000001,42988.2526584969,M1
2025-05-14,36613.31658430549,36613.31658430549,0.0,0.0,3693.134582400558,60157.15121906721,8798.085387000001,8625.226353055554,36738.91855125503,M1
2025-05-15,34572.97709562036,34572.97709562036,0.0,0.0,1925.4944255829878,52240.38611142661,8625.226353055554,3250.7719174259264,38478.13630536538,M1
2025-05-16,14748.439359351352,14748.439359351352,0.0,0.0,22219.991701121402,26834.13648955278,3250.7719174259264,2805.675108574072,15071.853377115243,M1
2025-05-17,18158.034152457927,18146.58987663126,11.444275826666289,2.61314666666658,14861.265032218793,34885.48792974444,2805.675108574072,9288.866937530865,13447.249721660486,M1
2025-05-18,38902.37906809183,38867.0603697585,35.318698333333415,5.236666666666679,6824.037440438953,64282.62808813442,9288.866937530865,9556.787410277779,38707.70403378683,M1
2025-05-19,35268.141110342374,34816.23712867571,451.90398166666745,67.00333333333344,6678.343637647466,57117.64481497942,9556.787410277779,9126.250658814815,35580.97557200664,M1
2025-05-20,44086.60336545118,34942.393295329675,9144.210070121497,1329.0729627666738,688.7486160288074,56970.25461216048,9126.250658814815,8914.133244296294,44240.73106060155,M1
2025-05-21,37654.88225661738,36463.03667291928,1191.8455836980897,174.09562056666994,2397.087727126197,57114.45146886945,8914.133244296294,8758.318750666665,37768.09940490607,M1
2025-05-22,31393.015600432074,31375.682235432072,17.333365000000338,2.57000000000005,17.445831934152878,47317.90553148148,8758.318750666665,2500.7197442592606,35939.88090247279,M1
2025-05-23,14194.56466325544,14194.56466325544,0.0,0.0,17495.63341813443,26768.93308765432,2500.7197442592606,3002.553761962967,13829.92453848166,M1
2025-05-24,18437.289462249828,17968.37739821891,468.9120640309196,108.90546049722258,21142.54313388889,34608.45366096944,3002.553761962967,9795.619310993829,13501.346138340768,M1
2025-05-25,34839.8918852256,34839.8918852256,0.0,0.0,5476.624570394367,56853.02514158779,9795.619310993829,9374.965746500002,35145.54507499028,M1
2025-05-26,50853.943111590255,33786.48139885637,17067.46171273389,2505.1604136138867,275.7773450000003,53625.79611940033,9374.965746500002,7808.704844648572,51992.01177678903,M1
2025-05-27,37514.30737680612,37514.30737680612,0.0,0.0,3589.474652451994,57914.73590258823,7808.704844648572,9280.214361759256,36445.08648903074,M1
2025-05-28,36312.43851244822,36312.43851244822,0.0,0.0,3848.9994806927334,59860.800731817566,9280.214361759256,9519.980677759264,36138.220710747875,M1
2025-05-29,33271.14998026236,32196.53252221185,1074.6174580505085,154.6923992833298,630.5392687105668,50563.982059718786,9519.980677759264,2553.040925685185,38333.43290821566,M1
2025-05-30,14815.31963803716,14815.31963803716,0.0,0.0,17545.124337804627,27383.359150952776,2553.040925685185,3449.4065760370368,14164.006911006749,M1
2025-05-31,19041.89896303891,19041.89896303891,0.0,0.0,18469.010211344306,36131.424550761105,3449.4065760370368,9725.200989271603,14481.812605466477,M1
2025-06-01,63787.715385543386,45751.79820673418,18035.9171788092,2787.449902800005,1246.375343888888,71347.02422884793,9725.200989271603,7697.601855944445,65260.9993298059,M1
2025-06-02,62958.767002624474,46608.483218185516,16350.283784438958,2556.901025091672,6316.140797030183,76596.082615024,7697.601855944445,7622.880316907407,63013.06079371187,M1
2025-06-03,65153.61222083233,44589.41327034933,20564.198950482998,3184.483925200005,3153.3733366632414,72455.06261690115,7622.880316907407,7876.447706259259,64969.366352218436,M1
2025-06-04,60302.31080267157,49268.01045692639,11034.300345745183,1724.0044190555539,8897.530488755148,80651.96087500342,7876.447706259259,7775.39882662963,60375.734434343656,M1
2025-06-05,72817.4953273515,41176.300965589384,31641.19436176212,5192.4382042277775,1544.0862023902564,64330.435959029484,7775.39882662963,1200.0,77595.27874576299,M1
2025-06-06,34747.53768864941,19186.328278075216,15561.209410574193,2648.2230048166703,2330.4182194238692,33158.82670771667,1200.0,1200.0,34747.53768864941,M1
2025-06-07,37392.5304215565,21062.32036024233,16330.210061314167,2476.2246966666667,3086.667141419759,41813.72972301784,1200.0,7843.866516666666,32564.997352548748,M1
2025-06-08,56856.022141905436,43345.73607285714,13510.286069048298,2006.1172019672133,4212.723210665305,71489.57713400439,7843.866516666666,8281.632020648147,56537.935160229936,M1
2025-06-09,51808.27600391408,49204.753928029924,2603.5220758841588,398.4630333333322,4434.811807969828,79302.44028629547,8281.632020648147,8421.82128685185,51706.41238025147,M1
2025-06-10,56872.454915467955,46083.24535640551,10789.209559062445,1614.2526451611106,145.48495555555598,74120.02482622149,8421.82128685185,8336.561090537038,56934.40625301324,M1
2025-06-11,54528.193295322795,50936.43374917554,3591.7595461472506,693.7423484416662,377.7379503120717,80478.84866233644,8336.561090537038,8445.66107885185,54448.91960731343,M1
2025-06-12,48981.975563072534,45278.03322428117,3703.9423387913675,591.8512470444452,1162.5219581790118,70988.04766909135,8445.66107885185,2706.4922149444437,53152.141747120615,M1
2025-06-13,22840.365848336125,19274.398521129435,3565.967327206689,540.7227233333366,3587.308001886151,34134.21478111654,2706.4922149444437,2833.4148960555704,22748.141924400563,M1
