plan_day,day_index,time_index,interval_start,interval_end,natural_day,q0_kwh,planned_grid_kwh,qfinal_kwh,price_yuan_per_kwh,load_actual_kwh,pv_actual_kwh,soc_before_kwh,confirmation_count,release_used,settlement,observation_delay_slots,charge_kwh,discharge_kwh,emergency_kwh,unused_supply_kwh,soc_after_kwh,u_kwh,r_kwh,base_cost_yuan,up_cost_yuan,down_cost_yuan,ordinary_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-03-20,78,80,2025-03-20 13:30:00,2025-03-20 13:40:00,2025-03-20,0.0,0.0,0.0,0.8618,1006.55,1101.6687499999998,9167.047196508935,1,12,B,0,95.11874999999986,0.0,0.0,0.0,9252.654071508934,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,81,2025-03-20 13:40:00,2025-03-20 13:50:00,2025-03-20,0.0,0.0,0.0,0.8623,1004.8308,1107.0299166666666,9252.654071508934,1,12,B,0,102.19911666666667,0.0,0.0,0.0,9344.633276508934,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,82,2025-03-20 13:50:00,2025-03-20 14:00:00,2025-03-20,0.0,0.0,0.0,0.9026,1029.6302166666665,1134.42295,9344.633276508934,1,12,B,0,104.79273333333344,0.0,0.0,0.0,9438.946736508933,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,83,2025-03-20 14:00:00,2025-03-20 14:10:00,2025-03-20,0.0,0.0,0.0,0.9754,1046.67,1133.3249999999998,9438.946736508933,1,12,B,0,86.65499999999975,0.0,0.0,0.0,9516.936236508933,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,84,2025-03-20 14:10:00,2025-03-20 14:20:00,2025-03-20,0.0,0.0,0.0,1.0002,1047.24705,1075.6022833333332,9516.936236508933,1,12,B,0,28.355233333333217,0.0,0.0,0.0,9542.455946508933,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,85,2025-03-20 14:20:00,2025-03-20 14:30:00,2025-03-20,0.0,0.0,0.0,0.9978,1052.4853333333333,1033.9314333333332,9542.455946508933,1,12,B,0,0.0,18.553900000000112,0.0,0.0,9521.84050206449,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,86,2025-03-20 14:30:00,2025-03-20 14:40:00,2025-03-20,0.0,0.0,0.0,1.0271,1058.7983333333332,1019.28125,9521.84050206449,1,12,B,0,0.0,39.517083333333176,0.0,0.0,9477.932631694119,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,87,2025-03-20 14:40:00,2025-03-20 14:50:00,2025-03-20,0.0,0.0,0.0,1.0906,1043.2368833333333,972.9436000000001,9477.932631694119,1,12,B,0,0.0,70.29328333333319,0.0,0.0,9399.828983545971,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,88,2025-03-20 14:50:00,2025-03-20 15:00:00,2025-03-20,0.0,0.0,0.0,0.9376,1031.6857666666665,905.3272499999999,9399.828983545971,1,12,B,0,0.0,126.35851666666656,0.0,0.0,9259.430631694118,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,89,2025-03-20 15:00:00,2025-03-20 15:10:00,2025-03-20,274.6266666666668,274.6266666666668,908.1101786646323,0.6694,1026.1066666666666,845.4624999999999,9259.430631694118,1,12,B,0,727.4660119979656,0.0,0.0,0.0,9914.150042492287,633.4835119979655,0.0,183.83509066666673,636.0807943971571,-0.0,819.9158850638238,0.0,819.9158850638238
2025-03-20,78,90,2025-03-20 15:10:00,2025-03-20 15:20:00,2025-03-20,568.8926233950624,568.8926233950624,1078.2342362500003,0.66,1006.5609833333333,809.2424166666666,9914.150042492287,1,12,B,0,833.3333333333334,0.0,0.0,47.58233625000014,10664.150042492287,509.3416128549379,0.0,375.4691314407412,504.2481967263885,-0.0,879.7173281671297,0.0,879.7173281671297
2025-03-20,78,91,2025-03-20 15:20:00,2025-03-20 15:30:00,2025-03-20,248.23444000000006,248.23444000000006,295.2380383333334,0.7217,1009.1131499999999,760.3063833333333,10664.150042492287,1,12,B,0,46.43127166666682,0.0,0.0,0.0,10705.938186992287,47.00359833333334,0.0,179.15079534800006,50.88374537575,-0.0,230.03454072375007,0.0,230.03454072375007
2025-03-20,78,92,2025-03-20 15:30:00,2025-03-20 15:40:00,2025-03-20,344.37208333333365,344.37208333333365,350.8596372916667,0.7308,1031.28,691.1374999999999,10705.938186992287,1,12,B,0,10.717137291666631,0.0,0.0,0.0,10715.583610554788,6.487553958333024,0.0,251.66711850000024,7.111656649124661,-0.0,258.7787751491249,0.0,258.7787751491249
2025-03-20,78,93,2025-03-20 15:40:00,2025-03-20 15:50:00,2025-03-20,387.0274833333335,387.0274833333335,415.60042541666684,0.7534,1032.5620166666665,629.7797499999999,10715.583610554788,1,12,B,0,12.818158750000293,0.0,0.0,0.0,10727.119953429788,28.572942083333317,0.0,291.58650594333346,32.29028184837498,-0.0,323.87678779170847,0.0,323.87678779170847
2025-03-20,78,94,2025-03-20 15:50:00,2025-03-20 16:00:00,2025-03-20,407.9014016666664,407.9014016666664,458.6230811111114,0.7823,1031.0229333333332,578.5704833333333,10727.119953429788,1,12,B,0,6.170631111111561,0.0,0.0,0.0,10732.67352142979,50.72167944444499,0.0,319.10126652383315,59.51935474408396,-0.0,378.6206212679171,0.0,378.6206212679171
2025-03-20,78,95,2025-03-20 16:00:00,2025-03-20 16:10:00,2025-03-20,454.0795833333333,454.0795833333333,491.6275022916666,0.8055,1033.3616666666667,526.0374999999999,10732.67352142979,1,12,B,0,0.0,15.696664375000182,0.0,0.0,10715.232783235346,37.5479189583333,0.0,365.76110437499995,45.36727308140621,-0.0,411.12837745640616,0.0,411.12837745640616
2025-03-20,78,96,2025-03-20 16:10:00,2025-03-20 16:20:00,2025-03-20,493.44054590000064,493.44054590000064,544.0320145833333,0.8271,1025.5623833333334,463.3008333333333,10715.232783235346,1,12,B,0,0.0,18.22953541666675,0.0,0.0,10694.977743883494,50.591468683332664,0.0,408.1246755138905,62.76630562197667,-0.0,470.89098113586715,0.0,470.89098113586715
2025-03-20,78,97,2025-03-20 16:20:00,2025-03-20 16:30:00,2025-03-20,542.1014949999999,542.1014949999999,608.3139225694445,0.8519,1016.9598666666667,417.89265,10694.977743883494,1,12,B,0,9.246705902777762,0.0,0.0,0.0,10703.299779195993,66.21242756944457,0.0,461.8162635904999,84.60955056961474,-0.0,546.4258141601147,0.0,546.4258141601147
2025-03-20,78,98,2025-03-20 16:30:00,2025-03-20 16:40:00,2025-03-20,627.8683333333331,627.8683333333331,666.7045991666664,0.8791,1019.8249999999999,389.06874999999997,10703.299779195993,1,12,B,0,35.94834916666639,0.0,0.0,0.0,10735.653293445994,38.8362658333333,0.0,551.9590518333331,51.21144194112495,-0.0,603.170493774458,0.0,603.170493774458
2025-03-20,78,99,2025-03-20 16:40:00,2025-03-20 16:50:00,2025-03-20,668.8282496166659,668.8282496166659,708.465667847222,0.9024,1034.9158166666666,346.1802666666666,10735.653293445994,1,12,B,0,19.730117847222118,0.0,0.0,0.0,10753.410399508493,39.637418230556136,0.0,603.5506124540792,53.65320931688078,-0.0,657.20382177096,0.0,657.20382177096
2025-03-20,78,100,2025-03-20 16:50:00,2025-03-20 17:00:00,2025-03-20,709.9912350000001,709.9912350000001,766.7741557638891,0.9163,1031.6998333333331,288.97555,10753.410399508493,1,12,B,0,24.04987243055598,0.0,0.0,0.0,10775.055284695994,56.782920763889024,0.0,650.5649686305001,78.04528544392727,-0.0,728.6102540744273,0.0,728.6102540744273
2025-03-20,78,101,2025-03-20 17:00:00,2025-03-20 17:10:00,2025-03-20,792.1974999999999,792.1974999999999,817.5216041666666,0.9264,1017.0316666666665,229.61875,10775.055284695994,1,12,B,0,27.7163503377839,0.0,0.0,2.3923371622161866,10800.0,25.324104166666757,0.0,733.8917639999999,35.19037515000012,-0.0,769.08213915,0.0,769.08213915
2025-03-20,78,102,2025-03-20 17:10:00,2025-03-20 17:20:00,2025-03-20,843.3464033333332,843.3464033333332,885.1363980555554,0.9462,1023.8828166666667,180.65036666666666,10800.0,1,12,B,0,0.0,0.0,0.0,41.903948055555475,10800.0,41.78999472222222,0.0,797.974366834,59.312539509249994,-0.0,857.2869063432499,0.0,857.2869063432499
2025-03-20,78,103,2025-03-20 17:20:00,2025-03-20 17:30:00,2025-03-20,855.7747683333334,855.7747683333334,921.5329581944442,0.9742,1012.5022333333333,138.64704999999998,10800.0,1,12,B,0,0.0,0.0,0.0,47.677774861110834,10800.0,65.75818986111074,0.0,833.6957793103334,96.09244284404112,-0.0,929.7882221543745,0.0,929.7882221543745
2025-03-20,78,104,2025-03-20 17:30:00,2025-03-20 17:40:00,2025-03-20,905.0412499999999,905.0412499999999,975.5887089583334,0.9862,1004.28,99.55624999999999,10800.0,1,12,B,0,0.0,0.0,0.0,70.86495895833355,10800.0,70.54745895833355,0.0,892.5516807499998,104.3608560370628,-0.0,996.9125367870627,0.0,996.9125367870627
2025-03-20,78,105,2025-03-20 17:40:00,2025-03-20 17:50:00,2025-03-20,1013.6834916666668,1013.6834916666668,1061.0929900694446,0.976,1035.5736,62.48285,10800.0,1,12,B,0,0.0,0.0,0.0,88.00224006944472,10800.0,47.409498402777785,0.0,989.3550878666667,69.40750566166668,-0.0,1058.7625935283334,0.0,1058.7625935283334
2025-03-20,78,106,2025-03-20 17:50:00,2025-03-20 18:00:00,2025-03-20,923.435185,923.435185,967.8587670138887,1.0742,899.02445,26.021266666666666,10800.0,1,12,B,0,0.0,0.0,0.0,94.85558368055536,10800.0,44.42358201388868,0.0,991.9540757270001,71.57971769897883,-0.0,1063.533793425979,0.0,1063.533793425979
2025-03-20,78,107,2025-03-20 18:00:00,2025-03-20 18:10:00,2025-03-20,696.0676790123433,696.0676790123433,696.0676790123433,1.2313,682.3533333333332,0.0,10800.0,1,18,B,0,0.0,0.0,0.0,13.71434567901008,10800.0,0.0,0.0,857.0681331678984,0.0,-0.0,857.0681331678984,0.0,857.0681331678984
2025-03-20,78,108,2025-03-20 18:10:00,2025-03-20 18:20:00,2025-03-20,671.2679094497813,671.2679094497813,671.2679094497813,1.2561,697.9972833333333,0.0,10800.0,1,18,B,0,0.0,26.729373883551943,0.0,0.0,10770.300695684942,0.0,0.0,843.1796210598703,0.0,-0.0,843.1796210598703,0.0,843.1796210598703
2025-03-20,78,109,2025-03-20 18:20:00,2025-03-20 18:30:00,2025-03-20,689.94881,689.94881,689.94881,1.2447,740.2377833333333,0.9295666666666667,10770.300695684942,1,18,B,0,0.0,49.35940666666659,0.0,0.0,10715.456910499757,0.0,0.0,858.779283807,0.0,-0.0,858.779283807,0.0,858.779283807
2025-03-20,78,110,2025-03-20 18:30:00,2025-03-20 18:40:00,2025-03-20,686.7749999999997,686.7749999999997,686.7749999999997,1.2545,709.2416666666666,0.0,10715.456910499757,1,18,B,0,0.0,22.46666666666681,0.0,0.0,10690.493947536794,0.0,0.0,861.5592374999997,0.0,-0.0,861.5592374999997,0.0,861.5592374999997
2025-03-20,78,111,2025-03-20 18:40:00,2025-03-20 18:50:00,2025-03-20,658.8448249999999,658.8448249999999,658.8448249999999,1.2522,714.4228166666667,0.0,10690.493947536794,1,18,B,0,0.0,55.577991666666776,0.0,0.0,10628.74062346272,0.0,0.0,825.0054898649998,0.0,-0.0,825.0054898649998,0.0,825.0054898649998
2025-03-20,78,112,2025-03-20 18:50:00,2025-03-20 19:00:00,2025-03-20,369.63196747120827,369.63196747120827,369.63196747120827,1.2881,745.0410666666667,0.06673333333333333,10628.74062346272,1,18,B,0,0.0,375.34236586212506,0.0,0.0,10211.69355028258,0.0,0.0,476.12293729966336,0.0,-0.0,476.12293729966336,0.0,476.12293729966336
2025-03-20,78,113,2025-03-20 19:00:00,2025-03-20 19:10:00,2025-03-20,0.0,0.0,0.0,1.3466,763.2066666666666,0.0,10211.69355028258,1,18,B,0,0.0,763.2066666666666,0.0,0.0,9363.686142875173,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,114,2025-03-20 19:10:00,2025-03-20 19:20:00,2025-03-20,0.0,0.0,0.0,1.3523,746.7180333333333,0.0,9363.686142875173,1,18,B,0,0.0,746.7180333333333,0.0,0.0,8533.999439171468,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,115,2025-03-20 19:20:00,2025-03-20 19:30:00,2025-03-20,0.0,0.0,0.0,1.3445,714.2603,0.0048,8533.999439171468,1,18,B,0,0.0,714.2555,0.0,0.0,7740.382216949246,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,116,2025-03-20 19:30:00,2025-03-20 19:40:00,2025-03-20,0.0,0.0,0.0,1.3483,699.4633333333333,0.0,7740.382216949246,1,18,B,0,0.0,699.4633333333333,0.0,0.0,6963.200735467764,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,117,2025-03-20 19:40:00,2025-03-20 19:50:00,2025-03-20,0.0,0.0,0.0,1.349,721.8114,0.0,6963.200735467764,1,18,B,0,0.0,721.8114,0.0,0.0,6161.188068801098,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,118,2025-03-20 19:50:00,2025-03-20 20:00:00,2025-03-20,0.0,0.0,0.0,1.3473,728.4913499999999,0.00034999999999999994,6161.188068801098,1,18,B,0,0.0,728.4909999999999,0.0,0.0,5351.753624356654,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,119,2025-03-20 20:00:00,2025-03-20 20:10:00,2025-03-20,0.0,0.0,0.0,1.3482,726.3683333333333,0.0,5351.753624356654,1,18,B,0,0.0,726.3683333333333,0.0,0.0,4544.677698430728,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,120,2025-03-20 20:10:00,2025-03-20 20:20:00,2025-03-20,0.0,0.0,0.0,1.3513,764.3365166666667,0.0,4544.677698430728,1,18,B,0,0.0,764.3365166666667,0.0,0.0,3695.414902134432,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,121,2025-03-20 20:20:00,2025-03-20 20:30:00,2025-03-20,0.0,0.0,0.0,1.34,753.9438166666666,0.0,3695.414902134432,1,18,B,0,0.0,753.9438166666666,0.0,0.0,2857.6995502825803,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,122,2025-03-20 20:30:00,2025-03-20 20:40:00,2025-03-20,0.0,0.0,0.0,1.3489,702.5616666666666,0.0,2857.6995502825803,1,18,B,0,0.0,702.5616666666666,0.0,0.0,2077.075476208506,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,123,2025-03-20 20:40:00,2025-03-20 20:50:00,2025-03-20,0.0,0.0,0.0,1.3952,709.3744833333333,0.0,2077.075476208506,1,18,B,0,0.0,709.3744833333333,0.0,0.0,1288.8816058381358,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-03-20,78,124,2025-03-20 20:50:00,2025-03-20 21:00:00,2025-03-20,723.9144249999999,723.9144249999999,723.9144249999999,1.2226,719.8359833333334,0.0,1288.8816058381358,1,18,B,0,4.078441666666549,0.0,0.0,0.0,1292.5522033381358,0.0,0.0,885.0577760049998,0.0,-0.0,885.0577760049998,0.0,885.0577760049998
2025-03-20,78,125,2025-03-20 21:00:00,2025-03-20 21:10:00,2025-03-20,748.9958333333334,748.9958333333334,767.874970625,0.9332,709.5416666666666,0.0,1292.5522033381358,1,18,B,0,58.33330395833332,0.0,0.0,0.0,1345.0521769006357,18.879137291666552,0.0,698.9629116666667,26.42701638087484,-0.0,725.3899280475416,0.0,725.3899280475416
2025-03-20,78,126,2025-03-20 21:10:00,2025-03-20 21:20:00,2025-03-20,741.8761999999999,741.8761999999999,747.6238122916666,0.9068,715.0446833333333,0.0,1345.0521769006357,1,18,B,0,32.579128958333285,0.0,0.0,0.0,1374.3733929631358,5.747612291666655,0.0,672.73333816,7.817902239124985,-0.0,680.551240399125,0.0,680.551240399125
2025-03-20,78,127,2025-03-20 21:20:00,2025-03-20 21:30:00,2025-03-20,729.840625,729.840625,732.8488516666669,0.9371,736.4505999999999,0.0,1374.3733929631358,1,18,B,0,0.0,3.6017483333330347,0.0,0.0,1370.3714503705435,3.0082266666668147,0.0,683.9336496875001,4.228513814000208,-0.0,688.1621635015002,0.0,688.1621635015002
2025-03-20,78,128,2025-03-20 21:30:00,2025-03-20 21:40:00,2025-03-20,716.5674999999999,716.5674999999999,734.72850625,0.9371,758.9333333333334,0.0,1370.3714503705435,1,18,B,0,0.0,24.204827083333385,0.0,0.0,1343.4771980557286,18.161006250000128,0.0,671.4954042499999,25.52801843531268,-0.0,697.0234226853125,0.0,697.0234226853125
2025-03-20,78,129,2025-03-20 21:40:00,2025-03-20 21:50:00,2025-03-20,709.2082166666665,709.2082166666665,719.117732261114,0.9871,754.3754666666666,0.0,1343.4771980557286,1,18,B,0,0.0,35.25773440555258,0.0,0.0,1304.3019376051147,9.909515594447498,0.0,700.0594306716665,14.672524264918689,-0.0,714.7319549365852,0.0,714.7319549365852
2025-03-20,78,130,2025-03-20 21:50:00,2025-03-20 22:00:00,2025-03-20,616.3401999999999,616.3401999999999,662.7971195833333,0.7764,666.9375333333332,0.0,1304.3019376051147,1,18,B,0,0.0,4.140413749999993,0.0,0.0,1299.7014778828925,46.45691958333339,0.0,478.52653127999986,54.10372854675007,-0.0,532.6302598267499,0.0,532.6302598267499
2025-03-20,78,131,2025-03-20 22:00:00,2025-03-20 22:10:00,2025-03-20,1325.6016666666667,1325.6016666666667,1325.6016666666667,0.4209,553.1566666666666,0.0,1299.7014778828925,1,18,B,0,772.445,0.0,0.0,0.0,1994.9019778828924,0.0,0.0,557.9457415,0.0,-0.0,557.9457415,0.0,557.9457415
2025-03-20,78,132,2025-03-20 22:10:00,2025-03-20 22:20:00,2025-03-20,1338.550033333333,1338.550033333333,1338.550033333333,0.3859,538.9014666666667,0.0,1994.9019778828924,1,18,B,0,799.6485666666663,0.0,0.0,0.0,2714.585687882892,0.0,0.0,516.5464578633332,0.0,-0.0,516.5464578633332,0.0,516.5464578633332
2025-03-20,78,133,2025-03-20 22:20:00,2025-03-20 22:30:00,2025-03-20,582.3192,582.3192,582.3192,0.4368,553.3285,0.0,2714.585687882892,1,18,B,0,28.99070000000006,0.0,0.0,0.0,2740.677317882892,0.0,0.0,254.35702656000004,0.0,-0.0,254.35702656000004,0.0,254.35702656000004
2025-03-20,78,134,2025-03-20 22:30:00,2025-03-20 22:40:00,2025-03-20,1368.1166666666666,1368.1166666666666,1368.1166666666666,0.4198,542.64,0.0,2740.677317882892,1,18,B,0,825.4766666666666,0.0,0.0,0.0,3483.606317882892,0.0,0.0,574.3353766666667,0.0,-0.0,574.3353766666667,0.0,574.3353766666667
2025-03-20,78,135,2025-03-20 22:40:00,2025-03-20 22:50:00,2025-03-20,1370.713858333333,1370.713858333333,1370.713858333333,0.4186,524.0220999999999,0.0,3483.606317882892,1,18,B,0,833.3333333333334,0.0,0.0,13.358424999999784,4233.606317882892,0.0,0.0,573.7808210983333,0.0,-0.0,573.7808210983333,0.0,573.7808210983333
2025-03-20,78,136,2025-03-20 22:50:00,2025-03-20 23:00:00,2025-03-20,593.4732,593.4732,593.4732,0.4241,526.9695666666667,0.0,4233.606317882892,1,18,B,0,66.50363333333337,0.0,0.0,0.0,4293.459587882891,0.0,0.0,251.69198412,0.0,-0.0,251.69198412,0.0,251.69198412
2025-03-20,78,137,2025-03-20 23:00:00,2025-03-20 23:10:00,2025-03-20,606.1249999999998,606.1249999999998,606.1249999999998,0.4237,549.4,0.0,4293.459587882891,1,18,B,0,56.724999999999795,0.0,0.0,0.0,4344.512087882891,0.0,0.0,256.81516249999993,0.0,-0.0,256.81516249999993,0.0,256.81516249999993
2025-03-20,78,138,2025-03-20 23:10:00,2025-03-20 23:20:00,2025-03-20,614.3031083333333,614.3031083333333,614.3031083333333,0.4248,559.40135,0.0,4344.512087882891,1,18,B,0,54.901758333333305,0.0,0.0,0.0,4393.923670382891,0.0,0.0,260.95596042,0.0,-0.0,260.95596042,0.0,260.95596042
2025-03-20,78,139,2025-03-20 23:20:00,2025-03-20 23:30:00,2025-03-20,592.4654166666667,592.4654166666667,592.4654166666667,0.424,543.6279333333333,0.0,4393.923670382891,1,18,B,0,48.83748333333335,0.0,0.0,0.0,4437.877405382891,0.0,0.0,251.20533666666665,0.0,-0.0,251.20533666666665,0.0,251.20533666666665
2025-03-20,78,140,2025-03-20 23:30:00,2025-03-20 23:40:00,2025-03-20,584.3733333333332,584.3733333333332,584.3733333333332,0.422,544.6216666666667,0.0,4437.877405382891,1,18,B,0,39.75166666666655,0.0,0.0,0.0,4473.653905382891,0.0,0.0,246.6055466666666,0.0,-0.0,246.6055466666666,0.0,246.6055466666666
2025-03-20,78,141,2025-03-20 23:40:00,2025-03-20 23:50:00,2025-03-20,576.4606916666667,576.4606916666667,576.4606916666667,0.424,600.6793333333333,0.0,4473.653905382891,1,18,B,0,0.0,24.2186416666666,0.0,0.0,4446.744303531039,0.0,0.0,244.41933326666665,0.0,-0.0,244.41933326666665,0.0,244.41933326666665
2025-03-20,78,142,2025-03-20 23:50:00,2025-03-21 00:00:00,2025-03-20,535.8518166666665,535.8518166666665,535.8518166666665,0.4271,540.9781833333333,0.0,4446.744303531039,1,18,B,0,0.0,5.1263666666667405,0.0,0.0,4441.048340568076,0.0,0.0,228.86231089833328,0.0,-0.0,228.86231089833328,0.0,228.86231089833328
2025-03-20,78,143,2025-03-21 00:00:00,2025-03-21 00:10:00,2025-03-21,441.43416666666656,441.43416666666656,441.43416666666656,0.4276,400.16666666666663,0.0,4441.048340568076,1,18,B,0,41.26749999999993,0.0,0.0,0.0,4478.189090568076,0.0,0.0,188.7572496666666,0.0,-0.0,188.7572496666666,0.0,188.7572496666666
2025-03-21,79,0,2025-03-21 00:10:00,2025-03-21 00:20:00,2025-03-21,419.3813169166683,419.3813169166683,419.3813169166683,0.4248,393.23795,0.0,4478.189090568076,0,0,B,0,26.1433669166683,0.0,0.0,0.0,4501.718120793077,0.0,0.0,178.1531834262007,0.0,-0.0,178.1531834262007,0.0,178.1531834262007
2025-03-21,79,1,2025-03-21 00:20:00,2025-03-21 00:30:00,2025-03-21,395.7475833333334,395.7475833333334,395.7475833333334,0.4245,427.63655,0.0,4501.718120793077,0,0,B,0,0.0,31.88896666666659,0.0,0.0,4466.285935607892,0.0,0.0,167.99484912500003,0.0,-0.0,167.99484912500003,0.0,167.99484912500003
2025-03-21,79,2,2025-03-21 00:30:00,2025-03-21 00:40:00,2025-03-21,351.3599999999999,351.3599999999999,351.3599999999999,0.4269,429.21333333333337,0.0,4466.285935607892,0,0,B,0,0.0,77.85333333333347,0.0,0.0,4379.782231904188,0.0,0.0,149.99558399999995,0.0,-0.0,149.99558399999995,0.0,149.99558399999995
2025-03-21,79,3,2025-03-21 00:40:00,2025-03-21 00:50:00,2025-03-21,375.20355833333343,375.20355833333343,375.20355833333343,0.4272,419.69265,0.0,4379.782231904188,0,0,B,0,0.0,44.48909166666658,0.0,0.0,4330.349907830114,0.0,0.0,160.28696012000006,0.0,-0.0,160.28696012000006,0.0,160.28696012000006
2025-03-21,79,4,2025-03-21 00:50:00,2025-03-21 01:00:00,2025-03-21,410.98653333333334,410.98653333333334,410.98653333333334,0.4271,411.53908333333334,0.0,4330.349907830114,0,0,B,0,0.0,0.5525499999999965,0.0,0.0,4329.7359633856695,0.0,0.0,175.53234838666665,0.0,-0.0,175.53234838666665,0.0,175.53234838666665
2025-03-21,79,5,2025-03-21 01:00:00,2025-03-21 01:10:00,2025-03-21,418.00083333333316,418.00083333333316,418.00083333333316,0.4285,408.69166666666666,0.0,4329.7359633856695,0,0,B,0,9.3091666666665,0.0,0.0,0.0,4338.114213385669,0.0,0.0,179.11335708333326,0.0,-0.0,179.11335708333326,0.0,179.11335708333326
2025-03-21,79,6,2025-03-21 01:10:00,2025-03-21 01:20:00,2025-03-21,409.7347916666666,409.7347916666666,409.7347916666666,0.4311,411.3135333333333,0.0,4338.114213385669,0,0,B,0,0.0,1.5787416666667013,0.0,0.0,4336.360055978262,0.0,0.0,176.63666868749996,0.0,-0.0,176.63666868749996,0.0,176.63666868749996
2025-03-21,79,7,2025-03-21 01:20:00,2025-03-21 01:30:00,2025-03-21,404.15880833333335,404.15880833333335,404.15880833333335,0.4302,424.3117333333333,0.0,4336.360055978262,0,0,B,0,0.0,20.152924999999925,0.0,0.0,4313.967917089373,0.0,0.0,173.86911934500003,0.0,-0.0,173.86911934500003,0.0,173.86911934500003
2025-03-21,79,8,2025-03-21 01:30:00,2025-03-21 01:40:00,2025-03-21,401.67249999999996,401.67249999999996,401.67249999999996,0.4279,438.34999999999997,0.0,4313.967917089373,0,0,B,0,0.0,36.67750000000001,0.0,0.0,4273.2151393115955,0.0,0.0,171.87566274999998,0.0,-0.0,171.87566274999998,0.0,171.87566274999998
2025-03-21,79,9,2025-03-21 01:40:00,2025-03-21 01:50:00,2025-03-21,397.4936,397.4936,397.4936,0.4312,435.501,0.0,4273.2151393115955,0,0,B,0,0.0,38.00739999999996,0.0,0.0,4230.984694867151,0.0,0.0,171.39924032000002,0.0,-0.0,171.39924032000002,0.0,171.39924032000002
2025-03-21,79,10,2025-03-21 01:50:00,2025-03-21 02:00:00,2025-03-21,431.2621583333333,431.2621583333333,431.2621583333333,0.4333,425.37193333333335,0.0,4230.984694867151,0,0,B,0,5.89022499999993,0.0,0.0,0.0,4236.285897367151,0.0,0.0,186.86589320583332,0.0,-0.0,186.86589320583332,0.0,186.86589320583332
2025-03-21,79,11,2025-03-21 02:00:00,2025-03-21 02:10:00,2025-03-21,484.2883333333334,484.2883333333334,484.2883333333334,0.4311,423.615,0.0,4236.285897367151,0,0,B,0,60.6733333333334,0.0,0.0,0.0,4290.891897367151,0.0,0.0,208.77670050000003,0.0,-0.0,208.77670050000003,0.0,208.77670050000003
2025-03-21,79,12,2025-03-21 02:10:00,2025-03-21 02:20:00,2025-03-21,457.536425,457.536425,457.536425,0.4293,436.5751,0.0,4290.891897367151,0,0,B,0,20.961324999999988,0.0,0.0,0.0,4309.757089867151,0.0,0.0,196.4203872525,0.0,-0.0,196.4203872525,0.0,196.4203872525
2025-03-21,79,13,2025-03-21 02:20:00,2025-03-21 02:30:00,2025-03-21,400.2075666666666,400.2075666666666,400.2075666666666,0.4324,439.04361666666665,0.0,4309.757089867151,0,0,B,0,0.0,38.83605000000006,0.0,0.0,4266.6059232004845,0.0,0.0,173.04975182666664,0.0,-0.0,173.04975182666664,0.0,173.04975182666664
2025-03-21,79,14,2025-03-21 02:30:00,2025-03-21 02:40:00,2025-03-21,383.7925,383.7925,383.7925,0.4367,435.255,0.0,4266.6059232004845,0,0,B,0,0.0,51.46249999999998,0.0,0.0,4209.425367644929,0.0,0.0,167.60218475,0.0,-0.0,167.60218475,0.0,167.60218475
2025-03-21,79,15,2025-03-21 02:40:00,2025-03-21 02:50:00,2025-03-21,388.59890000000007,388.59890000000007,388.59890000000007,0.4348,453.35414999999995,0.0,4209.425367644929,0,0,B,0,0.0,64.75524999999988,0.0,0.0,4137.475089867151,0.0,0.0,168.96280172000004,0.0,-0.0,168.96280172000004,0.0,168.96280172000004
2025-03-21,79,16,2025-03-21 02:50:00,2025-03-21 03:00:00,2025-03-21,408.9902333333333,408.9902333333333,408.9902333333333,0.4335,468.5789333333333,0.0,4137.475089867151,0,0,B,0,0.0,59.58869999999996,0.0,0.0,4071.2654232004843,0.0,0.0,177.29726614999998,0.0,-0.0,177.29726614999998,0.0,177.29726614999998
