plan_day,base_cost_yuan,up_cost_yuan,down_cost_yuan,ordinary_cost_yuan,emergency_cost_yuan,total_cost_yuan,q0_kwh,qfinal_kwh,u_kwh,r_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_supply_kwh,initial_soc_kwh,end_soc_kwh,asset_adjusted_cost_yuan,interval_count
2025-05-21,35830.62490663318,0.0,0.0,35830.62490663318,0.0,35830.62490663318,56857.820901779014,56857.820901779014,0.0,0.0,16209.851840046731,14216.213626069191,0.0,3501.5674044681473,6080.025278939416,4873.099017126824,36395.9491676662,144
2025-05-22,36808.83838999492,0.0,0.0,36808.83838999492,0.0,36808.83838999492,57594.12710355995,57594.12710355995,0.0,0.0,18688.992109303526,13191.925215594441,0.0,1280.4293931842042,4873.099017126824,7035.497231506172,35795.97106637963,144
2025-05-23,13620.248460509147,0.0,0.0,13620.248460509147,0.0,13620.248460509147,25183.404452144445,25183.404452144445,0.0,0.0,14689.568422927983,13359.523481688886,0.0,17432.410627572015,7035.497231506172,5412.193832487042,14380.603772609707,144
2025-05-24,14705.822489820253,0.0,0.0,14705.822489820253,0.0,14705.822489820253,27368.01477717524,27368.01477717524,0.0,0.0,14663.102077225467,11612.08087363428,0.0,20562.492190250723,5412.193832487042,5706.6736201741,14567.888157267635,144
2025-05-25,36635.94983024968,0.0,0.0,36635.94983024968,0.0,36635.94983024968,57768.003075019544,57768.003075019544,0.0,0.0,16935.479537028776,12856.261223778896,0.0,5143.7745784363315,5706.6736201741,6663.870510412335,36187.59880686209,144
2025-05-26,35466.75338253977,0.0,0.0,35466.75338253977,0.0,35466.75338253977,55749.38096908919,55749.38096908919,0.0,0.0,15173.93055696984,14173.611676666662,0.0,169.22913878600866,6663.870510412335,4571.950593166682,36446.608671777634,144
2025-05-27,35989.12209252787,0.0,0.0,35989.12209252787,0.0,35989.12209252787,57927.84079477001,57927.84079477001,0.0,0.0,18542.824128618508,13859.894362703832,0.0,3854.5437288553367,4571.950593166682,5860.609683696851,35385.51417452354,144
2025-05-28,35447.18499474388,0.0,0.0,35447.18499474388,0.0,35447.18499474388,56291.27048025503,56291.27048025503,0.0,0.0,17861.3653726717,13975.600250749998,0.0,131.68125833333352,5860.609683696851,6407.39379604582,35191.07131651963,144
2025-05-29,34583.283155242476,0.0,0.0,34583.283155242476,10637.649943189279,45220.93309843176,54030.6172675211,54030.6172675211,0.0,0.0,14859.926159017608,13432.543038412172,1552.4269780843306,45.53762499999948,6407.39379604582,4856.2795187037045,45947.4750259388,144
2025-05-30,14063.65681085195,0.0,0.0,14063.65681085195,1553.484653527426,15617.141464379376,27075.1863370492,27075.1863370492,0.0,0.0,14405.342086172837,11686.491129883336,230.61214911684243,17990.714263209877,4856.2795187037045,4836.097251944441,15626.594838129415,144
2025-05-31,14947.804576839782,0.0,0.0,14947.804576839782,0.0,14947.804576839782,27991.31821255885,27991.31821255885,0.0,0.0,14994.812721983739,11433.870860042174,0.0,16041.194800617284,4836.097251944441,5627.127746127388,14577.285893364491,144
2025-06-01,36870.13237822334,0.0,0.0,36870.13237822334,74360.37589476476,111230.5082729881,59050.707279039314,59050.707279039314,0.0,0.0,10615.59681072265,10739.400383616667,12050.315448066667,0.0,5627.127746127388,3248.49778287037,112344.65854777768,144
2025-06-02,39169.79904777407,0.0,0.0,39169.79904777407,54419.89974334967,93589.69879112374,63651.616823663826,63651.616823663826,0.0,0.0,18185.680703890164,14818.096440567697,8499.732019658637,142.95712999999955,3248.49778287037,3151.0588157407406,93635.33920332725,144
2025-06-03,43007.741035316925,0.0,0.0,43007.741035316925,29205.418908687014,72213.15994400393,69538.1032247325,69538.1032247325,0.0,0.0,19798.678171399177,15301.060895083334,4689.991171583332,1538.1102866666674,3151.0588157407406,3968.690397685185,71830.18131102115,144
2025-06-04,42891.20456906911,0.0,0.0,42891.20456906911,25047.74963138408,67938.95420045318,69419.78991637859,69419.78991637859,0.0,0.0,18752.706333045266,15384.82179201666,3690.368139650003,97.01269833333254,3968.690397685185,3751.879661851852,68040.50834911752,144
2025-06-05,46678.902698457314,0.0,0.0,46678.902698457314,3401.835827108911,50080.73852556622,75377.3422482716,75377.3422482716,0.0,0.0,22071.77853835392,18145.35627481667,503.6192635166634,805.2212315843551,3751.879661851852,3454.9733743518514,50219.80943063122,144
2025-06-06,19186.23425908247,0.0,0.0,19186.23425908247,13914.269717322155,33100.50397640462,34214.452429749996,34214.452429749996,0.0,0.0,14352.090969547324,11356.790521250003,2078.2169906666645,2442.373572119342,3454.9733743518514,3753.1991122222207,32960.81504078614,144
2025-06-07,20152.09522826308,0.0,0.0,20152.09522826308,4186.62455636164,24338.719784624718,35520.97142376543,35520.97142376543,0.0,0.0,13919.517618396587,10987.417836234566,610.2222933333296,2072.5807682700793,3753.1991122222207,4072.5229285185187,24189.148509071532,144
2025-06-08,55671.75443226704,0.0,0.0,55671.75443226704,0.0,55671.75443226704,86878.37796219444,86878.37796219444,0.0,0.0,17275.253864904684,12131.97491558333,0.0,16550.175746206427,4072.5229285185187,6140.279278506815,54703.21735793252,144
2025-06-09,52691.642952669565,0.0,0.0,52691.642952669565,29.563391666666618,52721.20634433623,82710.26564100065,82710.26564100065,0.0,0.0,18270.707788181724,15694.257708333336,4.383333333333326,9205.486161152265,6140.279278506815,5145.852167499991,53186.996003131826,144
2025-06-10,56961.35797351929,0.0,0.0,56961.35797351929,0.0,56961.35797351929,89459.39725722221,89459.39725722221,0.0,0.0,19744.054640925944,15209.165260000005,0.0,13306.063642962952,5145.852167499991,6016.428833222219,56553.579863295,144
2025-06-11,53954.734656424764,0.0,0.0,53954.734656424764,4025.3499870956775,57980.084643520444,84211.48985992654,84211.48985992654,0.0,0.0,22280.102171069964,18377.823037399998,825.0710858833338,5049.835495473247,6016.428833222219,5648.717412296298,58152.32067308215,144
2025-06-12,51965.30012257579,0.0,0.0,51965.30012257579,0.0,51965.30012257579,80906.76314482,80906.76314482,0.0,0.0,20345.84485803579,16186.403921425659,0.0,4294.930774876541,5648.717412296298,5975.0845384999975,51812.42976066198,144
2025-06-13,20595.172933171514,0.0,0.0,20595.172933171514,0.0,20595.172933171514,34312.36233001563,34312.36233001563,0.0,0.0,14782.757442570779,12272.329464633334,0.0,3456.620652078191,5975.0845384999975,5643.64460944333,20750.419395941655,144
2025-06-14,21120.074145686896,0.0,0.0,21120.074145686896,97.94034683160189,21218.014492518498,35046.047026951,35046.047026951,0.0,0.0,14885.924797160491,11769.099388450853,25.62541780000049,5761.504286041362,5643.64460944333,5964.199828609046,21067.866427861278,144
2025-06-15,58784.93824686835,0.0,0.0,58784.93824686835,0.0,58784.93824686835,89529.56940659159,89529.56940659159,0.0,0.0,19423.627227265664,13750.834786649997,0.0,13229.80263264259,5964.199828609046,8166.75901464815,57753.25952412763,144
2025-06-16,58386.48282313116,0.0,0.0,58386.48282313116,0.0,58386.48282313116,89839.64759115802,89839.64759115802,0.0,0.0,17953.472283724277,14433.660945416665,0.0,13625.783436183741,8166.75901464815,8287.483019537036,58329.93569924121,144
2025-06-17,51509.04976878056,0.0,0.0,51509.04976878056,0.0,51509.04976878056,78985.7596152469,78985.7596152469,0.0,0.0,19342.607258148153,17274.347148662553,0.0,2280.4882890946474,8287.483019537036,6502.110497800871,52345.31825796178,144
2025-06-18,52887.02503762221,0.0,0.0,52887.02503762221,0.0,52887.02503762221,82913.58295394553,82913.58295394553,0.0,0.0,19509.832003698622,14951.513819999998,0.0,7426.873870246913,6502.110497800871,7448.166167796297,52443.892561796354,144
2025-06-19,54041.071442733315,0.0,0.0,54041.071442733315,84.17886333333112,54125.25030606665,83325.87026715191,83325.87026715191,0.0,0.0,18922.59561133744,15110.544647151237,12.486666666666338,11266.801769632377,7448.166167796297,7689.008165609739,54012.43991429083,144
2025-06-20,22195.228628890654,0.0,0.0,22195.228628890654,0.0,22195.228628890654,35573.47212887304,35573.47212887304,0.0,0.0,14663.80591823045,11860.005903998765,0.0,10369.091264641358,7689.008165609739,7708.649154240744,22186.028789815893,144
2025-06-21,22535.00649502012,0.0,0.0,22535.00649502012,0.0,22535.00649502012,35760.866226181075,35760.866226181075,0.0,0.0,15493.686473991773,12042.857420483339,0.0,12975.296772672644,7708.649154240744,8272.014291407406,22271.126264771254,144
2025-06-22,51524.17474139407,0.0,0.0,51524.17474139407,0.0,51524.17474139407,79597.53841448786,79597.53841448786,0.0,0.0,16318.094599773669,13867.454748333332,0.0,9689.557463047528,8272.014291407406,7550.016377500004,51862.358564268296,144
2025-06-23,49416.710843570574,0.0,0.0,49416.710843570574,0.0,49416.710843570574,77121.73135239299,77121.73135239299,0.0,0.0,19717.977196296288,15889.269431666666,0.0,6231.737587763376,7550.016377500004,7641.452041203703,49373.882378691764,144
2025-06-24,47996.34778045312,0.0,0.0,47996.34778045312,23465.10444303245,71461.45222348557,74693.53961899177,74693.53961899177,0.0,0.0,17766.175467906793,16227.60586723784,4196.597663261544,1082.7754315843654,7641.452041203703,5600.336776500001,72417.51061347278,144
2025-06-25,52981.70850218072,0.0,0.0,52981.70850218072,0.0,52981.70850218072,82066.45777901234,82066.45777901234,0.0,0.0,21330.12548166666,15255.689765041148,0.0,5554.600695720166,5600.336776500001,7846.683304398723,51929.51978851296,144
2025-06-26,52821.72717940849,0.0,0.0,52821.72717940849,0.0,52821.72717940849,80412.05710546848,80412.05710546848,0.0,0.0,16143.155620933514,13949.772927666656,0.0,10671.290578868295,7846.683304398723,6875.775665831481,53276.50031731338,144
2025-06-27,20937.20421535275,0.0,0.0,20937.20421535275,0.0,20937.20421535275,34030.79760053665,34030.79760053665,0.0,0.0,15966.797977016464,12038.377087581668,0.0,10330.730844435186,6875.775665831481,7869.9193033888905,20471.54733552086,144
2025-06-28,20662.016775268658,0.0,0.0,20662.016775268658,0.0,20662.016775268658,33776.440115211,33776.440115211,0.0,0.0,15275.947737921231,12264.84132733286,0.0,8988.407587955962,7869.9193033888905,7990.670792703708,20605.456777673597,144
2025-06-29,55852.146940989005,0.0,0.0,55852.146940989005,0.0,55852.146940989005,86194.07749455699,86194.07749455699,0.0,0.0,16166.52998576131,12751.305722333342,0.0,13511.084697795683,7990.670792703708,8372.430310629627,55673.3307827925,144
2025-06-30,48260.84629803168,0.0,0.0,48260.84629803168,0.0,48260.84629803168,74163.06249117284,74163.06249117284,0.0,0.0,17726.074754115234,15240.646996666666,0.0,1799.9507503909424,8372.430310629627,7391.845370814808,48720.152283840944,144
2025-07-01,51391.38421763973,0.0,0.0,51391.38421763973,5790.014561155589,57181.398778795316,78884.04888918682,78884.04888918682,0.0,0.0,18902.65783771555,18415.195049949594,1129.3606206367576,659.4026887242902,7391.845370814808,3942.9095914814816,58796.88029783504,144
2025-07-02,47521.96123706816,0.0,0.0,47521.96123706816,14025.743376319493,61547.70461338765,75860.11501960762,75860.11501960762,0.0,0.0,20184.70937006174,16648.210521750014,2347.585478086813,1766.435282716037,3942.9095914814816,3611.1363337037033,61703.10720733076,144
2025-07-03,52223.96089194392,0.0,0.0,52223.96089194392,15884.546770716403,68108.50766266033,81358.7325415932,81358.7325415932,0.0,0.0,20352.676531942998,16413.658043290496,2562.97983039263,222.27495000000056,3611.1363337037033,3691.147386574074,68071.03048549584,144
2025-07-04,22569.09367216352,0.0,0.0,22569.09367216352,13215.475180233876,35784.568852397395,38166.48089701255,38166.48089701255,0.0,0.0,13657.406491376545,11086.453310431663,3046.3292839323276,9760.98953333333,3691.147386574074,3664.531772777777,35797.03560589958,144
2025-07-05,23882.354017173766,0.0,0.0,23882.354017173766,5988.674904261134,29871.0289214349,40808.076897833336,40808.076897833336,0.0,0.0,14452.207336666668,11739.542163450002,1058.358208716663,10363.689966666665,3664.531772777777,3627.582638611111,29888.335895878565,144
2025-07-06,49945.399277315235,0.0,0.0,49945.399277315235,40616.05225390034,90561.45153121557,78913.59162333333,78913.59162333333,0.0,0.0,17885.374212,14331.995433866661,6148.651103133336,1714.8823983333327,3627.582638611111,3799.9800584481477,90480.7005797639,144
2025-07-07,48833.41596707765,0.0,0.0,48833.41596707765,6691.63474568256,55525.0507127602,76063.61176236831,76063.61176236831,0.0,0.0,18803.55660686831,15246.693103833324,1198.543172333343,295.8086649999992,3799.9800584481477,3782.4108892592603,55533.28011160828,144
2025-07-08,59457.048514581584,0.0,0.0,59457.048514581584,220.6441649999986,59677.69267958158,92316.65855041172,92316.65855041172,0.0,0.0,22828.46804790123,16026.280854649998,32.731666666666456,9975.816007160493,3782.4108892592603,6521.053404981483,58394.91252521729,144
2025-07-09,52686.67708158167,0.0,0.0,52686.67708158167,282.3340199999977,52969.011101581666,80514.00842575618,80514.00842575618,0.0,0.0,17184.83977096399,14505.66368297372,41.879999999999654,3817.987321099254,6521.053404981483,5870.005106656051,53273.9621245173,144
2025-07-10,51581.462411461136,0.0,0.0,51581.462411461136,10.043684583333016,51591.50609604447,80125.64855595604,80125.64855595604,0.0,0.0,19941.625963949045,16327.344531100001,1.4891666666666197,3659.232906440326,5870.005106656051,5675.974550765742,51682.39000842349,144
2025-07-11,25581.77196538523,0.0,0.0,25581.77196538523,3257.9137004376025,28839.68566582283,41442.951677377496,41442.951677377496,0.0,0.0,14748.032648384611,11881.06342044904,794.4878118833319,6851.693111325261,5675.974550765742,5748.022356035186,28805.938473834623,144
2025-07-12,25880.751712895577,0.0,0.0,25880.751712895577,2470.4305025837375,28351.182215479315,41683.35285956833,41683.35285956833,0.0,0.0,14950.841655544034,11955.631011698337,603.4967874666677,8207.395669855967,5748.022356035186,5919.745388582225,28270.747147034283,144
2025-07-13,53300.47760580572,0.0,0.0,53300.47760580572,0.0,53300.47760580572,81520.07237617385,81520.07237617385,0.0,0.0,16964.98413482633,13420.785974168924,0.0,8708.153815516454,5919.745388582225,6276.246694182669,53133.49239426247,144
2025-07-14,52391.86310296623,0.0,0.0,52391.86310296623,0.0,52391.86310296623,80318.56646879784,80318.56646879784,0.0,0.0,17034.837185578937,13803.3883498,0.0,5279.438416352251,6276.246694182669,6270.501994759257,52394.55392017616,144
2025-07-15,59686.57587477761,0.0,0.0,59686.57587477761,0.0,59686.57587477761,90620.81545959527,90620.81545959527,0.0,0.0,18668.035752427997,11745.413162366258,0.0,10949.142286200195,6270.501994759257,10021.275102648602,57929.71375104225,144
2025-07-16,55673.66558298992,0.0,0.0,55673.66558298992,0.0,55673.66558298992,83547.4065454395,83547.4065454395,0.0,0.0,13957.535387680571,13183.92356483417,0.0,10639.231339259772,10021.275102648602,7934.252990634257,56651.226740257436,144
2025-07-17,58394.39518977856,0.0,0.0,58394.39518977856,0.0,58394.39518977856,87227.13631137098,87227.13631137098,0.0,0.0,18640.367487155352,13367.094049961312,0.0,9233.446807510278,7934.252990634257,9858.257006894837,57493.1917085621,144
2025-07-18,28862.49405952735,0.0,0.0,28862.49405952735,0.0,28862.49405952735,45005.096840144644,45005.096840144644,0.0,0.0,14022.561622407398,12501.174899855347,0.0,12209.462017592596,9858.257006894837,8588.368133888887,29457.310007643337,144
2025-07-19,29425.725995679626,0.0,0.0,29425.725995679626,0.0,29425.725995679626,46052.983306975075,46052.983306975075,0.0,0.0,14335.00380866019,11677.150089608254,0.0,16212.310537923142,8588.368133888887,8515.260351007226,29459.969681181396,144
2025-07-20,58446.38890177424,0.0,0.0,58446.38890177424,0.0,58446.38890177424,87000.14464090246,87000.14464090246,0.0,0.0,15014.39100935411,11709.347685966877,0.0,11605.123100848568,8515.260351007226,9017.82594168496,58210.98717910079,144
2025-07-21,61353.29944214185,0.0,0.0,61353.29944214185,0.0,61353.29944214185,92087.98159351115,92087.98159351115,0.0,0.0,15863.517379280083,12128.739396137447,0.0,14363.454260368513,9017.82594168496,9818.614476217652,60978.21009256673,144
2025-07-22,56437.79484288677,0.0,0.0,56437.79484288677,0.0,56437.79484288677,84164.66128632927,84164.66128632927,0.0,0.0,14993.972389788074,13462.895602224226,0.0,8838.439882098755,9818.614476217652,8354.41673566667,57123.625064560845,144
2025-07-23,54921.38754335414,0.0,0.0,54921.38754335414,0.0,54921.38754335414,84299.7866179334,84299.7866179334,0.0,0.0,18001.420852874486,15344.240526265166,0.0,7426.059174657417,8354.41673566667,7506.539362959077,55318.53330473038,144
2025-07-24,54523.27756419326,0.0,0.0,54523.27756419326,0.0,54523.27756419326,83008.72392999164,83008.72392999164,0.0,0.0,16982.829058795913,13311.089888680823,0.0,5720.512759876546,7506.539362959077,8000.985639563372,54291.678928231806,144
2025-07-25,29452.14728778738,0.0,0.0,29452.14728778738,0.0,29452.14728778738,46513.529514325695,46513.529514325695,0.0,0.0,14561.966700341276,11166.553870459538,0.0,16612.797117777292,8000.985639563372,8699.473591582146,29124.975531061784,144
2025-07-26,29864.63036699818,0.0,0.0,29864.63036699818,0.0,29864.63036699818,46860.600614242736,46860.600614242736,0.0,0.0,14318.940841358019,11560.064351559724,0.0,15632.632557777779,8699.473591582146,8742.004402626895,29844.70893510482,144
2025-07-27,55693.834843582765,0.0,0.0,55693.834843582765,0.0,55693.834843582765,83890.72795076435,83890.72795076435,0.0,0.0,18967.99237584666,15575.103616666667,0.0,6812.64939158436,8742.004402626895,8507.526855703702,55803.66412656159,144
2025-07-28,61896.13460510954,0.0,0.0,61896.13460510954,0.0,61896.13460510954,91360.56387349483,91360.56387349483,0.0,0.0,17496.882285604323,12358.623901712139,0.0,8267.428256269312,8507.526855703702,10522.916577511885,60952.126059414586,144
2025-07-29,56565.83272538146,0.0,0.0,56565.83272538146,0.0,56565.83272538146,84253.15910690483,84253.15910690483,0.0,0.0,15225.38866942927,14211.843023141968,0.0,7170.367510617529,10522.916577511885,8434.82968761826,57543.89262460763,144
2025-07-30,54994.68998780919,0.0,0.0,54994.68998780919,0.0,54994.68998780919,84041.49235437188,84041.49235437188,0.0,0.0,17124.888126411806,14258.468555533327,0.0,7071.8187334934055,8434.82968761826,8004.486161907409,55196.262895252155,144
2025-07-31,59131.26517059982,0.0,0.0,59131.26517059982,0.0,59131.26517059982,89415.30126441954,89415.30126441954,0.0,0.0,16922.636605390948,12784.917650425721,0.0,10582.586042787652,8004.486161907409,9029.395050730676,58651.197847075004,144
2025-08-01,25212.879379601243,0.0,0.0,25212.879379601243,0.0,25212.879379601243,40569.916451132514,40569.916451132514,0.0,0.0,13895.45989173869,13047.959174174272,0.0,18471.05606690143,9029.395050730676,7037.576537546304,26145.847171176803,144
2025-08-02,26168.853050862697,0.0,0.0,26168.853050862697,0.0,26168.853050862697,42953.50154387499,42953.50154387499,0.0,0.0,14219.272557831277,11385.73095045834,0.0,19192.93500316872,7037.576537546304,7184.109672418519,26100.21693048855,144
2025-08-03,53019.41101741883,0.0,0.0,53019.41101741883,0.0,53019.41101741883,81695.44708686521,81695.44708686521,0.0,0.0,15700.100585707814,12647.810217525719,0.0,15803.67673534979,7184.109672418519,7261.07773563809,52983.359176606784,144
2025-08-04,48599.84668338464,0.0,0.0,48599.84668338464,0.0,48599.84668338464,74540.20490707598,74540.20490707598,0.0,0.0,16451.881358303355,13829.555982749998,0.0,6502.2244481893,7261.07773563809,6701.597643944444,48861.90715833395,144
2025-08-05,48921.699262726775,0.0,0.0,48921.699262726775,0.0,48921.699262726775,74828.44199186958,74828.44199186958,0.0,0.0,17201.433698477365,13385.604839629634,0.0,5860.303399688518,6701.597643944444,7309.993706318927,48636.726547110564,144
2025-08-06,47146.87583987685,0.0,0.0,47146.87583987685,3001.9470089752767,50148.82284885212,72298.30942995555,72298.30942995555,0.0,0.0,16092.313942299956,15111.629563866665,430.3249726168688,3633.550757472472,7309.993706318927,5002.376738981481,51229.71063635298,144
2025-08-07,46654.7138452883,0.0,0.0,46654.7138452883,0.0,46654.7138452883,72006.58243107145,72006.58243107145,0.0,0.0,20142.616225963433,15261.228731250001,0.0,3737.209686358026,5002.376738981481,6173.810529848578,46106.01425764615,144
2025-08-08,24244.258584545998,0.0,0.0,24244.258584545998,0.0,24244.258584545998,39870.60005980294,39870.60005980294,0.0,0.0,15445.00340164609,12148.104163530388,0.0,20798.52957168724,6173.810529848578,6576.420076296298,24055.676272989887,144
2025-08-09,23912.92216638397,0.0,0.0,23912.92216638397,0.0,23912.92216638397,39303.47445626481,39303.47445626481,0.0,0.0,14912.618446378592,12270.697903056169,0.0,17739.62491294239,6576.420076296298,6363.667896863522,24012.575287230284,144
2025-08-10,45662.3077823026,0.0,0.0,45662.3077823026,0.0,45662.3077823026,69088.71440273717,69088.71440273717,0.0,0.0,17743.798417786777,14120.532658834218,0.0,160.82959378461763,6363.667896863522,6643.605740833596,45531.18489618702,144
2025-08-11,47326.130744598035,0.0,0.0,47326.130744598035,86.08895499999835,47412.219699598034,71469.71250764786,71469.71250764786,0.0,0.0,18188.432958327387,14171.579685967079,12.769999999999754,2904.375901954215,6643.605740833596,7266.995752253699,47120.22381824886,144
2025-08-12,45494.229554722006,0.0,0.0,45494.229554722006,537.2324093918494,46031.461964113856,68779.81242683069,68779.81242683069,0.0,0.0,15589.283705359872,14619.861737619833,85.48590247314371,135.3327115637924,7266.995752253699,5053.060267499998,47068.46934517249,144
2025-08-13,45015.11168764549,0.0,0.0,45015.11168764549,618.1205187990361,45633.232206444525,69953.47149707408,69953.47149707408,0.0,0.0,18966.239605699586,15360.214637366667,128.39475625884515,354.8618349999995,5053.060267499998,5055.77076,45631.962611757524,144
2025-08-14,46777.73207758679,0.0,0.0,46777.73207758679,35.46104266666687,46813.193120253454,72531.20714636667,72531.20714636667,0.0,0.0,20483.37641588477,16130.4466253,5.083291666666696,2257.069664115227,5055.77076,5568.091061740736,46573.22229091809,144
2025-08-15,22983.199130552774,0.0,0.0,22983.199130552774,651.7742432580737,23634.973373810848,38874.343248758225,38874.343248758225,0.0,0.0,15417.457094931156,12605.574972021192,161.75622420000167,19064.49046671493,5568.091061740736,5437.6080338219,23696.091624088032,144
2025-08-16,23017.82207129666,0.0,0.0,23017.82207129666,251.79891627806114,23269.620987574723,38701.22536388703,38701.22536388703,0.0,0.0,15069.756941193413,12372.090848073047,62.867529233331965,19137.14643333333,5437.6080338219,5253.621671925923,23355.8001994868,144
2025-08-17,44406.9346131165,0.0,0.0,44406.9346131165,0.0,44406.9346131165,68457.6568441212,68457.6568441212,0.0,0.0,19739.613603623467,15862.346866194039,0.0,1414.9964900251166,5253.621671925923,5394.444063860328,44340.973404734425,144
2025-08-18,45187.07482285314,0.0,0.0,45187.07482285314,114.89126722916347,45301.9660900823,69993.48629861198,69993.48629861198,0.0,0.0,20027.338011904158,15943.574633439095,16.519816666666202,1532.1271201469244,5394.444063860328,5703.965348530639,45156.98632034272,144
2025-08-19,44243.02193526848,0.0,0.0,44243.02193526848,2705.735291969145,46948.75722723762,69336.6816644063,69336.6816644063,0.0,0.0,18990.869851384687,16118.8027328825,400.4614335609076,2547.4159294650167,5703.965348530639,4885.967400462964,47331.90746611252,144
2025-08-20,44074.11468839139,0.0,0.0,44074.11468839139,33890.78741366928,77964.90210206067,68356.41865330006,68356.41865330006,0.0,0.0,16757.598615839786,13720.233221913562,5359.371402292819,27.73359499999981,4885.967400462964,4723.102574814814,78041.18798639427,144
2025-08-21,46428.33445699941,0.0,0.0,46428.33445699941,183.39419583333216,46611.728652832746,72634.59672234567,72634.59672234567,0.0,0.0,19258.117050699577,15289.886806666667,27.191666666666492,2849.1396616460947,4723.102574814814,5066.644801925923,46450.8134736539,144
2025-08-22,23132.808763395653,0.0,0.0,23132.808763395653,3677.7166154172073,26810.52537881286,39444.201780058436,39444.201780058436,0.0,0.0,14598.586613868314,12087.24456805,612.5922980849759,16314.882632325101,5066.644801925923,4775.10101212963,26947.084489953446,144
2025-08-23,23418.014801652665,0.0,0.0,23418.014801652665,0.0,23418.014801652665,39608.824257416665,39608.824257416665,0.0,0.0,14760.23428633745,11859.103145,0.0,14177.686966079214,4775.10101212963,4882.530597611114,23367.69478381314,144
2025-08-24,46298.50110324427,0.0,0.0,46298.50110324427,0.0,46298.50110324427,71627.22867465983,71627.22867465983,0.0,0.0,20189.388072304526,16034.838582953334,0.0,3739.0897019753,4882.530597611114,5236.492548292591,46132.70532554507,144
2025-08-25,46063.655206591175,0.0,0.0,46063.655206591175,11792.971909040956,57856.62711563213,72178.06581592737,72178.06581592737,0.0,0.0,18714.259448369347,15660.994470107504,1722.2501873344709,73.96400833333325,5236.492548292591,4678.22108503889,58118.12146902017,144
2025-08-26,45445.10481284693,0.0,0.0,45445.10481284693,0.0,45445.10481284693,70745.59663573086,70745.59663573086,0.0,0.0,21176.365268393,16856.31080496667,0.0,896.7237889712055,4678.22108503889,5007.71559885185,45290.76958257693,144
2025-08-27,47767.18780785775,0.0,0.0,47767.18780785775,163.87560916666575,47931.063417024416,74082.31285447904,74082.31285447904,0.0,0.0,20685.710264547328,16688.74665311913,24.33916666666653,2195.5395430508484,5007.71559885185,5081.80300014541,47896.360878258514,144
2025-08-28,46893.010823170756,0.0,0.0,46893.010823170756,12216.914309933662,59109.92513310442,72306.07398350807,72306.07398350807,0.0,0.0,18520.96227306642,15441.705373147995,1820.799283077008,279.8213833333326,5081.80300014541,4593.218631296298,59338.778051473346,144
2025-08-29,24428.704872950966,0.0,0.0,24428.704872950966,0.0,24428.704872950966,41395.69312984793,41395.69312984793,0.0,0.0,15302.93489979424,11976.032877766665,0.0,15513.570757820362,4593.218631296298,5059.1568435925965,24210.45941431138,144
2025-08-30,23324.61634808712,0.0,0.0,23324.61634808712,1674.159604608539,24998.775952695654,39737.97721433235,39737.97721433235,0.0,0.0,13861.55753909707,11713.679436401964,257.41534005,19334.79461835391,5059.1568435925965,4519.359255,25251.617143192427,144
2025-08-31,47043.3528527807,0.0,0.0,47043.3528527807,0.0,47043.3528527807,72463.06453975102,72463.06453975102,0.0,0.0,20378.87512572016,15666.22037407613,0.0,1103.7867047736713,4519.359255,5453.435341396891,46605.83161391239,144
2025-09-01,46503.849143013584,0.0,0.0,46503.849143013584,0.0,46503.849143013584,72971.0803826979,72971.0803826979,0.0,0.0,19427.93231152505,12899.62181642527,0.0,12868.63535426478,5453.435341396891,8605.66129240803,45027.34650755997,144
2025-09-02,43702.72313976354,0.0,0.0,43702.72313976354,0.0,43702.72313976354,66604.18669021523,66604.18669021523,0.0,0.0,17878.755523854907,14508.625094503679,0.0,9176.300410863996,8605.66129240803,8575.846714428913,43716.68828808896,144
2025-09-03,45386.44077417737,0.0,0.0,45386.44077417737,0.0,45386.44077417737,69129.00298835298,69129.00298835298,0.0,0.0,15651.51050157899,12092.74491045,0.0,10022.52014722399,8575.846714428913,9225.82293201667,45081.99191385927,144
2025-09-04,46765.79295905244,0.0,0.0,46765.79295905244,0.0,46765.79295905244,72000.99448928336,72000.99448928336,0.0,0.0,15256.773165146084,12731.271191848351,0.0,15549.926965985625,9225.82293201667,8811.061900816645,46960.067026066536,144
2025-09-05,22044.822081975264,0.0,0.0,22044.822081975264,0.0,22044.822081975264,35832.20213918168,35832.20213918168,0.0,0.0,14606.590000059561,11407.667481783226,0.0,25809.01795423868,8811.061900816645,9281.806809999991,21824.325166513783,144
2025-09-06,22167.381315902585,0.0,0.0,22167.381315902585,0.0,22167.381315902585,35822.352083166676,35822.352083166676,0.0,0.0,14926.132155555551,11992.948778333324,0.0,25168.085005944446,9281.806809999991,9389.82710740741,22116.78460859695,144
2025-09-07,43707.58556982933,0.0,0.0,43707.58556982933,0.0,43707.58556982933,66314.42002469135,66314.42002469135,0.0,0.0,16470.619069341563,13557.1364065,0.0,8439.953745183127,9389.82710740741,9149.899373703705,43819.96772029615,144
2025-09-08,38272.3684462425,0.0,0.0,38272.3684462425,3816.3493271416564,42088.71777338415,57776.60737206111,57776.60737206111,0.0,0.0,13304.178120164608,14457.79657966667,547.0684241888843,81.72472241872333,9149.899373703705,5059.44126,44004.68835384297,144
